Component	kappa	rho	variance explained	normalized variance explained	countsigFT2	countsigFS0	dice_FT2	dice_FS0	countnoise	signal-noise_t	signal-noise_p	d_table_score	optimal sign	estimated normalized variance explained	classification	rationale
PCA_00	77.19708744817554	34.933005596441	25.331525363680335	0.0800544240784107	14070	1838	0.4566654558663276	0.0	10651	0.0	0.0	9.2	-1	0.2517124148891106	accepted	n/a
PCA_01	72.53288206622803	27.681202300797462	14.049166068349212	0.04307564235571938	9871	399	0.4164225941422594	0.0	10245	0.0	0.0	9.8	1	0.12545574280002048	accepted	n/a
PCA_02	59.69102769772537	28.88080013029074	5.971142166779502	0.02372404392260126	5999	375	0.4019404019404019	0.0	9538	8.842713604862775	1.2192925955707098e-15	7.4	1	0.06233453203444243	accepted	n/a
PCA_03	34.35155274947128	24.108312822996602	4.863238118163946	0.0188629077644439	940	274	0.0	0.0	8936	-9.402957223945808	1.0291402285791914e-18	16.7	-1	0.04803184052480411	accepted	n/a
PCA_04	40.12019020175875	33.32717809740901	5.010207643352309	0.017997273140881436	2872	849	0.0	0.0	8930	-3.0571580067539745	0.0025875569932329655	14.9	1	0.052791343893659415	accepted	n/a
PCA_05	47.28857720983968	27.511115724907008	5.300931403781748	0.01430120210533622	5840	333	0.4175688759792272	0.0	8681	12.183351003395384	2.3487074436859305e-30	6.4	-1	0.04388082258784793	accepted	n/a
PCA_06	42.64313937593465	24.693385478246114	3.7957130325276784	0.013440455894652597	2405	236	0.23721529866781263	0.0	8605	3.094683914847679	0.0022654030644762226	8.4	-1	0.036586762038283586	accepted	n/a
PCA_07	31.63732399119634	32.899094574662726	3.709122237323184	0.012597867151693538	273	773	0.0	0.0	8110	3.2363759430917436	0.0012634331868868899	10.5	-1	0.032008004712995294	accepted	n/a
PCA_08	33.77256391214105	31.050601419452935	3.8289370907798133	0.012025521056138706	598	840	0.0	0.0	8482	4.7873751074909165	3.470958641419708e-06	10.1	-1	0.031005090248289003	accepted	n/a
PCA_09	48.4328600989204	22.913648121796438	2.6669168012899496	0.011136458134347523	2597	161	0.40780487804878046	0.0	6907	16.023040632185026	2.2415216131549808e-55	2.6	1	0.028056513101067933	accepted	n/a
PCA_10	28.350748723470865	23.026072721558723	2.406034769042925	0.01020222135896532	92	102	0.0	0.0	8712	1.902048046297382	0.05992564686570444	15.9	-1	0.025556412132365623	accepted	n/a
PCA_11	33.18605536121465	25.760715978806832	2.3891379368545387	0.009191566008567839	98	199	0.0	0.0	8508	1.8354734702056048	0.06909324506481625	12.6	-1	0.02332566084334548	accepted	n/a
PCA_12	38.273821443686955	22.807630323093466	2.2279782575002147	0.008603924075039286	1775	223	0.46674246731097213	0.0	7915	13.555050653934796	7.907499961001199e-38	3.4	1	0.02146738703225828	accepted	n/a
PCA_13	35.283789961709964	24.908921511476315	1.8543112125973724	0.008147195968641002	837	264	0.0	0.0	8311	5.3967634710862935	1.2934145095326712e-07	8.5	1	0.0204618664861613	accepted	n/a
PCA_14	31.679686889163364	23.259369509608767	1.678561827075436	0.0077193512262809455	230	169	0.0	0.0	8673	0.0	0.0	15.9	-1	0.01921503027475514	accepted	n/a
PCA_15	29.58972591918754	21.980302247700077	1.736859068299373	0.007369519444966483	307	279	0.0	0.0	8382	4.344852036702922	3.4010800391656125e-05	10.9	1	0.018850579145855785	accepted	n/a
PCA_16	25.527188295263926	21.041653104851758	1.490534447760954	0.006925011651006038	0	124	0.0	0.0	8599	0.0	0.0	17.6	-1	0.017218174454425344	accepted	n/a
PCA_17	25.966549830825915	19.663543160153278	1.2862746208584028	0.006264915060567366	0	124	0.0	0.0	8470	0.0	0.0	15.8	-1	0.015601361586519504	accepted	n/a
PCA_18	23.39168190450925	20.20999808566769	1.2289850001931222	0.0061222642609912005	0	395	0.0	0.0	8543	0.0	0.0	18.2	1	0.015184553380364046	accepted	n/a
PCA_19	24.34022696510666	22.552115076725073	1.2849552175240049	0.006012561778141251	102	562	0.0	0.0	8377	6.620888380628172	1.806160087471485e-09	11.7	-1	0.014836286029239865	accepted	n/a
PCA_20	25.28920883605865	18.677671089656936	1.1392003388128167	0.005861541362620037	0	96	0.0	0.0	8508	0.0	0.0	16.7	1	0.014449693151818967	accepted	n/a
PCA_21	22.057766098009314	22.776841605204474	1.220297211273403	0.005783078710041413	0	550	0.0	0.7315741583257507	8530	0.0	0.0	18.2	-1	0.014294244367421449	accepted	n/a
PCA_22	23.420957545570502	21.033606499216127	1.1909880826455017	0.005736842503954	0	464	0.0	0.0	8523	0.0	0.0	17.6	1	0.014140789485501693	accepted	n/a
PCA_23	23.723659235996013	21.268978057450344	1.18056524825319	0.005682656415838122	0	527	0.0	0.0	8664	0.0	0.0	18.8	-1	0.014045502414870056	accepted	n/a
PCA_24	21.710711277007	18.66396611733965	1.0231922555689017	0.0053986070338720785	0	128	0.0	0.0	8669	0.0	0.0	19.8	1	0.013362852487970558	accepted	n/a
PCA_25	21.359220430063072	19.822826737683606	1.0549869036625958	0.005344916964023046	0	441	0.0	0.0	8633	0.0	0.0	19.8	1	0.013204979865387455	accepted	n/a
PCA_26	21.615318371828515	21.938659496182233	1.080237676049574	0.005245955054577091	0	295	0.0	0.7155963302752294	8586	0.0	0.0	19.0	1	0.012921560031218632	accepted	n/a
