ICA_00	ICA_01	ICA_02	ICA_03	ICA_04	ICA_05	ICA_06	ICA_07	ICA_08	ICA_09	ICA_10	ICA_11	ICA_12	ICA_13	ICA_14	ICA_15	ICA_16	ICA_17	ICA_18	ICA_19	ICA_20	ICA_21	ICA_22	ICA_23	ICA_24	ICA_25	ICA_26	ICA_27	ICA_28	ICA_29	ICA_30	ICA_31	ICA_32	ICA_33	ICA_34
-0.05991884450383624	0.8589486242254943	0.2674689863113847	0.295666503535087	1.1809101194448277	-1.8898153087729348	-0.025434295510493535	1.7598508224883866	1.8461969522692765	-0.3574524602778624	-0.9734667171095676	-0.5055610535522037	-1.4099359125703355	0.1420057726777945	1.5801191739858398	0.18981741853027204	-1.0927462476581908	0.21608824666773516	0.5153954451651044	0.6401727448196067	-0.42731768955043026	-1.0909968408519077	0.11246398802341397	-0.2542451079634886	0.9552612703072615	0.0688619290524582	0.48886812538173324	0.680233966201262	-0.9272631901812135	-0.4476353709235889	-0.9206924031729317	1.9163077761289662	0.39788946378408735	-0.41222594013304187	-0.9045632971978009
-0.2509265857803387	0.8046931234668798	-0.11238240609883753	0.5540121160421437	-0.5088609089597859	-2.255579175728097	-0.01952996994591175	-1.3154124108041254	0.5679556177124654	-0.3988490086668824	-0.803732343708279	-1.0863010464006235	-0.35661384812258157	-0.054215866513792565	1.9073757743459436	0.8027587494432469	-0.35310984159835956	0.4481555363449182	1.7645814444458436	-0.7275971442034374	-0.6631695329400824	1.7403186609162522	0.40266006482162503	-0.6168163884120546	0.5594767499642442	-0.6935224866078288	0.00208649257206744	0.11318366923311785	0.20087079643159098	-0.1493961734419971	-1.1241344114475949	1.877888532459374	0.6665437084866284	0.2624505917013627	-0.48878723479822134
-0.2808874775751158	0.5178283738765572	-0.23311172204981773	0.03375652090419965	-1.6616981244710287	-2.4805412846161987	0.07029868704078937	-0.6397126530430405	1.2218352161074593	-0.16495630882918805	-0.7613801351072748	-0.4579419459814035	-1.4262973856923176	0.17112583325192593	2.10229973969007	-0.16833963188574377	-0.8676919433364907	0.33743177968371135	-0.5486125594926556	-0.39323928558944843	-0.5380225572059143	-1.1702117378963708	0.08073122952392217	-0.5180356649586098	0.0667267905618796	-1.3007327594957925	0.2616948311311702	-0.5172956332759544	0.04053871703122397	-0.8203764926835935	-1.301960396302837	1.8500015293960101	0.4353536625328767	0.8299059244590288	-0.3438973943088792
-0.3019561764724686	0.8801285403809813	-0.3512583061849646	-0.08970473458161632	1.0990744876180323	-2.2939374334896048	-0.44460040913352933	0.02248267218420671	0.6235232244112738	-0.5357004727475648	-1.1485239768172217	-0.9646880199286995	-1.2982515185909258	0.13063858696201286	1.985418009523493	-0.4610666776710868	0.669808552082833	0.5687960071169548	0.2660103227472755	0.30884544744485365	-1.2675435629029783	1.5904447630650689	0.5510060744719465	1.3177571459743997	0.35827601618600574	-0.012120958066983748	-0.08731723330502138	0.07608617488310969	0.15958667152859746	0.5819657696629011	-0.9026915177124509	1.9940689895713095	-0.006417381721693143	-0.17095632810741895	0.05096857655953957
1.5731623221561815	-0.06050274701972491	-0.2779086981161613	0.9331291504037178	-0.6168842308176534	-2.0380293542529144	-0.14330269429584147	0.7471217839095551	1.0073610453501374	-0.46596071367332337	-0.9712067804793	-0.42898405347018953	0.0887165344631041	0.0406227866474453	2.556321675923375	-0.18707895133036356	-0.03701250272359241	0.4333441614889942	1.0234171495816413	-0.031425488901980284	-0.58937077398033	-1.0909930467183873	0.19004989160185495	-0.34272606578909975	0.3610656679313147	0.4044162822994905	0.1049807600051691	0.740587541119434	-0.07749544517085044	-2.3009952554867623	-1.276018865158437	1.5330962923799223	0.021676709933125184	0.8533983592445828	-0.3218165533063921
0.1560603135096898	0.3848802892400428	-0.4097246766116689	-0.12604870020347975	0.010205857172687018	-1.8646307306490562	-0.15508762390195915	-0.9681875065651595	0.05313880795238405	-0.5938307014723229	-1.0068423293272082	0.13212048584200314	-0.05348504978160959	0.5170790165396674	1.6829212361720636	7.2010763015044326e-06	0.2139074903020174	-0.0239661424614242	-0.5790049788446116	0.35067402136526227	-0.1609585766300057	1.7473073735321192	-0.20497927532164428	-0.21738298387479932	-0.1787445011359934	0.19199397227298207	-0.058250219145473306	0.13606298335916422	-0.06671427582682476	-0.3516079699349318	-0.9885472034380121	1.694158990022933	0.4182097145401499	-0.10214289459915887	-0.34954587127956
0.12042878065877498	0.2641077028693349	-0.34190743809289303	0.177509530896962	1.323578797327393	-1.9905214518086096	-0.04024999918801555	-0.7730828562713686	0.7326155341679383	-0.3689096705188786	-0.7909889640458314	-0.32852291518919224	0.5204328411509092	0.33855098789530874	1.076979579795121	0.025079078925523912	0.5698043740962865	0.44716051687232444	-0.8265865690637679	0.9761182136031804	-0.7989423439719432	-1.1517215781595556	-0.05456879915158296	-0.6181207610396867	0.15357981663552034	0.12295363740155277	0.04555623236707497	-0.9578485942184538	0.4679934010230358	-0.5738087649550984	-1.0785723690835496	1.6972628312845446	0.19418059276588004	0.3560698742796544	-0.7023792096673254
0.8159722625822609	1.486955340152923	-0.17365318668901475	1.2382290682270933	1.5134604683794264	-1.7306308810246385	-0.12331666034547753	0.2146736193454879	-1.4842812647521886	-0.7025093839106036	-1.0203433685149623	0.5883646630697491	1.0671693799736777	-0.6887640092038243	1.4742146965629186	0.6459620346978345	1.3186861233152605	0.5369744805460005	0.557189116906407	-1.6644756581740738	-0.6709388425892946	0.9747341215436792	-0.8906794963980396	2.1762113318491556	0.451466867114918	0.6441677904401649	-0.16102757672659085	0.7326240288849595	1.788034456254863	1.1599610921604797	-1.0982554444081296	1.4535717508136252	0.32998418115838996	0.7506989083904064	-0.17911989018704305
1.4444670600998626	0.0018103056796981837	-0.2653438472630575	0.5824964913694607	0.3448434283770526	-1.3028574113511373	0.3045674699118388	0.7558843535614995	0.5525141083880858	-0.7039596875097642	-0.8282317676522035	2.1320959982026313	2.320981106466591	0.03907225915292325	0.22842186764450403	0.2256983788019655	0.21137431121778205	0.4181218159271811	1.2670985593098527	0.5510196286264156	0.4645876193067043	-1.1777476096531276	-0.7855143964971154	-0.19523302871428128	1.4732631694187663	1.080165072577967	-0.03996923742359459	0.03592849688968922	0.9522043180352434	-1.826771210588224	-1.1308350261871942	1.271522614296453	0.23405881186136335	0.17367113309802262	-0.6803636489830179
-0.1353202021092829	0.4341062288070336	0.041188300862541466	0.1930729115763952	-1.4904485135257692	-1.2673848459784867	0.3131407342173791	-0.901706174566991	-0.27554458843074253	-0.7064818621196193	-0.633539976954528	0.9743620299322976	2.0218520671917455	-0.17258113206587458	-0.4459115697939758	-0.42005863399109156	-0.018417815252873383	0.43326979813739896	-0.09597091736989058	-0.1123657809426475	1.6863759465985109	0.8447382549486734	0.20312953905281622	-0.9544851757623155	1.1885349226138306	0.5399441273702981	-0.08735258500085995	1.2279342461412244	-1.3443345833828086	0.9075315410119776	-0.9984497690592231	1.4264268212066207	0.34629124365072733	-0.04003179612252265	-1.0347225661518527
