Component	kappa	rho	variance explained	normalized variance explained	countsigFT2	countsigFS0	dice_FT2	dice_FS0	countnoise	signal-noise_t	signal-noise_p	d_table_score	optimal sign	estimated normalized variance explained	classification	rationale
PCA_00	105.70820794201062	38.47353580102351	63.52303115031284	0.22449433720430456	38736	12806	0.5471346378230489	0.1644993759813197	13933	-2.2965187775564173	0.022524369419872344	11.6	-1	0.5771342683496524	accepted	n/a
PCA_01	94.17262777680958	31.482601039159267	15.467276617204174	0.08011211435063756	28985	3168	0.5017816193332157	0.1048951048951049	13145	0.0	0.0	10.2	1	0.14114562186190455	accepted	n/a
PCA_02	58.972382551085964	31.678275624285117	2.875539987751927	0.023003670734110273	11297	1202	0.39222818613316773	0.0	11117	0.0	0.0	8.6	1	0.03252985217043538	accepted	n/a
PCA_03	72.57028114826635	25.9651140808073	3.9070229959428695	0.01791300205034809	21463	2048	0.5885017747057725	0.10526315789473684	9751	4.311959252186314	1.8020673094935674e-05	2.4	-1	0.033351430454742495	accepted	n/a
PCA_04	48.62985842375228	35.84161578713054	1.2299548152757518	0.011355207014459067	7496	1772	0.3676541013887939	0.0	10905	0.0	0.0	9.0	1	0.01642595366579021	accepted	n/a
PCA_05	45.875371608167356	26.993721667308783	1.145317551044974	0.010503289897142791	4526	456	0.30708483754512633	0.0	10898	0.0	0.0	10.2	1	0.014249821684267364	accepted	n/a
PCA_06	38.88637175073272	39.09471193251359	1.2376646825332014	0.00973018837546564	1542	3252	0.16181448882870683	0.32916145181476847	10225	-5.727184297108398	3.7985575046174036e-08	12.6	1	0.013187941723609039	accepted	n/a
PCA_07	37.168098166772026	31.307665944754238	0.8359859598599165	0.008669926964415346	2795	1434	0.0	0.0	10890	0.0	0.0	13.5	1	0.011525308250707874	accepted	n/a
PCA_08	40.862696543713064	29.723364199039505	0.9912620936708583	0.008280825298596275	3573	469	0.3229181394033649	0.4726027397260274	10638	-4.4169718862315035	1.3882348864956473e-05	11.8	1	0.011959985209318241	accepted	n/a
PCA_09	46.79265916161891	24.74025642761672	0.8163583554906497	0.007969198429908198	5096	390	0.516522423288749	0.0	9552	17.707935487476103	7.45843057631379e-63	2.6	1	0.010949349002231493	accepted	n/a
PCA_10	34.0747097388985	26.832652104614723	0.6988201554939516	0.007362385743154799	578	284	0.0	0.0	10224	4.632546843399332	6.018630537076501e-06	10.9	-1	0.00998208041127698	accepted	n/a
PCA_11	33.17497943483188	26.19071617421886	0.5861970940562813	0.006931300315203164	702	287	0.0	0.0	10470	0.6398248957232798	0.5232175075829728	11.9	-1	0.009217686797447626	accepted	n/a
PCA_12	32.6801535626124	27.27517955868029	0.6125784432484185	0.0068524050562873565	692	328	0.1348803480783176	0.5611745513866232	10067	5.3257643819158265	1.4723479550764988e-07	8.8	-1	0.009228370427868378	accepted	n/a
PCA_13	37.31860984903849	23.16179951579553	0.6292143985194238	0.0067888626643232185	2059	156	0.36532663316582914	0.0	10668	4.699005946503474	5.968391837258663e-06	7.8	-1	0.009092244157443773	accepted	n/a
PCA_14	29.56332057319837	22.900433582662497	0.4677234717372787	0.0061300498771605216	0	167	0.0	0.0	10728	0.0	0.0	18.0	-1	0.008126394157652669	accepted	n/a
PCA_15	33.67241675703082	21.316853640820444	0.4866635433356011	0.005754293858772377	1916	130	0.3912929451875164	0.0	10580	7.982095637955288	1.8508809627031396e-14	7.2	1	0.007646512716864897	accepted	n/a
PCA_16	26.13931699084976	31.769856176149162	0.4392312594078498	0.0053106411846822795	166	912	0.0	0.4988235294117647	10365	6.5167527960838045	2.1909149798569201e-10	13.3	-1	0.007026217020880863	accepted	n/a
PCA_17	28.063342021371227	22.49445881915893	0.40434750231337807	0.005232484304265021	482	116	0.0	0.0	11286	0.0	0.0	18.1	-1	0.0069023770506724405	accepted	n/a
PCA_18	25.61697672830993	21.35498964243751	0.3729382569485091	0.0051102302048754225	133	167	0.0	0.0	11175	0.0	0.0	19.3	1	0.0067241549893516704	accepted	n/a
PCA_19	24.831362278377583	21.035489396240905	0.3441939988379427	0.004896340785538542	0	136	0.0	0.0	11153	0.0	0.0	20.6	-1	0.0064277140392531105	accepted	n/a
PCA_20	25.4031873620199	21.202066575420858	0.3473064555730809	0.00485628346650025	520	139	0.0	0.0	11145	0.0	0.0	17.7	-1	0.0063839289586282945	accepted	n/a
PCA_21	25.168175986865762	21.214023200006977	0.3348712683376729	0.0046569514882640085	225	316	0.0	0.0	10985	0.0	0.0	18.5	1	0.006107040887918718	accepted	n/a
PCA_22	24.00590174287443	20.75637298777749	0.3229789279602272	0.004530234943022013	331	160	0.0	0.0	11267	0.0	0.0	19.7	-1	0.005939527449317691	accepted	n/a
PCA_23	23.55359792317041	21.27239733166677	0.3229325469443479	0.004471807509342536	115	220	0.0	0.0	11356	0.0	0.0	21.5	1	0.005879681995155967	accepted	n/a
PCA_24	23.86885329408037	21.689132266101915	0.2961453982419984	0.004415993555205933	368	392	0.0	0.0	11355	0.0	0.0	20.1	-1	0.005811552275903276	accepted	n/a
PCA_25	23.35781001422912	21.557637589054007	0.28446251680182305	0.004315576626114234	402	163	0.0	0.0	11406	0.0	0.0	20.9	1	0.005659549159419108	accepted	n/a
PCA_26	21.895138644593015	19.00401721352068	0.2565274238750778	0.004172685105126967	0	0	0.0	0.0	11474	0.0	0.0	23.4	-1	0.005466583442824007	accepted	n/a
PCA_27	22.247427730663002	19.282683541353812	0.26262621946420633	0.004139611266393254	0	268	0.0	0.0	11365	0.0	0.0	22.8	-1	0.005423549198807338	accepted	n/a
PCA_28	21.296756488187828	18.594841936049438	0.26116500131781467	0.004066051952943986	0	236	0.0	0.0	11481	0.0	0.0	23.8	-1	0.005325477250311656	accepted	n/a
PCA_29	20.84780532683008	19.819794398277686	0.23966190849796432	0.0039430835061462265	0	106	0.0	0.0	11525	0.0	0.0	24.2	-1	0.005169825240342276	accepted	n/a
