Component	kappa	rho	variance explained	normalized variance explained	countsigFT2	countsigFS0	dice_FT2	dice_FS0	countnoise	signal-noise_t	signal-noise_p	d_table_score	optimal sign	estimated normalized variance explained	classification	rationale
PCA_00	80.32494189566611	39.878694429292835	30.40643065453298	0.099140514853867	26558	7478	0.4670736360167875	0.21994884910485935	13423	-2.638790991514152	0.009166892241269632	12.4	1	0.2770269865166257	accepted	n/a
PCA_01	87.30865377330944	30.178220158278883	16.95306520010909	0.058323144408805386	22844	1290	0.524838110763936	0.0	13193	-11.868199975945434	1.6484209544580184e-30	13.0	-1	0.14125262959400364	accepted	n/a
PCA_02	71.0367605099751	42.44480995927208	8.218757803430158	0.0329283834216965	17066	3524	0.47756449443697274	0.2999110056363097	9482	-9.656869068633185	7.82877018666687e-22	8.2	1	0.07847163767317175	accepted	n/a
PCA_03	71.74033084154328	26.272194014920178	8.205366161971767	0.02243962598875329	25939	910	0.5799179120598574	0.0	9528	-5.312303285370298	1.1675561605492437e-07	6.6	1	0.06630696422930937	accepted	n/a
PCA_04	47.807553063604516	33.78398578679336	3.664099306143586	0.015186204188319811	4546	656	0.25916491305792444	0.27951807228915665	10552	-8.827141010712028	5.0399998351472255e-18	11.2	-1	0.03104245821505237	accepted	n/a
PCA_05	45.67661128970215	27.047198594897004	2.657789413919697	0.013935729325674722	3721	422	0.29125168236877524	0.0	11145	0.0	0.0	13.1	-1	0.030405456296104867	accepted	n/a
PCA_06	43.22913700419839	28.851443334654306	2.532856583823144	0.013714099356383071	2838	125	0.36282527881040894	0.0	11078	6.379400330653692	8.949693264436579e-10	10.6	-1	0.027807950550271382	accepted	n/a
PCA_07	38.166904775243346	35.82370942761659	2.6590293708487165	0.013574196083205096	2866	2357	0.0	0.0	11038	0.0	0.0	15.6	1	0.02906051148693654	accepted	n/a
PCA_08	55.29933404913098	26.979092306928067	2.5743012383847264	0.01283472776822624	5125	184	0.4943486020226056	0.0	8738	15.400258973298008	1.2239938985154621e-51	2.2	-1	0.026606823234600174	accepted	n/a
PCA_09	42.61182946123983	28.59500118031112	2.2353602280060083	0.01113372322135673	4044	266	0.29325077399380806	0.0	10858	-6.076140720976401	7.479942394703334e-09	13.2	1	0.02364764687547226	accepted	n/a
PCA_10	34.417687281307465	25.358579920066905	1.6121178794275695	0.008958037402716564	558	236	0.0	0.0	10576	8.325110292904684	1.0917332553272754e-13	11.1	-1	0.018005943163908716	accepted	n/a
PCA_11	33.452968650044745	26.46998795154599	1.56511041265636	0.008718644911001263	377	128	0.0	0.0	10366	8.779096194244502	3.089984219315398e-16	10.9	-1	0.01760713315566321	accepted	n/a
PCA_12	30.805248116215523	22.51670021488851	1.3042271918176966	0.008443644122772856	641	163	0.0	0.0	10215	-2.640729631769868	0.008450295438253212	15.3	-1	0.016986041709490477	accepted	n/a
PCA_13	30.901642429031543	26.34696870490045	1.3168054277331651	0.007746772546575351	136	198	0.0	0.0	9649	2.653276146211827	0.008346214826098569	12.7	-1	0.015758117002298417	accepted	n/a
PCA_14	34.77546903482432	22.520248230742066	1.291344482106949	0.007077801274630849	1271	229	0.29896907216494845	0.0	10337	10.277251013120841	1.0059328590777501e-22	6.6	1	0.014124873274229007	accepted	n/a
PCA_15	27.06752601911938	21.73561259637418	0.9804550326912893	0.0066965237122111705	279	194	0.0	0.0	10715	0.0	0.0	16.0	-1	0.013324630573568906	accepted	n/a
PCA_16	30.673494512963444	21.58465362614692	0.92866948603776	0.006549030378421439	344	0	0.0	0.0	10893	0.0	0.0	17.2	-1	0.013030973800662711	accepted	n/a
PCA_17	26.20130451644783	23.35553075417456	0.8734652283521318	0.006110599330738828	156	300	0.0	0.0	10746	7.444213075778997	5.1394276357966524e-12	14.3	1	0.012163860973170213	accepted	n/a
PCA_18	25.61460483194848	19.4914448427187	0.8349835123972077	0.005948987332099534	363	0	0.0	0.0	10897	0.0	0.0	17.8	-1	0.011961942889598032	accepted	n/a
PCA_19	24.572979211136005	21.97185273017999	0.8864619257590528	0.005859578673725599	0	205	0.0	0.0	10888	2.146055947251504	0.033131480926118374	18.6	1	0.011663705520229564	accepted	n/a
PCA_20	24.38218112516839	21.55830734292236	0.7997466202573968	0.005717247620757954	0	351	0.0	0.0	10835	0.0	0.0	19.9	-1	0.011357294266688165	accepted	n/a
PCA_21	23.668382768917038	21.002797901889835	0.7608993167613414	0.005650765558851835	110	185	0.0	0.0	10850	0.0	0.0	19.2	-1	0.011230109768915728	accepted	n/a
PCA_22	23.626856021125572	19.721249358101332	0.7498835110414579	0.00547562885131673	126	200	0.0	0.0	10803	0.0	0.0	19.0	1	0.01091812951616306	accepted	n/a
PCA_23	25.125482423965902	19.70449856404234	0.7716134178505565	0.005412988216975054	250	120	0.0	0.0	10775	0.0	0.0	17.2	-1	0.01081887473849226	accepted	n/a
PCA_24	22.996404980647903	21.594307636111886	0.8184864341703704	0.005349018678892361	0	305	0.0	0.7401315789473685	10656	3.109261493823011	0.0022122594698016666	17.8	-1	0.010745153909210825	accepted	n/a
PCA_25	22.811725850273024	19.364251714592548	0.695063413274636	0.005192277133470925	0	0	0.0	0.0	10962	0.0	0.0	22.3	1	0.010297281112637178	accepted	n/a
PCA_26	23.6269570804005	19.111200093987563	0.7060515009146119	0.005067868681284397	0	0	0.0	0.0	11054	0.0	0.0	22.3	1	0.01005454216779447	accepted	n/a
PCA_27	23.096854493513664	18.30409679106646	0.6293070428176815	0.0050458937577289404	0	0	0.0	0.0	11023	0.0	0.0	22.1	1	0.010021292679466698	accepted	n/a
PCA_28	20.8353954810811	18.454919047950394	0.6028802688960295	0.004916815977165276	0	0	0.0	0.0	11037	0.0	0.0	23.3	-1	0.009771179212060123	accepted	n/a
PCA_29	21.134220862425412	21.328714983441465	0.605178069904988	0.0048411603045538775	0	460	0.0	0.0	11073	0.0	0.0	23.5	-1	0.00962021857746507	accepted	n/a
PCA_30	21.125801409346128	19.84965294583754	0.5901228357321469	0.004779028343572709	0	174	0.0	0.0	11149	0.0	0.0	24.3	-1	0.009471204528141682	accepted	n/a
PCA_31	20.697190003454246	19.45800518264095	0.5700710282297348	0.0047397162163022675	0	126	0.0	0.0	11189	0.0	0.0	24.9	-1	0.009438432788597524	accepted	n/a
