Component	kappa	rho	variance explained	normalized variance explained	countsigFT2	countsigFS0	dice_FT2	dice_FS0	countnoise	signal-noise_t	signal-noise_p	d_table_score	optimal sign	estimated normalized variance explained	classification	rationale
PCA_00	80.14796185198384	29.012450949030388	18.857787469260078	0.052531272430018996	16607	840	0.4717129965607547	0.0	13667	-9.933092976763362	3.44143181900249e-20	12.0	-1	0.1676790697624963	accepted	n/a
PCA_01	70.3753264730771	32.62878318256783	11.568430582570386	0.02867270803012168	17014	1570	0.5091529347263257	0.05800922874093606	10602	-0.17996112531263775	0.8571995062244578	9.8	-1	0.093748644524722	accepted	n/a
PCA_02	58.38831549759485	31.045398243501403	7.3457489280447525	0.024629791756795808	11346	710	0.41591303960440146	0.0	11531	0.0	0.0	11.1	1	0.08231269467126023	accepted	n/a
PCA_03	67.20924300308424	28.36615424657336	8.579177261071367	0.023660469837124637	12104	474	0.4945026627727195	0.0	9771	8.01367900529464	1.6912078939830712e-15	3.0	-1	0.07574760786293991	accepted	n/a
PCA_04	51.89516832396783	35.96100994695534	5.380354459082627	0.019049364329119328	5836	1068	0.39094650205761317	0.0	11567	3.928289902513914	0.00016051206329689116	11.0	-1	0.052277606591833274	accepted	n/a
PCA_05	54.10697908253864	31.57301285010759	4.662028949885174	0.016715334656969946	6654	566	0.42073077511083934	0.0	10130	9.354298121949505	2.4360703982259047e-20	5.4	1	0.04518116983442838	accepted	n/a
PCA_06	47.09732650002934	33.44963680750844	4.960902540686747	0.015066612420394983	3386	1097	0.40332577475434617	0.0	10107	7.484369874592486	1.795288693116167e-13	7.6	-1	0.042548863759398155	accepted	n/a
PCA_07	49.154149723541536	30.297542952985545	4.398674092270532	0.01394382132344794	3700	624	0.2180727817909227	0.3539518900343643	10717	-7.508988161240389	2.8203578863084074e-13	14.4	1	0.039838739072159145	accepted	n/a
PCA_08	29.77011232119286	21.390792539396344	2.385135945582971	0.011035680407987674	740	134	0.0	0.0	10019	-7.981068560397249	6.760025738649497e-15	15.4	-1	0.029364688845201277	accepted	n/a
PCA_09	36.596764639974445	25.867184905679643	2.773672665720215	0.010192738171393071	1125	233	0.0	0.0	9669	10.65779363660555	3.4138566009296917e-25	8.4	1	0.02708199148029985	accepted	n/a
PCA_10	36.85860594417381	25.752671326617406	2.5372551399233263	0.009690083186996596	1328	244	0.10003818251240931	0.0	10408	8.205514788048816	2.9547834404726046e-15	11.0	-1	0.025664311302528473	accepted	n/a
PCA_11	32.08648043515546	26.989255839783816	2.5248455237849425	0.009084616295457506	151	224	0.0	0.7321428571428571	10283	-6.054130171468392	8.177272400994045e-09	17.2	1	0.023975747069778744	accepted	n/a
PCA_12	31.126335060933584	26.670915580602593	2.259971788968753	0.008685043375779996	141	0	0.0	0.0	9083	3.5142268557925997	0.0004864733604940176	11.8	-1	0.02339208429196676	accepted	n/a
PCA_13	34.98985758889413	20.925456509134445	1.8313639476676722	0.008188703296463843	1483	0	0.43887362637362637	0.0	9527	16.933926218235168	1.0651663360621336e-56	4.6	-1	0.022163765654550777	accepted	n/a
PCA_14	31.806241416643125	25.243662297829005	2.1820668465468276	0.007844358425727024	170	268	0.0	0.0	10304	-3.686798391570247	0.0003412663211470282	17.4	-1	0.0206922702271367	accepted	n/a
PCA_15	29.135163657206853	22.67308398684497	1.5577980553500692	0.0075571998961537325	133	112	0.0	0.0	10402	0.0	0.0	18.1	-1	0.020073122693731276	accepted	n/a
PCA_16	27.71307882001699	22.11618709122551	1.579191466618423	0.00719749857858149	103	0	0.0	0.0	10295	0.0	0.0	18.1	-1	0.01894168774310442	accepted	n/a
PCA_17	26.07340262589008	21.43466930849199	1.5049783826801078	0.006874216251441296	108	130	0.0	0.0	10226	0.0	0.0	17.3	-1	0.018042253464548325	accepted	n/a
PCA_18	26.370793387756773	23.23935891832738	1.6169344517669069	0.006616345421236767	0	451	0.0	0.5011185682326622	10080	2.1265077694071626	0.034705469335008975	16.4	1	0.01737321095659509	accepted	n/a
PCA_19	23.961627572038942	21.376961881707985	1.236071879271395	0.0063983428681816	0	0	0.0	0.0	10239	0.0	0.0	19.3	-1	0.01702267705654308	accepted	n/a
PCA_20	28.59852926536119	20.010714060391603	1.3465238362505154	0.0062378938100547425	286	303	0.0	0.0	10033	9.461061749463457	2.481589252286721e-19	11.4	1	0.016557257694566358	accepted	n/a
