ICA_00	ICA_01	ICA_02	ICA_03	ICA_04	ICA_05	ICA_06	ICA_07	ICA_08	ICA_09	ICA_10	ICA_11
-0.4002998610747456	-0.15398150382963388	1.723120129560739	-2.2798005624529956	-0.06505219068454757	0.08076639814078941	-0.7752518650374778	0.36918712609080173	-0.6356774757988936	-0.26892583054360353	-1.6816983653458155	0.19293595917834974
0.0258158960617328	-0.5652859006225307	0.847552718491699	-1.20943605078655	-0.44536161760889775	-0.6778673433538228	1.202839517645131	0.08574278499741675	0.3559853505459775	-0.29535839352158827	1.000474286258767	1.0229105769541358
1.6438106299983972	-0.9820773023259258	-0.4402975998798908	-0.22752023395106888	0.5637616860890478	0.7685111853506453	0.019700695076522803	-0.2014204035670898	-0.6052917122096791	-0.34434117044277773	-0.17483541832908156	1.2096418018605417
1.256454328590266	-1.4682802392283039	0.3343419849832038	-0.8559238495602962	0.005549867666598338	-0.3379700746475267	-1.235748409624265	1.3538109162755732	1.635509466844771	-0.15807050541274192	-1.0512924025606192	0.8229221721939664
1.1755583193343926	0.5358433046907465	-0.660727991078634	-0.2640095989916711	0.7025189783618374	-0.33174018117195136	-0.9789033694437996	0.5404175863794474	0.1153874096705868	1.393953346240533	-1.3079228006921408	0.31932534019863357
-0.5175702216549876	1.6131450860082437	-1.7739730247780976	-2.537423613133959	-1.8845455317549598	-1.4153695889050748	0.6510576223673848	2.385446768064494	1.3688358951411486	2.2218513479612065	1.2907493870393982	0.15622275553868012
-0.8237306836301621	2.7116853268120997	-1.6501525509574528	-3.144179226997028	-2.2370037280281294	-0.3535932177431133	0.6985586115540394	1.739076413750027	-0.9520358084369845	2.242043873890435	-0.26714779998643295	0.09307559792451177
-0.6349764066045442	2.3383651467110225	-1.6017721088836019	-2.9800084415184545	-1.527014169469149	0.1393351685686097	-0.1325435371157154	-0.08173082937683948	0.4250833346124795	1.5494568155869124	-1.0098054506465608	0.5322658142439601
0.40293839756188765	0.42645149325340403	-1.8526329756201796	0.00012122257569399944	-2.548467121371075	1.2226194883342312	-1.2130228104771372	1.368230805406214	1.9238200528855327	0.817531310971919	0.2561414615359032	0.6082064089850868
0.6656423329236076	1.7961231848500407	-2.1691759256298537	0.45396404671508106	0.04967690893880353	-1.7317169237402281	-0.3784797131322145	-1.2448716403384552	-0.13089023321855137	-1.1595620263113073	-0.40416122083775186	1.3992131557339984
0.1931985965408802	0.13588906756496924	0.023600783012295783	-0.40860065948273777	-0.642503922502181	1.1677999437141229	-0.8171630342182814	-0.04472692792326312	-1.154857597536552	-0.5299287285691157	-0.7245742516394243	0.5666454967674067
-0.10475357845209744	0.6032833097488715	-0.21971893382468896	-0.4914366660111596	3.1887411823728646	-0.9855726330057255	-0.6335653528204305	-1.6775703129298132	-1.2340067875890683	-0.8605707673039102	2.479965614160861	-1.7540015349737983
-1.6633848344264153	-0.15122889837557899	0.14692469773286806	0.366880979491552	-1.6044838111642281	1.3189199976046517	0.31757995895567975	-1.2859141200583044	-0.8363644542571443	-0.9760945519783337	-0.6981654105399033	0.6891865762845051
-1.5865634109334694	-1.0953863910217125	-0.15752899755208136	-0.6763581816126596	-0.4319918650039993	0.569812670141949	1.0435254973750818	0.26679045146496094	-0.046135331810731844	-0.01213376908262693	-1.199308480108931	0.3034186341877479
0.8893115575915388	0.5034841738069339	1.3538962492508	-0.36835772999696487	-0.4418057186298442	0.5215276551697071	1.7467640277598804	1.8852577803210833	0.3124479727413703	0.48319325976222427	0.02819423142269002	0.9489945396723429
1.5133946007604064	1.1723303811430434	-0.6999830745745876	0.6486481934968119	-0.9064922951398181	0.1885106788973287	-1.1951908540848657	0.5666775083331219	0.29038900928358435	0.394750809848999	-1.0997884960962243	-0.40385399260325244
0.04843929759670801	1.0196885618705926	0.9152741790791608	-0.5101547141287639	-0.8871514984445913	-2.2269756747265923	-0.6611067124900416	0.9320307186490954	1.376119427679846	0.29760166977212765	0.7286152004446902	0.2894744621039413
-0.13629333548218275	1.1373294505097147	-0.05384304260154974	-0.5989439897524025	-0.667710117483109	1.103547227875772	-0.5373418829024158	-0.8549107582676824	0.9664622473068889	1.206076057646122	1.4842919653428013	-0.10335755488577723
-1.4561781078709295	0.6660556787171632	-0.6069966802782967	-0.5713383696853176	1.1743996139995418	1.0427385294333475	1.1154743767073287	0.9564556572267056	-0.30614408410092125	0.8312926194818182	-0.8618891482244138	0.2954106484142843
1.9218026778321509	0.7443929390731286	-0.34999597511184455	-0.6712283601823266	-0.8262648185639542	-0.061826132796255207	0.3492094134506006	-1.3429804794098235	-0.23813649901495618	0.09578085241167586	0.09838428605408515	-0.061018216448476985
0.6652044440594037	-0.7745020929113076	-1.1777980202284337	-1.5406175590813151	0.12050275966275542	-0.6783626077762296	-1.3512149051769882	-0.8072835993842246	1.6805394712343809	-0.18737502161972816	-1.3460178081758423	0.382069641567164
-0.24370690703591008	-1.194612484231832	-0.5707172563765387	-0.06940250086644767	-0.24542396866410393	-1.804356817348042	-0.15958264441751924	-0.1525711555723451	-1.5843886777160714	-0.24181697897148188	1.0813236033884919	-0.5132684472409362
