ICA_00	ICA_01	ICA_02	ICA_03	ICA_04	ICA_05	ICA_06	ICA_07	ICA_08	ICA_09	ICA_10	ICA_11	ICA_12	ICA_13	ICA_14	ICA_15	ICA_16	ICA_17	ICA_18	ICA_19	ICA_20	ICA_21	ICA_22	ICA_23
-0.03310415883404254	1.7817030525276625	-1.5717421069637718	-1.278402234935333	0.5035812400741352	1.8008199230071082	-1.2047382807191236	-1.045185512339531	0.22471137461605878	-1.4557807301548475	-1.2094249409505737	-1.1779931670489687	0.9369833801562865	0.014931329911764367	1.7969263510498126	-2.5913924236547605	-0.22185011408361896	2.2135474687179304	1.3023539797051864	2.3057100236264194	1.3783245599737848	1.6595305104826785	-0.7580911294577394	1.112470850009619
-0.4737263353275245	0.134643451765621	-1.1283463545894061	-1.2063554684319466	-0.5306997289177436	2.52037530919873	-0.7833313626863468	-0.8696176263720398	-0.03346085683030799	-1.2232088877886826	-0.5449313761473713	-1.8515115978457322	0.6175447593204664	0.2643861504561476	1.8885673089624506	-0.589558212752634	-1.839544119033665	1.663688628896635	-1.3997378047960296	-0.13136383527698947	1.1398430468744722	0.6607908038193812	-1.598139988174034	0.9110449986334597
1.3086807751574456	1.1928218713452783	-0.5540200233974305	-0.24676597221193364	-0.15922634808871253	1.7505182283545042	1.3275480791389314	0.342572643065639	-1.2072386135804694	0.1937813178423065	0.5422832391652305	0.30042247575859116	1.278421220130318	-0.0748211163731667	1.8060988477446656	-1.6221796775412887	0.35202274225632013	2.085345758348227	0.4287607579831039	-1.1805274268082309	1.4444197233052116	0.5893303078157309	-2.198014020723078	0.2027224969570271
-1.2743056933622745	1.8872940163705454	-0.5657019815298502	-0.357225346751598	-0.006228456219288285	1.2989488789397834	-0.1042799619929533	-0.6495993428890353	-1.4066854835015905	-0.08583869117646803	0.6087641747407686	-1.894709579976302	0.8188211234651392	-1.0310665247110227	-0.5620211896593122	-0.9169812654354602	-0.45456121037653685	1.2855325444719734	0.8583381580166717	0.6473409435478037	1.1946679280279373	0.34874073150650886	-0.7866186587855292	0.7042580764798142
-0.28013873839624975	0.29108368422794256	-0.12205698572430067	0.02971871327995531	-1.3094684150607818	0.7196537109596749	-1.2005670508897854	-0.7325695999854412	-1.0448862966823718	0.5039440347773382	1.547051479060842	-0.8707300103818072	1.2378280666107644	0.2997123752614984	0.3505343898768619	1.5026586745471784	-0.5139284706507766	1.6146158852636379	-1.7629512877112556	1.2222773285108373	0.5722718610575862	-0.1531471837347784	-0.5082014826761482	0.03529561002019243
-0.18833166082487135	-0.7359606416906843	0.41495052833079166	1.6687194065218685	-1.1434728884653271	0.3529240487779624	-0.5466957843899068	2.507466742050601	-0.414700765814976	0.028334457009031994	1.1287271890045143	-1.042715812538773	1.0964158676133846	1.7314656530441985	1.5178994753762267	-1.0441189002602724	-1.1051251252092695	1.5494135306846881	0.8057840694538663	1.286137445818564	0.6821987346989218	0.5164589048717656	0.05767509042417901	0.5585013918913841
-0.5000715273032897	1.187513797078389	0.9829737445105249	0.6666700907688913	-0.5572626504261371	0.2221531128458321	1.2592376405443713	1.8155266907998702	0.688371856417186	-0.08490237965287918	1.503543647822629	-0.04886525634462789	0.966373325979649	1.0492132886893473	1.2059648677847155	-0.7839181295634388	0.24419834381046585	1.373659039864977	-1.5975346607537613	0.08389422934707927	1.3775880873269908	-0.075268212832848	-0.6087559206083157	0.26393580841306086
0.8133459754852734	-1.1492044840719051	1.3376145556230354	-1.2692367968682292	-2.1889192532707846	0.6245171992410338	0.6517552650286406	0.7255301845220837	1.5782382022562067	-1.0401218959404341	0.5319721964320685	-0.5054509918409228	0.6319387032659718	1.1647506156186085	0.6308735749776064	0.10134538453411422	0.14569770961835854	0.2225087011036029	0.7342351994028502	0.8758714620144907	0.7285879950286067	-0.5597535508430986	-1.953415271794377	0.6113920754968005
-0.5270551166731203	1.2784246392332137	0.8487922786989271	-0.8969887576156502	-1.4507717352902163	-1.1222961351066663	1.2210311357773498	1.8135212280718669	0.361406968831559	0.1816168683249062	-0.06597919796146287	-0.37571123763182984	0.7666660113115723	1.199516358639235	-0.5418200806164946	-0.4859470634168349	0.548316567697484	0.310489634436808	-1.711808937800526	0.444730313616753	-0.231586170432538	0.6580109754789931	-0.15902701220903964	0.6894270170401804
1.1150094535789026	0.8640212711025368	-0.2514915778680321	0.8038914146539685	-1.1884588233812825	0.6553544991407337	1.8679250406680643	0.35010351783484395	-0.05915091508943401	0.5575166051064465	0.22828087274122175	-0.20553085770468213	1.0510003608265464	-1.9112097980458862	1.5833154620805885	0.1038946173697836	0.5339610509856472	0.46042666944581967	-0.20195556699766595	-0.9777232487230174	0.17559956516949857	0.9064016697477786	0.22116591746899178	0.2124891386479437
