rmse_mean	rmse_std	rmse_min	rmse_percentile02	rmse_percentile25	rmse_median	rmse_percentile75	rmse_percentile98	rmse_max
620.8765869140625	1231.6767578125	7.210909366607666	114.27473297119141	307.8852081298828	452.48719787597656	661.427734375	1963.6513574218766	40148.25390625
591.242431640625	1214.5291748046875	6.4120683670043945	109.9827864074707	297.0896911621094	435.32191467285156	630.0128936767578	1779.450559082033	39198.5625
577.7904052734375	1203.5308837890625	3.5661489963531494	108.66111724853516	293.00513458251953	428.8853302001953	616.0378112792969	1672.1845678710968	38762.90625
581.66162109375	1209.2982177734375	1.6962518692016602	108.8577799987793	293.43238830566406	429.5083770751953	619.2556762695312	1720.8084277343767	38776.60546875
575.0271606445312	1201.3211669921875	3.5897905826568604	107.26220962524414	290.8455352783203	426.3644714355469	613.267822265625	1684.6347290039075	38836.94140625
589.7728881835938	1216.28759765625	6.033491134643555	110.14494552612305	295.50074005126953	433.26890563964844	625.1642913818359	1811.6204614257813	38708.1484375
593.5798950195312	1215.632080078125	6.514988899230957	111.32170516967773	295.7687454223633	433.71514892578125	627.8343505859375	1857.253247070314	38880.8515625
572.0348510742188	1208.2501220703125	1.4723262786865234	107.42651702880859	288.6742858886719	423.47340393066406	605.9025268554688	1686.9557519531254	39097.30859375
570.361083984375	1202.4359130859375	6.815202713012695	109.37639129638671	290.24839782714844	423.3918914794922	607.5608520507812	1626.5881860351572	38967.41796875
579.5288696289062	1207.9937744140625	6.709817886352539	110.40313827514649	294.9902572631836	430.71995544433594	617.9266662597656	1675.3358984375004	39164.9921875
584.0533447265625	1209.4197998046875	5.626070976257324	110.58632461547852	296.4910202026367	433.5673065185547	622.841552734375	1706.6412207031267	39050.859375
586.6904296875	1209.3402099609375	4.057623386383057	110.10304122924805	296.4357604980469	433.4524230957031	625.7274017333984	1732.7290722656253	38625.1171875
575.783935546875	1203.3660888671875	5.396634101867676	108.26908981323243	293.50023651123047	427.763916015625	615.1827850341797	1647.587546386721	39351.90625
593.8314819335938	1207.65966796875	6.039523124694824	111.82763061523437	300.5386657714844	440.1851806640625	635.1941680908203	1750.1071801757819	39215.78125
576.2144165039062	1201.7884521484375	6.509284973144531	108.88209259033204	291.50244903564453	427.86712646484375	615.8936767578125	1675.9023583984379	38854.78515625
565.1896362304688	1197.6939697265625	2.505601167678833	107.35378631591797	289.50882720947266	421.84437561035156	602.6058502197266	1598.3640454101578	38995.00390625
566.26318359375	1202.9630126953125	4.748751163482666	107.49338653564453	288.74532318115234	421.356201171875	602.9600524902344	1613.5003320312505	38864.0078125
571.7534790039062	1202.0421142578125	3.751694917678833	108.75914123535156	291.6609649658203	425.9264678955078	608.0106811523438	1647.3741333007813	38743.69921875
