pca_00	pca_01	pca_02	pca_03	pca_04	pca_05	pca_06	pca_07	pca_08	pca_09	pca_10	pca_11	pca_12	pca_13	pca_14	pca_15	pca_16	pca_17	pca_18	pca_19	pca_20	pca_21	pca_22	pca_23	pca_24	pca_25	pca_26
0.06253133084854731	-0.15325103217687513	0.09692448882128615	-0.1150852328774344	-0.13595506626905995	0.026486001396873873	-0.14266858962885642	-0.0553058408123377	0.0757389190603561	0.042620647627456154	-0.12688192442846738	-0.3723419429469873	0.0520279096341811	0.04347273512584006	0.08337614601233516	0.11817923435448885	-0.04591924323047829	-0.22721393162135656	-0.1607073184704739	-0.010693119478852283	0.24461967166257856	0.11094931446399972	-0.0946918318984582	-0.04264907712965374	-0.2448023892787236	0.015993846714005177	0.06165956573656467
0.06261396643167594	-0.11329176508415384	0.17265510197999617	0.012331407890793178	-0.014084936368937054	0.17183957518762544	-0.04259017771563454	-0.02371596810240209	0.12839024792457412	0.11359473244385884	-0.08576338320434629	-0.06545976104167985	0.02101454904479335	0.04043132234820517	0.13873867087255523	0.1289552585520899	-0.05057074219117216	-0.12346355286770672	-0.08071916051993745	-0.07840907711979923	0.2302805446614589	0.08971883711294673	-0.07084840507353204	-0.03656807718768065	0.03721597798304763	0.02871706255058428	-0.060219716247533236
0.05811585134846464	-0.1012709354928879	0.1427736748908778	-0.053499876731700785	0.05437817711251476	-0.018221819648479576	-0.010327894275494298	-0.09337953458160546	0.1965511164735813	0.0883726422610398	-0.19308704416809863	0.013599183528988895	0.13905077496097842	0.04165767185226259	0.051245223224018976	0.11708864940015525	-0.010575228442604738	0.01433149106221428	0.01895026834716379	-0.02332712621482495	0.03933014948568511	0.03810018139326145	-0.1738297358637149	-0.02608145048037913	0.06675531159255518	0.07204678815901483	0.029071283654431998
0.061736802792050655	-0.1018829079560965	0.07996650433542096	-0.1292176755180401	-0.06700172273004412	0.09329865649180522	0.05049006372156867	-0.08779466111487742	0.010837811189121638	0.04110959852490718	-0.19909589675034667	-0.018659277700595944	0.22842652935690788	0.12732477126037384	-0.006824240071155965	-0.05621076273597976	0.059996492266340865	0.0024186733828161083	-0.08474253789827144	-0.000604686118777645	0.025566725547465818	-0.03028303200875125	-0.10783686744931352	-0.015650706503498934	0.09236409018657357	0.006474811794075086	0.05446907861409347
0.061897341456175925	-0.08857138353835238	0.09869022082604728	-0.15760733846973707	0.09293147005041046	-0.048037030881182115	0.024021173032833597	0.007322326023169262	0.04177009761506935	0.11860211391940385	-0.12888384292989985	0.094431728455238	0.10013877002087392	0.10510128889712761	0.06931645743482803	0.01927896050830774	0.06229566533786473	0.010850113276223816	-0.1564783606954548	0.08004116498116882	-0.0749413070820632	-0.10094095168487958	-0.04544540021757329	0.015420033923762814	-0.010882794848654877	-0.05995724675900349	-0.09462782389191025
0.05990384304607301	-0.08826719613044268	0.009984629955313795	-0.23703248867892196	0.029349057733713713	0.001558402687261963	0.16104162834232272	0.022863040418986527	-0.09978000981767539	0.0867806829182661	-0.1248428183754951	0.09840366360559093	0.01924894690507074	0.13432257999680597	0.05891108385250582	0.16162287517869112	0.05169212808512401	0.03206191854771802	-0.016574213470084573	0.09007569682136546	0.016958903800207037	-0.022184564631267133	0.0040392149172657765	0.1522907230079952	0.0411511450524433	-0.047422713209960346	0.01756740712363118
0.06641159908252577	-0.1080855218895339	0.02428854467289493	-0.23808803853988209	0.04050205819881836	-0.01772923617074359	-0.08417503993335639	0.023636743570471273	-0.027035161157899716	0.06409141780019276	-0.08468303196611432	-0.09376169249559485	0.04123861437876131	0.13827052963556688	-0.08069106355387534	0.08360393074788255	0.07961067415728527	0.05584491456202658	0.06355968500453638	-0.004425354917768259	-0.1258377980853459	-0.021069389283090642	0.08807198171806616	0.14375505429730295	-0.032592800961846705	-0.05583188728115543	0.04264831034513894
0.06060681190115714	-0.10066852967827714	0.02016524171991671	-0.07794008116117562	-0.01760507646974254	0.13282167548017468	0.08069607360106079	0.0483078957966471	-0.0008352045765298854	0.12699520846919715	-0.022171679602552806	-0.11019475336067153	0.024187000213959007	0.07779327579175582	-0.02420881972931234	0.006663946297612133	0.10321441206596355	0.10922640227853275	0.10233690172273543	0.09026597829008695	-0.2067081563107029	-0.02834717214845149	-0.07034656226916308	0.057932554863974875	0.02273950208166381	0.024406565247602513	-0.10934756664622189
0.06359145191253017	-0.1091977425536801	0.07448604689428942	-0.09446126948475986	0.10055264481605641	-0.0602059818112467	0.038953838193044266	0.01091050686860345	0.08898625070422009	0.11606940187331935	-0.014753571899737639	-0.030978461676956837	0.044233179417437464	0.03545403504488663	-0.07882902562131615	-0.0028487232294230613	0.07621593441535618	0.07570267765504804	0.01623112132739002	0.08582591429734616	-0.09634992836786768	-0.09872191841793834	-0.06707280801653612	0.044753893516023074	0.03297258770730169	0.041300710421347905	-0.05840811657971782
0.06763383872064771	-0.11516592426831788	0.057129918451508395	-0.07674719892990012	-0.053665258380331315	0.058990165292915585	-0.10803001506556181	0.023672445703957934	-0.07323012823359623	-0.023009924758558998	0.022899108449343595	-0.1014124910980741	0.10160853238274346	0.02000270791079084	0.029994590612730868	0.025453193841469796	0.03245606229777014	0.189995101804097	0.057114221692665584	0.13420406973748988	-0.18085929336356077	-0.008614746469636399	0.06476888827834822	0.13314494623416817	0.13196841094975337	-0.003883499007270439	0.011416143505749175
