pca_00	pca_01	pca_02	pca_03	pca_04	pca_05	pca_06	pca_07	pca_08	pca_09	pca_10	pca_11	pca_12	pca_13	pca_14	pca_15	pca_16	pca_17	pca_18	pca_19	pca_20	pca_21	pca_22
-0.11159843265871375	0.016014393556144424	-0.003626514664872488	0.030390282949063485	-0.051914771232496194	0.07715952662993956	0.04231819606776532	0.018618618961840576	-0.10391602821027518	-0.06910993670193633	0.017299308421416477	0.19355634131518137	0.012211369381909157	-0.030877772464163365	-0.1312679737812714	0.10087123721969218	0.0836604341556844	-0.04577609187028287	-0.06614352764124165	0.09918542631600674	-0.011733481310003466	-0.15441932320446836	-0.043922356439105484
-0.10801753425743654	0.04639270679164009	-0.011823287425456411	-0.050570104690732996	-0.10144921865521722	0.01282180821092178	0.11041763859473883	0.09988333507027722	-0.05862297794398867	-0.007393143314830049	-0.081345338074269	0.19414285334285236	-0.017589261976283386	-0.019880023764084973	-0.07599918153303781	-0.015934294402244198	0.08406291792224592	-0.05312051567838801	0.016266981430376425	0.03673508769037051	0.06253905527126583	0.057198174006947086	0.16231123656129465
-0.10916186939231808	0.0684400535937458	-0.019556347628171815	0.06424492603437151	-0.04681418555259759	0.02043466730465121	-0.08113305854819186	0.052997114904684325	-0.09923822971313401	-0.0192889030548071	0.010942077825196815	0.19983129890613677	0.10423992188272067	-0.00729827655753848	-0.05054082436575069	0.03364972402212277	0.1225159847452079	-0.027655391298594706	0.030368811863682007	0.06463217795504753	-0.03817970168340867	-0.037758539940957424	0.012636434565465107
-0.10599738475263527	0.10880985197229398	-0.00207290534048421	0.014611681696048207	-0.06455494673394652	0.13871384013882435	0.04897893887234673	0.07384850057077365	-0.10841612537955583	0.06398069122085216	-0.05183892998794744	0.03475848527218267	0.028798200495605695	0.03681203314788422	-0.1646517937339095	0.01658509219459288	0.146859120033179	0.04092659084023762	0.06844935193722337	0.13308772074763325	-0.01914895062010985	-0.10589173241916379	-0.09998751103459966
-0.1096975348338219	0.03864743689251615	0.009511311005764517	-0.09903971868087798	-0.09555655840047936	-0.0018787378224294216	0.015243836441908964	0.047851029812732725	-0.010842000189380724	0.15511198865898745	-0.15644210298422112	0.003771480970702623	0.020975672904298227	0.19759074555012016	-0.14724077899539004	-0.021958077580427907	0.0531761714090131	-0.005088285148261314	0.0763759221620158	0.06972234628434797	0.08567937852654861	0.04566922347250338	0.05024038279372483
-0.09866054161383846	0.019266056828891154	-0.0033871188980422184	-0.1151352903775501	0.007822779525020807	0.020500851042877175	-0.12793278440562003	0.032920947117465786	0.023589038813395607	0.010902100681302498	-0.10332591006772641	0.0827686206847153	0.12311310721028858	0.182936191193186	-0.12745508976098266	-0.11692968446818126	0.02764654247059105	-0.000133924330372754	0.03018671740392232	-0.08432051643954921	0.08526208781973746	0.06413863995827362	0.09967198716489997
-0.10070851914602455	0.017640439946561795	0.02977948917963169	-0.11298969845836893	-0.018484478867795806	0.09100965342795031	-0.0515323633295318	-0.002996005623843244	-0.05809842507388721	-0.005753749778583117	-0.07182453225063226	0.07318359760618061	0.08586530553022588	0.04874101482666617	-0.16271656725923378	-0.12926657369419722	-0.01949292076857234	0.009290004143504532	-0.02105157957266246	0.015597888480548897	0.08560520545506697	0.02188307763930253	-0.024464120547039614
-0.10770107032369075	0.022039971593799165	0.02591981072926197	-0.11470383682855823	-0.09986796882422916	0.013346780998746172	0.05995045646452016	-0.012908506357478377	0.050689982456359	-0.011502568536165103	-0.1491094583969494	0.11691536579396983	0.01759878996874524	0.04943223816834296	-0.10098198473703163	-0.20388381773933534	-0.010269160010346695	-0.021167648119744604	0.0546146325727125	0.03151560421516293	0.10133946044627633	0.07473915628441516	0.036896945079277675
-0.10492362558803288	0.0012731320299926192	-0.021831012160533736	0.013680053153150795	-0.06125311338037934	-0.0740717086470577	-0.11325501630355375	-0.09694337679264495	0.022030225030855277	0.003963374514115256	-0.07222484005260273	0.06172045208897539	0.16971754714735238	0.11380214446563537	0.014816137116617917	-0.050744850587021106	0.009060815994621982	-0.05145760979833957	0.01893946128897261	-0.12107984895277535	0.08181726173260206	0.012512733815041567	-0.05010934407604546
-0.09895586098691025	0.058926643354945726	-0.04454856082204939	0.001957975211571872	0.0015506724475718436	0.10784270894122922	-0.09858324411412166	0.010120686759372381	0.013919105003928511	-0.042918765380521307	-0.03338606437076964	0.019610404184905585	0.09550666835577956	0.054480464943633844	0.030433790654720128	-0.10355326320709468	-0.006240307087065078	-0.03087782024381324	-0.0049917982528348	-0.07862441329404424	0.10470816476737459	0.04226302924861304	-0.08643861195450808
-0.10605826014129285	0.05266585217866637	-0.03271966551595509	0.0007716572554852252	-0.07656573444869252	0.1335292710890914	0.07740095657226109	0.052008918939617906	0.02541621347424048	-0.08190158577753054	-0.04838386404061171	0.08309057386180912	-0.03881749925594448	-0.028552537170627203	0.18318618367023787	-0.10631655309694774	-0.09488105910395803	0.107982916466276	0.03734543252671357	-0.01695376195076395	0.022013620163178465	0.015432720162347563	-0.0441029893472828
-0.09999527215265135	0.10079839823948279	-0.052891659835990514	0.08338409461259871	-0.08349514526012214	0.06075756157159168	-0.10381346844228681	0.08594404025022181	0.0005696819452729596	-0.03991009010589572	0.08490102965591675	0.10741975941659843	0.10175970709827423	-0.003761967314203571	0.23190442629472074	-0.023848367352914165	-0.035585976384120616	0.12315791335589416	-0.010002245187439127	-0.016129848815187142	-0.01210081095214139	-0.03721996879139397	0.04979433201201587
-0.10538708998678509	0.11929761081011957	-0.06957290829314074	0.060987252425169204	-0.16842725447772355	0.1091135087009861	-0.006514002385405698	0.03272704538554273	-0.15589596096950836	0.0992699104199003	0.012490115005337758	-0.07933267243550268	0.015654255788516924	-0.018473706459464875	0.13471576871288632	0.024682286968088718	-8.225905368922093e-05	0.08123570542180486	-0.1128751963435697	-0.01655548234714662	0.011496146808889322	-0.05030085988793867	-0.05035905631601939
-0.10041815939763563	0.06117045829498857	-0.0306295830894093	-0.06269201651591587	-0.12851153216659794	0.13528343701283613	0.059792041846981725	0.0967893878787347	-0.05457041356119968	0.045274777054223156	0.04801023230271353	-0.03762960097562834	0.01505535682969503	0.08704842677052313	0.1625799995769019	0.03366227398460803	0.036799678170167466	0.015995844396966358	0.018183024094446137	0.0012751760276535073	0.008297001579519056	0.13549195278447387	-0.012302806405612984
-0.09789275957536628	0.03398952680484148	-0.003079523255986251	-0.0926453995602851	-0.1019340055391389	0.054127182885545355	0.03297756339118951	0.11865441543104649	0.006140487204927686	0.07684511550794457	0.02343036383557355	0.04137884876476089	0.04747873700029233	0.028544710022063158	0.16477968091620673	0.02506992652590903	-0.030501504651635133	0.003757594799841165	0.03808168520610895	-0.023268597270271946	0.03882924315940399	0.12358066387478732	0.06971751779925353
-0.10393990956678086	-0.014331865025440569	0.017653824544570776	-0.04247506467924379	-0.056194782649292695	-0.03253041429867794	-0.08101032410867187	0.05044987071160652	-0.05002955408168919	0.11399522209712382	0.02936533090817585	0.0421730449302436	0.09021554555953146	-0.022861766929318447	0.06651416141102079	0.11882738472451343	-0.07688520659278728	0.0727339244532989	-0.037523548920105565	0.014927779688838488	-0.037859140913689554	-0.04146603514880354	-0.04577384111130137
