Component	kappa	rho	variance explained	normalized variance explained	countsigFT2	countsigFS0	dice_FT2	dice_FS0	signal-noise_t	signal-noise_p	optimal sign	Fstat nuisance model	pval nuisance model	R2stat nuisance model	Var Exp of rejected to accepted	classification	classification_tags
ICA_00	19.17125912091297	89.09821821112735	2.9841449789291077	0.05793439383237132	238	29160	0.0	0.7401418131828377	-8.42960375231638	4.397466839507205e-17	1	10.132983336389517	1.1102230246251565e-16	0.6192334731781461	n/a	rejected	Unlikely BOLD,External regressors
ICA_01	70.86774755105307	23.612694242764942	2.877502767287087	0.03320664795808698	6912	696	0.5904216247980021	0.0	17.976317102698005	8.678462902233066e-71	1	2.9233840645647784	1.9616713345493864e-05	0.31935056910778037	2.758003288072952	accepted	Likely BOLD
ICA_02	52.110483099705576	34.0763412045833	2.922594536472001	0.028692541630985446	3354	843	0.43008506193105506	0.0	-2.0296715890312216	0.04477005982063831	1	2.0936470430701797	0.0029139411388167114	0.25150676926738336	4.147041516669326	accepted	Likely BOLD
ICA_03	31.602262558505018	22.12085590535197	3.5291081436150193	0.038681998903807635	601	612	0.0	0.0	-14.459038146642738	2.316226535962244e-45	-1	13.503893459800834	1.1102230246251565e-16	0.6842728285522448	n/a	rejected	Unlikely BOLD,External regressors
ICA_04	53.65837040450641	29.783928429146275	4.028485971448938	0.03639668653410913	6265	1445	0.3537636156722484	0.12025769506084466	0.0	0.0	1	11.99426256587144	1.1102230246251565e-16	0.6581202545875549	n/a	rejected	External regressors
ICA_05	41.5724894917693	28.07443917700642	2.1679556198589784	0.02965717216324053	978	572	0.0	0.0	0.0	0.0	-1	20.087722702124072	1.1102230246251565e-16	0.7632550813832191	n/a	rejected	External regressors
ICA_06	27.428692948921526	29.04374552390119	1.7418125699462088	0.025594797171718666	0	767	0.0	0.0	0.0	0.0	-1	2.606852492031872	0.00013756976781964525	0.29497217393975816	n/a	rejected	Unlikely BOLD
ICA_07	27.701058403592153	29.17674813675478	1.717278860288694	0.02069640831640307	569	1433	0.257479601087942	0.2916514764855997	0.4502352646043954	0.6525818388597915	1	2.1792061405879015	0.0017761402902548573	0.25912158411425157	n/a	rejected	Unlikely BOLD
ICA_08	35.4351334643169	21.644753132901148	1.300857138938748	0.018073805213957808	1032	0	0.0	0.0	9.57539104495755	5.248689421638043e-21	1	3.1276945103151124	5.517068793370328e-06	0.3342102504051283	n/a	rejected	Unlikely BOLD
ICA_09	39.882875921812484	48.743404430141204	3.70904571937351	0.0352875069534725	1057	2457	0.23099133782483156	0.5377768577934176	-1.575977869883605	0.11559712834650326	1	0.7117255426206663	0.8451331348140535	0.10251726012796747	n/a	rejected	Unlikely BOLD
ICA_10	36.35121643996532	27.857669775445597	2.1443218207463244	0.026411170184861197	363	184	0.0	0.0	0.0	0.0	-1	16.178493634545003	1.1102230246251565e-16	0.7219556364607864	n/a	rejected	External regressors
ICA_11	57.718005795650484	23.03373326352984	3.2420955647169625	0.036653395197260755	7874	605	0.5605963243798997	0.021314387211367674	19.770957415707322	3.717646541895987e-84	1	4.542747765178715	8.933523920617858e-10	0.4216587551574198	5.437261503044521	accepted	Likely BOLD
ICA_12	68.15137253949628	23.913513654935546	5.045952128703899	0.04517079102310372	12175	1587	0.5703342032157589	0.15306446490949507	19.955018521784194	3.53496765005794e-85	1	3.4574739172464937	7.080554533800409e-07	0.3568731569205742	5.613547345053471	accepted	Likely BOLD
ICA_13	63.98241840893579	22.500895471465263	4.16511346231551	0.03850288923276235	9109	0	0.5770011273957159	0.0	20.414751388565456	3.5516480244874466e-89	1	3.8148603963658716	7.697296988684599e-08	0.37975323976321285	3.567027476527529	accepted	Likely BOLD
ICA_14	35.52092469599708	34.62457761297124	2.442728449580053	0.024273582095088238	949	1246	0.0	0.0	-1.3715182879945975	0.17140129979143026	1	5.62405447607835	1.5180079415699765e-12	0.4744106378258316	n/a	rejected	Unlikely BOLD
ICA_15	26.574018930360328	28.241264194677992	1.2780271612142113	0.019475518917881386	128	1400	0.0	0.4840673111349803	0.0	0.0	-1	4.146595030355397	9.967636271923652e-09	0.3995807534567566	n/a	rejected	Unlikely BOLD
ICA_16	31.94827800414479	26.04619756210742	1.548657009389142	0.021945777953375403	184	96	0.0	0.0	0.0	0.0	1	17.576681186455858	1.1102230246251565e-16	0.738284901508766	n/a	rejected	External regressors
ICA_17	19.752089118821445	114.49268358815335	3.255350674629101	0.04118226180280686	0	15976	0.0	0.7653790225706518	-13.900469823085215	2.0236106945740734e-43	1	1.2254811398846384	0.2215957970721385	0.1643562218226815	n/a	rejected	Unlikely BOLD
ICA_18	52.829229465555265	31.50751851628515	4.149419765195899	0.040332383676400185	4890	1517	0.3677629505096144	0.0	0.0	0.0	-1	11.77523521972166	1.1102230246251565e-16	0.6539615855421292	n/a	rejected	External regressors
ICA_19	43.200916859678316	27.41548851377773	3.4284436692588924	0.027250104777018513	1028	995	0.21417797888386123	0.10596026490066225	-5.220692375722022	1.9696488486839945e-07	1	3.3626927399781508	1.2774310943486356e-06	0.35051921300483135	n/a	rejected	Unlikely BOLD
ICA_20	33.97230341041378	26.392498354017658	2.599310057863577	0.025628725534115236	988	890	0.2773797338792221	0.25667828106852497	0.0	0.0	-1	9.507118222556867	1.1102230246251565e-16	0.6040911304488711	n/a	rejected	External regressors
ICA_21	80.43079028735627	34.703017275010666	21.080960222444254	0.15906435537713282	19020	2744	0.5140993669671974	0.08330234287839346	0.0	0.0	1	10.115434986808472	1.1102230246251565e-16	0.6188247040209467	n/a	rejected	External regressors
ICA_22	67.1974179382269	43.62708859910586	18.640833707783862	0.16988708555004015	15571	4107	0.4096132379013724	0.2758709677419355	0.0	0.0	-1	15.70154216192964	1.1102230246251565e-16	0.7159091388405412	n/a	rejected	External regressors
