ICA_00	ICA_01	ICA_02	ICA_03	ICA_04	ICA_05	ICA_06	ICA_07	ICA_08	ICA_09	ICA_10	ICA_11	ICA_12	ICA_13	ICA_14	ICA_15	ICA_16	ICA_17	ICA_18	ICA_19	ICA_20	ICA_21	ICA_22	ICA_23	ICA_24	ICA_25	ICA_26	ICA_27	ICA_28	ICA_29	ICA_30	ICA_31
-0.48062290978706235	-1.4187666056670618	-0.7171911967345499	-2.3513912649735267	2.820501068202407	-1.8639381480445105	0.39572728649619626	-0.04091277412926185	2.315848682652314	-2.5001209489249803	0.8835832295906864	0.03018191883659804	-0.041107375768904796	-1.7731795411765248	2.2518577828128223	-0.8838292486365358	1.337768608847692	-0.30473674338595325	3.4917534430415396	-0.6444606864865967	-1.0583200652505225	-1.2467955652992473	-0.9497449797124259	0.1440120823467469	2.210003252039612	-1.65213385766403	-1.6842026245099022	-2.133974283602586	-0.7793842318013235	-0.05028318127168923	-0.7377535448244849	2.1034720170559735
-1.630110590797421	-0.5306768194690769	-0.42492010321307777	-0.1794842844145185	1.9696454671977905	-1.5578855683167034	-0.20189356215483406	0.11008612896984991	-0.3859639971727019	-1.9067015668654121	-0.36039399422972773	-1.275004082753339	-0.9029216573458652	-1.5266058171148544	-0.9626779049859662	-0.8795925574549437	-0.013388824347287902	-0.17456751884714433	0.2647490986465765	-0.22828062734932478	-1.3894074588811758	-1.6230684905826789	-0.7297964599203869	1.9281460088409548	1.2588302810488585	-2.0579171503057485	-0.9294983707174991	-1.3582502192797694	-0.656302095411563	-0.08905990302711869	-1.8471638838389992	1.7029030808571712
-1.5947705525315508	0.5897808574252076	0.3213070623183801	0.8972581333064814	-0.5271006293710946	-1.8139382792519636	-0.38772645569713243	1.2066573663587306	1.3318045721282321	-0.14769194797890003	0.8665707595996965	-1.3641496122080934	-0.04847899703501869	-1.3509581538988378	-1.891110153980586	-0.8928885830824027	-0.08225822640908186	0.3047541914299133	2.621228222051557	-0.42199065799597935	-0.3375863939831863	-1.5126455763344746	-1.1202436510796034	-1.5402489460281417	2.01607795846837	-1.656198563514877	-0.18806273186317843	-0.15928954205402546	-0.9778634234256167	0.1446876051592938	-1.12021560272049	1.3550647428153553
-0.9945210718429159	0.6442377182834973	0.15449446203265663	0.8963029388160016	-1.6739331778086892	-1.9484128680459734	-0.5577963459556401	-0.6324921848969928	1.2697900055931974	-0.028568383530559106	0.5180787755588449	-1.1655229173492816	0.8612127024794082	0.12236965069306367	-1.3893010946525586	-0.9390106503570946	1.6864335585531358	0.1971900812670918	3.4680841552111414	-0.45183049323470986	0.6261920758587569	-0.20942560934178556	-1.446176300528269	-1.1012421645829156	1.9375006488444393	-1.6487387138128764	0.5350686005664047	1.1776186913744133	-0.9628305479933459	-0.5314257719607365	-0.5706805683838424	0.44427205163721173
0.2739522112082524	0.319709515738255	0.10697595056704533	1.204007579481779	-1.0496776010376834	-2.0253349497885402	-0.9848140209637457	-1.0775036458030796	1.0421846667402124	0.5867508437440795	0.4842874441774325	-1.1858336935132903	0.7396397229521026	0.744525036812314	-0.5810658409776269	-0.6030113010072171	0.3805638997141769	-0.05780183465893471	3.2451487786079816	-0.47153408640111616	0.7498796009900812	-0.31500371197268745	-0.5446099584206797	-1.4122738881124093	1.8048794746397694	-1.5664526016878448	-0.5759918265123867	1.7548170959065663	-1.0448133229789665	-0.5191373446300418	-0.2125774551473516	-0.3254771052929387
0.8805845661931826	0.12217463833378735	0.37985115007488124	0.30582046896248744	0.31207385199799165	-2.0339078468187655	-1.1749172881574241	-1.1632095873381176	0.727703114048021	1.4306666994895665	0.36072765069530455	-0.8940970727263194	0.4985319381421209	0.6875435602671605	0.1775742794600318	0.12490492697793866	-0.41163822663105	-0.11532798224591673	2.7722533679905053	-0.45843261842873284	0.8499528387383687	-0.8143951038097932	0.20610011449260757	-1.0298499084897923	1.7234812145764886	-1.6262254477767195	-0.9625525669923002	1.2561598946981343	-0.6668549038823569	-0.2945646448731813	0.23943179844747284	0.26048820175395
0.8277497981552249	0.017563386058403095	-0.1039403423532279	-1.3517740167657277	-0.03032164528525965	-2.013066695116764	-0.8844700669707106	-0.7209921344531424	-1.1574919867735356	0.46825136875383605	-0.3033048826380907	-0.4702468036720073	-0.6469688963439898	0.6026547937892889	0.6197124548714232	1.172220070622729	0.5421787797444051	-0.8903832116474181	2.045751658163173	-0.23355669633683	0.9247280710751097	-1.0201644216605643	0.17397237442058697	-0.07962858955384361	1.3165293306209453	-2.0836995714237707	-0.37047670097468105	0.5543332177094324	0.144944936349303	-0.01590210454513006	0.8882237880135989	-0.6115388184875428
1.0670715171924647	-0.23848945728918222	-0.010273235387640972	-1.02282817210658	-0.6292081118095844	-1.9594016103836513	0.059601421217509866	-0.9929004121799967	-1.7530504318405076	-1.1395406830676946	-0.26604111625657456	-0.6046187428908668	0.06862042306382972	1.3240923897972865	0.2673200236154145	1.6204191352127302	-0.7375535096394354	-0.9661911156066438	1.6740247788607623	-0.3305082308921242	1.0624624082872962	-0.7795539362915986	0.0952343582159059	-0.5414976809214024	1.1097140946226818	-2.0122110844660637	0.16878681959831784	0.7626921523040238	0.6147459394202398	-0.17198063701968624	0.25779143046809666	-0.35619375807080855
1.8237843180447493	-0.3906254962355271	0.272203504236063	1.3473939571654445	0.7754231493833669	-1.9383773681849554	1.3011535254544135	-0.41560524571871493	-2.613593145923219	-1.0041169473289284	0.019026200169173963	-0.5336123779351105	-0.6272573463207943	0.9119238505776922	0.7211261778264207	1.3181258344835591	0.06478941156033695	-0.7216743959146485	1.2245015817576335	-0.1120310354028568	0.4201455175983659	-0.8719226479280514	0.8396182438138119	-0.21501317234618206	0.9178713120529545	-2.2272443728123097	0.7702915705861454	0.10452988841901724	0.9392868577695127	0.11443353343530725	1.058997571219529	-0.41501591448284103
0.9623385279656957	-0.9301097833223136	-0.1401369966507568	0.09319785108319448	0.03186264491688106	-1.9061217223211147	1.860056136278434	-0.10123130712461649	-2.771344811619118	1.760422453373197	-0.4355778537960247	-0.5737830878607545	-0.19627841865730908	0.061330080656646975	0.5066789105692794	-0.23129282652602673	-0.24840434507072032	0.5926439053755925	1.0465538268150554	-0.15312070208211762	-0.184812199469797	-0.8985280356591886	1.2997536754677317	-0.32214504969908514	0.9202691661228537	-2.2310210942471196	0.8294491597926116	-1.018826471150604	1.4865764836137896	0.36331535911675117	-0.14586927222803234	-0.06355723062140087
