pca_00	pca_01	pca_02	pca_03	pca_04	pca_05	pca_06	pca_07	pca_08	pca_09	pca_10	pca_11	pca_12	pca_13	pca_14	pca_15	pca_16	pca_17	pca_18	pca_19	pca_20	pca_21	pca_22	pca_23	pca_24	pca_25	pca_26	pca_27	pca_28	pca_29	pca_30	pca_31	pca_32	pca_33	pca_34	pca_35	pca_36	pca_37	pca_38	pca_39	pca_40	pca_41	pca_42	pca_43	pca_44	pca_45	pca_46	pca_47
-0.12071215795821956	-0.0954179320676596	0.00906524784166295	-0.09593455766776053	0.012646558506322457	-0.011345508447931422	-0.0001101558088495366	-0.10732823343371718	-0.14159624339025953	0.038483627994423286	-0.08295019426555737	0.05121536303725989	0.013005683919754658	-0.0076159784092485906	-0.0011334753221049084	0.017546817796314198	0.012733257412658478	0.038126312174137145	-0.019688474247428034	0.059058531767249234	0.10579854690582	0.11258886005003318	-0.10070396283173409	-0.07814268025630919	-0.03283281761771415	0.22134567874224512	0.0032171272215768833	0.1390933188247983	0.014601865811078404	0.1259082685571384	0.2016313451074504	0.0385907734777038	0.039690303300330285	-0.02673075152291896	0.05252262289118547	-0.12182027540980982	-0.06657102039024453	0.09546381116148879	0.01588975749868142	-0.16468190285540713	0.07752116397255375	0.07370923580379285	0.06757730756713033	0.03660125497861876	-0.02274607522906387	-0.02074785523462035	-0.23887078904731288	0.010847657050342558
-0.13037032565113382	-0.08395067419528279	-0.018181105857089985	-0.07395046108585522	0.013128847809263124	-0.016997655052351537	0.02150634378857288	-0.07970077188345476	-0.08953071774178054	0.04156145483559485	-0.03577909431868316	0.003768514955402028	0.020068135907910883	0.03877099492159956	-0.011810281425805364	0.00017848353769274493	-0.03546552176851042	-0.008128099394620295	-0.05536693339095328	0.060348162875628344	-0.054086892342389115	0.03680040014840109	-0.18913129655775607	-0.0029531305934480897	-0.08191486289002006	0.060953833168021485	-0.026185144508759882	-0.025485775528947464	0.15191337020476484	0.07054351848641285	-0.006490308067200402	0.021348681332034256	-0.09478446950924167	-0.04257979275982552	0.040140449088308564	-0.05884838990099178	-0.0762241058244626	-0.0660691732762656	0.09334670518412305	0.06363884251588152	-0.03837359781493008	0.15469472207243137	-0.035640903816762895	-0.020356863825743227	0.04010315126099335	-0.09054646772553404	-0.05567997319026055	-0.04319857421235818
-0.13386919132778832	-0.1034275983561741	-0.0013128632124428247	-0.08349567928235424	-0.019989255005341183	-0.03283648008538723	0.08696218493612959	-0.08428904026149014	-0.12858155221162282	0.018557139468573985	-0.07826063246574863	-0.001976083256174904	0.054546705264808544	0.00687351666771466	0.04278742021384498	-0.017750302383067386	0.026897831805676058	0.020330660819285522	-0.08769278800227494	0.040539098025425054	-0.017346159787371612	0.07043868247999355	-0.11909539333577282	0.01572937992559955	-0.027746074652207367	0.15668993582281165	0.023777721139899993	0.026678418473606674	0.003770307701541446	-0.04413719057277724	0.018421328014451586	0.10307557757656759	-0.08269345886318048	-0.06234030207817732	0.02746021014795149	0.042404891942580875	-0.06422489204846693	-0.0507303732810134	0.00820473015240909	-0.07041639092090449	0.06499104750801211	0.03258351930010428	-0.05182118119709326	0.041978136160510875	0.0411212034474517	0.012432308454366037	0.0478687625391889	-0.08878258155622414
-0.12854028595038727	-0.0953772246275717	-0.0030744288342028497	-0.09316984498747367	-0.004737917899050641	-0.027348792062529534	0.07146166871435378	-0.06841085127120622	-0.09738286569562127	0.06634447477917907	-0.11344344546907059	-0.015378203271773694	0.06238857398007657	-0.028491825497957236	0.0012975118752824974	-0.01739327815183569	0.04464663663215557	-0.04108707624334342	0.004117506706735694	0.03435640731005678	-0.05000468901958087	0.010160789957465832	-0.14851382473878288	0.015394636352158396	0.005034495871201215	0.16295903674460482	-0.04690127935187802	0.07683063603094	0.0076086362309407095	-0.05650492669117952	0.01027260336964217	0.03249532724039711	-0.1129328955139583	0.02827350813303727	0.017661486417847212	0.04435458650466592	0.10498663282080052	-0.09400525662577697	0.06924403797397996	-0.028854165733494266	-0.02037421079672247	0.019877308069852342	-0.008653833139395257	0.04384345135434501	0.018601657805478344	-0.0185676058478598	-0.013674086327853309	-0.060516709265376153
-0.12521502477687263	-0.08575175754683922	0.007379352575629473	-0.07844328803301903	0.0001941570023815814	-0.022898613388510375	0.07845886375042745	-0.04260174268126418	-0.08453784459299053	0.060298762428587935	-0.10579118441519962	-0.10242606252212805	0.021205061554815476	-0.015820950247713315	-0.06540610056658515	-0.05559621810404456	0.09559211552455833	-0.052357437490426	-0.04469627456939876	0.05617740736478594	-0.028943763459649358	0.0544599942359288	-0.1380542993968618	0.08924887509936055	-0.026884269984701413	0.054229348914826336	-0.0036085520254831786	0.05354200911153685	-0.008747923866687355	-0.011062819041986888	-0.06775230400780949	0.0907777034593531	-0.003289134505999214	0.027534673928531102	-0.026034544447543075	0.05601219970385776	-0.027301684251416436	-0.010250036330154096	0.04527406297041606	-0.11844235693299206	0.06294370993837757	-0.03970647937253072	0.012306062579188001	0.03552266251007201	0.07618478722941306	-0.018682898919091948	0.0118790847306534	0.021332906670147544
-0.1248991054901637	-0.09767451128557994	0.012156549768453685	-0.08118329503614391	-0.00029861512641887744	-0.011781589327077624	0.06266903270550497	-0.0424173712497114	-0.11460832273309812	-0.011354946901210639	-0.0447579477782713	-0.10462013113732438	-0.07253696399909304	0.03940473015711123	-0.050866527098205085	-0.09058246324020437	0.1036211073450997	0.008522259192307872	-0.10166877837607917	0.04230377621746453	0.011815086446733347	0.06400474811715556	-0.07756081805934179	0.13501855146209202	0.003379908031040678	0.07667016565277285	-0.02087695339121746	0.0016271821058184421	-0.005377541355550035	0.005646347202992438	-0.047562877834708805	0.035110706197197736	0.041319160166002025	0.1477787327831941	0.0335166397753051	0.028049804700364986	0.15865015357701678	0.003095811941065993	-0.0384158236785858	-0.08616320206913324	-0.09236061348985425	-0.049015684033382356	-0.04749668860655414	0.022127602909421142	0.0013452242378008197	0.031796992874384436	0.08241095130329373	-0.0321607253544377
-0.12141217048055819	-0.08929976293142318	0.01301439663439466	-0.07473370529732293	-0.005251711872656162	-0.044833450000492436	0.07090370736262534	-0.07331632654468456	-0.130965985542722	-0.04520888728400349	-0.054173822775504754	0.026699097387425125	-0.01868524633782126	0.04602303156810619	-0.066229539146033	-0.07217558609931063	0.04196170892837517	0.03302789018192555	-0.1020595375690094	0.0370995595083736	-0.056569111038047404	0.06255538738623623	-0.037106031326784444	0.06996015871326328	-0.008788254983582496	0.09172822681193271	-0.07488805362037494	-0.038478196924064956	0.03901519357334956	-0.005205292575179609	-0.024876129416979257	0.007448198433999861	0.0902940951324212	0.03862828255493338	-0.03704673635363674	0.08374311246437503	-0.011348123953868078	0.08696789651498785	-0.09605976421127556	-0.0424560932529236	0.04707012183822552	-0.07975272243773988	0.002838927408215834	-0.06926035037106229	-0.025534396774800558	0.02829746692958982	0.0502330837753249	0.003879171646109758
-0.11930143600212847	-0.07340042012009701	0.011140707325899446	-0.050843987554608956	-0.014420790955956886	-0.05710975071670377	0.08798549542130463	-0.0763370024887651	-0.11672515134683784	-0.00418679651152018	-0.0849985956964278	0.026030611460640327	0.036755806299990826	0.021311778543878786	-0.07086261963286834	-0.04029174864371715	0.060190999999720544	-0.01857793559066493	-0.039112917196944305	0.03893514821531667	-0.10528105274493764	0.015256754616785204	-0.08412880580100766	0.03439457717894968	0.012624679949801425	0.05901392128431904	-0.1052794266983698	0.003960992012347217	0.0292029958433955	-0.009722069546475164	0.049160843474428534	-0.0069313488124253045	0.006274268354519134	0.07036360731984458	0.015321256541876743	0.05818768239428808	0.009274557609104905	0.08505315501384803	-0.10358469449699549	0.04086687472334474	-0.005376279898371221	-0.01725430339919846	-0.08315623408311716	-0.1357208217428484	-0.05461767661523182	0.06047345019487692	0.10828677700852228	0.014542901854642732
-0.10097028158678545	0.013665468803322358	0.009928019508561703	0.020398711151113025	-0.04359510195097166	-0.07975537053708029	0.041357271997332405	-0.012426842877611477	-0.11803829963293802	-0.1101867975232815	-0.036887746586678344	-0.06982426820405405	0.14870959609470208	0.11565303996299964	0.019600461336777952	-0.07910462115495961	-0.05337480384587029	0.11106496694476573	-0.12674427413639147	0.0825830171675034	0.14143871844732803	0.09043938483947779	0.09251485663555414	0.1915161271787757	0.002228634537387527	-0.029755163317998823	0.25150508296419744	-0.14702659290777662	0.28621541400139294	0.01575147203356904	0.16726961189947276	0.055823183438795373	-0.008277690369932509	-0.02378807595918369	-0.2339137376039307	0.1791730965081432	0.00626927524752708	-0.001368553560181271	0.06356325913200728	0.18120071716721992	-0.1095049657846632	0.07434122297530829	0.1624995938889587	0.05264686805730941	-0.07263034663036604	-0.05849176634164495	-0.02781272922320157	0.01196957595741701
-0.11529903658762247	-0.008441225108672894	-0.025183751926821207	0.030327990960563704	-0.0045355012907947745	0.009732527919560141	0.08516244046985272	0.051589010592372406	0.10407747129784084	0.0622163498436269	-0.043604581657372625	-0.019233519397200194	0.11117434452257653	0.11423045493380596	0.1051913448322888	0.05670657361752425	0.026791864433894762	-0.029124130917788177	0.04063421788900111	-0.024840966214809024	-0.029222946391819132	0.00864891803844181	-0.07854846099991264	0.1491725832464641	-0.014893317689136746	-0.07705780148966374	-0.017687188085409825	0.07796111539955375	0.030940733245482435	-0.09095349014073911	-0.0070109790977656294	0.035675869550404034	0.14253285486324604	-0.1540416359230435	0.16216066083661013	-0.10394987888323452	-0.007787774152394934	-0.08073983133411125	0.2682611044337636	0.017461403218324373	-0.07257521907196363	0.15087710310622096	0.027761425269957486	0.07178274758423005	-0.034509658063457946	-0.18032918865359807	-0.1604750359011061	0.028285336917062604
