pca_00	pca_01	pca_02	pca_03	pca_04	pca_05	pca_06	pca_07	pca_08	pca_09	pca_10	pca_11	pca_12	pca_13	pca_14	pca_15	pca_16	pca_17	pca_18	pca_19	pca_20	pca_21	pca_22	pca_23	pca_24	pca_25	pca_26	pca_27	pca_28	pca_29	pca_30	pca_31	pca_32	pca_33
0.06587352281088263	0.09955452170944867	-0.04963947002769935	0.05432223157577301	0.02599367225594171	-0.02456047497439234	0.12959901034138377	-0.04351838026150366	0.045373996763226836	-0.03561168984905728	0.08673778281648178	-0.15107590990625164	-0.018095226768797178	-0.019272533528160933	-0.03894779521040191	0.14289446232425068	0.11791454735755907	0.08065587068443501	0.07852288772671845	-0.04451351938623135	0.15208880960224194	-0.04091628410476643	0.10462394349124104	0.07774415777168478	-0.18291905448124263	-0.22905669585170457	0.06812609562570565	0.07776430670900837	-0.1001062534770172	0.15932519715665155	0.17908762352435664	-0.07830069164586174	-0.11606127458483875	0.13252863864464773
0.059108318749278466	0.09336233913771902	-0.0015654354407984433	0.0806476262362659	0.015358508725369473	-0.03536757501272093	0.10627046126532569	-0.036057735727985034	0.04025988158564985	-0.10319232105922549	0.08477020572046112	-0.1573491614971732	-0.06261398762811837	-0.020009502410479517	-0.06699774610787365	0.06772118183161151	0.12104882842304764	0.0878380855544814	0.06252844657336307	-0.04124474985067454	0.07173767209001541	-0.024769481146245574	0.15189533951889397	0.08808248486990317	-0.1651747504765121	-0.12490821230552507	0.0170407462874933	0.07146444425386042	-0.04324483798608307	0.022029832690115284	0.19052347701669223	0.013497425099405328	0.03369326913610002	0.052022062869024055
0.05862143141589582	0.09803167304309934	0.013305018873148	0.10426299130069958	-0.01282542311109805	-0.0429918703456334	0.10593819696189988	-0.030072517816282493	0.01754144629143127	-0.07201463288220994	0.12841232258646978	-0.09033329485023872	-0.11601020079596613	-0.0057181842077976205	-0.11193599080567901	-0.0038315361472852777	0.11222871466239562	0.04650940259476229	0.08756098064130984	-0.026369457041482837	0.02996910484095533	-0.03968563508326474	0.06475039362481697	0.0526808323879877	-0.16452319480006544	-0.0033232138045806332	0.021181594979593436	0.031820504537034555	-0.0428446325329799	-0.022548055346728275	0.058942440230457305	0.0008509003450939351	-0.01881247829487711	0.05545731167689176
0.06148519806215378	0.08925672413438179	0.006122041725299494	0.11539373447057671	-0.05960613730851709	-0.006149692244394253	0.0811981546876333	0.00863571857549393	-0.0009227122984009628	0.036001007597100426	0.12045497706787905	-0.17698515525586145	-0.10860764821939087	0.02347359139208715	-0.06505017701856203	-0.02228696638878286	0.16511154331768543	-0.06882099785274334	0.06703230316165687	-0.06771483722458765	-0.011494223268684767	-0.038786378021424914	0.04515267709658305	0.07933444116953683	-0.20034972122032785	0.07629122035101318	0.021481922167809506	-0.00046303774907128364	0.062461102724793015	-0.03332932977823425	-0.016312714865721934	0.07736460904612188	0.06153350496217022	0.061718942263814615
0.06180122966722052	0.08647494987335785	0.002382448198905429	0.13233805291727313	-0.0838990455338964	0.05149052882195697	0.041601221625077345	0.01669481207365714	-0.013649876268844924	0.08224316465369606	0.04337765764044222	-0.10916887873175256	-0.07705896587276215	-0.02388704566694389	0.017834437420449982	-0.039491828254463346	0.13593011238518016	-0.08816046377725088	-0.03171617226531405	-0.06703103896806603	-0.03853928652590549	-0.047551853637756755	0.053825364692364916	0.13720479269543676	-0.09147139625094426	-0.012132001416095745	0.0008369979778320574	0.044571992124714174	0.12693073840920213	-0.07111685110601075	0.005978353780495049	0.011547003376193278	0.0857819634947539	0.09347955065407745
0.0641792170807927	0.11245205437203651	0.013007474540046138	0.03365146431801809	-0.11941132621043542	0.048128307890999436	-0.03628285932704628	-0.09591921049423854	-0.026977305207913166	-0.061710819425514096	-0.15156687505482536	0.0371885996204792	-0.033783165138940335	0.049751830275812085	0.12958013723618592	0.01931203388012856	0.0760873973896935	-0.05364894609816234	-0.03654457086521958	0.011829300479730733	0.05345967518826985	-0.001994751603279405	0.008147577798077416	0.1509364130637925	-0.012816367576052708	0.11704080045650775	0.034550534931386975	-0.07532113841408972	-0.03659739964772724	-0.02041044977210077	0.09601424487042015	-0.05143101153451104	-0.008527343212246827	0.10260178239203917
0.06137271617050942	0.07732311617097784	0.01486491783221272	0.1498037865201589	-0.014794739906864113	0.05001425395809228	-0.069976157251456	-0.06057254324227909	-0.05936980855648204	0.05685498697220602	-0.019799141272844156	0.006876315178501569	-0.115656301842149	0.0786158750677508	0.1404219021240434	-0.022570868059046845	0.05216119234539597	0.13913474285856242	-0.01595526858297619	-0.008343771152668367	-0.05381617329248625	0.03648778191107756	-0.07440614965757195	0.02887547069816911	-0.024171592089202894	-0.028191399881899244	-0.0261132316635437	0.040608990952459775	0.0069169465647376804	0.04050562367216104	-0.023620060415303984	0.008597145287566743	0.011835554636651707	0.10255762346524615
0.05603338303086448	0.06720573507365095	-0.008521919969012942	0.16858156193715723	0.0012367890447983754	-0.04712625379515642	-0.11192054779309857	-0.011440616782340707	-0.08831746150380082	-0.003703786609512108	-0.06411763301695417	0.06919653911003326	-0.10065117055703525	0.046974894970044985	0.03048340023120937	-0.037832843096146505	0.08555445756505745	-0.03886360699493156	-0.07242633489791758	-0.04325372539777988	0.09310540048550356	-0.056035882965504706	-0.008896109705122904	-0.04285677649795358	-0.050154177530362	0.03201236105993999	-0.00276250046544807	-0.05907211923834724	0.049157922475825816	-0.028100778991000885	0.01756204861250353	-0.06888417092056234	-0.0004229270207484273	0.0028011291281193063
0.053768837392959214	0.0684303773353002	-0.015598755214216165	0.1653979110209689	-0.025173860652182828	-0.13867443808623114	-0.06622425517549191	0.0004900388233168851	-0.07193681630205001	-0.05352311903716406	-0.06079055610700257	-0.006916491545995995	-0.03976076275753644	0.020460240869839545	0.05762757444750189	-0.0518431279237804	0.0024808724893876366	-0.02883056221183012	-0.009888507007211136	0.051685019613742486	-0.06369876983433764	-0.004724216439717065	-0.08727934917149249	-0.06344449496874982	0.01730893174135867	-0.10890250434337986	0.03950689214651458	-0.07290795623581921	-0.027531598264367803	-0.11949290339220704	-0.07581746743088555	-0.07848988262485235	0.05329440944916369	-0.05302069306944694
0.05610805322539861	0.0885969753057706	0.010426504459888377	0.13180447396770434	-0.00397514951314068	-0.15627688212897112	0.03962136568771654	-0.04330014514054496	-0.061489016320487644	-0.011467451956764463	-0.035133261712974095	-0.018396246654695386	-0.007920889074985914	-0.09583607265885355	0.07810323918681089	-0.12405199867426214	-0.12402407018761581	-0.002031069098380245	0.06823481442422853	-0.025871511359519497	-0.1334183577004674	0.04615359395188603	-0.041214929931529025	-0.16893065681989408	0.0029943895813784455	-0.11641522210152705	0.03587733286048232	-0.024291029728204447	-0.05725295596950494	-0.12016563589317494	0.0028488842080824778	-0.033000340826242154	0.00789884510035431	-0.10943244133788686
