ICA_00	ICA_01	ICA_02	ICA_03	ICA_04	ICA_05	ICA_06	ICA_07	ICA_08	ICA_09	ICA_10	ICA_11	ICA_12	ICA_13	ICA_14	ICA_15	ICA_16	ICA_17	ICA_18	ICA_19	ICA_20	ICA_21	ICA_22	ICA_23	ICA_24	ICA_25	ICA_26	ICA_27	ICA_28	ICA_29	ICA_30
0.5749092217460815	0.13900103732970656	0.46470671173171535	1.5901715245665828	-0.09600070761493527	-1.1186269215239086	-0.985624057509796	-1.5424105922319709	1.4992791008129245	-0.04251375221848692	1.387287987826659	-1.0243466414117004	0.9593507359572259	1.5940841136732364	-1.553726189574218	-1.8484162460733373	0.9349280953208512	0.295663917102998	0.5182798461949853	0.1395703069690371	0.12279497595493183	0.021008635292791424	-1.2279100411033679	0.030987769136876876	-0.053508715658367366	-1.241672076028271	0.8827802676454805	0.6106921428519296	-0.8017484838288501	1.0995411169306757	-1.8378428530081474
-0.09994313613167762	0.1784208781910922	0.32492623923748665	-1.249584915815573	-0.36497480920501285	-0.9236503207684781	-0.6101367513680029	-0.7086685227782029	0.9588862540238517	0.743105141739966	0.4660426481794785	-0.7874463340789796	1.1416503141761196	-0.1527522629456991	-1.3959795106776707	-0.9292480000210533	1.6147820657754202	0.3219203935776644	-1.892803704765022	-1.5318551337256052	-0.06377126342180058	1.1178863321505728	-1.789076433852533	0.05162065348633211	0.12998400718574063	-0.3773369866741403	0.5176297148706681	-0.14689164685751988	0.4983293942520204	0.24003109972681888	-1.9374185295914959
0.14079459115511445	0.013106180364021905	0.2771668744407037	-0.829361989782146	-0.07932920471341859	-0.09569843097952585	-0.023087233606118977	-1.6512090176634722	1.077768632278004	0.3800285442143133	0.58569268787042	-0.019602463325614657	0.6962662538405564	-0.02643233064551811	-1.860822518264625	-0.2123739741944117	0.9101621187920825	0.548723004892042	-0.16973693657852748	-0.3181770746822273	-0.24528958425639524	2.228632620154641	-1.437976023761922	-0.2774604970845697	-0.022068513103418223	-0.2857523296229115	1.211500294554392	0.6269586045040376	-0.6264504367151725	0.31625417583161713	-2.020819050598348
0.16242348570836265	0.07276718972137428	0.4199401427083527	-1.032786497921689	-0.17569734645483231	-0.7176767012151387	0.4889476305506924	-1.171333335881711	0.09351466927752015	1.4071478122989336	0.6245318379637061	-0.07177613025776329	0.8415201554530879	0.08958368892205218	-1.8144988722686706	-0.17653914875804885	0.5119069454026335	1.4561859147085834	-0.06674372028803767	0.3977750745251957	-0.013719083800624185	1.155396126566066	-2.3168972870237066	-0.10914449855855507	0.07365090880895167	-0.2516166446430696	1.5060563473820754	0.47129318564227846	-0.569272947598623	0.8090077916502124	-1.9149377835106387
0.2664035748454081	0.018376481629841283	0.39256721325024146	-0.29766097580220613	-0.18494888841759127	-0.8488348501177772	1.360160303499181	-1.3376903804450273	-1.407030920327928	-0.41903982414475494	0.3595770548937585	-0.318903481047467	0.7912870153166691	-0.6143094596488403	-1.6548678625222064	0.7162493741019684	0.3069621059467865	0.5523086655016125	-0.431216773679795	0.1911141944924829	-0.3471032569247012	1.2245561399243334	-1.8699953295835074	-0.0927492641062361	0.123899482816842	-0.3321316542640065	1.6591657525638641	0.378633618378748	-0.4720401536588874	0.11094280051789368	-1.9256079672300277
0.3394120849043898	-0.07153398572246783	0.4816767217877242	0.131401923761521	-0.17309779646024803	-0.6089919879304476	0.5098197674394583	-1.6920277977896465	-0.7338436430824646	2.1332690469624516	0.1133041435820416	-0.6412551381106497	0.77180895234607	-0.5814765739658786	-1.6572611210770358	1.0296800695374488	-0.33453862392593076	-1.614649697148402	-0.03321986458429922	0.2061735006109365	-0.3152585321444945	0.6532489064331221	-1.1971111774361007	-0.1121061554266444	0.20969629190914504	-0.2952179866506722	1.707871125352363	0.1883264802346098	0.07678847930872502	-0.2298499118390515	-1.9880535171940423
0.289043273443782	0.05156392217317717	0.4688497027524781	-0.5609250459277652	-0.2560570653811705	-0.22990971482404277	1.1167309441519004	-1.400404784333651	1.4233706950744587	0.5724949802961868	0.5803382606951926	-0.8176275716456348	0.8127977023690552	0.9680034642488599	-1.3971874309673673	1.391367975410803	-0.1632688153210228	-0.5806865723686498	0.8091920704267919	-0.7325530560556651	-0.2877153524084553	0.6968979572108277	-1.1208311539934799	-0.36268129908953123	0.17152043777105208	0.39682744878520665	1.7602128421550234	0.24220697876815278	-0.10737349638957613	0.28740397123184286	-1.8994519813405362
0.2997130127468307	0.01637622406679375	0.10482395945977968	-1.0165179919482212	-0.4359892390242367	-0.14525146738740247	-0.1291950937487718	-0.8785033424432083	0.9717558533081205	1.8736648889191556	0.17183273757706502	-0.4409694289664957	0.9295434019870485	1.0634359989869664	-1.20702488948199	1.5587720924093478	0.5312093624633866	0.8447792971297472	1.0214529849543679	-0.4200642348363545	0.023402985444550245	1.0048191936850783	-1.7722742298960166	-0.3374566391999129	0.11955148595651961	0.3391951311212149	1.5113760489321528	0.42369861799051023	0.2298770211107907	0.3705536139883884	-1.817640240104246
0.0037418660992307126	-0.00575015482749874	-0.32028766860095775	0.19274224527327388	-0.4036034682968311	0.11820261797246165	-0.5292173408202593	-1.596048163945224	0.8545485047169321	-0.9045401529859671	0.4877532993484254	0.4638954633581922	0.22927183610062013	4.523904800544336	-0.13797400574091612	1.4378329657775792	0.7317577225146592	-0.01686070180205747	-1.1464243968387524	-0.977826820278451	-0.4701512439442093	2.0262505129001718	2.0330384576775073	0.35724135350782654	0.085223878582966	0.37548130286222725	-0.5545119269699769	-0.07262621667539951	2.571071534985075	-2.2384710167516952	-1.5005882203237355
-1.3321946544332517	0.012252275334891309	-0.13420694957871215	-0.5046555626071165	-0.032223149180018895	-0.31252663407954756	0.45193731979506413	0.28064626243332547	-0.48532992223984983	0.47873974949351333	0.5312936659739437	0.3986793987563231	1.039180098041297	-1.4488258716027804	-0.08095449096848242	0.3765074326901566	0.019128788423847163	1.1379134975227312	-2.8186471280833416	2.1639350733667775	-0.8850123835459419	1.996073854044615	0.18202758916433442	0.05145703860840238	-0.02536635503800127	0.6179347108581297	-0.7932553716964902	0.615748137314021	0.3758722109650725	-1.6901702464856365	-1.4590546886095022
