pca_00	pca_01	pca_02	pca_03	pca_04	pca_05	pca_06	pca_07	pca_08	pca_09	pca_10	pca_11	pca_12	pca_13	pca_14	pca_15	pca_16	pca_17	pca_18	pca_19	pca_20	pca_21	pca_22	pca_23	pca_24	pca_25	pca_26	pca_27	pca_28	pca_29	pca_30	pca_31	pca_32	pca_33	pca_34	pca_35	pca_36	pca_37	pca_38	pca_39	pca_40	pca_41	pca_42	pca_43
-0.024340432707129364	0.039140188783346345	0.006531167352427783	0.031122650905558196	-0.025749508682551235	0.003624332476587481	-0.10300209582740692	0.10738831039200916	0.04809003268203675	-0.03609260249587503	-0.05935013693811122	-0.12996466318923944	-0.05945885941390609	-0.030175368412817656	-0.08300309447275418	0.12271965593012554	-0.056809363559120585	-0.06672968801044922	0.04187552760258856	0.01976882071654735	-0.03641788131149688	-0.06893474216468659	-0.22068278586470932	-0.0173752371612196	-0.16367058764810558	-0.014796036765912448	-0.08964079455984242	-0.003445656241637157	0.009280284701467799	-0.09925118477228656	-0.03248056638462277	0.051883751872123574	0.013704030007531702	0.08223810368443908	0.05613598511218996	-0.06868764503396133	0.03987946995980473	-0.09189890962009219	-0.08357447611167411	0.07852400520626371	-0.05114772673705431	-0.08654371682669607	-0.010096611553857552	0.008737452062464514
-0.020168068820337504	0.02777076552317692	0.013185645542562463	0.02469943075412598	-0.013221504559254194	0.022464852761587245	-0.11615752303325647	0.08015171357315157	0.044990666001093554	-0.05836168195629657	-0.07012523181517398	-0.11971449531386197	-0.07465906382120881	-0.03251009860243941	-0.08494996303014501	0.12129650815214171	-0.05259462560079594	-0.08091420504095675	0.003251310894231394	0.04964302480590106	-0.02664136469675023	-0.08881286494954005	-0.1836784467729844	-0.01558386583295757	-0.1378972039252659	0.009800359437547403	-0.05916119313586072	-0.0052702390073508356	0.010325140742343364	-0.07714135209710374	-0.008558418092470807	0.03373575196612112	0.026009356327679905	0.05029519585730559	0.040404232066914604	-0.05214051449870226	0.0414212028719228	-0.06460281656230528	-0.06263527025939666	0.04134825026184766	-0.05272007863981763	-0.060202569617933355	0.010979127828177435	-0.014282607245673632
-0.02229711120645339	0.02916457619629223	0.023578320985323732	0.013396479740014455	-0.008067862753698446	0.0381545498611934	-0.11300079631146964	0.07984922999320293	0.0351604371604633	-0.08060897776117135	-0.08114091858261077	-0.09345384165284659	-0.08165842720687852	-0.014329254377764132	-0.09179019347817252	0.11359834422718396	-0.0388628174569664	-0.07711946258572373	-0.03960338627963391	0.08035190704694584	0.005157528537152595	-0.07430678216278988	-0.12245460849458564	0.0118623409779212	-0.11364434871854227	-0.010618510349920715	-0.017024078956257294	-0.031630182547829816	0.020607558968212605	-0.06977307288482654	0.020452599061011854	0.03673868582065229	0.044529474740794536	0.0618540726992236	0.057719013030188775	-0.08340754531282976	0.0605747702405778	-0.00587928548358258	-0.07346662650159518	0.026476911027127882	0.025593454838517847	-0.1262542922258076	0.034473146141282204	-0.03223624841753471
-0.028972945010873774	0.02871261075640652	0.028704023788940027	0.020100284823967834	-0.0022948716080478243	0.07084608298651962	-0.10282098796397235	0.06914559609119447	0.04458841824636638	-0.062351211400994686	-0.08404585132708894	-0.08100685362060936	-0.0696102254430524	0.0038109250746650135	-0.11577171197149815	0.0957491649845296	-0.06406722774241055	-0.06127358218270902	-0.0408229024683261	0.09525206443671363	0.031562079716128205	-0.06303346414078563	-0.09058443376935166	-0.0072163967307411776	-0.07010257252602878	0.006493471842207003	-0.02626824612415389	-0.029150895295380338	0.024769870923099277	-0.043257918881355786	0.03262830514371852	0.018316794156246	0.028171947563680917	0.08368454452039888	0.04313313680739587	-0.07844015776139937	0.06187453638009	0.07872161857978537	-0.04187549461607992	-0.03286117118393017	-0.011729656968007332	-0.08859339900052401	0.03299112178459743	-0.05055893059073936
-0.035256265771629644	0.028092907935786338	0.03718456706971335	0.016830393017842726	-0.0035815125539819803	0.06280779539421166	-0.06627202024008466	0.028027251607993936	0.04882246425361466	-0.010783032726604094	-0.0965724444111363	-0.04882686817484753	-0.06581241036128921	0.046603875581540256	-0.09712995174873035	0.08693552431800236	-0.1251453347146841	0.0014621103315269612	-0.04150911155830514	0.0917470195957194	0.046002197806687545	-0.02952423806403076	-0.11559735105815605	-0.0021306232428966385	0.014748476097938112	-0.013303226721049234	-0.05463795852532302	0.03792399566434912	-0.041063584336125225	-0.03131326665129107	-0.013623796879953378	-0.04489244729388769	-0.005888417497988786	0.08531491398227425	0.034980244706751186	-0.014048530513847718	0.012096749285835262	0.06212092378566163	0.0644649141051602	0.017685770804029013	-0.02365700650058304	-0.042437463526625974	0.0423796442596955	-0.011548546041034625
-0.03809127431811654	0.034316026230455224	0.04099150028595422	-0.015750410888908217	-0.02576015798790826	0.024571259052241008	-0.028830593866918913	-0.03168655074921334	0.02742547088484161	0.046646885841497426	-0.0877558199035202	-0.003957072688941049	-0.03850226545644062	0.12587191642995954	-0.06988763710754663	0.05795164289291506	-0.1698381821170168	0.020487544036744278	-0.049928563099731635	0.12208500066829527	0.028187905649193806	-0.0427025387495247	-0.08794312953305304	0.013502247040871834	0.05786163878738346	-0.03251648482709976	-0.06350771057021824	0.0602751541996458	-0.0661032666644993	0.09897354904275105	-0.09156555634521031	-0.03617405177548703	-0.01324550472257005	0.05163845666441475	-0.029645334279299815	0.021315773540207403	-0.005292386595818023	0.025412713167690816	0.04782398524240847	0.026660141628921254	0.016997467943595575	0.011848920634084999	0.01533823382036881	0.003899890817453493
-0.047193301030827584	0.03289939098446727	0.037884882577288836	-0.016128797458337896	-0.003185383536682629	-0.013959170616173366	-0.004142728306802609	-0.07589069967877861	-0.030141766928463307	0.06625926011925946	-0.022704369747069852	-0.06715127427431763	0.009673177270998187	0.11604601601064057	-0.04626721715159175	0.014990985045014976	-0.0942181801146639	0.02184549058284195	-0.08637307614763885	0.13445076258584676	0.014806507572709675	-0.03882675403619844	-0.09256530585402548	-0.01966378373208953	-0.03941180781912108	-0.027488303154353078	-0.05357966133655573	0.07831137731252603	-0.03660311794898768	0.05223996693896778	-0.0710120517817819	0.03660536419460472	0.07960111453041788	-0.04073285096243165	-0.08625218486487231	0.015257727502196554	0.10453966698840157	0.03510998782483415	-0.02001275677231878	0.040825121966908184	-0.04050756080056901	0.042680718291222455	-0.017263032427274994	-0.016703802721227765
-0.0376440774174347	0.021907431314872067	0.05709772842186828	-0.005569966277389982	0.016002592671841648	-0.004980265591532814	-0.022732952005582563	-0.07852368774012186	-0.04754064032397974	0.07914447234265254	0.025543588736189164	-0.15342462505285337	0.03444239318983461	0.07508741319317347	-0.033695673094834094	0.014315462988125027	-0.06732498450347192	0.033399569879329544	-0.11399215665730382	0.1311198286486791	0.026469229835559306	0.014333017326107263	-0.048963930987553334	-0.044630155525006654	0.03807127121950232	0.006503666756382096	-0.011578854600207078	0.014892504804409465	-0.03597915254049533	-0.004170307502799869	-0.04882107414347531	0.015304049589398933	0.02102694069078005	-0.0439911127371928	-0.07080067242606147	-0.016586048142064352	0.07451519563998688	0.06062418032214326	0.06137718084800033	0.03673157420402609	-0.025580767124022824	0.04205728442424023	0.009480098391959992	0.03363353227989968
-0.04601144011231295	0.01746834416061411	0.05808237449876233	-0.0054012180555627065	-0.004310965161868213	0.02219965068694324	-0.024320822971687917	-0.05482581731627592	-0.024568868147472625	0.026994691848248417	0.0738445839410608	-0.1537637415708673	0.054448593956008845	0.009268269563962678	-0.037708301820973664	-0.0014078531496308638	-0.050769830954971874	0.03717918986783859	-0.1114685508764004	0.15601666313277565	0.03723157934973855	0.02083924760307014	0.046611581107392275	-0.012551336729608197	0.05594615232558445	0.005551438902230893	0.01739781572374155	-0.012093400272949167	-0.03838040560977812	-0.014837167227073997	0.010748837114690248	0.030267002827504066	0.024688374809687004	-0.0669392696959454	-0.09326170488999917	-0.018557140349418605	0.02163317842018215	0.06914082096219991	0.08419342099254937	0.03352838992302769	0.016445507805157585	-0.01692979005532523	-0.02134119327704638	0.046640948873787225
-0.04182201686733208	0.027951346938402295	0.02635112641210627	0.02498638095515826	-0.009358236102123385	-0.0406494231414124	-0.023828202833140216	0.00011586779659905622	0.010410076717965566	0.026721885098100542	0.04271905784791197	-0.15695885316371005	0.04043728116311769	-0.029527696764783735	-0.004502946446262812	0.02769646919844579	-0.015352430412594875	0.00743271970965205	-0.07598957810568296	0.1969702183897728	0.09297379734254929	-0.011431161250707162	0.026003761437371785	-0.020698929501791495	0.019841365512606318	-0.04307558153630235	-0.000191959039066103	-0.0849149315288814	-0.025791353845732647	0.04545006346180464	-0.004193367063656844	0.005184156473344026	-0.012471376889395713	-0.028586501347558774	0.027062108196116832	-0.018372160322897374	-0.051841858923626444	-0.05716877306961839	0.04938805741864802	-0.006458841580742308	0.05195887924414881	-0.03450086683891876	-0.11403993573218803	-0.0008790602730955237
