pca_00	pca_01	pca_02	pca_03	pca_04	pca_05	pca_06	pca_07	pca_08	pca_09	pca_10	pca_11	pca_12	pca_13	pca_14	pca_15	pca_16	pca_17	pca_18	pca_19	pca_20	pca_21	pca_22	pca_23	pca_24	pca_25	pca_26	pca_27	pca_28	pca_29
-0.1290141764943609	-0.12568880604387458	0.05870466640615678	-0.09509414390558957	-0.0910762748920838	-0.0006143177645120324	0.021113615808044446	0.030126631688867863	-0.15506442578788063	-0.021089096107573604	0.00883936022021269	-0.09054097791996853	0.0741770976026575	0.0366509180562911	0.0045966022696626386	-0.03664122076117166	0.19552755112102024	0.009992715645011275	0.015702868854452493	0.15406153790553792	0.07149605170508391	0.15529120836725546	0.12484655657755965	-0.08196295961406319	0.0017828170510199178	0.07784510271014193	-0.006545423152775767	-0.1522969837776319	-0.11608039480608749	0.13663999510347077
-0.12737973707157502	-0.1253966759418919	0.03850427872190071	0.05119537826378592	-0.08228709140848799	0.036753661140438584	0.014006609233759952	0.1091807419150319	-0.07598940515886946	0.003000347551198453	-0.09893699780671672	-0.16304052038393016	0.0686817978422979	0.057063395517948666	-0.040114741395596544	-0.013605139161206438	0.1250148311817117	-0.0045636322743971445	0.05390773910048963	0.00528997183031127	0.04863664123919109	0.0998498335867369	0.0062953915252586135	-0.031381182216158335	-0.07376742322488504	-0.0253507231631342	-0.10193041473620489	-0.044816032362302846	-0.05706555604452674	0.08028382433218756
-0.12856257355678116	-0.10477426926845101	-0.0694792579777721	-0.01851930177136657	-0.056158178150828963	0.08667324352158477	0.017307519671015112	0.10146556931363163	-0.012311331207122245	0.03534734744405459	-0.05961498263753008	-0.14217151477739587	0.04934943954808148	0.07895697272351149	-0.07078956345275147	-0.016091323003067374	0.018426252644684255	-0.07609359133866873	0.003089385986262131	0.14793666332065336	0.04073160401757504	0.06175312334586965	-0.025285957337508293	0.006152717022711026	-0.06741812904993938	0.04495582080611601	-0.04793681942423694	0.03934527857891888	-0.04773691989915537	0.03461409746284001
-0.1231661344599391	-0.09189000372305167	-0.0230721424376024	-0.11059364924735013	-0.09094734076988163	0.03224074192373298	-0.0011706629264404411	0.10109035259288932	-0.045880355110112125	0.06688799424225023	-0.04203070683749135	-0.1584375742613141	0.04047719238650066	0.08180370769886096	-0.062021292705423066	0.018636915891068757	0.04903878421534652	-0.029047943242503906	-0.08837402526635234	-0.04443180179419001	0.07868139349217633	0.0010771726606699783	0.043523768700984095	0.10969895656705736	-0.08190906848819936	0.037611338969711805	-0.05434914101028742	-0.0038583984480157762	-0.03563118164226254	-0.04663264961727941
-0.12549660963903753	-0.05949570680512961	0.05923286614261053	-0.09057328999174169	-0.10446600019133295	-0.011304530891050837	0.016283655045932675	0.10723064944762692	-0.17469234092740468	-0.01171499820296563	0.0396435231986417	-0.0755983820685015	0.08801224779467809	0.0646287110645378	0.04148085787332644	0.023545019711368416	-0.038283500643222196	-0.03677604919816614	-0.09868434373298593	0.06409180548137564	0.10245502216497988	-0.028172880317059307	0.14476663625186423	0.12099534973668781	-0.010730577059322696	0.10308450206090766	-0.04855132993535909	0.052059036966976543	-0.0069115471005025825	-0.06858991936739754
-0.12606993788222365	-0.06754029031199293	0.10541308675755193	0.01386821124894072	-0.09469954812141872	0.06281212499246275	0.034230985078697304	0.09189066833949315	-0.175484128572575	-0.06777027606777274	0.0040018812588209045	-0.0675506761483537	0.10822380466208376	0.025044563206172765	-0.002681647060328819	-0.06582118070356266	0.06942266444525508	-0.09049543999569373	0.07562169483554514	-0.0188139498214673	0.05088387354396773	-0.055400493393845285	0.09461794380885352	0.09163645760601143	-0.03774217846849228	0.014099168284335514	-0.03451552404169553	0.07557757840634996	0.08065601129435057	0.0018372686421653378
-0.11391205636317238	-0.07880331513949485	0.08204450614404252	0.06011274905749847	-0.03077731062132763	0.15145635527540552	-0.036117995759151963	-0.01815081831184355	-0.07832908106217162	-0.08421526082524411	0.04666609141548737	-0.04355119532742771	0.004316349498074797	-0.042270066234459974	0.0359012430636583	-0.005321091981141224	-0.03145763359462034	0.05646971405826108	-0.10825225757497606	0.01935812612176019	-0.1378416686035921	0.06323989007169242	-0.07500750013055421	0.09277085350547393	-0.21101294735379597	-0.026776083233176012	-0.1023317187142925	0.14786002574506654	0.14751937854464253	0.02120459963312408
-0.12015338308365711	-0.07501018370889424	0.0029590057804878	0.00953956217328013	-0.008671259094722994	0.1751685354979079	-0.002329092149513927	-0.013589558952097045	-0.11710791938483534	0.020847617366094452	-0.0302277118356825	0.03113152434258082	0.038271890530805944	-0.06365974040559953	-0.009521067227567518	-0.10031815659825878	-0.09467151355564041	0.052762934822207744	-0.04819700561951066	0.09457140538630623	-0.04347336937462431	0.12849853916991225	-0.041244883266210855	0.0889654918653321	-0.06532358540667804	0.02576504179914032	-0.058311652029191696	0.037190892926431976	0.057805218711725864	-0.0019056861096002908
-0.12038227825482105	-0.01987606175557067	-0.0517837385940062	0.0032617977665447273	-0.05921299998029053	0.16306319016494608	0.031850351428962476	-0.03339524313096359	-0.07831072153824958	0.11145558011296466	-0.0747975675862608	0.004635365974998806	0.06111419970284651	-0.04712799110047425	-0.02830169068342637	-0.06326935341699974	-0.03655887743569841	-0.007191138275395194	0.006639382258530772	0.023670508473912638	0.0493590693511792	0.1717471202017316	0.010904650613976358	0.08267388623707614	-0.03563636513882685	0.037813840727683894	0.024715110146334207	-0.10631160214088024	0.09227781571983862	0.0881800255303063
-0.1255099532118614	0.037183706173242626	-0.03675021256926958	-0.05299190279803628	-0.09023779783252386	0.10578598560699795	0.051679556475624	-0.12762176709597084	0.028025344993818875	0.06515175130085635	0.005809070951734604	-0.0024186772340436535	-0.015133594724639182	0.04875297853988142	-0.04167847790393032	0.08261138385743529	0.006790320734815211	-0.05958736444287885	-0.017934298458466072	-0.1315776605614625	-0.053841334723688475	0.1654128102887014	-0.12534635898370167	-0.013046292358527709	-0.04189699613790023	0.06913808117351661	0.11456060294609385	-0.07237131304891312	0.09390075724060258	0.07430753561692188
