ICA_00	ICA_01	ICA_02	ICA_03	ICA_04	ICA_05	ICA_06	ICA_07	ICA_08	ICA_09	ICA_10	ICA_11	ICA_12	ICA_13	ICA_14	ICA_15	ICA_16	ICA_17	ICA_18	ICA_19
-0.052215517842783804	-1.3780352756129328	-1.4427784118151592	0.9856670542516113	-1.7390082716027924	0.6411002197991338	-2.2801169385141185	0.914523430873932	0.548831816024822	-0.8892213440964141	0.5072184887089013	1.6531505225626009	1.6897382698943737	0.279893137182004	-2.0478468612175273	0.14433250222484337	1.0200496610808405	0.6698955407507153	1.416908886012983	0.33721994821928775
0.3926952860428931	0.815028229267838	-0.9261050762107523	-0.05144121421431124	-0.02602162920414935	0.5415869862949192	-2.0249837892571194	1.3973165839927342	1.2028279322311262	-0.8868390173226197	0.42882102276527434	1.972222074486094	1.7855229406243451	1.0572542625082575	-1.8144412831124537	0.7658580967705797	1.7042110968188062	-0.27339750837947935	1.0764155294973976	-0.6220245725269586
-0.1349581863454666	1.6515144299707307	-1.5269881777670042	-0.6749663112292803	0.42830180593770023	-1.091595637154001	-2.31608227226037	1.2531663752990905	-0.07998319556835484	-0.9303777789815925	-0.12418703839888962	0.6811833560639888	1.8401744107873468	0.2294011371228043	-1.5861779383932972	0.4090148066445493	0.3041401866281693	-0.2560511558508672	0.6070657712752507	-1.501607465486979
-0.8356498228953309	-0.32083744488469246	-1.9502458200704453	0.11437997965777169	1.3664107970248425	-1.5000547618905438	-1.9794367372786676	1.1294264464700372	-1.4494554430845852	-0.9112051763105047	-0.3242628175670085	-0.21935824813098337	1.7604084792277452	-0.5319560065894808	-1.161352546805717	-0.5795446373610961	-1.4226970903735527	-0.3694533362202939	-0.8104862729267907	-0.07789109367961451
0.06366895272666323	-1.8131352619259695	-0.03820001397726384	0.15188691315748515	0.27658702289229936	0.3196387254818458	-1.2662416313258087	-0.12712973670570127	-0.6864898774000054	-0.42592706872311825	-0.4812673859794868	0.21538801845103142	1.6997774310151565	-0.2630409420867507	-0.9630041073901315	-1.949656178534133	-0.8155738635817922	-0.7467837588343251	-0.8460280622461207	0.7030199540231336
1.087129885738765	-0.47194243272911995	1.168680972409877	-0.18697345522745626	-0.7040786737490882	0.3056166722244677	-1.092636326744908	-1.3791072666227484	0.3109149523419224	-0.5612170913253073	-0.5386452620714174	0.21113006949497623	1.6250205596394545	0.5883975991955709	-0.2631041365927224	0.0005148151926853146	0.36069473442637545	0.10181374847609202	0.4307429455690667	0.9506874359490092
0.42699618597235317	0.5208931628825239	0.6671357581272425	0.15566728510386452	0.3686908260083712	0.28723609538236017	-1.374751045663945	-1.4750281133128853	0.36382168364245954	-0.7805587813777026	-0.8381952762109155	-0.35432389106977924	1.5708447686039952	1.1244295935432047	-0.7903249183393813	0.6031770891902773	1.200648811606577	0.2819940888456957	-0.63926848713954	-0.8198124858943983
-1.363738002691923	0.8522244731585303	0.9262018539846816	1.413348407925272	-0.01019809236079881	-0.4396449854539014	-0.7713007855938644	-1.332411787034956	-0.12227678024412715	-0.5396511541559142	-1.269322831087472	-0.2521788105365881	1.3812571522576818	0.9672140219361914	-0.16707086692549034	-0.10332031663068106	-1.314925643070716	0.10808010005823591	-0.2261487590427363	-1.0212823572287995
-1.6906132611845963	-0.9080004169991881	1.2558310571536824	0.9678787098708408	-0.5663735633507799	-1.0763734911919889	-0.21483698848308938	-1.4155111872561932	-0.6065733641684278	-0.2630165588145651	-1.1775803213800944	-0.07859832643659735	1.430985196452898	0.9925079794597119	-0.37445128243765	0.7301812615647689	-1.333827412973293	-0.22264957587620918	-0.24215548868265008	0.8999049598845241
-1.057109160891874	-1.6109883184108973	1.576887316907919	0.43356965636002276	0.4540955357061847	-0.1938028338459216	0.15706329435950198	-1.4140312872757257	0.7405951608873459	0.4259982470640734	-0.30823202015018764	0.74563371096745	1.4642242504167367	1.6626472483223127	-0.16699452476936535	1.7131093661782932	0.549683423352224	-0.8788750013123036	0.6961110220902934	1.7499998602209792
-0.6457755920734487	0.0945928496216576	1.2682101508453112	-2.162025944201851	1.7665366553424195	0.45551356754500544	0.5400390883737644	-1.1912274380180135	0.9595355379940574	0.5138330510414295	0.17257841606260893	1.1416993842641565	1.3259994952365888	1.3360496606245074	-0.15998623509781254	1.023830211955786	0.8766955793795818	-0.8382434252455597	-0.15830019037633683	-0.050172647385156456
-0.2695968503695467	0.6950824030941107	1.715910700026193	-2.0844083314904536	2.0041900820759757	0.6343490462728377	0.3447384216701836	-0.6249712761181866	-0.02236860143944404	0.74688608874831	-0.30540197840966365	-0.3817224540703573	1.3238680889600722	-0.31049870376211147	-0.8041029140818516	-0.7922842099909618	-2.2468117751198666	1.4403933760841916	-0.7075802242723388	-0.8204353776462314
0.499189621062102	0.22347230624337175	2.2771666772945554	0.5420475630979805	-1.4326698293063374	1.1014123284385797	0.6824807224078322	0.3950331747407423	1.125845270547342	0.46684484074308946	-0.32483133291646554	-1.7975105517653849	1.322696038477578	-1.2275247835340006	-0.058897553448134056	-1.085270609129935	-0.9241625719015079	1.533533440754797	-0.46824609724112903	1.2138278517387684
1.2048903619632128	0.6128081586401387	0.6040191174059231	0.10696641701223356	-1.190634079039539	1.3741893097261368	0.8549528628181546	0.9732789962773922	1.6663174082683088	-0.2620875734030735	-0.515321702784644	-2.0875163142796715	1.3020525083412244	-0.11766545659566116	0.2184799352447098	0.047368352198388954	1.4519172898794808	-0.1282795276572203	-0.7064825463817361	0.2471442799068624
0.6732540220305719	0.31122183620989863	0.07854557118460852	-0.7679851188394862	-1.2500663140845392	0.4425631089215185	1.1747156069319031	1.0136977458973915	-0.4580727929653838	-0.45467828792840986	-0.9202450228163429	-1.732235232982036	1.2816741292737357	0.07230010023793668	0.9367456673665273	-0.009166040168203438	-0.6223275648392341	-1.5459810443123254	-1.0664959162866998	-1.2563879188110738
