Component	kappa	rho	variance explained	normalized variance explained	countsigFT2	countsigFS0	dice_FT2	dice_FS0	signal-noise_t	signal-noise_p	optimal sign	Fstat nuisance model	pval nuisance model	R2stat nuisance model	Var Exp of rejected to accepted	classification	classification_tags
ICA_00	66.45899074969435	21.798793422695272	1.8902657157122094	0.018187930447728803	7521	0	0.5829821938290064	0.0	25.507699260267763	1.103663285189593e-137	1	3.022958352761127	1.0578427460217199e-05	0.3266746643959286	3.9759773438659995	accepted	Likely BOLD
ICA_01	83.44324052110737	20.565605625520405	2.333986848575356	0.020591658378713178	8071	0	0.6268786486150789	0.0	21.410165894928934	8.367179274993432e-99	1	3.1677968978561224	4.298811698055793e-06	0.3370510835911359	5.9402849175944406	accepted	Likely BOLD
ICA_02	31.645797099673146	26.882221722992394	0.8347978167582226	0.012310810815068718	0	0	0.0	0.0	0.0	0.0	1	40.008934399011416	1.1102230246251565e-16	0.8652506668153404	n/a	rejected	External regressors
ICA_03	28.29681912641849	22.76895379207036	0.8252833777440803	0.011074320593931195	0	310	0.0	0.0	-4.317145536481872	2.098354698026477e-05	1	31.527574115142087	1.1102230246251565e-16	0.8349829818091334	n/a	rejected	External regressors
ICA_04	37.655061266701665	19.535205848360434	0.6738893087084757	0.009673971179169715	1672	0	0.0	0.0	23.106569412766856	2.3960813503086528e-105	1	1.3065742866209133	0.16043684707528993	0.17334678771192902	2.0530780711741636	accepted	Likely BOLD
ICA_05	26.96242293895591	18.552036144506765	0.6146709478934714	0.008697265124786724	103	0	0.0	0.0	3.39658920259988	0.0009503570239705692	1	1.4897422462108199	0.07138320283903543	0.19295900934189747	n/a	rejected	Unlikely BOLD
ICA_06	52.71606871898603	22.002976915914857	1.5276276459934162	0.015466475907763993	4365	0	0.5660421003932454	0.0	19.548840308294867	2.011342391548041e-82	1	2.194236173963506	0.0016270329681850049	0.26044329570766755	4.2930098077841095	accepted	Likely BOLD
ICA_07	33.44211483566009	37.92872367352114	3.4505941919386593	0.02739926167398261	590	387	0.0	0.0	0.0	0.0	1	2.7731243962335386	4.963038015515231e-05	0.30799168794230425	n/a	rejected	Unlikely BOLD
ICA_08	101.26305188895941	21.806236035020483	3.2428630604985895	0.0324452260700212	14538	0	0.6566452924068819	0.0	11.271752214955557	2.847225347679803e-29	1	4.255311228971002	5.123999557987702e-09	0.4058057007390554	10.323609604198102	accepted	Likely BOLD
ICA_09	47.08677940573327	19.83487748633543	0.7700889729904774	0.01091391048407886	2278	109	0.669066366704162	0.0	29.366395844163122	3.056370442717145e-173	1	1.7105408636951966	0.023911724817041624	0.21539781765826616	3.174546955626445	accepted	Likely BOLD
