Component	kappa	rho	variance explained	normalized variance explained	countsigFT2	countsigFS0	dice_FT2	dice_FS0	countnoise	signal-noise_t	signal-noise_p	d_table_score	optimal sign	estimated normalized variance explained	classification	rationale
PCA_00	79.63592836585835	34.25201757240049	27.14423348909678	0.10214442619421098	17134	1923	0.4173323650447833	0.13185654008438819	11767	0.0	0.0	12.1	-1	0.31651874603891267	accepted	n/a
PCA_01	87.18997943493558	27.19575554011975	8.561535121930582	0.028857312687704202	17175	336	0.5770168206300966	0.0	5744	3.739489553267394	0.00018544954441706134	4.6	1	0.07088360148542625	accepted	n/a
PCA_02	43.131010673214014	34.25969298886021	8.390342296361446	0.02102836902616782	5572	763	0.28887062905140143	0.0	9470	1.2126067111315664	0.2283133976569613	14.6	1	0.054596074437820864	accepted	n/a
PCA_03	35.844920853994246	40.27933553549425	8.453860996292999	0.019872533178652507	962	551	0.2454448017148982	0.18032786885245902	8520	6.975784129480226	4.0019491826621514e-11	11.2	1	0.04926208855372648	accepted	n/a
PCA_04	43.29675543740852	25.81279958314268	5.379069171630902	0.018943008475796854	2594	230	0.16639871382636656	0.0	7875	-19.131117929673376	1.6609191578144434e-75	12.6	1	0.044614210317271225	accepted	n/a
PCA_05	51.581505988259416	26.56699689308617	6.890206005764517	0.01787271751297446	8550	0	0.41148154751292565	0.0	8419	16.175946419328547	1.4246880970521929e-55	4.4	-1	0.04788531518575078	accepted	n/a
PCA_06	52.04569739969563	25.60840052597077	2.783750602464888	0.013220122072123633	4208	96	0.31315538608198284	0.0	8256	13.806868237499252	1.3580210687414364e-41	5.6	1	0.03066015945838898	accepted	n/a
PCA_07	60.15970628140979	24.332571526665618	2.4967392066180785	0.011789677545367153	6054	247	0.5139175257731958	0.0	6348	12.899506306441634	1.2995398054455251e-37	2.4	-1	0.026782192013904662	accepted	n/a
PCA_08	53.300366231620075	23.682511134401505	2.5491063920185453	0.011028524798183328	5192	0	0.4517424927186904	0.0	7427	8.188661921813297	3.814627073034514e-16	5.0	1	0.026456260655258114	accepted	n/a
PCA_09	47.568472721170465	25.164885055272393	2.2837823227128973	0.010488496525784152	2908	192	0.32151808091657713	0.0	7545	10.536717400489847	1.8300521172810506e-25	6.2	-1	0.02364318520199543	accepted	n/a
PCA_10	39.936480012043866	29.146698211186237	1.906370458810314	0.009944921789425527	458	259	0.0	0.0	9027	5.162273085562133	4.896908052299628e-07	18.5	1	0.02237989352195832	accepted	n/a
PCA_11	39.922269522969415	23.94823050170817	1.8721527606409314	0.009436826183477458	1285	166	0.0	0.0	8821	5.2497009355670405	2.3072327122531685e-07	15.1	1	0.02156843469979249	accepted	n/a
PCA_12	33.91830535488768	27.266736774277458	1.785466893440702	0.008873320419721616	1278	438	0.1173228346456693	0.0	7179	-4.618133154110707	4.145055616525308e-06	13.4	-1	0.020481474269354517	accepted	n/a
PCA_13	46.04975719071771	22.015795718099533	1.7447546828048297	0.008641602227490445	3492	0	0.41356031699442325	0.0	7337	14.923994091952917	7.923621513016788e-49	4.6	-1	0.019370679795673827	accepted	n/a
