Component	kappa	rho	variance explained	normalized variance explained	countsigFT2	countsigFS0	dice_FT2	dice_FS0	countnoise	signal-noise_t	signal-noise_p	d_table_score	optimal sign	estimated normalized variance explained	classification	rationale
PCA_00	103.66507446695731	31.031277834730766	56.7933358197298	0.20368710045192887	35042	2882	0.5208989708044528	0.0	12400	0.0	0.0	10.2	-1	0.5455660907638218	accepted	n/a
PCA_01	67.2694923204405	34.38091626978353	7.823180874922686	0.04887900412159674	14486	1414	0.32696990013761956	0.0	10323	-9.274874649989647	2.950806095332746e-16	13.8	-1	0.08577011000448809	accepted	n/a
PCA_02	100.15160036386165	24.710576040782808	4.846227544974161	0.025785995067098003	20227	413	0.5749582985821518	0.0	6593	11.781692910407127	8.634386172822813e-32	1.2	1	0.0423466869964258	accepted	n/a
PCA_03	63.81477100186182	28.55917199706744	3.5509017069522106	0.021217462763276518	7788	117	0.34683053040103495	0.0	10029	0.0	0.0	12.4	1	0.03382309420108463	accepted	n/a
PCA_04	38.7653852225949	39.11548732492044	3.55196740921484	0.017083907044940567	1224	698	0.14586846543001686	0.0	8830	0.0	0.0	11.4	-1	0.028292605620539476	accepted	n/a
PCA_05	35.76927109890737	36.55384969693304	3.3299206152482697	0.014927580447049482	923	387	0.2263531984691088	0.0	8608	3.731788082600737	0.00033119008801839415	10.0	-1	0.024399223596191514	accepted	n/a
PCA_06	56.576148846730376	22.8955743860746	2.5411142962252997	0.011978896754200899	11630	168	0.4963024548199361	0.0	8302	14.031099959776297	2.08724870864687e-42	3.6	1	0.0227516898923121	accepted	n/a
PCA_07	52.9314093390736	23.251402958529813	1.4980137872271793	0.009720375329185167	5352	95	0.40646910348695897	0.0	8277	14.47973084373826	2.2664094951684587e-45	4.2	1	0.014845268631705048	accepted	n/a
PCA_08	57.16275508076136	23.31812294548065	1.5494546895201613	0.009499587596339879	8001	97	0.5074067129195575	0.0	8301	11.608783622365136	4.0825551397236184e-30	3.6	1	0.015490735456360323	accepted	n/a
PCA_09	38.47646268414397	29.892849138463134	1.105698461857104	0.009206745154777164	629	188	0.0	0.0	9282	0.0	0.0	14.5	-1	0.014330970278466663	accepted	n/a
PCA_10	41.994208357131946	24.782874272245543	1.09941333135374	0.008014041446237047	2546	156	0.24103831891223734	0.0	9396	6.075224757843156	2.242551170576599e-09	8.8	1	0.012139305503429818	accepted	n/a
PCA_11	46.43245108807518	22.981629361583437	1.1848242411641763	0.007891831720230435	3142	239	0.4797800064703979	0.0	7863	22.870266446671646	5.347182556364562e-104	4.0	1	0.012101462118552916	accepted	n/a
PCA_12	32.42274026576356	25.841728280270466	1.0603627597066012	0.0074424080511001686	973	417	0.0	0.0	8970	-6.200359643349811	9.182014390515517e-10	16.3	1	0.011780536476255906	accepted	n/a
PCA_13	32.83880163645001	22.119977411032878	0.8132066579382424	0.006684726073514532	468	0	0.0	0.0	9640	0.0	0.0	16.5	-1	0.010118821842443636	accepted	n/a
PCA_14	35.12972432202418	21.461185502453898	0.8600186812325846	0.00649438651380439	1887	120	0.16857218824780643	0.0	9567	7.848598183057838	9.218913564740628e-12	10.4	1	0.010227261758587892	accepted	n/a
PCA_15	30.63041618722406	22.923622945086628	0.795994202638397	0.006352895019608914	407	0	0.0	0.0	9668	0.0	0.0	17.9	-1	0.009567776835335419	accepted	n/a
PCA_16	30.49171309107793	22.775509750398427	0.7569436636573276	0.006147162991811512	410	255	0.0	0.0	9572	4.447543640207173	1.4602109435136478e-05	15.5	1	0.009289679911214512	accepted	n/a
PCA_17	27.357253951779096	22.699409359824205	0.7579868185121312	0.00589655674513972	0	0	0.0	0.0	9509	0.0	0.0	19.8	1	0.008893936589622212	accepted	n/a
PCA_18	28.73749771805875	22.050683324065645	0.7147040211998964	0.005786661369842011	225	0	0.0	0.0	9728	0.0	0.0	19.7	-1	0.008707700606704382	accepted	n/a
PCA_19	27.720792236739694	22.103487890275073	0.7107210430027047	0.005697247856879359	0	100	0.0	0.0	9768	0.0	0.0	21.8	-1	0.008579718839514092	accepted	n/a
PCA_20	26.916512826253353	21.43638504253093	0.5900768258835845	0.005450915189900596	100	0	0.0	0.0	9819	0.0	0.0	21.4	1	0.008234092558611798	accepted	n/a
PCA_21	29.0091613588574	19.160502060289858	0.5440954697660624	0.005232684884365711	339	0	0.0	0.0	9767	7.406924693975938	4.3466549663967923e-11	17.3	-1	0.007874371503511925	accepted	n/a
PCA_22	25.92014810063215	20.727243952565786	0.5195035304991603	0.005027115561375253	0	0	0.0	0.0	9672	0.0	0.0	21.6	-1	0.007590480109445746	accepted	n/a
PCA_23	26.90007277489615	19.564195384003604	0.4864629104286687	0.004908816290582842	443	0	0.0	0.0	9433	11.349057478947142	1.0191269207862311e-25	14.9	1	0.007371014507808306	accepted	n/a
PCA_24	24.262337282488186	19.871038585222863	0.43017594227498185	0.004697812504450824	0	0	0.0	0.0	9723	0.0	0.0	22.4	-1	0.007046589171286362	accepted	n/a
PCA_25	24.727557854584695	18.54514479072548	0.46338901697310536	0.004562863797368509	97	0	0.0	0.0	9698	10.458907925070939	8.18199234663698e-22	18.7	1	0.0068461820076253935	accepted	n/a
PCA_26	22.70925204584679	18.122149403482407	0.4392313244637748	0.004408777798998014	0	0	0.0	0.0	9826	0.0	0.0	23.8	-1	0.006614068621686143	accepted	n/a
PCA_27	24.173782999435826	17.637206711652695	0.4147266582871689	0.004374634941728107	217	0	0.0	0.0	9666	11.380341547559206	1.0627517629715594e-22	17.5	-1	0.006575350945085394	accepted	n/a
PCA_28	22.177546007606754	17.191125112687388	0.3806932475522168	0.004314363923071128	100	0	0.0	0.0	9902	0.0	0.0	23.6	1	0.006473761486847274	accepted	n/a
PCA_29	22.425777968739286	18.044992110287016	0.3876544475937815	0.00423222042191079	0	0	0.0	0.0	9864	0.0	0.0	24.2	-1	0.0063514131650354265	accepted	n/a
