Component	kappa	rho	variance explained	normalized variance explained	countsigFT2	countsigFS0	dice_FT2	dice_FS0	countnoise	signal-noise_t	signal-noise_p	d_table_score	optimal sign	estimated normalized variance explained	classification	rationale
PCA_00	102.67862899157433	31.835497130320157	36.47972736076585	0.10509257899313568	25526	1963	0.532440300482482	0.0	11956	0.0	0.0	8.6	-1	0.31716646732956905	accepted	n/a
PCA_01	81.80494663186705	37.029993045831404	18.451249967784065	0.06618094144317382	15480	2623	0.4768135981923038	0.28151093439363817	9854	-6.925537726178957	7.412803486458833e-12	11.0	-1	0.18000949314966566	accepted	n/a
PCA_02	54.16706505868479	29.606772320493654	4.636031562781849	0.022719361418532712	3563	481	0.0	0.0	9615	0.0	0.0	12.4	1	0.05128194182940013	accepted	n/a
PCA_03	40.02507478839674	37.67685023864941	4.0786900265036135	0.017220381754892697	2084	945	0.1256317689530686	0.0	9396	-4.456012292932529	2.4298663062895385e-05	12.8	1	0.03844488867725873	accepted	n/a
PCA_04	40.12452786344797	29.204640459632294	3.844778051280531	0.01528406105135493	2136	347	0.0	0.0	8846	7.090520429240133	1.0999065333694962e-11	8.8	1	0.035346917155160265	accepted	n/a
PCA_05	38.70757333388377	34.85948459656154	3.3707759923363105	0.014660040087099726	1502	1263	0.0	0.0	9447	0.0	0.0	14.0	-1	0.03229702852345303	accepted	n/a
PCA_06	34.47243286104922	33.22506406944989	3.5703253791473313	0.013898251569798388	685	296	0.0	0.0	8075	7.6136881624445945	2.690266230201538e-13	9.4	-1	0.03155654971096568	accepted	n/a
PCA_07	52.932593173759365	22.74818987894882	3.446408377112405	0.013317416955879886	6242	0	0.4469218788425281	0.0	7123	10.559333218882953	1.481665677918427e-25	1.8	1	0.034229588319663835	accepted	n/a
PCA_08	31.073712145158954	26.402305035666235	1.9862021425865466	0.01057318019667047	776	170	0.0	0.0	8458	1.4859982937118577	0.13862411867332702	11.0	-1	0.022955776291208877	accepted	n/a
PCA_09	39.13673176705241	22.96799158984129	2.2682853008451294	0.010445501004164569	2155	335	0.25627906976744186	0.0	7389	1.7056052063675773	0.08824802412130692	4.6	1	0.02528681248191345	accepted	n/a
PCA_10	35.95972001939682	22.801357369318545	1.9749771921043502	0.009341424799094788	929	382	0.24017232094776522	0.0	7621	2.783425124607889	0.005452506990460003	6.0	1	0.020916551120830306	accepted	n/a
PCA_11	33.75479375276109	23.92879743424987	1.5522185035552483	0.008004578063535417	0	402	0.0	0.0	8940	-2.646408451228719	0.009553710349864299	18.9	-1	0.01736864746178805	accepted	n/a
PCA_12	35.413116726104114	23.564171386881835	1.5051974999924511	0.00788943173544528	309	242	0.0	0.0	8737	0.0	0.0	13.0	1	0.01725058352890658	accepted	n/a
PCA_13	35.45161566035825	21.063896207886728	1.4251978287874463	0.0075034573537965145	812	0	0.0	0.0	8760	4.500004066917768	1.4639268293407635e-05	10.0	1	0.016581692906052447	accepted	n/a
PCA_14	38.469772752208414	21.244379378931672	1.2858569083263762	0.007359558527459356	888	127	0.0	0.0	7374	10.72586800956876	4.1575933397235333e-26	7.0	-1	0.01595867873414708	accepted	n/a
PCA_15	29.20341502684674	21.970624056137833	1.059237154498773	0.006636084417230268	102	0	0.0	0.0	8709	0.0	0.0	13.8	-1	0.01429080963389041	accepted	n/a
PCA_16	28.217234943049746	20.662545640344074	0.941382266586507	0.006264363503622285	0	0	0.0	0.0	8608	2.019456674440548	0.045893602963443254	13.1	1	0.013529987966154915	accepted	n/a
PCA_17	28.06324911315323	20.958626292771005	0.9789651895760748	0.00614514101016058	0	294	0.0	0.0	8801	0.0	0.0	16.3	-1	0.01323411884606847	accepted	n/a
PCA_18	25.940652783533356	21.090980881345217	0.8673430431496977	0.0059821751056216175	0	109	0.0	0.0	8826	0.0	0.0	17.1	1	0.012842964715496362	accepted	n/a
PCA_19	21.532679638010503	21.11985665061216	0.8941131430726563	0.0055592522416390054	0	94	0.0	0.0	8872	0.0	0.0	18.7	1	0.01191270671173488	accepted	n/a
PCA_20	23.70847042067381	19.2953048990852	0.8466008777812924	0.005424196148500522	0	93	0.0	0.0	8812	0.0	0.0	17.1	-1	0.011678593138298755	accepted	n/a
PCA_21	22.891285220474344	21.3383428308928	0.8307512145650955	0.005314518361319513	0	399	0.0	0.0	8889	0.0	0.0	18.1	-1	0.01140074767330831	accepted	n/a
PCA_22	22.087232785818554	20.121501197737892	0.8124692307716702	0.005279944575795596	0	320	0.0	0.0	8922	0.0	0.0	18.7	-1	0.01131516181535754	accepted	n/a
PCA_23	21.778075372607358	18.350757308061205	0.7316484103239816	0.005198306913677449	0	223	0.0	0.0	8804	0.0	0.0	17.7	1	0.011121925218807506	accepted	n/a
PCA_24	22.076390816998707	19.621428249362914	0.7552773205200649	0.005068814191402651	0	94	0.0	0.0	8920	0.0	0.0	18.7	1	0.01084727846293783	accepted	n/a
PCA_25	21.11127951579142	18.323599536160195	0.6890014932115351	0.004970422939812469	0	0	0.0	0.0	8762	0.0	0.0	17.9	1	0.010642253516638783	accepted	n/a
PCA_26	21.41052957319727	19.420022974203302	0.7172885620331508	0.004906222729337376	0	144	0.0	0.0	9002	0.0	0.0	19.9	-1	0.01053183508132287	accepted	n/a
