ICA_00	ICA_01	ICA_02	ICA_03	ICA_04	ICA_05	ICA_06	ICA_07	ICA_08	ICA_09	ICA_10	ICA_11	ICA_12	ICA_13	ICA_14	ICA_15	ICA_16	ICA_17	ICA_18	ICA_19	ICA_20	ICA_21	ICA_22	ICA_23	ICA_24	ICA_25	ICA_26	ICA_27
-1.0273504431500589	1.6717803066553292	-0.2790439396487994	-0.1039588693745715	0.27128110875418654	1.595914976290887	0.5536357337938801	2.200103677599502	-0.8069047924707133	-1.0357971438829834	1.0367541074571387	0.4852666831865397	-0.16190669270909436	-1.7634879536036159	0.8966137594878013	1.7034076079322977	2.666036016972053	-0.9178044468740956	0.28883205429009445	4.912415480950258	-1.8097757975749296	1.4908479705099273	0.7121139059399566	2.7107251236390004	1.351603004832089	0.1969869033032369	-0.7630317117007885	2.649368872884531
-0.7161152971252897	0.9980515076775702	0.4032419287398331	2.126895492428509	0.9928858907573562	-0.6232771003335582	-0.22539299490260592	-2.4247655037792293	0.023026273490183234	0.9366468643132911	0.29384427920228817	-2.358011545343838	-0.45284369727657175	-1.7767226198221875	-2.7063202498800836	2.140620315921639	-0.8368125744547189	2.662574971770929	1.1756119526284967	1.4550059099900663	-1.5039516765037981	1.1165805473156207	1.6434525439206458	1.0421595781873347	1.7859346044038291	0.4223847022567239	0.01691020745593089	2.4804347353639438
-0.11155947448795521	0.3675785078635083	-1.724708553019958	0.7051221864224787	1.045829771086528	0.237292585134815	0.34618938075036526	-1.197024961562338	0.5714413260192724	-0.7313467046162115	-0.16734827173388875	2.9360488277784174	0.7525522674740154	-1.7524199229281288	0.5792184077069684	1.440519421105916	-1.5923591557749808	2.8069037888416677	0.4304920426570253	0.7273949666228443	-1.4275766903788094	-0.7789390355410104	1.3728438046641764	-2.0354448665854115	0.6953592233910068	1.9969286454064785	-0.5082805180304468	2.4157691086558155
0.5899309718779537	1.34687266910645	-0.993311092882146	0.8007902802056038	-1.2949440619203951	0.027308415956745876	0.217601138625906	-0.4966730752131012	0.8377945690398864	-0.3787845335992208	1.2828175560391233	-1.8879030180827374	0.40755313322125575	-1.635578334671981	0.700209272933516	-0.29912492017540454	-2.260048070100618	0.5114535713760847	1.0906167116457295	0.7620423825737864	-1.3446324103093368	-0.10318992989722717	0.9047304845198322	-2.476284072556095	1.1764721717198807	2.847451849681925	0.1164371394964418	2.394613964013142
1.4094349943201125	0.5873480091303184	-0.26070091420434155	1.1217048154852227	1.3114702953212218	0.6429193742115862	-0.43705753135937914	-0.5634028920309325	0.8282367699994467	-0.607728402960626	-1.477188399690889	-0.05303500443596115	-0.9504376733789367	-1.381701443887348	0.6015505632371905	0.6860518024762762	-0.9844039922151071	-0.14933226434909308	-0.04289142725215976	0.6469997349444269	-1.3106806709186125	1.6200690390725987	-1.317977504901551	-3.007430024050062	-1.3432554334439897	1.4308230916850002	0.759709440155351	2.5624362981179867
-0.46546522321459244	0.340337792137764	-0.568818116950001	0.9545884407172932	-0.4223999209810339	-0.1243536871311825	0.05234608533163507	0.574444402703111	0.9267822389980156	1.4685460970919633	0.10841853841529019	0.18015699086458653	-1.660815840346765	-1.3102450982047587	0.49510325671656186	0.6004828052743573	-1.2642525323872644	0.24597031417712226	-0.8308101399242407	0.5466187174506459	-1.3556389288668127	2.2202061681055603	-1.4520176607898931	-1.9729332713228203	-1.9238317831667153	-1.5845153529136802	1.4589296713445725	2.098991531578833
-0.9263079405362022	0.15347639043190642	0.1183319711871686	0.22483722558227554	-0.49633428825556913	0.4803903867146189	0.05823564253709385	1.2396401146185858	0.8494189822013511	-0.7521104623687623	1.287112659902601	-1.8290200006257251	-0.6383178493624201	-0.85556278759238	0.11735376072693067	0.426026370076753	-0.5951139503917504	-0.5315785695559908	1.5074371643184812	0.5304302875215269	-1.4266927127539455	-0.5242632986273421	-0.2859519759363983	-0.7400551698204484	-1.108211234741871	-1.5167616737606582	1.6410476760285742	1.8991872541681574
0.49321092168988845	0.04296668582368004	-0.564378364234018	-0.048803829731458456	1.0402333237319883	-0.2083484997989438	-0.06855863292985918	0.42674581499708386	0.813839818355121	-0.8637167801536998	-1.6817126714413217	-1.053823303038675	0.7919433131878392	-0.8084652669609088	0.4417024717271069	0.4483633411984914	-0.6671813564613862	-0.1169336204021701	1.729078952675718	-0.08024740787739115	-1.2244237625969847	-2.371073790277722	-0.7450851533378895	-0.014851100703363516	-0.5032409454836739	-1.0445233564057836	0.4170132404212013	1.6727104720303787
1.2608859260278602	-0.2483593889980282	0.2975808594309021	1.2695035732718802	-1.9821725828837338	-0.05151585875653775	-0.08333469794920402	0.15560521674396696	1.0106710498037963	1.4929975405073728	0.12471158520697324	-0.544393675636132	1.9198228726397413	-0.7043900171789396	0.567430055702297	0.34117300895940395	-0.6231003809753056	-0.013827841582766504	0.8054240023629522	0.0327450863928338	-1.4719400215746377	-1.9368637140870137	-1.6348712991974792	0.04869228171172658	0.33496986648073024	-1.3172424419511373	0.9599507452619849	1.5873277342398706
1.1212919661170957	0.08000091843796397	-0.3270748187080698	0.5828508055434468	1.1510903150349323	0.010877554890138126	-0.25853703657108096	1.1331862795178584	0.9071568947835104	-1.2088311290966476	1.1333638791679195	-0.2365893650464213	1.6840332610117492	-0.8577839519224718	0.18771789498161662	0.1899430096464477	-0.9305949741531808	0.1511561389214863	0.9772450479729504	-0.4289382243433956	-1.3614166446657754	-1.9154516368503545	-0.4776208939672062	-0.9594337508128581	0.6353234524151571	-1.3506797503806431	1.0126676544663076	1.5766388410098022
