Component	kappa	rho	variance explained	normalized variance explained	countsigFT2	countsigFS0	dice_FT2	dice_FS0	signal-noise_t	signal-noise_p	optimal sign	Fstat nuisance model	pval nuisance model	R2stat nuisance model	Var Exp of rejected to accepted	classification	classification_tags
ICA_00	38.55778001946742	24.303062762030503	1.282538519522171	0.010916865614487795	1244	242	0.0	0.0	-2.0874259146899448	0.03712806838113963	1	2.447986338653632	0.0003605156666537379	0.28206651507485925	n/a	rejected	Unlikely BOLD
ICA_01	46.734315406293895	20.578502224292393	0.8762742536492488	0.01051753118611295	3363	0	0.4677710843373494	0.0	18.446804185316807	4.5393415790676466e-73	1	1.4494464747736462	0.08603850173644367	0.18872470908955963	n/a	rejected	Unlikely BOLD
ICA_02	27.07875371545697	26.160118489247413	1.0009938171777157	0.011057402693084091	173	820	0.0	0.44953560371517026	4.098928238192723	4.336072848721875e-05	1	11.970156479612207	1.1102230246251565e-16	0.6576674543968208	n/a	rejected	Unlikely BOLD,External regressors
ICA_03	47.76209674265679	22.572300324606065	1.2205112935390234	0.01358607483262026	3989	387	0.45937300063979525	0.0	15.407379186582636	4.968689359334455e-52	1	5.146229269419387	2.442079871656233e-11	0.4523362879351762	n/a	rejected	Unlikely BOLD
ICA_04	34.1143088404795	39.22653941570533	2.374798163330781	0.020255812292841728	358	678	0.0	0.4241935483870968	6.478648248192222	1.9505995489406104e-10	-1	1.4694090935202673	0.07848007282363434	0.19082793042404644	n/a	rejected	Unlikely BOLD
ICA_05	38.167775107719564	42.031618143735145	1.8395244484946376	0.018026758503838915	2301	2442	0.0	0.0	0.0	0.0	1	15.893296941328979	1.1102230246251565e-16	0.7183714249314996	n/a	rejected	Unlikely BOLD,External regressors
ICA_06	34.15167663671177	30.076160199043343	1.119338236123992	0.011333514669968191	1275	329	0.03494837172359015	0.0	-5.427117987446815	7.42428556168777e-08	-1	2.825296096717244	3.5978580004703e-05	0.31197832552533156	n/a	rejected	Unlikely BOLD
ICA_07	38.60147644673728	19.68895625797117	0.7203367143290297	0.008520421000442412	2618	0	0.5847241311604162	0.0	16.88830361663385	1.826213634024757e-59	1	1.0385044054266541	0.4212232654274519	0.14286219743546735	n/a	rejected	Unlikely BOLD
ICA_08	37.552223098079665	24.72086510232908	1.3110336910776959	0.015278000977026116	320	102	0.0	0.0	0.0	0.0	1	35.71919982511967	1.1102230246251565e-16	0.8514714224826213	n/a	rejected	External regressors
ICA_09	34.11973602926204	36.81906753949521	2.1462511555652504	0.017956502012852232	402	765	0.0	0.49663526244952894	11.545881618646222	3.8834315536184455e-26	1	0.7948650563298272	0.7492728538859118	0.11313783551036971	n/a	rejected	Unlikely BOLD
ICA_10	24.71448229749493	23.044538654504315	0.9196905718098527	0.013230289834562836	155	104	0.0	0.0	-0.6657457153806332	0.5070362445794194	-1	15.701900338634601	1.1102230246251565e-16	0.7159137782542814	n/a	rejected	External regressors
ICA_11	92.47496713875748	25.58291290339622	11.88381015956988	0.08343610853322707	14833	193	0.5208240800847312	0.0	0.0	0.0	-1	1281.5284695102846	1.1102230246251565e-16	0.995161541813623	n/a	rejected	External regressors
ICA_12	20.305386546710963	35.652518571160435	0.6421938646573944	0.007098349876183947	0	936	0.0	0.7516268980477223	0.0	0.0	1	2.193626873062875	0.0016328332039882154	0.2603898067025877	n/a	rejected	Unlikely BOLD
ICA_13	49.95349046711131	21.00782372082994	1.1270101525791245	0.012074685966942646	5715	109	0.5626644886105817	0.0	17.746417621592144	1.0468621792948454e-66	1	1.2332221324919148	0.21509660819101195	0.16522287774367128	n/a	rejected	Unlikely BOLD
ICA_14	56.20662428039144	21.059674909892102	1.286981530970827	0.012642256280144894	3374	138	0.5643064688790335	0.0	12.761014244104524	7.450017059548051e-37	1	1.9270712428244345	0.007465101956544817	0.23622320748514558	9.655190577018802	accepted	Likely BOLD
ICA_15	26.550704074020484	21.559773705350736	0.6102706670964176	0.008890633794226268	0	0	0.0	0.0	0.0	0.0	-1	56.05856853723159	1.1102230246251565e-16	0.8999705334165538	n/a	rejected	External regressors
ICA_16	51.491776079596576	19.678372741949577	0.813840116786208	0.01103571928179313	2683	0	0.4713831478537361	0.0	17.579840972198557	1.873380745788462e-66	1	1.184418736692008	0.2584756988194843	0.15972875426616073	7.72231228751592	accepted	Likely BOLD
ICA_17	47.80490852569193	20.2203520703332	0.8882039300660807	0.010688336838403863	4086	0	0.5565281716187893	0.0	19.157669658706855	3.6557570733518315e-77	1	2.115913905432787	0.0025634745695890526	0.25350356194252144	n/a	rejected	Unlikely BOLD
