pca_00	pca_01	pca_02	pca_03	pca_04	pca_05	pca_06	pca_07	pca_08	pca_09	pca_10	pca_11	pca_12	pca_13	pca_14	pca_15	pca_16	pca_17	pca_18	pca_19	pca_20	pca_21	pca_22	pca_23	pca_24	pca_25	pca_26	pca_27	pca_28	pca_29	pca_30	pca_31	pca_32	pca_33	pca_34
0.12500358135782821	-0.055128321166668964	-0.035845072714120116	-0.12637243442082197	-0.08646685074277682	0.06003698870855609	-0.0027244759828617257	0.20553729328946865	-0.0405357412175365	-0.20557544324516652	-0.014442682722146492	-0.045018477366560276	0.12580154223786902	0.033829536540839256	0.06184599439504973	-0.008181467720101723	-0.03691514920531073	0.0173649853462828	0.003623297401020438	0.10288140068670015	0.007426816815813416	0.0986756908661849	0.1133508379345139	0.028326422082823512	-0.037855257033077315	-0.051046724920824293	0.010607286358681469	0.057212951700961384	0.08150518002724269	0.014898350799836169	0.0568361269960706	0.08562665900366379	-0.09300178885662058	-0.10082934912878355	0.03223562223958083
0.12154104736629467	-0.0115652573111647	-0.04216157968077235	-0.0441311109903231	-0.09444476086605688	0.07589993377293641	0.10045443335220376	0.010833939885126223	-0.05462834896775002	-0.22167631918397449	-0.17760741024468596	-0.062260922506438734	0.03358795364255608	0.06116714942948796	0.015558740306236447	-0.017212704346424305	-0.09353006850040244	-0.017044793684851605	-0.023210677387853186	0.0884364751398467	0.09120804603121394	0.03494776108037511	-0.012950392910943033	-0.0739285658699053	0.029175634135884306	-0.01997826537289596	0.03602429484901457	0.08446052448593105	-0.10009047180068868	-0.08766930567014	-0.0008205026769607052	-0.029215587785675574	-0.02488948568614843	-0.032900897131625396	0.20227193883267522
0.12071750453678126	-0.026141811056404507	-0.014475871135983726	-0.031512820664022057	-0.1015607981370849	-0.003306978759229612	0.10754799955184048	0.10552371146523071	-0.044510791862389834	-0.1577356292269313	-0.12374141515423287	-0.02422401968920416	0.03648343186696268	0.09773732094872073	0.00555909812594943	0.03833645797364435	-0.10919301514419388	-0.024099880296333625	-0.03533685098726651	0.023988353054373475	0.039241402746256114	-0.01948890437643121	-0.09273313253163412	-0.07809441512060551	-0.007808788731618274	-0.015057688103570421	0.10263860496930678	0.06804071083352442	-0.04136109373497332	0.05855590982880089	0.012183404284690069	-0.09896716868657233	-0.0007673137323181024	-0.02752923967302934	0.04315045179110715
0.1180253959402981	-0.027798349236074493	-0.017129069349341233	-0.09821176482872794	-0.1051107750439833	0.11165799110843763	0.01704312992482736	0.10813025469605425	-0.05578015927081348	-0.06733678740146393	-0.07622434978929463	-0.10734318726353809	-0.0009168620803915728	-0.011981870519807997	0.028975049246139875	0.05570172737737709	-0.12952736483951993	0.029824453311173442	0.015786235608390903	0.0187597518851507	-0.021298198710884148	-0.01666653202321536	0.05733894596021754	-0.056324083455446	-0.0008765201502790899	-0.11653851714978761	0.08540217940425791	0.02305568448567918	0.10588639199432254	0.07998035261082559	-0.029457625635764706	-0.04219072538600349	-0.04460630476438861	-0.08206836065575389	-0.08985256998358099
0.11496337374945069	-0.01927829831566613	0.015899633383558875	0.011795845023831686	-0.13562732409744685	0.012100221404577245	0.025851935662853875	0.02378284011736881	-0.01599874198747584	-0.20841404005600273	-0.015741520356402004	-0.09916378352648354	-0.05457067173821137	-0.04196000693035712	0.030774176653026855	0.03746150602203994	-0.07763765763308617	-0.04548603516291038	-0.10038504005901482	-0.004933843463894749	-0.03142859966681846	-0.009158688119140015	-0.025865108457610572	-0.049621922945874405	-0.05363943642281335	-0.056452896835850426	-0.005428043044614854	0.07475492540444248	0.009792934107549958	0.0015459575001160533	-0.012511080410319168	-0.11710011441408053	-0.06042536782393584	-0.0423598341764432	0.10721233258601257
0.11026477828596026	-0.03796377599068046	0.017587192966206366	-0.0694126450942193	-0.08996023321185398	0.09665978404062475	-0.08768581984492266	0.07619427068995757	0.013423473495908677	-0.13818339104906746	-0.03777203117252517	-0.02711779387457304	0.027672475737243997	-0.07924836491831229	0.08648965709422327	0.07907978289240643	-0.08100487435592604	0.05216431656672843	-0.06902669449295273	0.009052372695954922	0.00904347110456958	-0.0377603780337462	0.02197579860501625	0.020179858127380167	-0.061567751210616584	-0.008277033897656237	0.09279431633367774	0.10190254627310717	0.035298723298435676	0.0507332143799942	0.1446300824460286	-0.004487765749094222	-0.13525472231039146	-0.05411649431481028	-0.019626566426730822
0.10437791873227502	-0.011693048055733485	0.03432349966255965	-0.0049557714052033686	-0.12420880707776852	0.037926039215715156	-0.030745678425104877	0.053578571007971254	0.012411307841941659	-0.13867724219661173	0.008989945123490797	-0.05048490708486482	-0.013956532315090503	0.00093692161093498	-0.03516697075694657	0.11307138611515322	-0.10182804015467127	-0.062244494623935914	-0.01259256357857891	0.015902820600952064	-0.021970743504419618	-0.02596853842403235	0.031989680422010586	0.0058714763023879875	0.12116483071643927	-0.0040891906592282826	-0.005912858914277424	0.05216084706137242	-0.07313037533885733	-0.08264273378363372	0.023560639479362017	-0.00916319631733132	-0.107391645022274	-0.00032135206575253233	0.010564306043132632
0.10140104421159175	-0.02528465072801708	0.0179909899553434	-0.021055133482149935	-0.13399645106130426	0.057612572978657184	0.07106229452938326	0.007836085129422382	-0.08791844721864721	-0.010483053981645576	0.01605251626036637	0.014109768248022084	0.06943503835303275	0.019126990420550355	-0.021735028443603893	0.16020335085118836	-0.05994971971590625	0.004777716289010338	0.06706913468678884	-0.07075519929039775	-0.03694146919306605	-0.0010160949836555688	0.009595915288431123	0.05535958256062024	-0.02714842499565342	0.08659208345666204	0.005765004980071032	-0.05164327116879959	-0.012666946010044255	-0.07661446642473121	0.06907692391630132	-0.0567751575367065	-0.02927003261460991	0.0575491765347132	0.06976556574748483
0.09476486691463629	-0.028513134097276134	0.049525972425429485	0.010711284792507103	-0.11416446921569523	0.10250352769319282	0.0373400411981329	-0.11673151636689047	-0.09527859445630574	-0.03938361980932187	0.0007401094981529157	0.10152177908250493	0.13429409773928563	-0.005407099423556622	0.06601805718233461	0.10857910154579678	-0.020326558925413706	-0.06199536554930369	0.08039194258703472	-0.07040968713991859	-0.008209484492139717	-0.0011138002167000727	0.037885747080340176	0.0147620735629529	-0.02121505727014788	0.020201052670660614	-0.04290841550427964	-0.06074660641987567	0.004590993968806009	-0.05267002520946075	0.05791308103648103	-0.07948960167630181	0.04682377591051177	0.07969858214157322	0.025675979578041283
0.09072645753941833	-0.02152201281894692	0.08525974258705236	0.06491694562554005	-0.09805634850360673	0.05801886673762846	-0.05872777738048493	-0.08672316092133053	-0.032155886490394386	-0.060058619161614646	0.019098812002485085	0.12798013838548628	0.12046573101630648	-0.00396738354858496	0.05876110665625775	0.10487024253198073	-0.02120187251912546	-0.09167126401571912	0.11827453667028089	-0.10503990315557774	-0.002132185826625537	-0.07395592890135212	0.04794221551810175	0.019341975145500498	-0.04213125756030203	-0.04226264301820671	-0.09781598615713247	-0.07060801472809398	0.0025708980723134073	0.0014377892800063411	0.04302508434417659	-0.017449179067196313	0.0480418075953664	0.04855086238502748	-0.050182521421649
0.09039184376147714	-0.01982997537285611	0.0782065341453882	0.05736629437104807	-0.10963109747553768	0.08213830012791135	-0.13342703779546194	-0.0284420601263142	-0.005140343059281571	-0.024626261286126994	0.06251129825023805	0.034675547119346506	0.07209711818481321	-0.0365884599819592	0.0471147914168033	0.12050524515326626	-0.06324667385932001	-0.02619679984191718	0.1291192722353412	-0.13464637806452384	-0.01910717779283349	-0.07028977900263879	-0.01680054688725971	0.0025722000532117685	0.012651423344087434	-0.009926438547759542	-0.06540375803071699	-0.034395457297737284	-0.0545590532132927	-0.04344568099259376	0.029430535444792207	-0.01655954437668282	0.07673059257082485	-0.021340016566180457	-0.1408633610863191
0.09415751814113553	-0.029749035286392122	0.09933514253220349	0.09695990631003651	-0.11128164015429676	-0.00959796681741476	-0.023712018344063716	0.017995867968098656	-0.012054148342112575	-0.02116341579970632	0.05007104360231969	-0.03300950677773891	0.04580442551819469	0.026523634719380358	0.01171831691406193	0.07803883241807752	-0.06305458103430764	-0.05030009920934845	0.1055293376545112	-0.061480374620300704	-0.007606377659222226	-0.052958128393314985	-0.018418415442357117	0.04690291994359414	-0.025320817969800874	0.11287579004149877	-0.22256058799235573	-0.13931337611530137	-0.06737294812019834	-0.09725998647028418	0.016031440963639634	-0.061201461521452206	-0.07083774734775497	0.04059688704980645	-0.025954832557050188
0.10155317183675472	-0.03550362498804475	0.06534475461002237	-0.025165716556199487	-0.05488872592203434	0.06966846135138245	-0.026576170189391138	0.13280575064550432	-0.01956562035814892	0.08818036307517918	-0.027621496252102674	-0.031058479514466622	0.07667442241964134	0.05796587742239223	0.05696079652747127	0.04295483064285592	-0.09764562045810271	0.016116933725213695	0.06384071608114174	-0.04980624861988979	0.08148691148580647	0.019426442319047686	0.06359161438672238	0.05864995105605095	-0.07085487511594421	0.08917492605486707	-0.129998155896907	-0.0890642658848556	0.05558544012250036	0.03273231845427221	0.04762912042065286	0.044323166452983426	-0.05052221679150308	0.0038841272244467817	-0.13954022973954322
0.09631207719848293	0.028074411501796997	0.040856697802314816	0.027097235245065274	-0.06688141310187722	0.05385368693745199	0.042415676067523014	0.012709004931412374	0.046313837247788474	-0.007789609835180844	-0.0922339079561723	-0.05008009737367532	-0.056278553306313095	0.055239937210922435	-0.02881690132973834	-0.046509161311600634	-0.08990575742676082	0.0189614144637913	0.049443948768134766	0.10146228569177823	-0.01181440749753979	0.031586658222954034	0.011805068339716618	-0.06854608411292351	-0.0314154483833572	-0.0019413463974009282	-0.04230464051196387	-0.1159399785616164	0.06266851519712177	0.05482827955089668	0.023702711909668207	0.05936380570497722	-0.00887714922074194	0.07631422514253774	-0.0697221564438481
0.09880217579361739	0.018405664823897046	0.046468661917600504	0.026940858909922104	-0.07805826171386437	-0.022385594648713147	0.06517697397305142	0.06135573451389929	0.04508731302400793	-0.02467814691209097	-0.037661957927396544	-0.052566460186442815	-0.06599616539128111	0.05180926629037588	0.003887735026561645	-0.056900413962317084	-0.0887149510911669	0.04657630977956165	-0.007356909756460073	0.0627321220805876	-0.01812618449532013	0.02842128126404301	-0.07621659348526524	-0.04171029970670789	-0.09122210840018678	-0.02851044311966458	0.0009633493998507832	-0.09637718937230486	0.11119396238568827	0.08084856557339602	-0.04496850899694596	0.02423924123493386	-0.009879420355080326	0.0893549965286077	-0.037884285998401754
0.09685258184562504	0.018343664576977534	0.0429759521651999	-0.02016699958133375	-0.05452697835320475	0.07918361393869526	-0.07455748894500586	0.03304445112262519	0.05719644483156669	-0.010934575559108324	-0.0334132229887574	-0.06376250859056659	-0.06804325302645352	-0.03425822932716152	0.09743850235044749	-0.09934959345872102	-0.11428202320764197	0.05461090701236537	-0.07010984544063754	-0.016354967382038232	0.04828758223106881	0.03661686182981881	-0.07072600801504897	-0.10102011843040624	-0.1170254940872327	-0.05748492104289077	0.0631572906460519	0.007245801400547161	0.06535918206627608	0.06024091655324533	-0.05724008037217081	-0.027293256659772086	0.07481328780593596	0.05792372726450312	0.01855958725886822
0.09077316885637021	0.04792462795089471	0.06031589032678648	0.04551314752713639	-0.043204573503384025	-0.033281582309891616	-0.0842633311947818	0.042513667093053424	0.1149914912797601	-0.0793519378381108	-0.032549003171704526	-0.0008102574612115915	-0.12166839370824098	0.05784837418597707	-0.012981371650760964	-0.1192166439154258	-0.09870450258381852	-0.01515029031797055	-0.036300157241251255	0.06298200068737181	-0.044167262790618014	-0.009717627877444263	-0.04084912265366625	0.042852499686539404	0.041147465490805286	-0.028167837462428163	0.06376016610107348	0.06663367261108429	-0.03193142766474283	-0.11411596112559978	-0.01978172394083453	0.06147964540486657	0.024748584819257513	-0.04113241483293828	-0.009130955489911892
0.0925209750179024	0.04833508652138956	0.0501962292054379	-0.0192805661996278	-0.06510828835781982	-0.06071858119843892	0.04387301888072512	0.12656632513284832	0.01609435817751026	0.04791697254830601	0.022568076058360864	0.020749637205912663	-0.07817700208980424	0.044027721743983894	-0.04757606997791858	-0.013921739806177598	-0.0407878946157141	0.07634208220632775	-0.0487385809478139	0.03988261876515342	-0.0114474965112143	0.01943525281176048	-0.03769078098392134	0.12845981422379005	-0.057016658197356074	0.025338622282628037	-0.04478930255496392	0.023492577575586704	-0.003532599639900491	-0.08550470841580213	0.005327991824959993	-0.017597506416437314	0.014989357245535639	-0.046134630530786966	-0.02654066584686389
0.09019670243569708	0.053673136106262315	0.01072761378613282	-0.06779244556784572	-0.050994921487247345	0.034342110088069186	0.09234296159747091	0.004493976734140273	-0.010960957649038372	0.02842034407477423	-0.04648005080721157	-0.009651304525299165	-0.0698017116408734	0.03207189805051021	-0.054268177430103065	-0.06419875680637611	0.05344129755247656	0.07281593368026751	0.03618753140547791	0.08020288254460287	-0.06785881258654619	0.0359946833048123	0.03315709181368273	-0.012307910722118075	-0.03412591635890849	0.06278540429295296	0.007920040952552347	0.04747799297970513	-0.020474584851346483	-0.0036201751440470414	0.01027956409802984	-0.10494768970459475	0.03938845171799178	-0.03814474132671421	-0.08171175242184861
0.0927536028764598	0.03671420342968109	0.04820450724600308	0.0025895365954367654	-0.04213003882512276	-0.0441559943677604	0.1350344637050247	-0.0012459808083439272	-0.022082306206849256	-0.004044072407958163	-0.018953922735788553	0.04563649126812514	-0.03499058753877303	-0.01803286578703682	0.021051537764695732	-0.025559888443358932	0.04955615041811087	-0.010155210402443104	-0.07932606033146411	0.03851358937599947	0.057162249006972206	-0.001021391641575789	-0.05145329030060464	0.07197423914892423	-0.014110327605108358	0.017604109354824413	-0.04845266096162609	-0.10248261957350324	0.07671608282033573	-0.00742395989819666	-0.016969266226819463	-0.08915791815531265	0.01974496308641263	0.018702239157588063	-0.03649128225541938
0.08806817091282328	0.04965208409683528	0.00640008428332371	-0.049647907436241916	-0.011973211646648139	0.07154749197948165	0.034457449119784975	-0.00771310028997077	0.004418784054668057	0.0568581531979912	-0.090851743846116	0.0928093606297708	0.0034390721885515785	-0.06908145436817298	0.05850826232447731	-0.00033445046479900487	0.008981028924694046	0.07790005659555453	0.003483501642588753	0.026546685258658442	0.04650714356329416	0.0026409754533172763	-0.05090103601010226	-0.020286478615833027	-0.03330820853355849	0.035754005381475426	0.04695015287066112	-0.001654515527627104	0.05573226540284251	0.019702452307251983	-0.06726407711758514	-0.07350602256314454	0.047149671524092045	0.021502029567218056	0.041337563051736324
0.08652184088071127	0.04306109678402352	0.024215034120996702	0.010077601419795563	-0.03709085537272743	-0.007766224477138944	0.0010887712244521744	-0.02457244260998116	0.030410730761846916	-0.054659489765911506	0.015825233368917446	0.13869018655108362	0.026639786788071634	-0.0428853425988503	-0.054404517361002935	0.0396463794101352	0.0714990731173091	-0.03160542094759666	-0.004287407475087476	0.05959436798424622	-0.04946677673290322	-0.013440133722505049	-0.04081919571007306	-0.01036955726979892	0.0022973149306057677	-0.026328233638997563	0.14567521047359466	0.04058693500083102	0.06920829211859258	0.008090401824644426	-0.09672627681006152	-0.04431615220447774	0.07245054667435484	0.07646658563953546	-0.030761256613670313
0.0877039651260764	0.018553573886755572	0.03885087670900882	-0.050369858542199795	-0.053101846469407396	0.07637320931878966	-0.09646252695117905	0.027457820619467395	0.00947302864335861	-0.007640981945628771	0.09566352476837608	0.07930634995768232	0.06000119200241713	-0.054317268076256975	-0.0021593107305600823	0.02457286301485869	0.033395468840556386	-0.005460767384509374	-0.03910274386513494	0.015991078236444328	0.0399026258885063	-0.011766692464695541	-0.022321709346161372	-0.004768185400778377	0.05382702378041498	0.02173762149895203	0.068752413087978	0.03800064537834448	0.022413211782473574	0.07297656130042045	0.034816629602896575	0.06770871915159243	0.07082666655482744	0.034033272141773846	-0.1307994310305706
0.0878772202296942	0.040141220488021115	0.041249657728292935	0.023721024925298574	-0.028927493853186204	0.0176965921073266	-0.026702796095827305	-0.05177520124062659	0.023592354357434862	-0.0897312714768595	0.0476928686224235	-0.008759522256022667	-0.031764922673853134	-0.04571189004231799	-0.022271714636904347	-0.1051911730830756	0.06941713870507124	-0.08003554351825032	0.0016887790314841916	0.002285822017760314	0.034470823821896895	-0.05352602116433036	-0.02746752062614266	0.030883602804034443	0.1238419954956011	0.014616871715284946	0.06268748518173173	-0.0652249501257813	-0.08229832794384431	-0.010518059617930894	-0.0105497395389023	0.043326542220116254	0.10620104731201377	0.005487417900928521	-0.08258829397331618
0.08852036969096616	0.02063915746089176	0.064144768602478	0.033241650721609006	-0.05732649609908675	-0.05114420183851306	-0.013471826347516253	0.041323790258020125	0.023846555955899556	-0.024604144346317698	0.07123937976361971	0.0022068653922288073	-0.06926756940679536	-0.09994476289553542	0.007004020941794614	-0.033158719763552634	0.0978751791355422	0.0010595359902413892	-0.08976391372234029	0.0005453132670819871	0.04067084166349334	0.007368741645236876	-0.08534911427467065	0.06352570291153845	0.031843314596389796	0.04551534953522028	-0.03846613154462647	-0.028310831754038826	-0.044089291053992286	-0.03538401909102143	-0.11556975372247578	-0.048423656268231	-0.005004087867142751	-0.00683113420488219	-0.016177353875256144
