Component	kappa	rho	variance explained	normalized variance explained	countsigFT2	countsigFS0	dice_FT2	dice_FS0	countnoise	signal-noise_t	signal-noise_p	d_table_score	optimal sign	estimated normalized variance explained	classification	rationale
PCA_00	73.61933497114396	37.12308939810615	47.00364239922385	0.15739204635479223	16218	2283	0.37665632929235976	0.17814336075205642	10449	-13.206304115735247	3.047892631604791e-35	14.2	1	0.4045961938696747	accepted	n/a
PCA_01	83.52592832614789	29.46266158066435	9.536096289971386	0.05212710094551888	16701	557	0.44913112657161575	0.0	10175	0.0	0.0	10.5	-1	0.09796528092773922	accepted	n/a
PCA_02	68.24160838732564	28.057627250340413	6.802107082549637	0.03161180768965998	12003	598	0.359197982129879	0.0	9302	7.44546729643295	2.9846257761372033e-12	8.4	1	0.0625046550071425	accepted	n/a
PCA_03	70.46558535561309	25.694604563276165	4.782101025932629	0.022247701157187293	14714	712	0.5166778916025664	0.0	7360	5.564777600831442	2.9968211442885925e-08	1.6	1	0.04594427463963484	accepted	n/a
PCA_04	45.61757817567459	27.135893513751533	3.2636150323073347	0.01899311959028999	2965	721	0.1275587886990357	0.0	8653	-3.6690934776402924	0.0002800982693856541	14.4	1	0.03228956734376927	accepted	n/a
PCA_05	48.32559710457337	28.338539931289887	2.6041430530845058	0.015620306923149294	3716	720	0.19016747703943815	0.2237665045170257	8633	-12.483446096091864	2.2731027748031637e-30	13.4	1	0.026550604498211724	accepted	n/a
PCA_06	36.50715892917223	30.97348536760908	2.3512793518153505	0.01238171475264759	1192	957	0.10641891891891891	0.20283762480294273	7659	-20.246052621330882	3.4414640519398923e-78	12.2	-1	0.02139800589617811	accepted	n/a
PCA_07	42.82775256192425	30.994608745193986	1.7391882065395183	0.01131647966295422	1577	546	0.0	0.0	8605	0.0	0.0	14.3	1	0.019378448781296426	accepted	n/a
PCA_08	35.859204103687524	22.840075137920305	2.330526756847039	0.011223243914166667	1897	598	0.2521276595744681	0.05258693808312129	6753	-16.01273443176051	1.8862762046735704e-54	10.8	-1	0.02186957647481913	accepted	n/a
PCA_09	35.84213084777444	30.820637706224147	1.5569929374885052	0.010071525225537599	258	516	0.0	0.0	8684	0.0	0.0	18.3	-1	0.01659339082787851	accepted	n/a
PCA_10	34.91123874239821	27.222905660352776	1.4682518410009031	0.009590398249681855	289	569	0.0	0.0	8607	0.0	0.0	16.9	1	0.016882108708626484	accepted	n/a
PCA_11	30.760867273251655	30.83759640711258	1.2455327765458841	0.009033092903197306	225	810	0.0	0.0	8510	0.0	0.0	16.1	1	0.014894563386844289	accepted	n/a
PCA_12	31.657407005187242	25.551145288957102	1.1046480527806508	0.008647121405738985	0	244	0.0	0.0	8507	0.0	0.0	18.1	-1	0.01438229395297952	accepted	n/a
PCA_13	36.531163198576174	28.512487655009675	1.1087323306552048	0.008307056194480394	576	220	0.0	0.0	8619	0.0	0.0	15.9	1	0.013706495391199397	accepted	n/a
PCA_14	33.870321209167315	24.967186318205115	0.9773633441248581	0.00787065513262554	142	241	0.0	0.0	8646	0.0	0.0	18.7	1	0.013645086832347143	accepted	n/a
PCA_15	37.728645663016174	22.398487516507004	0.962502041161307	0.007548789417177948	1087	105	0.0	0.0	8309	4.819869410700748	2.123559134795426e-06	9.0	1	0.012333748725821091	accepted	n/a
PCA_16	33.08350908499258	23.809432142801935	0.9306559248762055	0.007346757225408517	879	200	0.0	0.0	8268	2.156848615610274	0.03349486555288451	10.8	-1	0.01208320157106144	accepted	n/a
PCA_17	31.016312043350585	25.106049581856382	0.833793194641236	0.006622888253074609	94	290	0.0	0.0	8368	0.0	0.0	16.1	-1	0.010784530608422034	accepted	n/a
PCA_18	30.44946637054438	22.140199488431794	0.7651643596114723	0.006434326112172461	527	90	0.0	0.0	8514	3.595543759441367	0.00046198732798550374	13.2	-1	0.010637539065998557	accepted	n/a
