Component	kappa	rho	variance explained	normalized variance explained	countsigFT2	countsigFS0	dice_FT2	dice_FS0	countnoise	signal-noise_t	signal-noise_p	d_table_score	optimal sign	estimated normalized variance explained	classification	rationale
PCA_00	58.600190491395345	30.01002378546391	33.0222510688524	0.11423669030686603	8528	757	0.25483851991293605	0.0802675585284281	10286	-22.574410580291886	1.452567895999642e-96	16.2	-1	0.28699149100323135	accepted	n/a
PCA_01	67.08771788062862	28.565121431803096	8.54365944139904	0.038766297548972733	12152	515	0.3623169736785607	0.0	10453	0.0	0.0	11.2	-1	0.08659449514004153	accepted	n/a
PCA_02	58.69061453565339	27.524605100690874	6.515737302480328	0.03110249574098051	6652	481	0.2899296360747522	0.06687565308254964	9681	-19.17497403671067	5.678750116717416e-70	15.2	-1	0.06282213451103306	accepted	n/a
PCA_03	53.075915641064206	36.15656853168316	5.1169131625647255	0.02524617309377989	4273	844	0.17130065975494815	0.0	10069	-0.7364392251276275	0.4633055813712502	16.0	-1	0.04981390648783397	accepted	n/a
PCA_04	63.02596608218321	26.0398709934208	7.816921926633778	0.023902585826414843	18541	2443	0.5023212627669452	0.03444609823516904	8316	9.362771698516381	2.2297513962463867e-20	1.4	-1	0.06793151421116161	accepted	n/a
PCA_05	60.52291848973913	31.13995304752109	3.7589408944989353	0.020140417365670637	6591	394	0.32405891980360063	0.0	9786	11.797530281907543	1.9333781111542292e-24	8.8	1	0.03896293604895758	accepted	n/a
PCA_06	64.90475593971496	27.487809638572227	3.595423154681754	0.01700385514780262	11866	219	0.44690111420612816	0.0	8390	12.695435295509789	1.9926416488822877e-35	1.6	1	0.03914200305419213	accepted	n/a
PCA_07	38.868345801801134	27.370914751748725	2.976974984056292	0.014716861090947213	1971	623	0.15297741273100615	0.0	9336	-11.202142736159475	2.9050039828935026e-24	17.2	-1	0.0278968742559427	accepted	n/a
PCA_08	34.5559287022194	36.06629244575048	2.824425564395004	0.013264428611405078	658	873	0.0	0.16481589713617767	8668	0.0	0.0	13.1	1	0.025593563873976394	accepted	n/a
PCA_09	36.503131163484056	30.165864133138548	2.2670246663311846	0.011213531548977336	483	684	0.0	0.0	8364	-1.859232901054685	0.06340977410941448	14.9	1	0.021147609001954865	accepted	n/a
PCA_10	27.70114017484503	25.439881909854076	2.060621700740921	0.011042640545223513	116	264	0.0	0.0	7958	-5.688601075520572	1.5408920359579707e-08	18.0	1	0.020964289430205323	accepted	n/a
PCA_11	45.205189838271814	25.260452222161785	1.664386347030999	0.00999460418971359	2478	456	0.21668691778047794	0.0	8804	6.439447913369445	2.684002647951766e-10	6.4	-1	0.01867156405675559	accepted	n/a
PCA_12	34.72029327866804	27.462129588380577	1.7431237554337946	0.009462997233639926	189	656	0.0	0.0	9122	0.0	0.0	17.7	1	0.017772033776944474	accepted	n/a
PCA_13	32.93721421322852	25.76730922515263	1.6433130388021207	0.008543433644354084	313	823	0.0	0.25	8853	-7.846797959113068	1.299548688433713e-13	18.3	1	0.016223996377350943	accepted	n/a
PCA_14	33.28541191824654	23.376774220772546	1.1814374343133671	0.007674982933919399	537	91	0.0	0.0	9069	0.0	0.0	15.9	1	0.01441026654733854	accepted	n/a
PCA_15	31.25898960317574	22.537363874814524	1.08138561982809	0.007287258204329538	380	98	0.0	0.0	8986	0.0	0.0	16.5	1	0.01385294586139	accepted	n/a
PCA_16	33.57439246883211	24.75661788744304	1.1083661574138302	0.006865693767110688	676	740	0.0	0.0	8844	10.348348395403704	1.5693384043681635e-22	10.7	-1	0.012881721493877384	accepted	n/a
PCA_17	30.976087891849556	23.75615609638981	1.019301368666912	0.00668515186382041	390	471	0.0	0.0	8961	2.857587813410314	0.004494006877134845	13.5	-1	0.012381561549636988	accepted	n/a
PCA_18	27.477268740312375	29.527677261934382	1.096415778836498	0.006401983484223522	0	708	0.0	0.4319526627218935	8694	1.2679074111747874	0.20709249749549033	16.4	1	0.011945285391766206	accepted	n/a
PCA_19	28.695472749392156	22.26134577363334	0.9050051648626698	0.006200375573467184	0	401	0.0	0.0	8943	2.11287798129694	0.03698520334775606	16.8	-1	0.011648973545071242	accepted	n/a
PCA_20	27.119935280631864	21.361953770832628	0.9336326905674417	0.0059816719004842	90	0	0.0	0.0	8774	0.27522667653980626	0.7836077160987407	15.7	1	0.011090789806064849	accepted	n/a
PCA_21	25.1113850723922	21.28967478636134	0.7520741954619156	0.005674168760581354	0	107	0.0	0.0	8977	0.0	0.0	20.6	1	0.01057214333988579	accepted	n/a
PCA_22	25.182497428954655	22.624147013421307	0.8353142652431759	0.005575470168202822	123	386	0.0	0.0	9105	0.0	0.0	19.7	1	0.01031068148627778	accepted	n/a
PCA_23	23.541044380806646	21.352776053284675	0.7027641849962365	0.005437783516558302	0	136	0.0	0.0	9099	0.0	0.0	22.4	1	0.010038964383436749	accepted	n/a
PCA_24	24.046860049163005	24.397164562806907	0.7008662143031417	0.005368225744308383	98	649	0.0	0.5553822152886115	9199	0.0	0.0	22.5	-1	0.009923304032553874	accepted	n/a
PCA_25	23.131814777529456	27.8287866961202	0.7675442723393494	0.00534650821209566	116	987	0.0	0.5288753799392097	9119	0.0	0.0	21.2	-1	0.009896419093986834	accepted	n/a
PCA_26	21.867394401600084	18.99758967512752	0.6530014057355146	0.005210397292850839	0	0	0.0	0.0	9138	0.0	0.0	24.0	-1	0.009620821030065035	accepted	n/a
PCA_27	24.853977721563194	21.872812354829577	0.6713966776181708	0.005122840533547622	246	123	0.0	0.0	9089	0.0	0.0	19.3	1	0.009507117223874132	accepted	n/a
PCA_28	21.058006830383206	20.235996126342183	0.5832548246294393	0.00493746915941835	0	106	0.0	0.0	9084	0.0	0.0	23.4	-1	0.009104551956001081	accepted	n/a
PCA_29	21.928810790793232	22.414950793155768	0.6124524731677485	0.0048744201816008975	0	583	0.0	0.0	9196	0.0	0.0	24.4	1	0.009001504267480389	accepted	n/a
PCA_30	22.89820861001509	19.79648217896465	0.5973248265046242	0.004845466489719473	0	245	0.0	0.0	9051	0.0	0.0	22.0	1	0.008935879027179593	accepted	n/a
PCA_31	21.569305531591876	20.049834059827443	0.5931375942321816	0.004740671139032779	0	291	0.0	0.0	9157	0.0	0.0	24.4	1	0.008776212841300573	accepted	n/a
PCA_32	21.245988600463583	19.944560168938597	0.5940806952139969	0.004672508562315008	0	410	0.0	0.0	9174	0.0	0.0	24.8	1	0.008648904864612056	accepted	n/a
PCA_33	20.93740608449629	18.109548939150567	0.5409415624426097	0.004630056734906628	0	186	0.0	0.0	9230	0.0	0.0	26.0	-1	0.008589830753448763	accepted	n/a
PCA_34	20.851927628497076	19.800257503984074	0.5205855857218058	0.004522331686314341	0	116	0.0	0.0	9198	0.0	0.0	25.8	-1	0.008333710275170806	accepted	n/a
