pca_00	pca_01	pca_02	pca_03	pca_04	pca_05	pca_06	pca_07	pca_08	pca_09	pca_10	pca_11	pca_12	pca_13	pca_14	pca_15	pca_16	pca_17	pca_18	pca_19	pca_20	pca_21	pca_22	pca_23	pca_24	pca_25	pca_26	pca_27	pca_28	pca_29	pca_30	pca_31
-0.11606619356253849	0.09091367679398968	-0.06841456903591026	-0.10057312358231882	-0.01357880464205752	0.036957166816012306	-0.09286698069008763	0.05253783711315328	0.08897876101417564	0.023578361807844665	-0.10398862401840486	0.05813608760667694	0.19156190816809932	0.0332847885923368	-0.0887086953169367	-0.14411468002052713	-0.08905245174027905	-0.010022460677555267	0.09823094653341194	-0.05302761379344704	0.09919466653594025	-0.14480929164883388	0.19274440342875154	0.06077783320052078	0.20816593815721707	0.16719684472163848	-0.05069482851988768	-0.157478952153867	-0.06566268795503835	0.052774916230144	0.060022057256631296	0.10575911134559907
-0.11441822174798721	0.09427929415676362	-0.05552524305555684	-0.0978539061545671	0.03473189991125883	0.052974427204391605	0.07015673230367116	-0.021447677468565338	-0.05684738221560147	-0.031592709617343215	-0.022474584671020214	0.13586750742517903	0.091441561482901	0.0801646752462649	-0.10556643382591831	-0.08740557038037292	-0.0738070370757409	0.003592854678174536	-0.03367536478638875	-0.01938852662928093	-0.005242873454087509	-0.13705147590590316	0.13895646458655414	0.03331491684760356	0.061190167089947275	0.07355640501839444	-0.14121222189996324	-0.09119225901810551	-0.05719586870901549	0.005489609822675823	0.049608275439156815	-0.01069531891100724
-0.1158950534851077	0.08938797952966882	-0.06370589322073272	-0.09393835015770413	0.00046509181998144813	0.013639512993236	-0.07021402185189035	0.08324237757919199	0.07378061399621375	-0.05232217587283931	-0.014021989259077022	0.029551488069944738	0.22352129639157764	0.12191504639956702	-0.07053528649719672	-0.12831604813718236	-0.09072770302638236	-0.020447095574790547	-0.0875322491560348	0.03539977564145685	-0.00567121280874225	-0.03656723545646682	0.0412906099347463	-0.0581271410877858	0.1384765722730757	0.03512824561098813	-0.08367475699841878	-0.06515497510735663	-0.031711730709916994	-0.026450468574975978	0.014803746370916873	0.08321877388293487
-0.11125612220484166	0.09068803031236222	-0.03466903881478939	-0.09984870812953811	-0.013961733924197264	0.04383744561553336	0.08914868565300157	0.002066109733975141	-0.06453268013276775	-0.05820823539366494	-0.04342422894734457	0.15155153637806135	0.04003112769860351	-0.0016550304484980183	-0.12004124678268065	-0.02288521345277625	-0.03953616689797187	-0.035047182624550206	-0.0155802595852607	0.05716985240535069	-0.012480678781870813	-0.039265196121234	0.07981022825820472	0.05607573963385593	0.09782374536661279	-0.0793464783536944	-0.013902042889055454	-0.06713559630762557	-0.06142489780566757	0.04051133391925254	0.06824189846940533	-0.006405061725709144
-0.1111575161235008	0.0943792354919886	-0.033512764122355154	-0.09872096610699044	-0.002090835903995839	0.004235808042547917	-0.04356436484193385	0.10502812512388568	0.07984902496721535	0.054010320939805206	0.046861226888542884	0.07471487442772247	0.09038638013420885	-0.03888276975667286	-0.11000892679923224	-0.10314976093481135	-0.018916971861139595	-0.016260932107428655	0.02590028375946206	0.03936719119410536	-0.018831475402207372	-0.07849571907188517	0.09225485043564992	-0.01009096879151413	0.05929667409611242	0.03801478261794548	-0.01369143394355507	0.030360825026507762	0.03341360991581045	0.0370220380346401	0.045690836710255124	0.0054766245954168125
-0.10591580540479414	0.0936205513414103	-0.00934677751977031	-0.08886794074079718	-0.08731512552956322	0.10904133297233085	-0.007845001289180809	-0.0428929059860651	0.0059508720077909305	0.07251572053885132	0.035677760412476306	0.10970139943091836	-0.03823562096499493	-0.04232561704529538	-0.09416459119291026	-0.040199992590316966	-0.11044501621993166	0.10414936816792089	0.007691387509599398	0.03711577298991443	-0.018728086892921117	-0.0561879287185666	0.011693030230464724	-0.06293765886870464	0.0005354571656547846	-0.09938262424645831	0.03606972676692738	0.03041880262767427	-0.0034528374658427605	0.03684547279321222	0.004922033813278114	-0.06775703789419998
-0.10403566149291231	0.09444206924542214	-0.01371928519818122	-0.094884196885069	-0.0001517884759384379	-0.058872230751305425	-0.003906386573493681	0.09733376677585182	-0.04225184290400691	0.040169346473131584	-0.009521317706343985	0.1378995921347536	0.01897916912953662	-0.08497001423097836	-0.07389592933688977	0.059065728489095075	-0.05608271584317365	0.036088859966376466	-0.013575138478624196	0.01266162676076282	-0.055197832302502255	0.04433254454956902	-0.07651270186948894	-0.09471037581021148	-0.025263844054976572	-0.01645911382526459	-0.015507846080592844	0.030523667616561362	0.04238622804358551	0.1076651696866654	0.02287170041152815	-0.07025432151594871
-0.10455464298639532	0.0950419462183734	-0.014954366806428837	-0.09244797128106928	-0.040980596727707305	0.09184290035650045	-0.03736409517720918	-0.060150680540582036	0.0843010562351294	0.017701054189582698	-0.0030391713470901832	0.1538346114150054	0.03004826070747893	-0.08774083136497574	-0.044702269925796526	0.0029169486569807224	-0.010224376173631797	0.03664998419615963	0.060713223211834366	0.007439644256283878	0.009902674381896653	0.1326192245855925	-0.0036982423103567447	-0.12216225690504293	-0.10693988998189176	-0.0225695012892771	0.019624968606366464	-0.028585064719808703	-0.030776775441657012	-0.028924942394592305	0.007677843732073062	0.0006635673509717173
-0.10097082474484477	0.09930854571019011	0.0021503088742224064	-0.09267539087752748	0.007398670385475037	-0.036654601994767944	0.06805177399671081	0.07384470927583199	-0.03131702323183935	0.04418494806666741	0.06423397341056691	0.14539318677712706	-0.026544398106629896	-0.07144938421312902	-0.08535934103344057	0.035908060438856665	-0.005816792559107664	0.03271030216711592	0.05074084365611452	-0.04777678643183325	0.061911253205444265	0.15195399708403232	-0.14516907399095724	0.0033094666922838384	-0.10787849756861018	0.03420949377050658	-0.023990842419210852	0.026330876306187634	-0.03412241073338905	-0.076066473501866	-0.06511813049748995	-0.07040659792545043
-0.10373957598620025	0.09389373324291311	-0.010411840664796244	-0.09255090928093064	-0.03926460484801941	0.04338434113085221	-0.08734854384571754	-0.006999748920447357	0.03709406178728847	-0.033739923520577975	0.05765912089812407	0.06945964185408965	0.09539126123389838	-0.12138348181412206	-0.055458109630815794	0.04885218806001995	-0.03416131561138572	-0.0030243758873882117	0.0366218137612708	-0.07133124104620159	0.04067470660480201	0.09669187713610616	0.025600987487537096	-0.03140838160443689	-0.07950630201627998	-0.023808921548448297	-0.015542353086411638	0.03894429395891723	0.058988310418148046	-0.0010315617433876434	-0.06591477539131481	-0.02909699068858669
-0.1034888705433676	0.09920504699925223	-0.011783613913388308	-0.10242237399217537	-0.009961326201096465	0.05528797845247094	0.09534449866395403	-0.008846235878998965	0.0016475064654182525	0.028643844771750977	-0.0589638184663252	0.11083660552596054	0.015094780174076075	-0.10219768395048759	0.00011391035172084174	0.050900931795499094	-0.03377416974833053	-0.025268258124407684	0.0741390002637993	-0.004480050807001465	0.06965185376730056	0.023217323832293163	-0.04778177526279732	0.02652407766408232	0.009209242041751296	-0.07485226772007474	-0.02017545228056466	0.003832004454600066	-0.08356060398273224	-0.07448931836459417	-0.06143934017603633	-0.03076269540811273
-0.10521469017127848	0.09212261942166775	-0.014590316421271753	-0.09513968126797968	0.050214969609129634	-0.08218773831409043	-0.06642117583722609	0.0401067745962337	-0.005933366926560268	0.06204939918855619	0.06778721390794673	0.06521454084030706	-0.06574699563509978	-0.09282600064625372	0.0049122543824096886	-0.0074419311255952345	0.05311783939121139	0.002279570258326315	0.017738292899494967	0.043146446399865084	0.025257727320961876	-0.09695640551299428	-0.15462864862534278	-0.0030977371746268925	-0.028899436511025653	0.11680630259389907	0.02852240151828394	0.023783366077353707	0.08779894938855164	-0.11437939985240363	0.022541312042437152	-0.07541809924855375
