ICA_00	ICA_01	ICA_02	ICA_03	ICA_04	ICA_05	ICA_06	ICA_07	ICA_08	ICA_09	ICA_10	ICA_11	ICA_12	ICA_13	ICA_14	ICA_15	ICA_16	ICA_17	ICA_18	ICA_19	ICA_20	ICA_21	ICA_22
-0.3735468551218632	0.8747788577114343	-0.5679815200668954	1.220045121231427	0.060117842169308516	-1.6188768584055102	1.8847079904262205	-1.5744177915229656	1.1581158023184466	0.5886585150305172	0.6673069864240957	1.0847861543216386	0.04094938009250283	0.6481096537566056	-0.38831973587229074	1.2344262210113515	-0.553072861961603	-2.391217174259995	-1.057737674967908	-0.04253535422552484	0.21410613552759997	0.16518210900945413	-0.8568861373233088
-0.5258830454113756	-1.2855560970288031	-0.6242162762156243	2.1938535097577856	0.9518835560128037	-1.1491419340165012	1.355833915512176	-1.0498696094337712	-0.661075218191869	1.1556185463513164	1.3191274360161966	2.4252655121099833	1.3315806436580073	-0.26654567925266687	-1.0290013935407456	-0.5716034827601336	0.47187166852525286	-1.209947191773033	-1.1204573100894752	0.17716726909365801	-0.14349014588486864	-1.4713902604660725	-0.9481077084355314
-0.5276380856704498	0.742906137743482	-0.5116029638521142	1.8739882884974748	0.6305367422644363	-0.8590382202733662	-1.4960827551082059	-1.4683796180571609	-0.2839076672431945	-0.1178976518851816	-1.3778685039389427	1.5126562381255375	-0.9158318213082115	0.6154605686513623	-0.9873393827657853	-1.3731426558279072	-3.232556469136201	-1.2316262959293716	-0.7681111808421218	0.2764480609911273	1.008523645121401	0.5003574228314625	-0.9276827942627016
-0.6777430766957969	-0.6723015259503833	0.4643099147281192	1.139130708607394	0.637725013963615	-1.241876362528085	0.817642948175163	-1.4404454860583784	0.6310929125273746	0.9703311536631193	-1.80644707206316	0.6998507592099393	0.42352052708398474	0.11694540086179388	0.07786429231496175	1.490624304518713	-0.02455035066090253	-0.6411440698435231	0.5868791656259225	-0.15185682327745556	-0.024775590605477984	0.8834552868548462	-0.8446214593250327
-0.1743003848732737	0.8070998499442243	1.1028104177492282	2.1754234605505625	1.0063119435350247	-1.0276847339989195	1.2231868255091585	-0.40481155877560565	-0.408156790591351	0.5248976057908321	-1.6709310784800573	0.17790163719659022	0.07857895373024534	-0.3331098524142466	0.9870208245627843	-1.5420132541404896	0.7564341849246835	-1.1601397631448103	0.05175273075476647	-0.27936221046751947	-0.008704843795793558	0.8034854189891393	-0.9080962182558537
-0.8895960228233027	-0.5357644089560707	1.431776014786555	0.9060744600398031	0.5745139722896048	-1.5404484721982303	1.1020001028812152	0.5355525490964582	1.4958286370097258	-0.38495918769929105	-1.0288882300147006	-0.05031587539131062	0.11145843653045373	-0.5848201369700508	0.6932619766414111	1.1580820843133786	0.9729210670247938	-0.23734580151054988	1.0242286034509185	0.7380564127712997	0.2627065773824186	0.10297983631996067	-0.7242221901733117
0.7137502711306912	0.5951292469297856	2.156643138395333	1.6977370110190737	1.1132216841495268	-1.1095070584619853	1.3923248291411832	1.7170933804278878	0.051934674101279076	0.5094237171096336	-1.0401157883351537	1.1264856397195493	-1.5908557964773256	-0.4479904633973861	0.6102385349574305	-1.5472888364390114	0.008571256813654672	-0.15206017237501887	0.10432380328214996	0.4511764645387868	0.4406153997070698	0.6878547092076377	-0.7525036663819759
0.35306198734887584	-0.8657373987732766	1.2044569190635313	0.7692941022920151	1.0017285568329102	-1.289267436064561	1.1771620222867791	2.375228920450783	1.0605950055344557	0.4864479618539521	-1.6533129398741706	0.879465459225851	0.13869191163695865	-0.33868345391884924	0.8049642895719566	1.0984239133425584	0.25932864412278395	0.14625206610137453	-0.44305822206202894	-0.116785283203143	0.5135274221161861	0.24930807520848242	-0.7758902046900591
0.10819840194241248	1.0869801018422176	0.2974916603578369	1.9462591997421816	1.2846878340715455	-1.4607536420495253	1.3121093339334002	2.031566542784746	-0.8674562785395462	-0.6197176076081282	-1.8149010696365395	1.792395673300967	0.3949447796574585	-0.43454221437042084	1.1263005753166382	-1.047101628695641	0.5171179485189832	-0.43819266579474503	0.11533394253129983	-0.4700297381670528	0.36854002195569024	-0.32739469349188605	-0.8057051769254537
0.010613498475089179	-0.9146092539054439	1.7519254369534147	0.6623620634396655	1.0205289834103652	-1.1498105971240318	0.9460091208285164	1.5021613526287632	1.071771321820455	0.6768304513922961	-1.4959922074082344	0.7641325512717596	-0.6539323244830221	-0.09668796115924726	0.2581225677179441	1.1779160448180117	-1.2416779128831739	1.7444203452032132	1.2444248095394197	-0.34295641494280016	1.0922157083936572	0.31361754634923084	-0.6966639127401619
1.9564995387664552	1.0117979754308577	0.6843149579803819	1.1867049137652894	1.198715477732095	-1.1279727677224876	0.7586955232262826	2.0993490225889366	-0.6776441259989949	3.45217166030757	0.5030664897107947	-0.8836462576854787	0.8395457454954574	-0.714997756049291	-0.8043832894337912	-0.6298038644719282	-0.4955768524093722	0.8964428793415791	0.2750986785468837	-0.6275447328128181	0.6541591484427199	-1.563364884664159	-0.8456146004320803
0.2746284502970658	-1.4013604335909127	-0.5036257677045568	0.32503756116811355	1.3521870230893158	-1.1506742398304295	-0.13005153237693545	0.39775207109443855	1.1488190034867747	0.9212164178735754	-0.3305879078288967	-0.32153359664474446	-0.44361555486124643	0.19729881289879356	-0.2518093810551309	0.11002527641894412	-2.087501375448112	1.1800956933306224	-0.08275810866891237	-2.212619777915567	1.2870426118092495	-0.9414858205079243	-0.7144091264730679
-0.06910570101695601	1.2010841395878247	0.7817528954239761	0.9925721772711613	1.4970034274061048	-1.1474990637044504	0.6226619177302162	-0.286423382195085	-0.15100085275393063	-0.29114285483488445	0.7110800249650688	0.3102763555571623	1.609521602250447	-0.22639091299775743	1.5131802724034844	0.8355464487186937	-0.718025149279999	1.350663994705618	1.0780032074226065	-1.3838297644528987	0.19727390409242784	-0.9281672232770216	-0.9341611517495598
