pca_00	pca_01	pca_02	pca_03	pca_04	pca_05	pca_06	pca_07	pca_08	pca_09	pca_10	pca_11	pca_12	pca_13	pca_14	pca_15	pca_16	pca_17	pca_18	pca_19	pca_20	pca_21	pca_22	pca_23	pca_24	pca_25	pca_26	pca_27	pca_28	pca_29	pca_30	pca_31	pca_32	pca_33	pca_34	pca_35	pca_36	pca_37	pca_38
-0.10004764678204282	0.003926252210180794	0.019394245146597697	-0.0015066666779217162	0.11761485085341443	0.08511352168809182	0.10309285819139408	0.049644615423548186	0.031123052131013566	0.03211869693107869	-0.03159296902123817	-0.1560437162870921	-0.14760816204370847	0.019281614032077194	-0.05033986520718923	0.04382510549283381	-0.027272145384289237	0.05034416920458201	0.16188233061803953	-0.05333444769735953	-0.036304082359037544	-0.04019472432112523	-0.03083927528662852	0.05017279759454614	0.059776306911456606	-0.19571875926812252	-0.2716291644527264	0.10361095170377183	0.05661630311410783	0.19963896773832546	-0.10252745528994321	0.057323883371606404	0.03969142230244215	-0.028320341608783696	0.11844867571100598	0.11272431778766867	-0.1542815037903218	0.05064049792749079	0.017112201835912003
-0.09861569912601265	-0.007835702626798856	0.03830677594407583	0.016614436804139713	0.10684852242049468	0.0879997401508874	0.11089492863729661	0.004357265041477286	-0.10157124877311469	-0.08914353513420849	0.02182857698863349	-0.02092584932055033	-0.04899103516808662	0.12244783360896924	-0.11787958150005971	-0.0645346521544546	-0.09130253424492642	0.05937695896631646	0.14252307898119443	-0.015028113880975583	-0.19485241464805925	-0.019873579527477193	-0.08619787670418107	0.037832979560522485	0.1479965050066241	-0.048822656535498485	-0.0020850712332587465	0.10903993781433532	0.147451495218866	0.2802154415095892	-0.03340741280659209	-0.2143410520518142	0.04802885560700976	-0.17099649758025876	0.22780807893083946	-0.04862434821004572	0.021245161488378694	-0.0980080227535365	0.08309670087124374
-0.10303648734877568	0.01900550829411056	-0.006298295214950123	0.0011381041897596707	0.09179246172868827	0.07317928726714101	0.07808690994131756	0.016835363356038552	0.11543957752069846	-0.0942226177237663	0.0007645084592044216	-0.14471508857051543	-0.13388615459421221	0.07901538400636583	-0.013573000432043403	-0.0636377760860318	0.05514033761404832	0.014275251990776033	0.03514852115278119	0.09905274054928054	0.012004024614644095	-0.04125204084677158	0.07441577690718852	0.10064370893868473	0.02495706920054146	-0.06298493070160775	0.014692022657434706	-0.14901732323170888	-0.013750757881205706	0.06845120360669817	0.04696668990365192	-0.06109593227542995	-0.0012780557799921927	0.09624528272574538	0.04552825125970386	0.05468833162867734	0.14049664818005966	0.019054320567912227	0.15400198077685232
-0.10467032491556949	0.019079031710664718	-0.005309508241162719	0.003386028321435636	0.09936023775507882	0.11559850324201079	0.12405183587863088	0.05265226893723541	-0.07880823033408488	0.03590523971457545	0.02594151875135389	-0.0014618053181092716	-0.07325792341913115	0.039115982816040014	-0.07644622206669727	-0.037230228636252895	-0.08528989703164278	0.06143963492109189	-0.019932662409050908	-0.06557956960068853	-0.16260403617837102	0.04548269716714076	0.04049483984860495	-0.043049415007735514	-0.02881448057590983	-0.04435715194158022	-0.04350940929223418	-0.04938244094861155	-0.009346694519051534	0.026806334920349742	0.09233421322948267	-0.017236505507348343	-0.06783386347861121	0.09422198401335519	0.00668971609054588	0.011737024076001672	0.030137371457535866	-0.08418836767914167	0.011704975034422258
-0.10544212386491839	0.025747738153567012	-0.014928359864638363	0.0033921145438987593	0.10970385350134837	0.04101845480253842	0.053207194116740776	0.0004616426690706929	0.131218204176959	-0.05440563266903277	0.09477085616064665	-0.10338979205042809	-0.007707550372955813	0.1143227704494461	0.029385325750083277	-0.05462289777060602	0.013288927042828629	0.03517318992632936	0.02780847196607794	0.1223114299110809	0.09300641685748706	-0.0012260976163079376	0.05867187656474755	-0.0030560995735317044	0.0059812414805206215	-0.02175521656367428	0.002600138398766147	-0.13533506568783818	0.1615161192981202	0.019095556287716572	0.04000914825605372	0.002206225581697349	-0.021463187951097987	-0.013346588109160357	-0.06813007839564467	0.021012490070145325	-0.019221626801307436	0.031171647820111278	-0.002988771182592989
-0.10584472808980531	0.020481200627442853	-0.011224983378139042	-0.0014949259099349037	0.13562997077760403	0.021361627158299118	0.09616191949913931	0.042136332276482974	-0.06881634757578009	0.05613908421997442	0.01359645902380029	-0.03432934449282024	-0.03775007764474764	0.025503877838996877	-0.06556877305427769	0.002155559442141096	-0.1351434586302528	0.025113329350203217	-0.01862929916783826	-0.07568691218441112	-0.00758649645348821	0.05409645871666967	0.008236800527166823	-0.0659018018849819	-0.03194400574756597	-0.00972712921098147	0.05160332205840859	-0.02807100056394994	0.015011475982898457	0.009251565048368549	-0.025797163931368824	-0.01694523199119303	-0.00872739428392379	0.15096954106027666	-0.042249591176203305	0.07769556047575546	0.040533342652487606	-0.007880419788219616	0.034212860125251786
-0.1050069304828684	0.02596758883520086	-0.0239776365952543	-0.005975863173012491	0.10722889903531896	0.005672059067282714	0.04639923943779434	-0.00686292190303181	0.10729781351549846	-0.07442414325077601	0.06885735410953135	-0.13703469427232473	-0.036092555557026784	0.13495869020101703	0.01801040704943585	-0.0949880229130892	0.010898473717781144	0.03516501165282289	-0.037019428783812744	0.11569291712700856	0.07505947478577153	-0.04993743062975587	0.06254605173068346	0.037667212231619396	0.02313933334064166	0.0011206925982999022	0.05508505465913044	-0.040608211825888925	0.004714461291843091	-0.00022074420973700049	0.11032701270663614	0.04496268510657231	-0.02655694577908798	0.03634852393504443	-0.013487447874632796	0.011046305509777657	0.03160946411291797	0.03122806082430115	-0.00010996844345723643
-0.10654663461253898	0.025427101871591258	-0.013698818912214588	-0.001791395753814179	0.13549665312290937	0.010485158959787966	0.0559565292905535	0.017320025014138263	-0.09805431617037219	-0.013095112508433888	0.09717775919323776	-0.0650931543608679	0.03726977243728727	0.0034859643525188416	-0.04607827568459971	0.0005903274179116652	-0.09828901419230926	0.055855949257178725	-0.02708138259256493	-0.09926055862576642	0.01148118433609057	0.01120415024135726	0.01343109753441331	-0.07910591350120687	0.022793865371762832	0.0025649282075937974	-0.16810923943846978	-0.08728416843475902	0.08724717126192105	-0.10448271563704294	-0.00288677748771423	0.10124243435157557	-0.002543972609155264	0.07308440507278478	0.026848139778482404	-0.10096316767440038	-0.06857885045221113	-0.017808094328354892	0.0074206097427442375
-0.10582165521461545	0.022133240333611626	-0.009419556158862585	0.006965917825218271	0.13759683861896177	0.0020755319634091496	0.03977254542740919	0.0018580103840489214	0.11824377881039795	0.09007675809959881	0.03745004333267797	-0.11232040218012396	0.0489072603912053	-0.05401821090644325	0.05457092253281329	-0.039051379339064884	-0.0630886150767046	0.05649370764043894	-0.06126163733894163	-0.013139099853893846	0.10230760332628705	-0.04563821323892513	0.06715366732424921	0.07253712566400242	-0.019027419428973555	-0.07766854700355735	-0.17024971790787338	0.043101720051168996	0.07955012499593767	-0.10775812379791307	-0.09281509515337916	0.07809332674602074	0.16212479064187016	-0.07344430574840656	-0.001658151724863964	0.12677097951365257	-0.034678967303724634	0.014316727711397172	0.0076770179102266505
-0.10690941781964923	0.02692177564755079	-0.013814135498674279	0.005108136527288809	0.12227921696917234	0.015922927326379344	0.04478924796559883	0.005660042932315035	-0.07011732407227148	-0.08394259286429734	0.04387838174788755	-0.027492175292945398	0.07072999030062008	-0.09927371466373744	-0.06542656236003717	0.04271662933388943	-0.110128571534245	0.05030426537334949	0.042049343300034944	-0.10629767539450433	0.005143634232893619	-0.011762869647058471	0.05058415553202786	0.09544696296375105	0.034608790314807875	0.0750858007120146	-0.0550893624518502	0.07586788553796815	0.04129754200500148	-0.09466882523001238	-0.09101712213828117	-0.04523953775428029	0.11037297330735385	0.013927098741156888	-0.07251211743482343	0.03336701228684601	-0.017456609846246474	-0.1346824576450692	-0.19823633538433805
-0.1059618242530228	0.024788770099005066	-0.007378217964289697	0.00695227237635529	0.11344935124787847	0.05017332955954723	0.07274717421487026	0.01961961948038113	0.05807496625721001	0.09101153359961545	0.002317294796231356	-0.1343051428677004	0.004134278792390728	-0.022193275697395664	0.045910114394731735	-0.07843746916792686	0.01356712356182619	0.013470313089023939	0.029016635415251874	0.03417912274197614	0.08315992107998303	-0.06931422710395233	0.03518520239973209	-0.009881499038692476	-0.0674508635036195	-0.09614798269008906	-0.03512925703614621	0.0681233427428391	0.04327363775205094	-0.1043226250686767	-0.11903867484007277	0.06480614405245597	0.08088667611942964	-0.045482289847450195	0.04475351294483893	0.04367039360477279	-0.006223895629140608	0.05634363494549752	-0.014969146723396278
-0.10516702607511573	0.020713850706802317	-0.004504733398139763	0.006810965542557106	0.09955437237964777	0.05895534419175219	0.06471818525793716	0.012932612509554964	-0.030682063162279664	-0.14207035387367506	0.023895685044413334	0.02263159372740217	0.06654147629429549	-0.064679643591968	-0.042232017365374575	0.026633040785512582	-0.0945904392965608	0.09053534364962601	-0.06007890811617206	-0.11437236688677033	-0.029744181550966364	0.05907723632584588	-0.003602581991236531	0.03545966038089044	0.112115732108831	0.08120753659914243	-0.029279173516970736	0.021896251478754195	0.016273563543969437	0.04967217896255541	-0.10087264636274469	0.06319187467088058	0.0023481768799108564	-0.04192201234638727	-0.000396820638894034	-0.057295885485197706	-0.053888619937382816	0.08036722409468493	-0.062294644176880645
-0.10667305456795304	0.024054133061075567	-0.01252503227693213	0.0052978693247216786	0.09899351594243044	0.06770789771117773	0.08295254264153577	0.031944415121944375	0.053667241559233914	0.10463632313442084	0.046401961786732865	-0.06730532479640644	0.01571669721982767	0.03460385807920152	0.0372095427186572	-0.12198904495543006	0.018674140572075282	0.005625147045277765	-0.07814524126875647	0.07287613236465838	0.07542419167250959	-0.04611355313979181	0.06992260367001793	-0.060012716605945586	-0.0580798422726745	-0.02554126601517448	0.0521238328634826	0.10788499535778127	-0.055584075773762995	-0.025505638577711973	-0.00036898776048653603	-0.03179462786006729	-0.14948187045163866	-0.005543186523669285	-0.0351611177721312	0.09595212833237893	0.13496600260011055	-0.051824744327716846	-0.012081901856957235
-0.10621793236151898	0.025001099677962855	-0.01319699765605591	-0.007222694732163226	0.09163303253608966	0.020171957524254047	0.06657827824787729	0.013486447600847634	-0.07415514985527527	-0.15959435782704878	0.008621428488545219	-0.03415683535235384	-0.05894640006109811	0.05629544564598797	-0.09195539164312219	-0.009423888604693606	-0.03630250745217582	-0.042379118629813944	0.06883044802918187	-0.044771321973231304	-0.047714492745021035	-0.009921023885577248	0.03474673686066867	0.018271709075692776	0.0648674020337597	0.12848209946385608	0.06525136792209416	-0.05039837711198472	-0.03681714338766097	-0.041077419744384405	0.07059042658157136	-0.06081793304824147	-0.06857080935108009	0.09841261524699658	-0.04928895972520791	-0.0028526165723975136	-0.027105602677428273	-0.07161429407371697	-0.012128100902784822
-0.10707548261505268	0.029938013514965466	-0.025973469192907474	0.003580399159031566	0.08700402177976621	0.07708055060187952	0.10123963957015625	0.034042810891438395	0.02825403765573037	0.08178475883392919	0.004704420167132628	-0.11191683565839189	-0.04459855171766849	0.03845805836378806	0.03170349718583276	-0.12754900250930798	0.05313080862745484	0.002304832556505463	-0.0473854762685246	0.0817269031703377	-0.05321612116415489	-0.0888630610384076	0.08623592914975277	-0.07579418370538514	-0.027691692498697892	-0.03218570690992825	0.004060654094842964	-0.02009982483587136	-0.055866562922959564	-0.13611567993621768	0.06467183912791574	-0.045257267864221934	-0.0943011800786451	-0.009709786924623553	0.0140552233261175	0.08809040310963458	0.05540373446075794	0.012468616285787819	0.05078548224618476
