Component	kappa	rho	variance explained	normalized variance explained	countsigFT2	countsigFS0	dice_FT2	dice_FS0	countnoise	signal-noise_t	signal-noise_p	d_table_score	optimal sign	estimated normalized variance explained	classification	rationale
PCA_00	102.26633919145195	34.00428810811526	53.602827206910355	0.16851888931351955	29084	3851	0.5286174753898423	0.06643996861103846	11861	0.0	0.0	9.7	1	0.46857674005270167	accepted	n/a
PCA_01	78.32940185619167	34.5589655969605	11.21031574939646	0.05192478946667443	14496	2328	0.4435998465776352	0.28322819229932567	9599	-9.848029452026495	8.128633270485078e-22	12.8	-1	0.10599281606500587	accepted	n/a
PCA_02	61.80244693788735	24.14644405927196	4.589318893196131	0.02003801167558156	13283	0	0.4484693680095979	0.0	8256	6.950886113796229	5.828127109894148e-12	1.8	1	0.04832861537117649	accepted	n/a
PCA_03	40.837695342957815	32.70833159069434	2.6866223417793584	0.014542584006969296	1891	297	0.0	0.0	9062	-0.0342129419476383	0.9727752030741275	16.4	-1	0.028494435063579425	accepted	n/a
PCA_04	34.17659323690737	30.463682097483208	2.365212231560293	0.014261637366672499	286	461	0.0	0.0	9144	0.0	0.0	17.7	-1	0.025504960669539656	accepted	n/a
PCA_05	35.09151744911944	33.63342660552769	2.5057414978167056	0.013856633811258885	607	518	0.0	0.0	8683	0.0	0.0	12.5	-1	0.025052567952174268	accepted	n/a
PCA_06	40.31770139104993	28.68613259827098	2.273827253809801	0.012524396521783483	2092	576	0.0	0.0	8875	0.0	0.0	11.5	-1	0.02339239248705565	accepted	n/a
PCA_07	48.90693330699085	25.012355784962967	1.9781463810546562	0.012186662974453633	3785	0	0.31209850107066384	0.0	8714	4.346240505019813	1.6444497721124356e-05	4.2	1	0.02252598291920959	accepted	n/a
PCA_08	37.9167730898057	30.005640249584058	1.9944214819863753	0.011553833446309258	1110	938	0.0	0.0	8960	0.0	0.0	14.1	-1	0.020410570610673424	accepted	n/a
PCA_09	42.45524153832403	24.907525312730577	1.7726435673083536	0.010779020997953557	1776	233	0.10232558139534884	0.0	8316	7.340416450692558	5.492210122931262e-13	3.6	1	0.019205208351829546	accepted	n/a
PCA_10	35.32721571720843	25.872946572411156	1.5364907833289596	0.009463133602426897	974	137	0.0	0.0	8690	-2.097934665831991	0.03674266692825769	14.0	-1	0.0166552461820704	accepted	n/a
PCA_11	32.76719160671776	23.190969112437696	1.2072599798010992	0.0077843697925247726	793	491	0.09373020899303357	0.0	8695	0.9208985205483896	0.35937086988082556	8.2	-1	0.014066873565412854	accepted	n/a
PCA_12	28.80319976655677	21.00088985102567	1.0047206148832353	0.007667035101437694	0	316	0.0	0.0	8926	0.0	0.0	18.0	1	0.013378011901120377	accepted	n/a
PCA_13	36.35762105239852	23.180039575329598	0.9701486010666789	0.007184007307722679	874	187	0.0	0.0	8113	9.561209029441539	1.2893281576634712e-20	7.2	-1	0.012458189743905394	accepted	n/a
PCA_14	32.319226900145296	21.21941222120805	0.835883150985577	0.006368308508698843	643	0	0.0	0.0	8627	5.3357922100962405	2.158204066510522e-07	9.8	1	0.011004031482216837	accepted	n/a
PCA_15	29.755831883320656	22.419589389450493	0.8273370481933109	0.006205671352952685	330	593	0.0	0.0	8765	2.79617157563392	0.006418392296541502	11.8	1	0.01071853163957194	accepted	n/a
PCA_16	26.773722263865317	20.388334579666417	0.722560806695905	0.005996958911617358	0	97	0.0	0.0	8920	0.0	0.0	18.0	1	0.010445038710388899	accepted	n/a
PCA_17	25.787276593787826	19.632607643659327	0.6487721210997545	0.005812386950037212	0	0	0.0	0.0	8777	0.0	0.0	17.4	-1	0.010020438331900089	accepted	n/a
PCA_18	26.820067321104016	22.5001742443859	0.7036989776817434	0.005724648471751554	0	126	0.0	0.0	8925	0.0	0.0	18.1	-1	0.009870869089776855	accepted	n/a
PCA_19	26.914073312890164	20.47212280756727	0.6646576508809119	0.005639824345313466	0	128	0.0	0.0	8959	2.293739801148599	0.024139911357802548	16.5	1	0.009824692498147413	accepted	n/a
PCA_20	23.88396271036414	19.638329710973682	0.5993661161389169	0.005412936511809844	0	0	0.0	0.0	8825	0.0	0.0	18.2	1	0.009326039057745551	accepted	n/a
PCA_21	24.219224341080288	18.64774410216887	0.5800667050093669	0.0052823568247071725	0	0	0.0	0.0	8925	0.0	0.0	18.7	1	0.009209811470379437	accepted	n/a
PCA_22	24.08942293022525	21.1782435287835	0.5882465353591583	0.005174127284754988	0	434	0.0	0.0	8909	0.0	0.0	18.4	-1	0.00890663810512897	accepted	n/a
PCA_23	22.143897793835993	21.144795025982184	0.604357437232898	0.005163032906882327	0	264	0.0	0.0	8955	0.0	0.0	20.8	1	0.00895714328703312	accepted	n/a
PCA_24	23.653602066560225	19.153967224742257	0.5415694123765854	0.0050393179408366245	0	0	0.0	0.0	9018	0.0	0.0	20.8	-1	0.008687354827894279	accepted	n/a
PCA_25	23.158260400644306	20.004505206401323	0.534519071743468	0.004963845957894214	0	110	0.0	0.0	9047	0.0	0.0	21.2	-1	0.008571578725831025	accepted	n/a
PCA_26	22.43912434722455	19.199300951062828	0.49420802327007995	0.004811204908906811	0	168	0.0	0.0	9177	0.0	0.0	22.4	-1	0.008306980491886738	accepted	n/a
PCA_27	22.249053554413617	19.16405304182841	0.5249677474466928	0.004799006296373897	0	112	0.0	0.0	8952	0.0	0.0	20.4	1	0.008270944192242587	accepted	n/a
