pca_00	pca_01	pca_02	pca_03	pca_04	pca_05	pca_06	pca_07	pca_08	pca_09	pca_10	pca_11	pca_12	pca_13	pca_14	pca_15	pca_16	pca_17	pca_18	pca_19	pca_20	pca_21	pca_22	pca_23	pca_24	pca_25	pca_26	pca_27
-0.07920366355020436	-0.11112780611347813	0.06053162441920641	-0.02459081480376771	0.11632200664379264	-0.04493088588889497	0.02417037479311837	-0.016588104170485566	0.10011294012025601	-0.08475140342464783	0.03978163261521056	-0.12192416738556124	0.06955423259303957	0.05944190499769841	0.07180418425677272	0.003951483435205106	-0.07234023873509844	0.07685414262463479	-0.24413938805063332	0.07808708154966292	0.08773365758805084	0.054465769236213483	-0.03178630075893472	0.03754484543913261	-0.10079345640721926	-0.00077500662189275	-0.1895108071213331	0.0918746210776325
-0.07948256373186158	-0.107319634678338	0.055680479143453074	0.0023858586166995953	0.07505716086812386	-0.028223677727412168	-0.05081688439592923	0.007502563986343765	-0.10522297698691492	0.024228852549378333	-0.052665746592193585	-0.12468302422765735	0.05712305169058761	0.09687646197057992	0.03504827867648799	-0.048688972575494004	-0.028064751477719953	0.021688595735071887	-0.13961490782940042	0.07674305045904892	-0.025392686988929825	0.037680407558262345	-0.007233460167366675	0.0582451652904086	-0.0857258784766373	-0.02661107789409417	-0.14137306352148085	0.014033375765030293
-0.07493054603164412	-0.11929774180858221	0.061561732166064476	0.006360829432442497	0.04807869125258574	-0.06860480038706251	0.02774091699556728	-0.06230870903547908	0.05732881935662654	-0.032503903081943605	0.08314730615924903	-0.08956992969643839	0.10760072770668425	0.08353050608600568	0.08874025065196499	-0.04492601343544812	-0.0733722864479982	0.028468151395304078	-0.055088939496365376	0.022264761523817282	-0.005921062739481436	0.059804935793786984	-0.056478847988663566	0.018206444884231388	-0.02565194724532045	-0.00020469706338515031	-0.10679210559960849	-0.07495988047418017
-0.08260679112116293	-0.0962343097575819	0.04031450485907129	-0.006371597716398808	0.07451290201115268	-0.01142605130460056	-0.05596557440626483	-0.013343308881373382	-0.12036395274844436	0.0005383694523588556	-0.06911781297722569	-0.06598556029400326	-0.0317746518883044	-0.020744930334651232	0.027557503706522254	-0.03250932118637117	-0.03771850434921785	-0.05618085286820815	-0.20415855610901312	0.029220807331167532	-0.03273605248687838	-0.02094666128151467	-0.011746002150941076	0.13439018514056683	-0.09956958443041845	0.02304724077016057	-0.13966909133602734	0.011312382117088973
-0.07024155201294557	-0.11685383974494959	0.042736276746145885	0.015678609420447992	0.04989539048110553	-0.040436578357306865	0.05998350031084641	-0.04945924950711711	0.08917813628804083	-0.028639028662592936	-0.004229519758686157	-0.06321809661601668	0.013803923530172568	0.08298448950471846	0.07440413830124172	-0.06429746318447624	0.07322418463175014	0.006319855985763512	-0.05886482663305298	-0.11328579233830094	-0.04424295201870675	-0.03319227408833579	0.07780203819872514	-0.0034757233522826753	-0.0565997774525977	-0.08017090931830274	0.028037511622745606	0.04485815844565495
-0.07807317104122313	-0.10962886806654676	0.04742757046503676	0.025308766918593784	0.04928586982845118	-0.049030144512659773	-0.04329754970131141	0.03353219028759246	-0.110170791592927	-0.004487965929598575	-0.03277202109321723	-0.13566171208586714	-0.002306598294674625	0.02175509721382215	0.08812863056952086	0.04313491756224702	0.02321139630649345	-0.01848896364477353	-0.04010675230211637	-0.09686668339472199	-0.08652474048740837	0.0037169910001313353	0.022773689834457416	0.04623502442245232	-0.09431094341020047	-0.07909318778438636	-0.03658879028747118	0.024296076936021226
-0.07380551384251251	-0.11081698396728311	0.047889028671795064	0.013581279564242793	0.04272809593353433	-0.10446352121163155	0.046801515486322845	-0.04316076622763472	0.07846203607034027	-0.046453778689187736	0.05480070262225337	-0.04744454973875101	0.05476974921888153	0.13322256611850428	0.04245151849125495	0.057753160001272376	0.022635235931854583	-0.07257680610077827	-0.02972729169973312	-0.0877411769091162	-0.02967710853963608	0.011118700141356446	0.012448647466629121	-0.06119888860069325	-0.03976660146375009	0.02237406683890303	0.0326501369535832	-0.003860325710227363
-0.07958948741919467	-0.0988212414581638	0.0529714560676988	0.008981860853514156	0.09918620806073061	-0.03334549055880856	-0.01574752907610709	0.07936195372984824	-0.07185481743952055	0.002437267096919049	-0.04795989618868987	-0.040381803118819684	0.010663009241779129	0.18699621723363413	-0.04038537026269842	0.05699075484756688	0.0765936877447344	-0.12864475828451477	-0.10035752626143368	0.0027613189747938693	0.01662753894677456	0.03598666585497214	0.03413373940002507	-0.026623960277202686	0.021540905672253002	-0.024385661088037764	0.0007443265612780414	4.394224234563482e-05
-0.08425174685408889	-0.10139144846191549	0.053569070684464426	-0.01064438711427762	0.1093288830912153	-0.11727797135258641	0.06085019888105925	-0.02009914624671381	0.07217161811450556	0.022086125152254416	-0.024756890150039096	-0.06909240852068016	-0.0039079014500403575	0.09763925657902009	0.04676268977796279	0.15024539026760655	-0.0221390572767386	-0.0027436657493163062	-0.05299692549051763	-0.12127195176037783	0.012988197050677247	0.08167057345724976	-0.010000347594909066	-0.008971547900746474	0.055947518967985964	0.04901975648358574	-0.031797739656933915	-0.032182424129791755
-0.08095350064499407	-0.08872926486036936	0.05750303750659713	0.0042409779745304355	0.0737732880147069	-0.047423729130915915	-0.023753191910998034	0.1030719146714072	-0.048593243080630844	-0.03852745593245577	-0.03237807990648382	-0.0355305687909494	0.06146910569022265	0.1963247247199763	-0.06468213284145907	0.06390468738132563	-0.01954714380091148	0.05819577685403229	-0.03127280370874576	-0.010808624582151045	-0.06163039654569143	0.06817316602892752	0.07219787092438294	-0.06722705225356086	0.011860746831921613	0.020091822630126596	0.046949377050719984	-0.030090332423054693
