pca_00	pca_01	pca_02	pca_03	pca_04	pca_05	pca_06	pca_07	pca_08	pca_09	pca_10	pca_11	pca_12	pca_13	pca_14	pca_15	pca_16	pca_17	pca_18	pca_19	pca_20	pca_21	pca_22	pca_23	pca_24	pca_25	pca_26	pca_27	pca_28	pca_29	pca_30	pca_31	pca_32	pca_33	pca_34	pca_35
-0.1159394460441707	-0.0598682419282228	-0.02132175343450837	-0.0009424576698387004	0.011592502067703434	-0.2222888285230246	0.06490283157281257	0.13325097419711812	-0.06663082101216267	0.0375276075119349	-0.041102886884091895	-0.2218247904956389	0.05741442410204177	0.05656099307122161	-0.10667277950896781	-0.004938530671213919	0.04270809682421383	-0.053850311467152426	0.03113878049278323	0.004836875579267304	0.05905932884487935	0.02643075646127781	0.1522252022380193	0.056093672332120315	-0.014441453537557464	-0.037414733174435	-0.08994544251167477	-0.2277538675382399	-0.12009634934132522	0.039860046162656794	-0.014347269557502979	-0.0030827089417326745	-0.0065900867016034466	-0.029762038207452657	0.058611688334226045	-0.01968427026780873
-0.1241191397092064	-0.06778532822066569	0.00547760190442436	0.052112778043911935	0.039777155289637246	-0.12191695630079286	0.0672802687767628	0.16540094711776132	-0.04701401667982883	-0.056159721087942094	-0.13821701618921	-0.1828482370788471	0.10660520066428852	0.14108531983320496	-0.08722332793799191	0.01486215097975646	-0.030251671273076517	-0.09283062094507655	0.030898906270406	-0.18807450366605719	0.02934015964175938	0.13005270776322922	-0.012404837403513677	0.008402962918762287	-0.05057907484993972	0.010891079834899516	-0.0315496580228588	-0.1103399163277653	-0.043144925019004174	0.031284972835304445	0.04026730927875811	0.02173264776206528	-0.013551676162624185	0.06380782183209875	0.10269056767330513	-0.003893466219824928
-0.14141846897684301	-0.06688664544493245	0.03972317441966526	-0.00658759829457823	0.022351622997213785	-0.13378212324992844	-0.0015224623487552214	-0.003950947715325642	-0.12735334338737653	-0.041764031591836774	0.011171734366994021	-0.15137786836554284	0.1908948023126163	0.1675430444415357	-0.012824979130505301	0.11849111422549106	-0.05022663223217297	-0.12045420904351888	0.1252298454646523	-0.011520170257901594	-0.04474335418917148	0.08606814032904027	0.06212544357429877	-0.03945238463230487	0.05400338793212769	-0.09413239189746862	-0.05299758222563263	-0.02763128496267409	0.07179178403501905	-0.01581898104872057	0.0696022057790581	0.036036340636569186	-0.018127359348492918	0.029001732973167986	0.021650481209228124	-0.01908717536125996
-0.10351106965497095	-0.08251975608115869	-0.016316097576090264	0.11226970178440465	0.011226988325608252	-0.1457572632715482	-0.060963071988416835	0.05880002646945123	-0.09129102265936107	0.0026052242785528715	0.0004585045607213012	-0.19201101637393206	0.06667097589207582	0.045035904555262345	-0.10415341021927829	0.12361830914590342	-0.04797412992362479	-0.04117621792970798	-0.018652404614166878	-0.12966752307962492	-0.06385752260453136	0.07505840572721008	0.057856069039510544	-0.005240155672922849	-0.0430977132134484	0.004038570300759076	-0.07380194753419636	0.10688636194485868	0.035328618763728226	0.0036894553681268436	-0.015365600675271839	0.01351403337810854	-0.04663757991179384	-0.025777725933778098	-0.17358388127106616	0.023195365968117224
-0.10309812145266233	-0.07434067616160327	-0.005187255437046789	0.1114475978106645	0.019315414124988176	-0.13136264509521284	-0.0868879475031627	0.07337090319690219	-0.06217157648012553	-0.01581527788149325	0.034773225239653906	-0.09357520097016603	0.048786975505960097	0.021575176076432195	-0.07297961106884991	0.040999542684425266	-0.046698258746091806	0.012129832205879806	-0.012923853972990833	-0.11219901601424638	-0.03398366908032498	0.05118847328211837	0.0730397806113867	-0.03437887354944719	-0.0853290578921451	0.031379471375221415	-0.04663888151597097	0.12495738150403898	0.06157134727495345	0.08339893306789058	-0.021619844695486525	-0.020369003985483677	0.006490466025289439	-0.06742379494108533	-0.12326397842363135	-0.0451871444586979
-0.12291262831806808	-0.0648437750473862	0.017191466576015113	0.12241223216731488	0.02888683996541719	-0.09991692170722166	-0.0944523991215458	0.13470636136907393	0.02017380714073951	-0.0329174201951336	0.024448686550861472	-0.04972318363309684	-0.004259639137752222	0.03951819873396277	-0.02808184899435079	-0.07164727810127411	-0.08160246014351913	0.1448586282183914	0.027879652580417198	-0.014200081138588717	-0.06272418172261843	0.07027773728593792	0.11021132453169225	0.03526298063126025	-0.054571454480304905	0.05717965086763895	0.01453200600884505	0.05616974299702501	-0.0257946081289573	0.0853207918214276	0.04721193399619484	-0.010740301214964136	0.07245250475903042	-0.06987144761565363	-0.07629389352343628	-0.03931529748971504
-0.12945758679256147	-0.047270206404411146	0.010090587913885535	0.15345242652180338	-0.05426485924364916	-0.08153952705569556	-0.0005925951085015563	0.13678965271512183	-0.010044508661849055	0.0021810996495986307	0.027997652950269576	0.07676544820506892	0.050038133341926694	0.0457158311366492	0.05260691126002354	-0.07207419929349565	-0.015086806530310505	0.14685555769469674	0.11595074461812205	-0.03402739985235206	-0.11001312837320404	0.06230350029218027	-0.12587171392396035	-0.030586576487621902	-0.04529288359956661	-0.02701324012928901	0.05399501571911907	-0.09230809802866549	0.005070364521670631	0.045945531418964805	0.008211201969774044	-0.01108348047705475	0.1514763973851693	-0.17302412001320738	0.08468637681170012	0.040751798701222905
-0.13199558162041966	-0.04106154855890208	0.03298975346592593	0.16583421016229283	0.04204225723359217	-0.045051168661975644	-0.014490306783030371	0.10392831571698408	0.02958364212004705	-0.029057858161047764	0.12756700089771672	0.07658156106507498	0.07428346457728686	-0.02211362071782895	-0.0553133423597863	-0.09891095128293699	-0.07923958429111815	0.158339072394088	0.05553621787847712	-0.04519568883207784	-0.13535868964912998	0.05402761711456601	-0.06006265351480458	-0.0693655506622021	0.000878630245361875	0.0010023540610480386	0.01844598928792214	-0.09294104950088444	0.013342351462015511	-0.04571147943561113	0.0217009210691166	-0.09757266903727023	0.2210255628369156	-0.054424921038719945	0.05315196952523424	0.06070856780790436
-0.13237436882039477	-0.043031305099523603	0.054776276827638026	0.08539464428102256	0.02439687789442363	-0.12262908511024975	-0.0883301880268354	0.09328057628868669	0.03184598527700483	-0.04319358163933059	0.1324885613139131	0.07519155481538076	0.03779930338693076	-0.05382649257135637	-0.04274409311748714	-0.14172968297533645	-0.08269711507593894	0.052141724118518785	-0.03554233373664291	0.02507650094632148	-0.16003993146156947	-0.016561517708254588	0.006956968197529029	-0.06768068749631703	-0.07577092328112016	-0.007594046512331407	-0.04268514050605865	-0.001929168239208523	0.0747780061428037	-0.06986656316228997	0.03842363769525095	-0.018974275527160356	0.05757154099792372	0.07220092436322548	0.02164618465656063	-0.018162190829469883
-0.14374939396474745	-0.03096965687901886	0.03926910787805954	0.04240226760332483	-0.002140347054056746	-0.16202594105953746	-0.11354263144260063	0.05891898925382927	0.1039720419546191	-0.029667941820341423	0.043558692227609705	0.018571729064461816	0.056198838575156645	0.010964707323821377	-0.03758694734396184	-0.1778020773503971	-0.04381341121885214	0.004373681996140008	-0.01827388119333164	0.06532429639317057	-0.20144199842579721	-0.06117127942415441	-0.06024032490171588	0.05146334266340723	-0.0463538936310963	-0.13562926278532014	0.021400232014444045	-0.029174950147242452	0.0046891028098975385	-0.11480418013290522	-0.10706812723019868	0.10712952204963154	-0.04984156575661568	0.09812829914386087	0.07431660286761306	0.03151827725127104
