ICA_00	ICA_01	ICA_02	ICA_03	ICA_04	ICA_05	ICA_06	ICA_07	ICA_08	ICA_09	ICA_10	ICA_11	ICA_12	ICA_13	ICA_14	ICA_15	ICA_16	ICA_17	ICA_18	ICA_19	ICA_20	ICA_21	ICA_22	ICA_23	ICA_24	ICA_25	ICA_26	ICA_27	ICA_28	ICA_29
2.2190555367826135	1.2623688106715105	0.7174639499090696	0.15933388717354477	-2.7031214125346934	-0.19892286770320047	-0.2690573156992533	-2.474570337760976	-0.5004855508554155	-0.42982405367855425	-1.4272973611549356	-0.2926228772940896	-0.4581983658471503	-0.7683299882263551	-0.6397606885090842	-0.20053827265877464	-0.35449193172587223	-0.6627068973642594	0.6318065376637533	0.6548641580763596	-0.6882961758411847	0.013784156756854503	0.4652074153875982	-0.776432617809923	1.4243935158868568	-0.017967387447746275	0.12308294944580579	2.302938659566807	0.9708503348475747	-0.4274241598006651
-0.8440159590369636	1.2244154008443153	0.9138214035887406	-0.7656561371673997	-2.45573380249665	-0.8434638512264385	-0.7081875757864146	-2.467285250643864	-0.5329774303976659	-0.8576339523256135	-1.6359239289052039	-1.1595987041320512	-0.29159239840641626	-0.776110100113727	-1.2031201598451822	-0.06702484944303208	0.36702470771730716	-0.5737427896294117	0.23610282882717357	0.750400937948421	-0.7663267205091282	-0.2188303619394662	0.1324931240466188	-1.3375923585153915	0.5259896526841498	0.4564530966971255	1.4109381362452267	2.2140593445974006	-0.6560516287157738	0.7185029886968719
-0.14940367161725526	1.302673671514834	-0.10563219446778646	-0.3198105196884547	-2.7334385769042635	-0.8427551081177838	-0.5014225578759117	-1.880639519095779	-2.0213958408335904	-1.4760968515999375	-1.3098103232065945	-0.01794461144191954	-0.7079798775589438	0.6122836505958723	-1.5882388314372335	-0.18755604751128466	0.9516145535705711	-0.5171548066688123	0.8461336437175341	0.6518917371610392	-0.8023754547066455	0.11779745783680591	1.1009248979874962	-0.5089820854305023	0.8802841955014943	-0.8931014638437232	-1.2796681770500486	2.097447581321645	-0.011494270708727623	-0.3165574288663704
0.4301140873431055	1.3708141452254345	0.46571873569080835	0.48387288068767587	-2.466342669343369	-0.25364891900239267	0.24102449774401463	-0.4330990589834021	-0.8557580195067597	-0.7382280670173157	-1.3754680193542952	-0.8322760829477257	-0.44182440255448086	1.3227457381777248	-0.21260565064663375	-0.3688616016971335	-2.3009053088887916	-0.6246715039625302	0.3850116570004172	0.09960447268821034	-0.7518919144431944	-0.46295657237480575	0.7702839877167201	-0.7138591745561409	0.2139022458345842	-0.7160230902736446	-0.6668415250381149	1.8901581665396037	1.6496269834937591	-0.08425181651320686
0.4064921188890887	1.2947523452304526	-0.332028663654112	0.3413285124499173	-2.2086975980216943	-0.7642433654401638	-0.30633283645391923	0.3556176102767076	0.02804110205261865	0.39494673500256094	-1.7410252029823219	0.599310461866718	-0.1525336300703518	0.6718405083600797	0.01783993082800839	-0.23502681303512374	0.5807368619871422	-0.33335629041549497	-0.31885407021852835	-1.9560954803401485	-0.6847432779787748	-0.6406065119712541	1.0403146101340173	-0.3384125201131513	0.2114881779849163	-0.34313974000316483	1.4724987174436663	1.9844329219128338	0.5432823430206439	0.1207896728552712
-0.40695119154292325	1.2885751042270508	0.8735907872888018	1.6330789628907443	-2.251799618738776	-0.33533258869617055	-0.1723358527842742	1.0161510809257106	-1.1365729906999673	0.23649422168260278	-1.3057644158703805	-0.49926066725875157	-0.2656049313879821	0.5660745295880231	0.967670970240569	-0.34557106310994884	0.2089227539536295	-0.7524391336715518	0.33366341446753756	-1.29089508186695	-0.7038288444593281	-0.20169311070145268	1.100680679609956	-0.3153684626026052	-0.09197285699891292	1.3491014833064627	-0.8200962439432576	1.5313525653625284	-1.8557649585907872	-0.4817980941391032
-0.7273847554506562	1.29403416011644	0.6089095719015781	2.2994501820557867	-1.7689119549768189	-0.04746816370260203	-0.5840630116024614	1.5943850874292096	-0.2992533686264967	-0.8121201217766599	-1.6008185267683122	-2.262857578281229	-0.21501122841033535	-0.09755046709028957	0.14620633433292432	-0.30155772735409925	0.8353914480234425	-0.537750204773645	0.25227419293615355	-0.160688581106304	-0.7061621495235676	0.0031645580056185547	0.06816931166705972	-0.7677540768203132	-0.8628634769043712	-1.26731350221528	-0.43635114476392356	1.8737544249224571	0.33776426881606586	0.8386626110900975
1.7067235254256676	1.205339708700435	-0.6744099695897614	2.788327416948598	-1.735140426852085	-0.12433196931215706	-0.750321845651535	0.8229119361018923	0.29288849321982335	0.5715781057348306	-1.6095747295016305	0.3957516075489663	-0.5805912861095637	0.27740327579199325	2.23192724182773	-0.3852305405353489	-0.39775743977394273	-0.10904312040053321	0.03520491734882624	-0.2417783560844777	-0.39372210329039387	-0.17255056045541634	-0.021214227091867537	-0.016389755159760183	0.3563914663035693	-0.4898869095598482	-0.10083572657350631	1.450136049166199	0.62392983705513	-0.14539638524103876
-0.9974174027463077	1.350025910681656	-0.033470833074936986	2.34895907769503	-1.8144922435851891	-0.08143588432324754	-0.0513108942914419	1.0839747844759213	0.1143587003704315	0.5831615837796089	-1.3259636137985047	-0.19275928853919702	-0.3621423034957565	0.2870414446280116	0.6552375895886644	-0.39930968094852415	0.399374798614114	-0.11948532011946728	0.04627481637272624	0.8118409075841957	-0.5731720289650348	-0.38041432349707865	-0.047817419414370566	-0.2444332809144593	-0.411912563788781	0.16186326947388605	1.8743387427868647	1.1695422740281178	-0.5543058921026992	-0.9858359283014055
-0.008826596339902341	1.2136994017683012	0.3765604220810996	1.0365682774186262	-1.2731336230624544	0.44927036187939146	-0.62434596297072	0.6119687125841072	0.5445200895287889	-0.8663169517793323	-1.5152783984800255	-1.434042848300732	-0.12296871569282607	-0.6249170511095178	1.129961812575897	-0.1791485610766873	0.6911771681809373	-0.1721475421575115	0.5545604437210958	0.42876946415035777	-0.6899228832568549	-0.7642093922221128	0.14225148269399313	-0.5866325311775659	-0.9852256922235738	0.8895067712471769	-0.9556361559639144	1.252219547652435	-2.295629843199783	1.7083781352172298
-0.2757773974392681	1.2868685614543764	-0.3990600830830083	2.3499999890742647	-1.438843917382125	0.30623786756753424	0.1552826550122403	0.283329057523765	-0.8261822099760857	0.6869323421983843	-1.3608476041014677	0.08061702190424722	-0.8319022628380499	0.35035272868694733	-0.2258269893016986	-0.2918495327249491	-2.244606470104515	-0.030522833774198337	0.2413047324223448	2.019314087900555	-0.5311509273904601	-0.43067339205771893	0.21508048260906795	-0.20647762292191774	-0.641677199725125	-1.0025469268880405	-0.8287822948297505	0.34400182466178447	0.519702036491101	-0.8620125385056774
1.6744237407992633	1.2925631134238078	-0.16400370968608052	2.1876081432474552	-1.4138318444022817	0.5196154514774944	0.48995691228965593	0.6034394766339417	0.9697239723452992	0.17020658327262833	-1.3708174954117978	-1.1355653796232543	-0.5227688176684623	-1.0639993617542485	-0.8513436394434339	-0.46249495528276474	-0.47572296006261855	-0.30447021726650525	0.08576161566783222	-0.09300219014033236	-0.6511737835488047	-0.6489278375651917	0.2672510867774115	-0.2513355444418286	-0.9171477191436456	-0.4197320661933261	0.6340568267445255	0.9981171454759559	0.7975759817346643	-0.7464813825733205
-1.7315170982972046	1.2521468265434084	-0.5593371929736127	1.0780095441079247	-1.1603272794527066	0.18856997262913283	-0.732183740853415	-0.002265639787428675	1.4806325627380557	1.359321070869356	-1.703775747391194	0.968413769722793	-0.1829883110275467	-0.28303126252932664	-1.1324700096840612	-0.28998980077334574	0.03795082056265139	0.1458063766895682	-0.31024233996263173	-0.9054103115118384	-0.5268914356732919	-1.5576079949433692	0.10860371722824759	-0.03051194546334855	-0.8444170766161482	0.32454649470917873	1.9777249386390248	0.7515803259547944	-0.2150356971903201	-0.6931002275639708
-1.1930787381613752	1.272569982398597	-0.6540354768655398	-0.21205391621430125	-1.035041025228601	0.47763741350762423	0.34519470343383346	0.6585175799437949	-0.8947714681132496	-0.09494407754193658	-1.181419574688799	-0.9837343242195888	0.25563468475140705	0.6106705448810995	-0.06477678709541508	0.12686955035960004	-0.5886338738807203	0.025581164656030955	0.867839602867275	-1.5183002530352219	-0.7813288926360251	-0.9324762155699883	0.024282422895787657	-0.38376161388206054	-0.2523620267936938	1.581627088325601	-0.3780009176667575	-0.14186027595360629	-0.8897798706966626	-1.056248254077472
-1.19850063906146	1.0042469799309706	-1.1031742690730912	-2.413400263113667	-0.08071073452806087	0.3723973997982264	0.7191282493686108	1.3441512029185216	0.03582441046200238	-0.6521697131896396	-1.3686129074104796	-0.879551952323674	0.9281167262890866	0.7172135469731907	-0.8420902623273803	0.7636462606893903	-0.6750763122889435	0.3958575753001731	0.5147372238221241	-0.625745319700371	-0.28802823884705847	0.009074343301867077	-0.008448714735239267	-0.281115948283973	0.023649919848731625	1.6304980568166954	-0.22440893778569165	-0.6174323126415905	0.5689144181782002	-0.911452874747542
-1.1108795564507499	0.9272328165958295	-0.7665167860084782	-2.874941343963576	0.4774372721119574	0.017497788187007958	0.4862410254992876	1.6919189074756733	-0.18814859124978792	-0.845402483178677	-1.4076830448361644	-1.5962455141938199	1.4443149456800923	0.08625171227355304	-0.8816646274662129	1.1814130551218143	-0.4498095152975184	1.014854336966329	0.6632399038212492	0.05590981084805277	-0.2805484785186115	0.7657808328163579	-0.8866594350507451	-0.12920087864988622	0.165911059605973	1.519925105916146	0.34751448576683736	-0.9767242399765802	0.5145254326527754	1.112541893757493
-0.20795187328046238	0.8894239163153689	-0.29074400838310555	-1.9470604493273007	0.3873055490818783	-0.5406660921956653	0.35342387830234495	1.8915699197980986	-0.9820288167211262	0.5155530396310274	-1.3761753751191228	0.35983006339172985	1.4578362660729935	0.31024035320883137	-2.016821551279819	1.2303796841495447	0.35934139543568416	1.2407353204434226	0.5398162261257597	-0.39863581694394584	-0.022770335245105085	1.3181816566463893	-0.16062226929969517	0.34513960109127023	0.4803116546935718	1.320866348704745	-1.2549626150679978	-1.1368721464606002	0.17165091628208679	1.0015431241234172
-0.21133899960772265	1.0728298306175028	-0.19213383589067162	-0.42750734477833596	0.30463350633646136	-0.2647480043964314	2.0479776822000533	2.70299084691716	-0.6784065973874795	1.3224325400784729	-1.1361379824344608	-0.5702713067228544	0.8601130477947514	-0.7945020439619975	-1.120780100438599	0.9403580460143982	1.3082051823301049	0.9374042005910543	0.35973318948416144	-0.2928090825137653	-0.03667255669242781	1.9825233457515652	-1.3869098621332174	0.30621741104606665	0.3663319839153316	0.19807402312166475	-1.2291896731183458	-1.2196121687134285	1.5143701130027456	0.1078885817083374
0.13855223141359982	0.9682286455728705	-0.8780807961185805	-0.7762287057681777	0.4621953767154677	-0.9518363570156346	0.9557601159355819	0.8983075453021301	1.5622557226126488	0.8221270464241931	-1.192134161706958	-1.146835843241858	0.8531002672972111	-2.521947888069124	1.2972122942004733	0.9865737761172189	1.0601142916372384	1.0032303822755066	0.160855773418451	0.7719533159285858	-0.07287390412115266	1.2650901125760599	-2.1633029718097605	-0.0047696499709798095	0.43723006753770216	0.9857308104109502	-1.3799900043642905	-1.0968187881171083	0.7758201728833836	0.5930209623942472
-0.02327187589763914	1.0061159016446417	-0.20108454247535787	-0.7750058676820716	0.21436390631441773	-0.642736976989748	-0.04482997794148752	-0.3186758474931323	0.4128556328510655	1.0602220100063278	-1.0302785765716669	0.41549538122788243	0.7588854597176897	-0.3422346775766148	-0.8351328217287952	0.9740302444643745	1.2180555129185247	0.9225182247579861	0.4086143722223301	1.7756768629607333	-0.23885168002560442	0.8224307541147976	-1.5048855128960947	0.32338696535750766	0.6725351876338205	0.11791487807921065	-1.6583652152678479	-1.4603500303084778	0.9714961182517917	-0.40069988708632664
-0.7181640968916717	1.1269721337739238	-1.500860423366152	-1.1344845515001025	0.30562536853367456	1.5510464908516155	0.7980660634270621	0.32020692079245594	0.16798447106451167	1.086082002439254	-0.8328484845350704	0.3505200877871374	0.9165408157555905	0.8352039061884452	0.8002678050302593	0.7365929607945441	0.8818068088624924	1.3092795663866192	0.38284129860766264	0.3586866045835178	-0.233078083309859	0.6436702133519513	-2.0416946279882286	0.056136143168404075	0.7888174386747351	0.4249859013196633	-1.0637784821331775	-2.0278178778382623	2.219960428722688	-0.6464062489109532
-0.6688160126719409	1.0926979070857608	-0.43744579902865177	-1.3157835076452238	0.535751519721046	2.6658143078533914	-0.700604621059576	0.4434477167258501	0.6215522015672711	-1.2191821638586817	-0.5719169855457034	0.16824426918116164	1.8614927184681402	0.8686294113267027	1.2415010574230647	0.6262736493105837	0.10848022140052575	1.6408395784593053	0.20434293359464895	1.2703732342125895	-0.20928699915361815	0.07824834773362982	-1.1650251739947608	-0.31587807170732046	0.7011207450989181	0.7987816921323193	0.8707282107948014	-2.5002307069426988	0.8953728319684746	-0.7163307023780988
1.0394406389885118	1.0134358101075451	0.5254724524342815	-0.6201525081310256	0.6542886497583087	3.2506070142291645	-1.5732247189021058	0.3865807968659671	-0.5398959721667778	-1.1484411687616878	-0.5247165344403775	-0.6791831762514448	1.566307671429948	0.9325537840513678	1.3505918690248127	0.7989473156998964	0.6228979785386378	1.853565863418596	-0.009472768285132691	0.6777205206665329	-0.39056715885790144	0.260590366691763	-1.5458455087798226	-0.6471607644376429	0.2261611463282524	-0.186263818722628	1.3475098262686216	-2.8701961621963274	-0.7503672343123977	0.9554260509107265
0.6347587554361694	1.0629226855394378	-0.09452761498055932	0.7083347954730239	0.5381621749912568	3.002429493625513	-0.7603561544563918	0.7102337186580395	-1.7784292869108962	-0.332289671962327	-0.20946518279266924	0.6036131317756067	1.716961168858428	1.526265706473131	1.879266565037043	0.6996392237139916	-0.14634332631503327	2.073011747077542	0.24643472115828527	0.19768924498661988	-0.27653668053732894	1.2786536115383398	0.2532566178767383	-0.625168765533086	0.48972920841461975	-0.22260070985070599	0.8656946176147229	-2.6871849308039533	-0.7903373521303207	-0.08032321677330366
0.7544296743702407	1.1505441955071918	0.8030686528373412	1.2407784819288876	0.622896417001852	1.4894783304602157	0.3992838960421196	1.3577715299507933	0.18267764392799662	-0.8147952413865807	-0.3194446446660152	-0.13576902962335116	1.3042582742330187	1.2001131719820062	-0.9775482566046396	0.45443461603037577	-1.4626744414640491	2.2229786116974597	-0.8582998981254484	0.10307369223162649	-0.12936766059440383	2.426927091693654	0.6774920115179378	-0.3866813650606413	-0.05689049095800142	-0.586982536550873	0.2546610872373197	-1.6674059125994736	-0.27752714659551814	-0.23119959808149335
1.2153984397933901	1.0880095506546388	0.43626996128012346	-0.09809719544234136	0.5376066573557873	0.44657722800516186	-0.3099238726956591	0.29735792283168	1.6343770272929778	-0.6237089459234292	-0.7063684970034352	0.20540752945796106	0.901074791917075	-0.21110163435113546	-0.818527465506522	0.5070340277418397	-1.555796239550594	1.8211446506252558	-1.2075330319199795	-1.6469827584611896	-0.28331360409214085	2.624775330629497	-0.5626970004020557	-0.19683785567106243	0.3483258715777953	-0.29612087054506675	-0.0012080637870272972	-1.7961900632143635	0.19532656678834068	1.0341519828518984
0.5252980108878929	1.2331370696705968	0.5169992152999044	1.1128369321114473	0.2120764760144862	0.017686843719180556	1.1629852733579475	-0.9059701258744163	-0.2865252346212501	0.22609496573536822	-0.06868441853697518	0.08386558186433797	1.5731648758724608	-0.6800383812103297	1.0277900216233722	0.28848054548028457	0.07980768252181057	1.6352811000787493	-0.1530993599655921	0.3305735803823839	-0.039659657703570106	2.6317753541322664	-0.262571980987347	-0.9335037789451057	1.0870461746034956	-0.3087212392736009	1.51027885873411	-1.9047559954606998	-1.7280531079856276	-0.8704907584906441
1.022114229011276	1.2830010517425439	0.6969670734496332	0.44031138002749964	0.5042511975504673	0.15131311615054321	1.1343006884177491	-0.672373806748702	1.2605430189500095	-1.4303885470547377	-0.4173392764610717	-2.985093899045594	1.5711452516451816	1.6233049786213936	-3.206495598212901	0.08293910093347606	-0.926815172788459	1.9513252675171846	-1.1643938021849884	0.25361065864468946	0.24877013127510392	1.6489624795917988	-0.3281128405628645	-0.9586371234184023	-0.5465132349405369	-0.3462077311236861	0.9263648445082386	-0.7405552607335966	-0.4348994839446638	0.2760328060594534
1.624272103376391	0.3699213629550411	2.8708088958855793	-0.6608618899910749	1.3660992686398081	0.9686971444377159	-0.18200424644253996	-0.14226042257423555	2.2010388157112595	-0.7189691128486708	-1.6320681094418181	-1.0727159894097396	-0.13513110254062877	1.65063458954573	-1.4971604338665723	-0.3057993489787775	0.08143383423052467	0.9429893489541847	-1.574587739137307	-1.7479444646581077	4.000974969559232	0.6352072493019126	-4.257120907392826	0.652373813573235	-1.5146463235207746	-0.16966820776140176	0.4710279782606392	0.010647705630795356	-1.1677930792734237	0.46923287270544456
-1.4593992777019311	1.1405644821549081	-0.801746696725502	-1.0638053524592423	-0.40965905791987667	-0.4162257960044866	1.5122309585600946	-0.9611148677444789	-1.0536719843698599	0.736470329349821	-0.5304943875047544	1.4095987816805984	-1.5279902881031966	0.5019450747074413	0.6733823195520414	-0.4195746626797947	0.3688616540096407	0.08400103503731816	-0.9463738996124167	-0.7393020818014596	3.4248299294082907	0.5814881505732149	-1.4493440767687873	-1.0825971607646985	0.4074834235081032	0.8796500309780482	-0.475375724155798	-1.4624652778888931	-1.407200806954672	0.7519999938154478
-0.7734575547918425	1.4660098746310366	-0.8398781313877584	-0.6952410114249034	-1.0613867225687057	-1.0633607541541403	2.6985853210577155	-0.856324160766718	0.35216332330684386	-0.08006456160663811	0.5511282011872429	0.6945652341444541	-1.0266974927596382	-1.4978764141176644	1.7020311435745443	-0.3643146096172706	0.8285683924160084	-0.2769956861667424	0.12045957820302881	0.04465683762682339	2.271889891200039	-0.20150271729458563	-0.46804611639159177	-0.43357716105332267	-0.6738684658228158	1.0017537192309753	-0.9833141868986787	-1.1144187874283922	1.6008224812901415	-0.7344670838079301
0.19556158773042928	1.2234881369908415	0.2814011258431408	-1.2060734637798878	-0.09979484037322961	-0.8150704781923531	0.30174707204229395	-1.94572182656673	0.9922938253310009	-0.5392994311570277	0.501573159211313	-1.2580139696114518	0.9336173915160526	-0.7873299314774169	1.4499312276206446	0.7323894161977474	0.4276442541228852	0.1295860922942572	-0.38088967861905576	0.9253512524720062	1.2563049723414688	-1.4642454108760783	0.8829595204790079	-1.248361960343908	-0.2902107719662504	1.0469766996423662	-1.600212798943321	-0.6292855561792283	0.5706955305172061	0.1278291979739352
-0.6286807377792352	1.0364165039483078	1.8395205997561923	-1.5475666542799995	0.22288192249806996	-0.20840837647831073	-0.541910042365564	-0.5580057239095801	-0.1780748550981313	-1.45091981513436	0.11721853838462834	0.056008733184429164	0.2721156812946387	1.0057179032802237	-0.1098038077833858	-0.8442013539163278	1.240449596224395	0.4800918249992535	-1.057727457865583	1.6636456690876549	1.2073142365388996	-1.4133892208785634	1.2017878903323564	-1.2514000415994533	-0.5692897772367633	-1.586037084774127	-1.0356290227675315	-0.6645722461472496	0.9998625790115956	-0.3024006326770756
0.6971945055205401	1.1212862659712637	1.6223226118332117	-0.9529144385654624	-0.07720421524372768	-0.12373642845933823	0.6478697403488419	1.1916001555822644	-0.9312371584278522	-1.0316146398105774	0.20761296614316732	-0.47663542125622915	-0.1711384856141263	-0.2954282740974914	-0.6154626438893794	-1.8609067628580283	-2.4432255379328778	-0.1594825170568709	-0.22411737778658603	1.027614433475856	2.093239142632639	-1.3681449602996694	-0.11007119785577552	-1.1007553513938513	-0.3533113761860054	-0.7835920170944404	-0.6655975765330591	-1.2654033296391323	1.8757803806618256	0.9894473187569749
1.6660659877016968	1.1091813609429628	-0.4479308360588993	-0.3194888278758942	-0.18605796783799206	-1.5902680983811168	-0.696492156737659	-0.40707229934101813	0.5059668009331468	-0.27111360184933325	0.19712296728013784	1.0884347783787856	-0.31317458270846615	-2.096427118836621	-0.12359302940198208	0.2676450527514196	0.420752560979775	-0.05608860711918633	-1.366431993145461	-1.551825393767346	1.6261646212127032	-1.6133368323348143	0.47015160247578947	-0.9296607312348952	0.9878768567562324	-0.2540124231291882	1.2741948739948712	-1.5442308820147992	0.46703019021848474	-0.05441224835073346
1.8824107097794758	1.1301328528903722	-0.7124227005580815	-0.9511718966574483	-0.1458573628623523	-0.3974730939917776	-1.2203061660148378	-1.0852167212868242	-0.6660078043216743	-0.3293154628187596	0.5542599730111276	0.12118031830729259	0.07791771427825606	-0.4669453496245548	-0.8923100538569475	0.5942184525109211	-1.0546989557054098	-0.09358557272522323	-0.665117035027846	-0.09153147382789355	1.2536689551857576	-1.6052405707309658	0.6563659954658586	-0.6437055241153582	1.241581024441394	-0.16840891473451183	0.8461905623451936	-0.2784027204993515	-0.7080317497933066	-0.5039443837781913
1.8708401895472972	1.0779778486719869	0.18863753663216665	-1.5305282412256647	0.014592065957379179	0.47048611740133606	-1.8863452428555354	-0.8677537218616288	-1.2802582758109882	-0.4618343019149708	0.5076317565917174	0.02780447931677713	0.5471612367056814	0.1796894259335579	0.8612073978534909	0.32492030190038923	-1.2879587925343112	0.09624144946504248	-0.5694189721303207	-0.7664562192790412	1.6042693189309851	-1.8271433992293897	0.575168458027269	-0.6886068685983006	0.985489231888676	-0.3189473931578059	0.23419290912597135	0.629170714256199	-0.2342997459366656	0.07299245035593348
-1.6406196694135693	1.0715571484018978	0.052594272420567585	-0.7149595999918096	0.2546659965908794	0.9847725527702245	-0.7271409874580869	-0.5166381011113347	-2.266457710302588	0.5525183213805446	0.092282769522922	1.3560058904858499	0.7002800364135524	-0.15615514222820276	0.8314872330043881	0.2338766104368827	0.13855863208344102	0.8407491835715607	-0.9010279551175852	-1.363930126249584	1.5791971732096248	-1.600276351215283	0.9838431718217887	-1.0814686886105582	0.3875283293056168	0.11600075409691811	1.80151346556314	0.4046879757545495	-0.546525962655581	0.9213271113969108
