ICA_00	ICA_01	ICA_02	ICA_03	ICA_04	ICA_05	ICA_06	ICA_07	ICA_08	ICA_09	ICA_10	ICA_11	ICA_12	ICA_13	ICA_14	ICA_15	ICA_16	ICA_17	ICA_18	ICA_19	ICA_20	ICA_21	ICA_22	ICA_23	ICA_24	ICA_25
-2.5699772555182046	-0.144960705259139	-0.6812681645401029	1.6307304935548392	-0.6792071286065633	-0.6268114420041958	0.11229076506907922	-0.8092459836204462	-1.8359804732834335	0.797748558675511	-1.019216122018141	-0.16213058553502466	-0.8053477078330856	-2.958082257985452	-1.2181600736684832	-1.8954773176725304	-1.328418948746491	1.5542934368341066	0.6182768243426117	0.33072118509961296	-1.8556241383601324	3.6769102855254223	2.237521953015682	0.8407955842027531	0.9077486990504378	0.7260693692617092
-2.4951215524492847	-0.34088180757651954	0.1659286155603491	0.6745849594547082	-0.399576169188757	0.19724576494274781	0.14637135165272588	-0.2675226826515854	-0.5284137654078437	0.8285962894424719	-1.4602875517236318	-0.08162193846878962	-0.458120409435701	-1.6101930816728616	-1.2021912082568926	-2.017906750430007	-0.5963707705467205	0.3218329294379696	0.6380481760370049	1.4647995079476155	0.04926159459883828	3.710473838921354	2.3982555418621074	0.016899296273296293	0.8322887782056867	0.4517964443292811
-2.7442365510582927	-0.7890401421956568	0.0621467110241181	-0.1183546843298479	-0.22203241998149859	-0.05473433083767094	-0.8913747394005881	-0.08166273079553152	-0.6463986250403824	0.39345397327324566	-0.40483336538978154	-0.09688160758378032	-0.4989385132409866	-1.4235973479824922	-0.40986454118206517	-2.024786868895379	-0.9412952377045571	-1.378081784832573	0.030465200929251316	0.8809682631469218	1.4832521965173822	3.4987636648269693	1.267705194390842	-0.9266527210019472	1.6121178132306457	-0.008624185401467262
-2.345058753540218	-0.4961124854000578	-1.0252464889412216	-0.34463659381591927	0.7540886723151553	0.07827074722916788	0.12676410310232564	-0.007984048955122608	-0.3773609677618897	0.44338920854827735	-0.8392376410528594	0.5594635580450201	-0.560274339210545	-2.0546495119815567	-0.41499299818186397	-1.7333608221730732	-0.46575222867379457	-0.33552074063525456	-0.049568316041307944	-2.7048233570290026	1.6931619249462657	3.327607379451916	-0.1847431478407961	-0.28652217533938046	-1.5382567175107749	0.37459682252148196
-2.0170589940873147	0.7306059772369823	0.05493490681968752	-0.23793674893455385	0.7041701820086487	0.3458904608645397	-0.3156369736337416	0.7206678282940354	1.049316570697592	0.05709087358858541	-1.6185403879735107	0.9759080531015808	-0.48368358763326025	-0.315001232318346	-0.29967809206268997	-1.7082492930454194	1.3609775075571073	-0.7280609492222209	0.7608609074046361	-1.5283086417279468	1.0753898355097096	2.941416186134557	-0.8355708593746916	0.7867172576214811	-0.8119953091240111	0.6920124861916663
-1.9208244112537907	0.08017685306887003	-0.028696925213073897	-1.4503596238064287	0.4341784025338476	-0.053602426879942607	0.47228345389412085	0.28386352807121673	0.9525372367363331	0.21619949898805088	0.5348239233262051	1.4087937744855048	-0.0647129358432412	0.9900797313179128	-0.39676618604432745	-1.4995657032228198	0.9210526994779966	-1.0060629491891024	1.376495990524944	0.6862395643718169	-0.8366959870015107	1.8524562799595035	-1.956766370970518	1.7873538750856666	-0.029010935156906767	0.3895674145312152
-1.628935205287363	-0.525578883667929	0.3256952347091745	-1.9988362165680378	0.4451217285635655	0.32484289205863576	-0.5575835086773392	-0.029792661108060964	0.5489662178290782	-0.21394873212182292	0.3442090224720226	1.7041527639158496	0.06185440704642395	1.978133661988793	-0.7602145793965369	-1.3418782282346489	0.505923939598134	-0.47873148946075583	0.5174806784204213	1.60731900423263	0.1974122725687629	1.7747104355641115	-1.7581285491818603	1.7218796010373325	-0.508302815090583	0.03534822576653908
-1.515426621175558	-0.20227897961137778	-0.11718653444182713	-1.35493220840703	0.179577118980719	0.14190686660982704	0.11116852764654203	-0.7486202355820509	0.02979114581097631	0.05515756344195291	0.31469363147653706	1.5311107045151613	-0.049974354225726984	2.081430392710146	-0.33735780247739333	-1.155047340208309	0.011218946122189648	-1.6384202101711995	-0.7887223405185266	-0.2215129849023175	0.6099686725924047	1.5049114860340789	-1.6008222814558193	1.3646877226827223	-0.41796384252338165	0.3064965480731748
-1.290371108889432	1.5957550355238537	0.22999322476608824	-1.026520317285163	-0.23271684744919888	-0.004620011972405146	-0.7738009567425729	0.8513482590086623	1.26963112009192	-0.6831015418170582	-1.1477521497659378	0.9416384112452787	0.2274811884498919	2.555768915291496	-0.8156736284880003	-1.2848011881727224	1.4189219315609445	-0.28473810097948365	-0.6911916363090125	-1.6002966119020423	0.9278893647563222	1.23858396631541	-0.7468919825098613	0.4771115676268423	-1.1333584522068105	0.40609348898405123
-1.428688893270717	1.9904104560550266	-0.0034380787462015756	-0.28657813317730896	-0.6431142127087208	0.3730391295763954	-0.8673449951925952	2.244737354207969	1.6738215067149078	-0.0018195908079069348	0.744403583056052	0.20410287018872217	-0.1814220735401616	2.6159654979567586	-0.033203020328460994	-0.8077297815218513	1.1607293570471993	0.06554346775414596	0.1472321095431895	0.409578065159477	-0.42027586250693577	0.2216300223094038	-0.5791064908446394	0.45901219732380916	-0.602818166266423	0.7010626223043704
