Component	kappa	rho	variance explained	normalized variance explained	countsigFT2	countsigFS0	dice_FT2	dice_FS0	countnoise	signal-noise_t	signal-noise_p	d_table_score	optimal sign	estimated normalized variance explained	classification	rationale
PCA_00	93.37098118393976	33.01873751828514	51.47672706067695	0.19220000611356064	30653	4528	0.493507779116002	0.09124788255223037	11432	-3.805307989244757	0.0002591781717301235	13.4	-1	0.46243266035226277	accepted	n/a
PCA_01	88.48191852260202	32.82710961617451	13.410840608626573	0.07173519649434318	21867	1344	0.4600904138170859	0.0	10883	-8.004530923921633	4.715193186399121e-13	14.2	-1	0.1254345796986799	accepted	n/a
PCA_02	61.68649352202277	26.79164256299351	5.229276290005404	0.02968522091410397	10370	0	0.3582948737035383	0.0	10225	0.0	0.0	12.7	-1	0.0464477152362114	accepted	n/a
PCA_03	36.804239517670474	25.13977970094255	3.372491052887573	0.02428707219170175	1812	722	0.09969367864104706	0.0	7487	-3.937631124317138	8.477018170397503e-05	12.2	1	0.03716045763608707	accepted	n/a
PCA_04	66.27071108470902	25.01623649505043	3.82077766701248	0.020258717418104904	14987	477	0.4591388552654332	0.0	8656	7.918048675252674	7.553992902649227e-15	2.4	-1	0.03732426191917947	accepted	n/a
PCA_05	45.368256874150674	31.259339856702223	1.9738547720160742	0.014316200775771948	2423	867	0.0	0.0	9764	0.0	0.0	16.9	1	0.021103555758878508	accepted	n/a
PCA_06	61.57578417872011	26.324230726715484	2.225438461665452	0.013077822814553702	9412	445	0.4214765100671141	0.0	8936	8.74999143426669	2.357794699709711e-17	3.8	-1	0.022349325009225467	accepted	n/a
PCA_07	45.00957286951056	23.71180790404058	1.7522170878745877	0.012302673115357142	3207	338	0.2461924948971581	0.0	9237	6.833057932783273	7.303506866508609e-10	6.8	1	0.018943985401570787	accepted	n/a
PCA_08	44.17266727753875	33.821769170334626	1.5069732073415432	0.011709910922984401	2613	1049	0.0	0.0	9241	0.0	0.0	13.5	1	0.01758271947457667	accepted	n/a
PCA_09	35.845937164224594	38.43768894769627	1.5315505464260055	0.011017190600666842	444	1374	0.0	0.4279985417426176	8611	0.0	0.0	13.3	1	0.01652013438154376	accepted	n/a
PCA_10	37.482668624840976	31.53962656911037	1.2689338633841438	0.009879444925071633	124	700	0.0	0.0	9204	0.371561924809605	0.7109078657870493	13.2	-1	0.014368971159097936	accepted	n/a
PCA_11	36.62863048261964	27.468511239766308	1.1820618395429565	0.008471223470712882	334	678	0.0	0.0	8723	-3.638013617973319	0.00031944612823007085	16.2	1	0.012282272389726727	accepted	n/a
PCA_12	37.31528836211492	25.82707383691675	0.9392157940479777	0.007809373200150028	950	211	0.0	0.0	8985	1.3579026440890556	0.17689369030916155	11.4	-1	0.01142795018796013	accepted	n/a
PCA_13	39.51077571385549	23.59172259764674	0.771649657521173	0.007066124409399978	2365	0	0.4171961033460398	0.0	8702	10.637699996241233	1.3274416019731157e-24	4.8	-1	0.010521716668822963	accepted	n/a
PCA_14	25.587924931485674	23.841135460522963	0.6623616170872499	0.006574808048702501	0	92	0.0	0.0	9083	-1.1130240764869679	0.26734872790013064	21.6	-1	0.009476094840264541	accepted	n/a
PCA_15	28.731702644788232	23.059056444038255	0.6613660149140231	0.006391263569389052	152	178	0.0	0.0	9143	4.7106902380348075	5.83625164868424e-06	13.4	1	0.009194822697041964	accepted	n/a
PCA_16	30.058123938656166	23.57705861499125	0.6815414198184147	0.005900759787973322	314	308	0.0	0.0	9016	0.0	0.0	15.3	1	0.008435431093702213	accepted	n/a
PCA_17	27.94742742606464	30.89700807317857	0.6056731874720259	0.005706623413782281	96	961	0.0	0.4444444444444444	8833	2.00408826485954	0.045611888078873786	13.4	1	0.008202182303572296	accepted	n/a
PCA_18	28.821807280593173	23.59945970310921	0.574059530876841	0.0055588357204796905	0	372	0.0	0.0	9310	0.0	0.0	19.5	1	0.007935441935718655	accepted	n/a
PCA_19	26.80612116357169	23.58978409788353	0.5162558767845594	0.005254791860143877	0	540	0.0	0.0	9376	0.0	0.0	20.9	-1	0.007492722008294326	accepted	n/a
PCA_20	25.96862006621995	24.550739869299054	0.5215629594535726	0.005239281767333734	0	629	0.0	0.0	9378	0.0	0.0	21.5	-1	0.007472376385531344	accepted	n/a
PCA_21	26.04289637744032	24.4131019395984	0.484035586054606	0.0050464936781312265	0	471	0.0	0.0	9516	0.0	0.0	22.1	-1	0.0072157325456681685	accepted	n/a
PCA_22	24.252228495092027	22.389164655019542	0.4298867475735966	0.004785121904618326	99	221	0.0	0.0	9349	0.0	0.0	19.7	-1	0.006852162167039663	accepted	n/a
PCA_23	24.99926535865119	23.657539003566093	0.4230470376855849	0.004738764287203444	0	618	0.0	0.0	9556	0.0	0.0	23.1	1	0.006769945022054909	accepted	n/a
PCA_24	22.826502495945856	21.862758507752837	0.4162943505110096	0.004628176718394429	0	708	0.0	0.0	9331	1.9933329225864695	0.04869888832685286	20.0	1	0.006613597956691753	accepted	n/a
PCA_25	24.217246279141087	24.612126677302104	0.42294873196387983	0.004540671761293289	0	707	0.0	0.0	9253	8.099115806304546	8.717481630836894e-13	17.6	1	0.006552629461701473	accepted	n/a
PCA_26	23.942516572080265	19.10946762535971	0.3844174710626751	0.00443727931610967	0	90	0.0	0.0	9484	0.0	0.0	23.1	1	0.006323464129083189	accepted	n/a
PCA_27	23.108689831766142	21.73090389860818	0.3739934231474044	0.0044153798568264836	0	371	0.0	0.0	9532	0.0	0.0	23.9	1	0.006345881857306695	accepted	n/a
PCA_28	23.559859968480232	21.111174651044013	0.3677792613345273	0.004346825898640748	0	556	0.0	0.0	9456	0.0	0.0	22.9	1	0.006188976345630087	accepted	n/a
PCA_29	22.30690902705626	20.631700826603538	0.35949912662627215	0.004250657254744246	0	184	0.0	0.0	9466	0.0	0.0	23.7	1	0.00608618299282316	accepted	n/a
PCA_30	21.247601046554674	22.21782154553425	0.3341348246234831	0.004208165095868173	0	102	0.0	0.0	9588	0.0	0.0	25.1	-1	0.005997582684215198	accepted	n/a
PCA_31	21.087694397002622	27.318426464641334	0.35681819028291284	0.004076275549486194	0	987	0.0	0.6426761277242777	9327	0.0	0.0	23.1	-1	0.005890014249165828	accepted	n/a
PCA_32	21.448388144813716	22.217814857435876	0.3445433356468888	0.00402442979914542	0	416	0.0	0.0	9756	0.0	0.0	25.5	-1	0.005736639234611191	accepted	n/a
PCA_33	20.060419413973776	19.626443646010966	0.3133551766418562	0.004000703085114292	0	89	0.0	0.0	9663	0.0	0.0	25.9	-1	0.005694925869440061	accepted	n/a
PCA_34	20.13277378064939	20.74364277079335	0.3044182214097457	0.003950569584123757	0	272	0.0	0.0	9681	0.0	0.0	25.9	-1	0.0056228889466197725	accepted	n/a
