ICA_00	ICA_01	ICA_02	ICA_03	ICA_04	ICA_05	ICA_06	ICA_07	ICA_08	ICA_09	ICA_10
3.571799584228225	-0.4842681847817267	-0.17150300275692007	0.9398285419207912	-1.2643454408455157	-1.2638567683440451	0.14996273706120836	-0.44877618574466205	-2.358282241405132	1.6104810889024024	-0.5163239179966159
0.20270496396360466	-0.7407196741741521	-0.4895439715570603	-0.1929185565474406	0.7299023875131838	0.48007402756068784	-0.3716806253143057	-0.6187987753417145	0.0720555043426444	-0.4145121535532436	2.0343069332263566
-1.7380460658118146	-0.7532381680151825	0.06664477005942408	0.23512173537375747	1.232029205019882	-1.1658948599728225	-1.119383681510724	0.6510121161800906	-1.4949885690943132	-1.2831941296740332	3.0680005503466594
0.14511026917328404	0.23556171345120117	-1.382748422146502	1.32154433746366	-0.007569994282985877	-0.3601509305010061	-0.9536568660663618	0.7154242829450514	-0.6223197917344331	-1.0540564387642741	3.0583514435227888
0.8977181752829254	2.1699683423475578	0.2374057479045456	0.09766721299270602	-2.906414328542204	0.8053452695532162	1.0543773923817559	0.8042359108486921	-0.9086986269307429	0.28921757720100244	4.404802866761345
-1.4689147215442746	-0.7200995308147156	0.1682691187668392	-0.8887604559425892	0.6294123433314913	2.6416855871605525	0.7265627494188224	0.6734140613730512	-0.4398497029153972	0.024314416791618585	3.38160814128262
-0.9864642748253288	-0.3021664513194932	-0.5011121300643874	-0.30338111553638303	0.3845010756578797	-0.592510935030196	1.668066941583619	0.5209292532492573	0.0748523343360348	0.0021231650421158366	2.656291247774874
-0.16502740713045502	-0.5190369836441272	0.45229909835869236	-1.0365716649931485	-0.8359904183352227	-0.6578447303996875	2.262713184423592	-0.4829926922399413	1.269095705296576	-0.8121006333685297	2.1577072817764718
0.3104896732715045	0.22550637577398977	0.5179639734783634	0.06354168703576447	-1.4220044165660337	-0.0964623802895601	2.135365085480584	0.041785480357297095	1.4437949037908993	1.9955878267196558	1.5126949476413918
-1.5576851857062644	-0.4715711428080985	-0.037275862161464106	-0.13198556207386014	-0.41638411207595394	0.29582407906038233	1.4266140389081656	-0.07945521682872646	1.2905003831240358	1.9257335181194988	0.856106094171277
-1.4705649755999017	-0.3304094696847006	0.2224109435929314	-0.12513578664457922	1.8239406432139453	-1.0140222753485808	1.5412881587037204	0.5240970765113553	1.880035764524564	-0.697771736173521	0.4894258550498667
-0.20891665380458593	-0.4366898274709899	0.11616619128787382	0.2074710238708514	1.4046639449420053	-1.2084649706129755	0.6925914711753176	1.479534157007232	1.6377086950875992	-0.45045003473362794	0.19332105090813195
0.9819558076691197	-0.40123753527362743	-0.704379665392209	0.27818362352419346	0.16185036024045715	-0.8984581442679037	-1.5223591924578652	-0.1532613459873558	1.6042349158298808	-0.2994370460136535	1.1451626759747506
-0.09077975912447288	-0.4409071660995371	0.15801907999154582	-0.5970300973669416	-0.4396466174857965	0.04113275299414955	-0.9608932893274851	-0.4619484917761284	2.157221214164297	0.07272731568070942	0.10045194459952575
-0.7446716958911413	0.13326395012529132	-0.505519209088694	-0.7130521739677467	-0.5061400405920065	-0.07449488902360225	-2.1768746183303547	0.6782109832663423	2.350298823760118	-0.24624817999381005	-0.13913761869302144
