Component	kappa	rho	variance explained	normalized variance explained	countsigFT2	countsigFS0	dice_FT2	dice_FS0	signal-noise_t	signal-noise_p	optimal sign	Fstat nuisance model	pval nuisance model	R2stat nuisance model	Var Exp of rejected to accepted	classification	classification_tags
ICA_00	78.18355301099237	24.192504544038364	9.90724099016566	0.08311755806232964	6700	98	0.5876835550088414	0.0	9.124477617498668	9.705953922794024e-20	1	2.1740359497085406	0.0018304428276441076	0.2586658349628703	1.042359023994921	accepted	Likely BOLD
ICA_01	49.25589467509237	28.26952585212772	5.795573827491072	0.06150388367734125	850	0	0.0	0.0	0.0	0.0	1	2.7251260214086663	6.667774233815038e-05	0.3042829270190459	n/a	rejected	Unlikely BOLD
ICA_02	26.409468209376577	18.516416113814568	2.2800535953310592	0.03236017327416669	329	0	0.0	0.0	9.934542838511303	8.826814547537047e-21	-1	3.1621013595735183	4.453906539358954e-06	0.33664909243236285	n/a	rejected	Unlikely BOLD
ICA_03	57.5511198844275	24.2277003430122	5.396562748360335	0.06054918836799057	5366	92	0.5789523182544908	0.0	14.598330678784512	1.656871269285726e-47	1	2.9524333715748536	1.6385254185347087e-05	0.32150367354644027	0.7959053243843828	accepted	Likely BOLD
ICA_04	68.7233252022895	22.882855994598845	6.4208598608381795	0.0670763886606737	5977	0	0.6333220108695652	0.0	17.00652468471978	1.1469336720188857e-63	1	1.4776018584748924	0.07554958720913607	0.1916879508482232	1.0354113200227721	accepted	Likely BOLD
ICA_05	79.07897577544426	23.139644079718995	8.716376568586742	0.0819864452368899	7711	231	0.6321831408930121	0.0	19.274862763376564	6.440311542952166e-81	1	2.140091416652673	0.002229231836454404	0.2556596635391115	1.9329788801359382	accepted	Likely BOLD
ICA_06	63.097094829152205	22.959573021623772	4.768878333223875	0.05779285143252506	5014	118	0.5947758918589288	0.0	12.940946936011645	6.354809481093634e-38	1	0.9067228713190861	0.5988496955887888	0.12703661991496895	1.0952524171546019	accepted	Likely BOLD
ICA_07	24.53525178636735	29.700594464229308	4.757374666544178	0.05475384806713393	0	456	0.0	0.0	-13.125468269259889	2.1590959743362714e-38	1	8.53937983895776	1.1102230246251565e-16	0.5781512291206415	n/a	rejected	Unlikely BOLD,External regressors
ICA_08	28.120216058861995	27.67610051370237	4.906691175354962	0.044624408459483386	280	248	0.0	0.0	10.305515391275978	1.8717983853024727e-22	-1	1.3785733740146657	0.11814417444741854	0.18116852474850775	n/a	rejected	Unlikely BOLD
ICA_09	50.25413344267975	24.034658452925314	8.786656369381102	0.06788715218972356	1667	0	0.3855855855855856	0.0	-0.8685527409020777	0.3851540767334204	1	4.374983209980978	2.470450954916714e-09	0.412510402672713	n/a	rejected	Unlikely BOLD
ICA_10	32.90828008285364	32.1975096844237	3.7826312291060322	0.04421770615180433	356	457	0.0	0.0	0.0	0.0	-1	0.8245885855039391	0.710876780130131	0.11687409866045728	n/a	rejected	Unlikely BOLD
ICA_11	41.602637453314046	23.50209155310308	4.847963848808967	0.05563430402206829	2854	126	0.44608994040093913	0.0	17.418863637610304	1.3244359835513617e-65	1	2.075740304865621	0.003229026124952461	0.24989320676280613	1.2275743605930312	accepted	Likely BOLD
ICA_12	38.94335289025237	40.94782379182227	14.734950154266482	0.1005983530320796	589	544	0.4557823129251701	0.17359187442289936	10.502628171544584	1.1217816568405197e-22	1	3.1860525775699493	3.837119581739934e-06	0.33833629247911456	n/a	rejected	Unlikely BOLD
ICA_13	27.089897192940484	24.599425494147926	3.9476754999461434	0.03898181732921477	213	0	0.0	0.0	7.301405538121336	2.293577205519707e-12	-1	2.0441768087633276	0.0038663450815088485	0.24703204093386455	n/a	rejected	Unlikely BOLD
ICA_14	37.0769653241989	23.823360318020327	3.643628937082882	0.04571247532231609	97	0	0.0	0.0	0.0	0.0	1	5.0552782860201875	4.1746606171955136e-11	0.4479228249305015	n/a	rejected	Unlikely BOLD
ICA_15	23.349113648048924	23.831821628820634	2.2636279503126575	0.03506133394765007	0	209	0.0	0.0	-0.41831162824016527	0.6759524990614305	-1	16.18145668627048	1.1102230246251565e-16	0.7219923958542618	n/a	rejected	Unlikely BOLD,External regressors
ICA_16	24.22405731294862	20.244992536291154	2.491443966125918	0.03409405009503603	0	0	0.0	0.0	0.0	0.0	1	7.140574728526043	3.3306690738754696e-16	0.5340207200011615	n/a	rejected	External regressors
ICA_17	30.220778970713454	19.163119616471	2.5518102790737633	0.03404806267157327	308	0	0.0	0.0	9.665397888083408	1.0840085837529039e-20	-1	1.3165524674761635	0.15393469313155794	0.17443969133874826	n/a	rejected	Unlikely BOLD
