Component	kappa	rho	variance explained	normalized variance explained	countsigFT2	countsigFS0	dice_FT2	dice_FS0	countnoise	signal-noise_t	signal-noise_p	d_table_score	optimal sign	estimated normalized variance explained	classification	rationale
PCA_00	90.66481583869253	36.59914594949265	31.856117269090582	0.12171157935183356	26303	3832	0.48202633306305265	0.12979506043089858	10717	0.0	0.0	10.9	1	0.2870539759006533	accepted	n/a
PCA_01	105.99653786878038	40.69015256530023	27.016907355589403	0.1056422253642079	27604	6939	0.5563849249908526	0.21530004580852038	9912	-6.970118870177854	4.510683176985406e-12	11.6	1	0.24820229403331906	accepted	n/a
PCA_02	80.09024433394848	33.84013832972951	6.808000235652265	0.03636200521742806	17469	2037	0.5015821874460618	0.22923918448533068	10228	6.924096668132416	3.1036258589591626e-10	7.8	-1	0.06758254646889952	accepted	n/a
PCA_03	69.7698961369137	30.290514101905348	5.04943729784316	0.025447351466760214	14132	1157	0.4664476771468794	0.0	9647	-7.529783615327223	5.453159972110684e-11	13.8	1	0.050183901234940584	accepted	n/a
PCA_04	63.67648469542629	20.919574299822276	4.278899638973955	0.015053348066891879	15458	222	0.5256994986252628	0.0	7686	4.602476888933757	4.562009288508412e-06	3.4	-1	0.03671872744324548	accepted	n/a
PCA_05	42.58971183106057	31.63898705186331	2.373605464094503	0.013013686165315624	2846	528	0.2822609313899751	0.0	8400	3.9360538093797155	8.938878408407603e-05	7.0	-1	0.022824269655978786	accepted	n/a
PCA_06	47.95344803687202	27.918855119873736	2.164010881558177	0.01273797122543555	4252	524	0.2670253087174471	0.0	8718	6.276199690754847	5.498104282261675e-10	6.2	-1	0.022066095883902785	accepted	n/a
PCA_07	35.542732839464676	36.5565563485214	2.018991032214261	0.01214267403828739	733	1535	0.0	0.0	8864	1.117426232022495	0.26681480581523465	13.6	1	0.020889087476822474	accepted	n/a
PCA_08	31.463526924486512	28.056499564527833	1.724485922822254	0.010636817180314107	274	198	0.0	0.0	8747	0.0	0.0	16.3	1	0.018371108179899877	accepted	n/a
PCA_09	38.880479440678286	29.652042757273843	1.5992120922975035	0.01032555925131051	869	222	0.0	0.0	8461	-1.9655297097995823	0.04992759977865846	14.6	-1	0.017656570027428018	accepted	n/a
PCA_10	39.74692112206946	25.11265964433903	1.4969427333210261	0.009221653809559522	1780	478	0.0	0.0	8762	-3.275461327802751	0.0013616100955235425	15.6	1	0.017072032801098022	accepted	n/a
PCA_11	33.32237013281002	26.686164678920026	1.1065635730338235	0.00880324583014791	0	134	0.0	0.0	8442	-2.7060415326949085	0.007128766768101436	18.1	-1	0.01507385931814573	accepted	n/a
PCA_12	47.01227435551234	22.66031158653761	1.208923259863472	0.008041555977010308	3881	440	0.41908325537885877	0.0	7211	12.454757897115115	1.318669761860263e-34	3.8	1	0.013737110977818271	accepted	n/a
PCA_13	32.21762097796323	26.266654626231652	1.0743105866010831	0.007628796090485437	353	571	0.0	0.0	8733	0.0	0.0	15.5	-1	0.01307208433302196	accepted	n/a
PCA_14	43.19912006042775	22.95757755425529	0.9824329898492811	0.007112103986656023	2313	399	0.3340630472854641	0.0	7842	8.845537343238599	2.4136809312808526e-18	5.2	-1	0.012096313951684127	accepted	n/a
PCA_15	30.561871584564773	24.34439677166692	0.8174191370536779	0.006765648558918681	0	157	0.0	0.0	8659	0.0	0.0	17.8	-1	0.011450875987042516	accepted	n/a
PCA_16	32.4363642102338	20.656464316699754	0.7020221133670425	0.005981037720957612	544	0	0.2602996254681648	0.0	7944	13.402060468624992	2.216287076978329e-38	7.6	-1	0.010205215955399255	accepted	n/a
PCA_17	31.969266437166695	20.863256959883312	0.7246312502306819	0.0058986750604597595	501	304	0.0	0.0	8869	5.865734723628289	7.37977577641554e-08	13.8	-1	0.009963005208870414	accepted	n/a
PCA_18	28.86200916945053	20.80887745372277	0.6833422879117848	0.0055935828368252035	456	262	0.0	0.0	8801	0.0	0.0	16.9	1	0.009441887770643425	accepted	n/a
PCA_19	29.87698098932719	21.10536555429975	0.6676350532013746	0.005417675733801817	198	328	0.0	0.0	9025	0.0	0.0	18.9	1	0.009186620964940566	accepted	n/a
PCA_20	27.58712777096858	20.39955521419713	0.5662535895078866	0.005200172924383914	197	140	0.0	0.0	9019	3.26777317544679	0.0014510864532489098	17.8	-1	0.008768146766297256	accepted	n/a
PCA_21	27.72912258098972	20.76767142030131	0.5977006053530908	0.00512709211705174	267	349	0.0	0.0	8913	0.0	0.0	18.5	-1	0.008658340833400753	accepted	n/a
PCA_22	23.73774369788745	20.667434149799917	0.5342370595299325	0.004922453083241963	0	279	0.0	0.0	9165	0.0	0.0	22.4	-1	0.008421785066681056	accepted	n/a
PCA_23	25.4768625637701	19.516801069603027	0.5390605451285024	0.004867989723825593	0	219	0.0	0.0	8925	4.7847860745444235	4.4279584181695476e-06	18.3	1	0.008208209490613001	accepted	n/a
PCA_24	23.849440573717576	23.78363329880083	0.5680817706862555	0.004801469444900286	0	459	0.0	0.0	9048	0.0	0.0	21.8	-1	0.008094180714174032	accepted	n/a
PCA_25	23.30242411296005	22.307414284235232	0.5015762716799846	0.004630641882263073	0	573	0.0	0.0	9167	0.0	0.0	22.8	-1	0.007812339435690347	accepted	n/a
PCA_26	25.112018472058477	18.592366843015846	0.48567193757527566	0.004514499120207839	94	126	0.0	0.0	9224	0.0	0.0	21.5	-1	0.007602997570927374	accepted	n/a
PCA_27	21.97593512934564	22.195066058751845	0.4803063325737264	0.004466771853292466	0	657	0.0	0.7975553857906799	8842	3.443522895856222	0.0006894911528238655	19.1	1	0.007559813647456952	accepted	n/a
PCA_28	21.67128098215852	20.523558462998604	0.4633608063699986	0.00440604618946815	0	422	0.0	0.0	9136	0.0	0.0	22.8	1	0.007417094932180855	accepted	n/a
PCA_29	21.442580269956892	19.072167010573356	0.45340780138225467	0.004394666822990332	0	259	0.0	0.0	9231	0.0	0.0	24.0	-1	0.007414358404107125	accepted	n/a
PCA_30	20.710677602919244	20.021528677216168	0.4564531056437822	0.004273286308090936	0	126	0.0	0.0	9220	0.0	0.0	23.8	-1	0.007195149564717132	accepted	n/a
