ICA_00	ICA_01	ICA_02	ICA_03	ICA_04	ICA_05	ICA_06	ICA_07	ICA_08	ICA_09	ICA_10	ICA_11	ICA_12	ICA_13	ICA_14	ICA_15	ICA_16	ICA_17	ICA_18	ICA_19	ICA_20	ICA_21	ICA_22	ICA_23	ICA_24
-2.1651613417793305	1.4768625913278963	0.8048057412518882	0.606767396420758	-0.6838252038430995	-1.7648408660393593	-1.9797796272768768	-2.5096087083255254	0.04822968335808791	-0.5384461978256538	0.3007595809394235	-0.8381906575444438	2.3360094715225443	-0.9193090828295977	0.05435474907995378	1.2424382055992071	0.7233955988426062	0.7292854561149709	0.5097070038675586	1.2735161277819296	0.2957621006288992	-0.8086170787197402	-2.902421936508194	0.27223225650117217	-1.7973675876234727
-1.2969897845201495	-1.8154224125932508	-1.5737058540356352	1.2076984304150593	2.7891828656398276	1.3287102131027824	-1.8973683337982756	0.3613020580560958	0.10174837195412614	0.7598219892102213	0.3065675259029961	0.7043194376883608	1.5912504824173939	-0.7896163444517736	0.08853853098351754	1.6275532984406986	0.6995673264460104	0.3740816773360276	2.0682833459742533	1.378699307476994	0.17592695230680735	-0.9170013836848672	0.3676955069556339	0.3744609369522255	0.7791872632385857
1.5324934633669154	2.3696169106145093	-0.07034455838649024	-0.8829324382761449	0.1651557596892528	1.236610994460393	-1.57806626341853	0.49483436791513113	0.4496063776120356	-0.28053871936722613	0.8279580197639481	-1.182260091915392	0.9235912122445852	-0.3243929556356744	0.1172355118630831	2.213817162015728	1.137309886403156	0.17265163230495034	0.6375638716400975	1.9737694542934408	0.0078936357651835	-0.6630062014256392	-1.6382470865199759	0.7611544076427794	-1.225192373354607
1.2706842831689158	0.1695507424303232	0.654011734420702	0.41872665829856054	-0.28962612718286807	-0.8349003084156201	-1.4968655503702595	0.35159099698239077	0.49587993691117904	0.05176499243483919	-1.517495074026181	-0.32842743224131515	0.6124612977810476	-1.3839726910335584	0.6260051418119619	2.237157112906862	0.05099404556151264	0.3825957316176892	0.2833488392055806	2.077314887915026	0.29635282253341966	-0.5363457918533276	-1.0069705009686678	0.9515575141195665	-1.3165571148285162
0.35433526371577334	-1.3375408161561946	1.1978013932488112	-0.355089958721523	-0.859170062180069	-0.9542997476669994	-1.3724739255266571	1.7834322266446465	0.5371541212289638	1.259245722047769	1.2382238487122093	-0.7476763241701446	0.7478007098766504	-0.4789183891310662	0.15717824601793712	2.0188108978648134	-1.9729454557492099	0.9264874819212882	0.73099187226112	0.9343283106621286	0.43146406171903046	-0.30635833168717524	-1.6334881795694012	0.9135729227580571	-0.3419977515086905
-0.6351750139628761	-0.3739708313833011	-1.892935013145382	1.391452604550968	-0.7036855586110415	-1.2084851224974635	-1.0555299219481415	-2.0185329056060937	0.799048608288836	0.2706336632670016	0.20568181587301737	-1.550354526688873	-0.16695222077358826	0.06228065837760114	0.25210093729149763	1.8110272546878303	-1.364845926441017	-0.17392455366968493	-0.030540765870137127	1.341582777178028	-0.2020129381295203	-0.8821067605753018	-1.3175926556856257	0.9296211083213047	0.28190056010877457
0.8525017582413452	-0.9427415375893476	0.4628054582630957	-1.2896374913722854	0.3106494423142	-1.5312259769866365	-0.9912636911200279	-0.42072109068063834	0.7668892698775476	0.03151357704856968	0.8648586266157611	-1.0295655259707925	-0.317971557481953	0.67335943622061	0.23041528502105948	1.8216780637333845	-0.00980826179765891	-0.2025101589648115	0.7125231771519294	0.8473667934580839	0.10921957754181132	-0.7234773599599188	-0.8014823982555526	0.957511577203572	-1.532270851448657
-1.2763858303785618	-1.7497422081750924	1.3028539747348546	0.6506034624850034	-1.03388675674693	-1.1189275988474223	-1.4008284711321723	-0.29161225617320075	0.7598853714022957	-0.8454298306426071	-1.2351621616725743	-1.449173703752575	0.02833743386920008	0.3910645076114097	0.3871341447517344	2.0714247425742625	-0.403515133001749	0.25388329282520505	0.14818729229198277	0.8349798864998096	0.18188952599868682	-0.5395328007520981	-0.44517194180501996	0.8668989690131689	-1.4150398789693095
0.18026273570422383	-2.6445128023281588	-0.5541533543464816	-1.3189996963030253	-3.2357766738856917	0.17522166886336413	-0.8531141430886352	0.346607517598467	0.6021399441666859	0.47975678062307	0.8909273275374746	0.45731631151878793	-0.264766857993089	0.04060949367157948	0.2461962377701723	1.6256794199527798	-0.2658350519556195	-0.01361687982258304	0.5704724508054443	0.5035694015504014	0.13663718129362926	-0.9184383934333964	1.029285608526361	0.8448694581519565	-0.3041351905669784
-0.4801143394190954	-0.19508010066023884	1.4510333807309381	0.7838168980891593	-2.0735366547793426	0.668037466319902	-1.2930146741087372	-0.80198829683917	0.5933648009574929	0.372497373205087	-1.324847983577044	-0.7110248737848329	0.35129852595319466	1.1797014166133104	-0.2324752869540966	2.0421874188373623	0.6914502108365951	0.5715124687830714	1.2309932455400008	-0.14294770302933174	0.30986835293670456	-0.6578121539523756	1.3156776746191694	0.787991929384942	0.48610809547895206
