ICA_00	ICA_01	ICA_02	ICA_03	ICA_04	ICA_05	ICA_06	ICA_07	ICA_08	ICA_09	ICA_10	ICA_11	ICA_12	ICA_13	ICA_14	ICA_15	ICA_16	ICA_17	ICA_18	ICA_19	ICA_20	ICA_21	ICA_22
-0.9076298893059686	0.40539814090102677	0.6176442342670163	0.4403562668851599	-0.21765751018317767	2.0444299147841196	-1.0479519501530117	1.531924364936095	-0.9169489249366756	-0.5758835557108366	-1.0946067603387157	-2.3614142417952753	-0.7271319286818955	-2.3728608319157596	0.17374651984930023	1.4897478776759219	-0.5061462290032885	1.4718267753705752	-2.1580197178965177	2.4583849990751867	1.1303110420852847	-1.3947906661453708	0.48096385506669626
-0.16305502041981496	-1.1286568306479348	1.2369679540789764	0.32502422575009576	-0.3439906478375181	-0.24945306851012589	-0.6449791192578951	1.3453153744849524	1.8628587080339798	0.9144042723437054	-1.4973890300992259	-0.27000264604642865	0.2954376449974241	-1.1044944291474974	-1.2783702794467537	1.9087479802691893	1.4625246475593687	0.8553635548133198	-0.7616544464068202	2.4587622471426283	0.3417170650932117	-1.4328733938227092	1.7746514267976623
-0.8379106448428381	0.49037457204729146	0.5372267640942696	0.9941566100646284	0.8332134434012765	-0.6352715204660021	-0.4928615618924979	1.396686126027504	1.3615290537789362	-1.23425693988205	-1.4911579725002182	1.7768115201792543	-0.0633428358762916	-0.4010141829047601	0.015410601291431854	1.4786891903494839	-1.109226889774922	-0.4724234024755068	-0.526836193908115	2.5658717961555353	0.8038125218114325	-1.1436484201853094	-0.1972219385449305
0.4420167804996016	0.4486715954623016	0.9460117869651828	-0.38655860076388393	0.5159850251522521	0.8402207169164592	-0.8772902492092608	1.9535880042562994	-1.2839426411729158	0.7467690212478778	-0.2184767419787826	2.0818084104487427	-0.8461980259028329	-0.11557680689925003	0.018189392833089197	2.1211350760821963	0.34291374695183263	0.8902141781081874	-0.34422520269416534	2.4168273680278722	-2.0770481885217253	-0.6575573738802917	0.9863115018060113
-1.4309730062695516	-0.595953939037397	0.4875568122474007	0.5340046848340513	-1.7112046170988018	0.13384586990253694	-0.04421634037060089	-0.6824024501759832	0.019548141435108298	-0.1365361197049134	-0.3666310460429169	-0.7277751489474569	0.3834033891254303	1.0316831240354005	0.43589268582765517	0.6833297632160015	-0.3747170540136404	1.6471994188504941	0.37502724215895933	2.195438608483617	-0.12240192584960051	-0.9863015406242523	-0.7631974461664801
0.5013199068553416	0.26371519708005536	0.6586146292819741	0.5938143102536401	0.6817813849369676	-0.7732625691487706	0.74383403481886	-1.4982463442323142	0.9081472700807012	0.39336086999913444	-1.9992229368668137	0.8850379948056464	0.7564382398578148	-0.1481296348109898	-0.44217799478238684	1.7520676896397973	-0.8441905619685525	1.2160014637284486	0.6269822568513509	2.493671184857394	-1.2972207542365222	-0.8202589041579175	-0.9547956096445207
-1.0966665405702414	0.10902087752310145	0.328687912793668	-0.16713162506994395	0.8324306271125961	1.8801427892355311	1.1990672258267094	0.4585821536942908	-0.4999502101233664	0.7899691840354455	0.23091232062924902	1.6242090612124547	1.8615679717483644	-1.0048848589013644	0.6872122913607205	1.2613495179706087	0.7651069065353624	1.097644829033855	0.6940673137151001	2.1431190542850707	-0.005406875923534034	-1.248308188067392	1.3705064666075204
0.14612157097710202	0.46797667240394747	0.343895234577332	-0.00909799049943978	-1.247421561165603	1.3876457629177623	1.778327569313905	0.4504614139997196	1.1599115008583913	-0.2894769394865578	0.5130405290820086	-0.519689625330632	2.298512921039185	1.020388617054856	-1.3856218432268022	0.6715753162737732	-1.6499550070108935	0.8093241824547834	0.25575118957928694	2.2982978054636316	-0.8246566137933772	-1.0075707829152876	-0.8263979739491738
-0.923735222268287	-1.1014956934983686	0.4534962798842685	-1.301852271021514	1.1885371902223498	-0.7087087004039633	1.8279210491024378	0.5997224887085874	1.158347954297703	0.255823763919179	0.6083929486944206	0.923442116667866	2.431864661745853	-0.09518760082233114	1.2473154412705802	1.2712975722867472	1.0342282897024226	-0.2200087301588822	-0.1794998653493748	2.181185615416731	0.4393011520177904	-1.0892771477823546	-0.4470574526299597
-0.4080547906140766	-0.12270773603482427	0.4788821033473546	-0.7131580956347354	0.5522599900269569	0.665396633958725	1.9731713889376472	-0.09588061544770173	-1.0459222970865927	-0.7272419082336999	2.0185371853286256	-0.2835797781735301	1.9082188023766593	0.5960582324387739	-0.690169142177525	1.4181365156498271	-1.4142778143746806	-0.10693661431833122	-1.0143594081907745	2.295245846069335	-0.163782993829673	-0.7591712073404567	-0.9142237678762218
