Component	kappa	rho	variance explained	normalized variance explained	countsigFT2	countsigFS0	dice_FT2	dice_FS0	countnoise	signal-noise_t	signal-noise_p	d_table_score	optimal sign	estimated normalized variance explained	classification	rationale
PCA_00	113.20885619385929	34.362107620347544	54.656878495981076	0.15683127595341667	37658	7907	0.5693161322300395	0.11649104660934773	14975	-6.050275630802298	2.7608992935620285e-09	12.2	-1	0.46010884377881167	accepted	n/a
PCA_01	62.105940418698005	37.19545129585854	5.1834116597943645	0.028927629899103476	12827	1860	0.410996167003256	0.21935129191863662	10761	-4.791403565474325	1.9778858897207747e-06	10.8	1	0.05604678706243953	accepted	n/a
PCA_02	46.1307962394726	37.32271298599865	4.153076004122544	0.025392143363090112	4655	2508	0.28326557521151524	0.0	10405	-6.971086069247598	1.0486264308331018e-11	11.8	-1	0.047191751047388805	accepted	n/a
PCA_03	59.9307091469862	36.10630202441273	4.112911461468414	0.023361182987478434	9012	1531	0.3691494860161948	0.0	11359	0.0	0.0	11.1	-1	0.04301943833196667	accepted	n/a
PCA_04	57.734005090767354	37.0723375435603	4.618043450724688	0.019665831990097846	18773	4136	0.5387392241379311	0.2297347316471314	11277	0.0	0.0	10.3	-1	0.04564083418739975	accepted	n/a
PCA_05	51.00329287147506	26.90497948403431	2.8458090743649933	0.014225571000987208	5237	108	0.3501922508133688	0.0	10461	6.450049960652201	3.3580232245119673e-10	5.2	1	0.027875997336118532	accepted	n/a
PCA_06	47.398931286955694	29.71099795787298	2.6961433607715146	0.013138438142387254	7029	590	0.35391746411483255	0.0	10565	-8.4853755361815	6.012742564949309e-15	10.8	-1	0.027857465136412234	accepted	n/a
PCA_07	46.71717363491533	29.328718270079648	1.9442062896483516	0.010813063609910625	4347	584	0.3467685892981237	0.31007751937984496	10387	7.094397963292225	2.9057807552093195e-12	5.7	1	0.020039487167403894	accepted	n/a
PCA_08	47.32042424857118	27.242262592525734	1.8564956809315156	0.010511469589539413	4030	271	0.3453363340835209	0.0	9945	12.847951149431005	1.7583752812107022e-35	4.8	1	0.018795966381829142	accepted	n/a
PCA_09	37.379853832056526	29.81404026230516	1.4156883529711026	0.009522110666069922	665	355	0.0	0.0	9075	5.273753242443249	2.5173929290499936e-07	10.1	1	0.017315330936319057	accepted	n/a
PCA_10	37.65749065590057	28.873431008444644	1.341993968887332	0.009149663315435425	1757	795	0.18346409173204586	0.0	10599	0.0	0.0	10.9	1	0.01624014618584008	accepted	n/a
PCA_11	32.9038854903971	25.734042706222116	1.2197817820596275	0.008484223052288044	345	255	0.0	0.0	10818	0.0	0.0	17.8	1	0.015236972900115714	accepted	n/a
PCA_12	32.0943760152342	25.268244475686426	1.1882971582485973	0.008200705261455457	148	242	0.0	0.0	9884	-2.2774090955746513	0.0246798268609573	16.1	1	0.01472332817060395	accepted	n/a
PCA_13	33.91458149949758	25.06483113360334	1.1725899051511757	0.007500416851746144	1301	701	0.0	0.0	10663	0.0	0.0	14.6	1	0.013554925645540217	accepted	n/a
PCA_14	31.03460846111299	22.129548392867232	0.987357972978385	0.007408040985523045	972	121	0.0	0.0	10775	0.0	0.0	17.2	-1	0.012998044231820622	accepted	n/a
PCA_15	34.21400410306553	23.493192111855603	0.9567501564440134	0.007021351634172635	904	339	0.0	0.0	10139	6.214095162032985	1.0984752116494003e-09	10.5	-1	0.012320626341670395	accepted	n/a
PCA_16	28.954623379640292	23.154505642738208	0.8134911913489923	0.006757374743340564	174	0	0.0	0.0	10703	0.0	0.0	17.0	1	0.011909972908100775	accepted	n/a
PCA_17	27.37390313186659	23.309822388996622	0.7295582408818873	0.006284227574419237	0	112	0.0	0.0	10781	0.0	0.0	20.8	1	0.011027027569391664	accepted	n/a
PCA_18	27.685222918807664	25.553317056652038	0.813043898937971	0.006188330424999501	301	765	0.0	0.0	10773	0.0	0.0	18.2	1	0.010947239759340099	accepted	n/a
PCA_19	23.344053482242657	22.036196849684305	0.6506125138147001	0.005793813478008301	0	121	0.0	0.0	10754	0.0	0.0	21.4	1	0.010119495672293777	accepted	n/a
PCA_20	26.13420205554931	20.52586343051219	0.6213645330184533	0.005664027161475247	0	223	0.0	0.0	10387	9.104376464459742	1.4161838179135882e-17	14.2	1	0.010278168497642945	accepted	n/a
