Component	kappa	rho	variance explained	normalized variance explained	countsigFT2	countsigFS0	dice_FT2	dice_FS0	countnoise	signal-noise_t	signal-noise_p	d_table_score	optimal sign	estimated normalized variance explained	classification	rationale
PCA_00	80.58656335562375	37.7483188576491	43.24908114078381	0.1072932796387334	22729	5012	0.4330720830113699	0.21966612377850162	13297	-5.955608715594651	6.020122027035021e-09	10.6	-1	0.3682786635178656	accepted	n/a
PCA_01	51.301305260540325	25.45606710551145	8.3828466721242	0.04583492181928763	14618	4339	0.3526290063543049	0.1902071563088512	5745	13.311459551718176	4.075875608986981e-40	2.2	1	0.11386166793582082	accepted	n/a
PCA_02	58.68950028570692	29.907268701028393	5.563613969357434	0.023091786688774162	5801	0	0.3837990802971348	0.0	11354	0.0	0.0	10.0	1	0.05477535789622327	accepted	n/a
PCA_03	43.734558818852776	30.160199660534015	4.4323409903516495	0.020350718019364573	3808	1379	0.0	0.0	10692	-1.976617650858615	0.04831195494463522	14.1	1	0.050178900028549765	accepted	n/a
PCA_04	62.87104710229237	25.34099132128408	6.445527116003092	0.015612175895040815	15391	381	0.4996654175588865	0.0	8241	11.783291302429555	2.263148440879138e-31	1.6	-1	0.05209940800697804	accepted	n/a
PCA_05	60.40126972559516	27.168984545840793	3.2516713256687826	0.013221253424881441	6791	0	0.5231222385861561	0.0	7837	11.59290481106906	9.295862918411138e-31	2.0	1	0.03112717010644049	accepted	n/a
PCA_06	39.05384140417455	27.046637043069502	2.793940042655848	0.012562340664481609	1590	417	0.0	0.0	10598	0.0	0.0	12.9	1	0.028781450288731955	accepted	n/a
PCA_07	36.861042951590285	27.487858314139377	2.329539832599107	0.010956605071726374	137	140	0.0	0.0	10704	-2.3904097363858847	0.01861696152231937	16.3	1	0.02488765161710598	accepted	n/a
PCA_08	37.52885436235882	29.37801004364603	2.614276095803141	0.010735046484284543	671	205	0.08669656203288491	0.0	9912	-4.912314677809376	1.4530426633542908e-06	10.0	1	0.02503194064742713	accepted	n/a
PCA_09	34.288999549300165	24.53970613388284	2.0450487546198697	0.00952348532436284	406	127	0.0	0.0	10482	0.0	0.0	13.7	-1	0.022103284154919127	accepted	n/a
PCA_10	30.837782747151316	24.077117743412288	1.7371619799336708	0.008430759949041822	0	0	0.0	0.0	10556	0.0	0.0	16.2	1	0.019100244768967843	accepted	n/a
PCA_11	30.366016191772342	26.272786620951518	1.6827606747182526	0.00838685282336155	0	105	0.0	0.0	9669	1.442947271960585	0.15169671709083574	11.8	1	0.0191620851946038	accepted	n/a
PCA_12	30.115374845364357	25.53699164338599	1.5881780652794502	0.007911392547475755	109	0	0.0	0.0	9169	2.4992361171444455	0.013867994805769775	10.2	-1	0.018085066913876874	accepted	n/a
PCA_13	27.592924019127917	22.420087972699413	1.4119988004542023	0.007465064122773981	0	105	0.0	0.0	10113	0.0	0.0	15.4	-1	0.01676411901303013	accepted	n/a
PCA_14	30.06677054113282	20.276211160509778	1.4152842585943266	0.007322764380329023	419	0	0.0	0.0	9942	5.926702311641989	8.542065046007948e-09	9.9	-1	0.016500685264819667	accepted	n/a
PCA_15	29.60709425284174	20.443721881563157	1.4124393940788698	0.006669975392709814	109	0	0.0	0.0	9979	6.292503538213459	9.485506361530054e-10	11.0	1	0.014973246942878998	accepted	n/a
PCA_16	28.297170123688076	19.74220441251671	1.1379682517176122	0.00626407895234662	153	0	0.0	0.0	9859	11.864806360799383	7.929902079190038e-29	9.5	1	0.014060188539941548	accepted	n/a
PCA_17	25.632299459460633	19.542808490174096	1.0701144004842027	0.006011825500122818	0	0	0.0	0.0	10031	5.367307937836227	3.285687270017215e-07	13.6	-1	0.013513146720577966	accepted	n/a
PCA_18	24.262649429654687	19.06383615408175	1.029698964126778	0.0058160443036576	0	0	0.0	0.0	10348	0.0	0.0	17.2	-1	0.013013639059375184	accepted	n/a
PCA_19	21.283321793302374	19.942435614068927	1.0030554579434228	0.005649648918600131	0	0	0.0	0.0	10188	0.0	0.0	17.2	1	0.012711533242538183	accepted	n/a
PCA_20	22.182953561068146	19.99362982062496	0.9893241240698871	0.005551101683192545	0	168	0.0	0.0	10375	0.0	0.0	18.0	1	0.012457675611596258	accepted	n/a
PCA_21	22.42048817880414	18.150386269690532	0.9149052569738333	0.00541713960677571	0	0	0.0	0.0	10336	0.0	0.0	17.4	-1	0.012108836273882212	accepted	n/a
PCA_22	20.83521006850716	18.346942122526293	0.8930741172387877	0.005366360253615651	0	0	0.0	0.0	10303	0.0	0.0	18.2	-1	0.011996698200471403	accepted	n/a
PCA_23	22.73842077963815	17.722335696260842	0.8996785755285643	0.005269932602648907	0	0	0.0	0.0	10161	0.0	0.0	16.2	1	0.01176756772838365	accepted	n/a
PCA_24	22.12850587415025	17.67962154938631	0.9059005685280311	0.005128032689215354	0	0	0.0	0.0	10302	0.0	0.0	17.4	1	0.011447494756307785	accepted	n/a
PCA_25	20.905100533677167	17.563329552149426	0.800571170363192	0.005019673797343866	0	0	0.0	0.0	10291	0.0	0.0	17.6	1	0.011212277568686237	accepted	n/a
