Component	kappa	rho	variance explained	normalized variance explained	countsigFT2	countsigFS0	dice_FT2	dice_FS0	countnoise	signal-noise_t	signal-noise_p	d_table_score	optimal sign	estimated normalized variance explained	classification	rationale
PCA_00	76.82078808056208	35.126312411372936	21.524352710216803	0.06434975463188923	17015	2265	0.4228670783620121	0.0	13230	0.0	0.0	10.3	1	0.1873910935691993	accepted	n/a
PCA_01	66.40659318201031	35.112540067343765	9.41636891668676	0.03603147026130167	11055	1657	0.45144724556489263	0.10064102564102564	12217	0.0	0.0	10.3	1	0.09447060405485239	accepted	n/a
PCA_02	52.56775637277596	38.716456817253935	8.038254115001463	0.029392038518693705	7295	2414	0.36505612493899464	0.0	10303	-12.867531316212451	1.734361162760629e-34	14.4	-1	0.07653421335426548	accepted	n/a
PCA_03	54.39798210812488	38.81604143928029	5.645266819378991	0.023195051789442183	6219	1953	0.27632574165896295	0.0	11005	-5.306190331296779	6.447824055922314e-07	15.0	-1	0.05865634902975021	accepted	n/a
PCA_04	59.63940328900782	28.489102155180063	6.609417171251467	0.02077694273512238	6342	449	0.3551627159501808	0.0	11104	1.5109767802027398	0.13147027077356374	10.2	1	0.051448112760436704	accepted	n/a
PCA_05	61.9498829726722	30.06644918465003	5.078132153308832	0.01828230501532105	8507	839	0.5087200531048217	0.0	7347	17.517841054734742	5.2925596102282766e-67	1.2	-1	0.04644777787812685	accepted	n/a
PCA_06	60.80788569285176	27.506981186350437	5.989949549232124	0.017101359398669032	10685	801	0.4935591257779708	0.0	9084	2.567361438512756	0.01032153193234938	2.6	1	0.05018047225836375	accepted	n/a
PCA_07	44.477586388004504	28.320338803297396	3.537570640098523	0.013248774111141975	4115	447	0.24899304284145002	0.0	10418	-8.744868594889502	4.4479110329199325e-16	16.0	-1	0.03840630163408897	accepted	n/a
PCA_08	38.784186530996166	26.5897763345988	2.99669361916147	0.012413282485997136	1907	251	0.24677716390423574	0.0	10026	-7.200196206368993	1.85323751991701e-12	13.2	1	0.029022822824042296	accepted	n/a
PCA_09	44.153273076773885	25.670070918675307	2.8108833755468634	0.011302705258774914	2680	0	0.4174957762342782	0.0	9290	14.805223585727207	1.2303407834577663e-46	4.8	1	0.02653969609436785	accepted	n/a
PCA_10	35.6583767842965	25.982649851850315	2.247432239245665	0.01059461258544727	586	0	0.0	0.0	9812	-5.018029371927673	7.737499992800407e-07	14.7	-1	0.024983376506370312	accepted	n/a
PCA_11	31.927297304020154	27.29440084883274	1.8900788152813628	0.009447668261607648	0	215	0.0	0.0	10406	0.0	0.0	20.5	1	0.0219981139838479	accepted	n/a
PCA_12	33.97501459079421	25.57852620367603	2.2796324745524097	0.009178731947769041	877	103	0.0	0.0	10120	0.0	0.0	15.2	1	0.022081385648741625	accepted	n/a
PCA_13	32.45018802575902	24.921398282657734	2.0866579005430763	0.008543486289600832	395	166	0.0	0.0	10032	0.0	0.0	14.8	-1	0.019815338235560646	accepted	n/a
PCA_14	29.983884282318336	23.852580286614007	1.7089753383699822	0.008254860291848963	132	148	0.0	0.0	10063	0.0	0.0	16.6	1	0.019101765604647856	accepted	n/a
PCA_15	32.725982488297184	21.58096769226078	1.373266142008093	0.007542300530719146	564	0	0.0	0.0	9792	4.8763805921655194	1.754504417272808e-06	10.5	1	0.017398908673878468	accepted	n/a
PCA_16	29.343202574566188	22.35009071923375	1.5255953333922057	0.0071952916793293735	0	235	0.0	0.0	10211	0.0	0.0	20.5	-1	0.016624511607605245	accepted	n/a
PCA_17	27.506982691784376	22.486655240465165	1.4070271699721109	0.006889369996600903	0	211	0.0	0.0	10144	0.0	0.0	20.1	1	0.01587857290415983	accepted	n/a
PCA_18	26.828261340934876	20.811603435330298	1.1168171015253046	0.006347416353672863	213	149	0.0	0.0	9886	6.471927209085779	1.473429680693005e-09	12.5	1	0.01503697054494509	accepted	n/a
PCA_19	27.522017984199923	20.040358020808487	1.165176613614032	0.006269292980371407	119	299	0.0	0.0	10076	0.0	0.0	17.4	1	0.014406616254627186	accepted	n/a
PCA_20	24.432488987624115	21.82482579607	1.1522712730769724	0.006146255181036033	0	222	0.0	0.0	10044	0.0	0.0	19.3	1	0.01428025571216714	accepted	n/a
PCA_21	24.443766328177098	21.385217069390265	1.0842812342750618	0.00601876995160397	0	0	0.0	0.0	9985	0.0	0.0	18.3	1	0.013988757873683137	accepted	n/a
PCA_22	26.56997240603406	19.31227001555825	1.0912025091996629	0.005877788010972781	0	0	0.0	0.0	10059	0.0	0.0	19.1	-1	0.013642576600529678	accepted	n/a
PCA_23	21.361903781689133	21.017004486490745	1.0088414311652232	0.005738101649390263	0	0	0.0	0.0	10193	0.0	0.0	22.7	-1	0.0132264291633635	accepted	n/a
PCA_24	25.050372186039986	20.640343348068843	0.998889818848407	0.005715602961028082	165	0	0.0	0.0	10102	0.0	0.0	18.0	-1	0.013181178038604418	accepted	n/a
PCA_25	23.421413894609287	20.590505072278663	0.9867150790351685	0.005582711366770032	0	164	0.0	0.0	10047	0.0	0.0	19.7	-1	0.012816403035113081	accepted	n/a
PCA_26	21.736103506656256	23.841425024864915	0.9680302277887134	0.005521287556146117	0	128	0.0	0.0	9991	0.0	0.0	19.5	1	0.012771362834398073	accepted	n/a
PCA_27	23.06442582435234	19.976671030359046	0.9167521156304971	0.005424699099726903	0	123	0.0	0.0	9967	9.994195697665011	2.843487651394598e-20	15.8	-1	0.012446328732886315	accepted	n/a
PCA_28	20.416943174709186	19.579526962026364	0.8286208115323407	0.005266263095205773	0	220	0.0	0.0	10160	0.0	0.0	22.9	-1	0.012102510092547203	accepted	n/a
PCA_29	21.103410829078793	21.130656416017672	0.8913306920192319	0.005177350983748032	0	457	0.0	0.0	10168	0.0	0.0	22.7	-1	0.011876902924378157	accepted	n/a
PCA_30	22.007661442960845	19.32902861766036	0.8171937981062212	0.005120172130348119	0	110	0.0	0.0	10126	0.0	0.0	21.3	-1	0.011741688617261532	accepted	n/a
PCA_31	21.07720548221313	19.847289926485487	0.8083228109349727	0.005017878486523756	0	121	0.0	0.0	10130	0.0	0.0	22.3	-1	0.011502602953189691	accepted	n/a
