pca_00	pca_01	pca_02	pca_03	pca_04	pca_05	pca_06	pca_07	pca_08	pca_09	pca_10	pca_11	pca_12	pca_13	pca_14	pca_15	pca_16	pca_17	pca_18	pca_19	pca_20	pca_21	pca_22	pca_23	pca_24	pca_25	pca_26	pca_27	pca_28	pca_29	pca_30	pca_31
0.1447960291751445	0.19380432888405216	-0.1348019035883209	0.09189169523632965	0.07861444502886938	0.009071393144328008	0.20540886492792762	-0.007400032933355416	0.15694243116583598	0.005355487221267083	-0.04640897579442235	0.011405513986548637	-0.01885082896989547	0.014351494066681245	-0.12880612844782907	-0.051560777370967835	0.0008135390019624154	-0.12657320632229457	-0.03832282898753528	0.1466242409491355	0.06046479030120253	0.14110215544613572	0.08099895811642539	0.15284139033284244	-0.056318481374557104	-0.07051804232914773	-0.20160842626258932	-0.02734518394550803	0.11652994533603313	0.10971725580123949	-0.016830338491887857	0.05458559201298188
0.11482283656783787	0.1687726033740109	-0.014578744810732458	-0.08252195794719921	-0.06805072661336023	-0.10906596448804702	0.11136893410360826	-0.1198818098029678	0.18138953520084058	0.1028779472627072	-0.002038326632111221	-0.01739034747506033	-0.11269607167320864	0.033962206506208056	0.0005814432051653509	-0.0597889281013216	-0.044691028792617354	0.026266543693431847	-0.07243755591681865	0.0026566316576973857	0.24275341269441086	0.06321991649170441	0.055380228991027416	0.021846284477217207	-0.06697399409083414	-0.05735166929847426	0.03592182576979113	-0.12720610338545688	0.12966138872602134	0.036198300629139854	-0.06926936883357372	0.05779825718968978
0.12106982667147959	0.14029423025363752	0.023226410291008026	-0.062488409222090036	-0.0749172018868613	-0.15990601165519983	-0.0886355902580781	0.12130213762120726	0.0317615086235587	0.07931981323017182	-0.06575316468707038	-0.027121964448666276	-0.013638560190560497	-0.1143865704306298	-0.10172950369776826	-0.05816134125955748	-0.07303572907863928	-0.10970522540911845	-0.045774554239789905	0.018282703396082275	0.04517872137799202	0.1206620941969427	0.11372514313007015	0.025218462982187512	-0.07948657601588688	-0.08236955774412551	0.009953226767403114	0.01636682968523347	-0.007793957602164012	-0.12305586835637922	-0.06051094633307729	-0.011780239181761016
0.13549523897546167	0.16968954695623217	-0.062198964625295464	0.04628527828712006	-0.05693223742488282	0.0009922636021617963	0.023126689695935954	0.09385652911799487	0.021375243857132298	0.0053837262783113845	-0.03661072733167203	-0.004716958162663206	-0.10743045704544088	-0.005065972652707241	-0.09978219980938154	-0.09110176344581114	0.006829456898977007	-0.14013690627301828	0.07763720250667559	0.018183074687323553	-0.08659829853530593	-0.057797107328398545	-0.057746245793742566	0.071443468790929	0.051313439499936046	-0.13831171801537478	0.10251690571824937	0.06128501967374207	0.09754912637477345	0.08917600473314614	-0.006962897916543875	-0.04766063552080701
0.11853664330706593	0.13488337944801904	-0.018825431337516352	-0.1390846261153546	-0.11356335126952259	0.03287976917791319	0.06611597420315568	-0.07253539867656375	0.02005793470267933	-0.026033113254558385	0.08671040955282219	0.02545990919108675	-0.09899425320118815	0.05124723433171717	-0.013593800798982536	-0.17042150885722415	0.000563343876894593	0.044404589339124945	0.02266520442544069	0.01897591098089038	-0.006770016151946737	0.07081755446916711	-0.0728236279707397	-0.06486616199944645	-0.034889757994875564	-0.05400620872525857	-0.00718427929534754	0.03827494894296441	0.07434129590871578	0.07427647409307273	0.05939399673948377	0.01608700144304547
0.13385214163794634	0.14055452519131775	-0.005233549381630231	0.0002038949225367792	-0.1018960803364791	0.015219579029399632	-0.10158723387457769	-0.036464610887982626	0.024446793405124456	-0.06330064946226145	0.007419923567148122	0.07643883555915426	-0.009613270290086228	-0.012582841038738897	0.0632810499186269	-0.13980131184460626	0.028003378882836393	-0.00715508082003637	-0.03393242713752066	0.002838492535935981	-0.05155547795405334	-0.06059263567132683	0.11881094494787572	0.01684050673485918	0.0421983372866364	0.018225208911570943	0.00819006670690399	0.01656795426802628	0.05748985574099256	0.1320210845381785	-0.04122248708393739	-0.007393133459657256
0.11146122168925678	0.11837547482817387	0.0030867730338769994	-0.12091874049806423	-0.13152209176001456	0.004307312455873126	-0.012690705011762449	-0.017265610953126266	-0.045720722777344236	0.04422899793713153	0.08606419231735538	0.011872161307055065	0.006419211685702052	-0.037328618685595276	0.06905019107375318	-0.06417663634290449	-0.01563906689517372	-0.05184597374833086	0.02198668242644302	-0.012007082568191801	-0.055963981220803975	-0.04258196236716055	0.03152084187479497	0.07627960831273509	0.04420241523178802	-0.027628695499048315	0.05456994358576369	0.08926423804784117	0.018594565556768167	0.0922445855063725	0.014360604420432691	-0.10290583928603662
0.13841154645979545	0.1523940377154706	0.05080803658183325	0.018803694764012557	-0.09874545984235467	0.01237164521061729	-0.10949051562781309	0.06311345490819426	-0.03841965576653961	0.003693242782633722	0.03519652190764545	0.008388676963035588	0.0721925263617686	0.055831533995541666	-0.04455068955822769	-0.08572485916658913	-0.05515939243089953	-0.059815065585588106	0.024083864612396772	0.025974597200231486	-0.08846807057469627	-0.01863873914323927	0.10456470960054763	-0.13519794230439441	0.006874532404490118	0.0025092905636249427	-0.05021473402258181	0.042885489802429	-0.055632126680065654	0.08980791393332532	-0.05624838689781245	-0.12249047929209506
0.12375516589670642	0.10345315482629266	-0.1116410882124451	-0.0494716983442014	-0.08338547917241645	0.12762456068771263	0.0030066451487189005	-0.018255836413158172	-0.05951823757986208	0.027794345594745168	0.06344365723330389	0.041901259954189085	-0.05945216329643131	0.08086604502863273	-0.002001617833010033	-0.10741610272028657	0.009081589415050398	-0.010124226062891295	0.07387741059886642	0.03333918635195979	-0.10065662358666136	-0.05440146088931967	-0.01290644019195187	0.08883928498794771	-0.01898527489552545	-0.10169777800101346	-0.024628548230430092	0.07233779376711294	0.07352626728830977	0.07814262854578094	0.03735662610808118	0.08707521416907735
0.11852804081230867	0.13850503124224525	0.06184924286482908	-0.08470370622606122	-0.01569517553306593	0.017743808291627552	0.012453138230340229	0.024743704995567935	-0.032625298507144074	-0.046318873690223215	0.06448239526318342	0.0733010810377478	0.047652864652117516	-0.026458523080394633	0.08060992653763543	-0.07998661157694678	0.051162460445428146	0.0071616254440037275	-0.008877369930918456	-0.04082256013678309	-0.00789000555594118	-0.01127348620317677	0.14150503502814507	0.08082171335410812	0.09905006093521285	0.03363575505182034	-0.02343973729762383	-0.10045465607938046	0.00041797533602902504	-0.02656162042213664	0.06495864984826578	0.011039334793345151
0.12159298422939108	0.13395426415955866	0.030695465911106917	0.011239304341088607	-0.04344225397797341	-0.008714053263899561	-0.052090763382390715	0.009832599317003391	-0.04527629004615197	-0.029172118028555297	0.03450349509403565	-0.06497646843999655	0.045602982654651035	-0.014282679480264626	-0.0522049067674879	0.04588918846876626	-0.025435958659075865	0.005604210461083142	0.04749903297014444	0.060208098159395734	-0.17814700647673132	0.05182766860622198	0.12761918547750348	-0.10322873442778413	0.024744497875471953	0.05418564271555544	0.08837910226997414	-0.14316841874579245	0.052799981731977114	-0.05825470018938152	0.002704259520170656	-0.059214625453354375
