ICA_00	ICA_01	ICA_02	ICA_03	ICA_04	ICA_05	ICA_06	ICA_07	ICA_08	ICA_09	ICA_10	ICA_11	ICA_12	ICA_13
-0.8999594650250274	0.01894833371082932	-0.40134518850776707	7.689578720414757	-0.385728460400786	-0.22160447397923025	-1.0307861531721494	0.585451249689834	-0.34161305832044553	1.4859965547993492	-3.610467156457092	-1.7033044962023893	1.2197679657914087	1.1652778796994323
0.9806083375621196	-1.7120350940155578	1.2343917926744812	2.715806401589128	-2.844463221354202	-0.11107835752785503	-1.1870400471418303	0.02959803939525628	0.2654627734480759	0.8735542734235013	0.1141848539636754	-1.6157650308405704	0.29978029532363243	-1.0046214921184928
-1.2149131565473512	-2.5464566298188664	1.3866008769556675	1.9245208028142307	-0.32742269551784736	1.157547370932657	-1.8856411732974225	-0.254949865125796	0.3420704402617472	0.9461189703776703	0.655165533097373	-0.12579468707484517	0.39073914764052037	-0.7891300989696894
0.9912137222153931	-2.1956780598177827	0.3166075595210763	2.6266495465896136	-0.21355430187029886	-0.9738163114376905	-1.4243697956430417	-0.6831796394322956	-1.067622653487693	0.5666933982892209	1.1350238745168673	-0.6477782221424219	0.05866316276891345	-0.8098145736006267
-1.5023528306097924	-1.3042331387752943	-0.8065023090679262	1.717544014838826	-0.907958573917471	-1.5524925641738636	-1.1694118851418056	1.0271733217243613	0.7479701875692685	-1.7272330390468817	1.301098387361824	-0.04645976412843159	-0.682695223710125	0.6182470694765878
0.966433957387138	1.1744756165883359	-0.37669388779937135	-2.0497328591753474	-0.9868179758031351	-0.7879719303525076	-1.57138419600482	1.5634990572016363	1.2432517059922674	1.4325698984658786	0.9536857153572642	-0.26912577246210206	-1.3286567987337277	1.3529560608760238
-0.7459964645715802	0.5477043752972502	-0.23051255136470747	-1.4786781602868513	-1.5630401131077316	-1.8817112707653412	-1.0261325980190996	1.9481212235528833	-0.6333053047534292	1.549935730150464	-3.4748069553233707	-1.4086790430202374	-1.5102616755762484	-0.33455781286482533
0.6573657561319208	-1.6179723314587042	-0.12610040919977888	-1.606583856691864	-4.102079587216305	-1.088431658823181	1.099161534030509	0.34526128268401196	-0.1554125561323412	0.8460055141202931	-2.2761030658535564	-0.7216170567102721	0.05277376115249543	0.9972708970967274
0.001538491489033967	-2.7363000057868785	-1.336204808872508	-0.5249221310074529	-0.015456629535473198	3.1142813219192287	-0.5115609909668377	0.5686825049514326	1.7789128689258555	-0.7534437552970157	-1.1643258648957044	2.321549478591034	0.6766956335276356	0.9270274677815554
0.6862007273943386	-1.9456893494068084	-2.0581860487190093	0.5762042264590275	2.0947564036990824	0.3013706225313677	-0.02318297079305021	0.40311502575071595	-0.8715569244742034	-0.4354807780823366	0.6110829471907018	0.5054193508680326	-0.029650841670369674	1.4939605357093324
0.5020554659486223	-1.3799527693757732	-1.3421606762257166	-1.7640382543369937	1.2616579148670768	0.20806144619336764	0.6706260458115811	1.1432217614966471	-0.24793291962857214	0.651678356701672	-0.2111982296956077	-0.7273606090223762	-0.4057439847312734	0.9898149280153739
-1.1544265812415189	-1.5231726723416072	-1.3701654540006152	-1.994176525777123	-0.5272300086021017	0.408506392769666	1.163948409941937	-0.2593001048318606	-0.776775418977081	-2.709934876063376	-3.08006097803571	-2.1495427948919166	-0.2697397515919823	-0.04057763832268981
1.2403766696766403	-1.2996964906927488	-0.9333302757232702	-0.5945364969897969	-2.2312139692610162	0.9257302831570564	0.9722397437378825	-1.15705537372683	-0.29470903198314985	-0.19621204092793446	0.06355280285490034	-0.5616805864524748	0.8051822602892081	0.8813467217406383
-0.024467648933321828	-1.322298755701049	0.23718604166568355	-0.05562226578199287	-0.018738057955292934	0.30088966106828435	0.22285434978541338	-0.07163995715094441	1.5739240530832186	-1.1843180914523626	-0.9635910281906037	1.7255274615951026	1.0674153787493952	0.3281165903551093
0.6761097080720775	-0.9227374315731588	1.2566456934468049	-2.160992563533793	0.7028672997880255	-1.030039174087706	-0.6232457609667719	-1.0424823478871703	-0.6032522781393349	1.623789450620417	1.5307621659623811	1.518356517644934	-0.539337145678493	-0.32920454543569977
-1.5303676053089932	-0.5355090455919675	0.5812562547225424	-1.474255641158838	-0.37771388967627695	-1.7644517194426796	0.06572916285095065	0.10771039348610215	-0.5043811646027069	0.4851817294141619	-0.43539333330259544	-0.2690973974156896	-0.40145982700716387	-1.7836884660231644
1.396573959733388	-0.04407256064398709	1.2087901724497787	-0.2577889415684318	-2.262461767480699	-0.7377498187918297	0.4026841383975855	0.17279181089162046	-0.6699201557357695	0.45308170658838703	1.4759411215699338	-0.3454143031316244	0.047561495497636434	-0.7012749360525712
-1.3351871606581958	0.3593365875341852	1.6831731025372842	-0.7173486239748676	0.16978441544158354	0.37376206405342344	-1.2181405922551996	0.5588239819288504	-0.3963434598434125	0.5973740831728845	0.5768940466116639	0.6228805179352287	0.09239692041275281	-1.8873176478269307
-0.5956601549448627	0.3443898118734802	0.825015665793169	2.6335636655499823	1.3408688464064997	-0.7378032835306254	-0.15792533706935546	0.3718115870605064	1.1651132593867843	-1.452364618000786	-0.5029985541974997	0.39084046676286516	0.5324051436825438	-0.1083037262490714
1.174396305994024	0.6218632332410843	0.9494542920172243	2.4284615962037828	-0.5654725780898842	-0.7098419972243232	-0.1138982104084058	1.4418210153128357	-0.272288449800127	-0.09677446410270382	1.2749625505871178	-0.21879412514163912	0.46057724824606655	1.2142251197688074
-1.134346638954279	-0.02411632628275105	1.015722668825184	0.15681369009640847	0.5916167935018714	-0.25545510891027695	-0.03516779835223066	1.074554200018402	0.06912489538068908	0.6137180677201559	1.1383047259515269	-1.1638991468082018	1.1034130638841286	-0.9944670317506837
0.9830103637226956	-0.6017769384536177	-0.15177109974084288	1.1929678054222568	-0.454392263220693	-1.023554298958347	1.1348115739710818	0.19000878287110906	-0.09456315072904786	0.24587002721355308	-1.6197638626577315	-0.9519251577839689	2.2420455988694514	0.9950281271790885
