Component	kappa	rho	variance explained	normalized variance explained	countsigFT2	countsigFS0	dice_FT2	dice_FS0	countnoise	signal-noise_t	signal-noise_p	d_table_score	optimal sign	estimated normalized variance explained	classification	rationale
PCA_00	73.01434547353284	29.964777699447758	29.014428578358597	0.07754194592707613	17241	1119	0.4198996161795099	0.0	13037	-12.664582289321332	1.3440991143511025e-33	9.4	-1	0.26955079323729036	accepted	n/a
PCA_01	74.32974278147155	32.5654421649267	20.07382350139076	0.055287567652721116	11983	1048	0.33862985152383435	0.0	13265	0.0	0.0	8.0	1	0.1712531935094096	accepted	n/a
PCA_02	35.398275556065045	19.236129700924536	6.974291416723806	0.029570307607908016	4920	408	0.17506361323155217	0.0	7146	-3.895993259219617	9.848873752477794e-05	7.0	-1	0.08088967745343423	accepted	n/a
PCA_03	35.01060169815747	24.646764044492688	4.6436739706980275	0.018834739762893002	1779	757	0.1883931175269758	0.0	10681	1.3304802888869773	0.18350130038669432	5.4	1	0.05151808472292999	accepted	n/a
PCA_04	50.75721411928223	26.4973514781727	5.075086583593706	0.01694981515888197	4565	169	0.32993574119211166	0.0	11634	5.644960899898367	8.238274420334176e-08	7.0	-1	0.04726442398427119	accepted	n/a
PCA_05	54.150195430571294	25.819313780326507	6.018992572905504	0.015023439978549769	9554	130	0.37794672646721	0.0	8984	8.259711077095137	2.026826118665448e-16	1.8	-1	0.05010471541171291	accepted	n/a
PCA_06	37.65373895709405	25.70197047278931	2.8200042125999674	0.011418651748225924	1454	147	0.0	0.0	11014	9.510809386068937	4.26953774092473e-20	7.7	-1	0.029692675223351297	accepted	n/a
PCA_07	33.743832754863945	32.117852225187136	2.8077055961148076	0.010295231553661719	123	278	0.0	0.0	10028	-12.439660178426276	2.0357661362278864e-33	11.5	-1	0.026948091234814862	accepted	n/a
PCA_08	32.680332724831	20.93764523758243	2.1372357830076445	0.009074459895137424	284	0	0.0	0.0	10754	9.529517606515213	9.594811472888954e-20	7.3	1	0.023294154639197505	accepted	n/a
PCA_09	28.241194418311647	19.56498425500247	2.018251523441028	0.008572044565064578	229	0	0.0	0.0	10047	1.3663885540893388	0.17205274388189046	8.5	-1	0.022711269217501835	accepted	n/a
PCA_10	28.599147015045855	22.854605405528282	1.9816983280173037	0.008077357833447794	0	162	0.0	0.0	10985	1.9609351100728243	0.051950056282163815	10.9	1	0.02065717671506156	accepted	n/a
PCA_11	26.160143752301295	21.61786917928686	1.669977108594419	0.007604421277457382	0	0	0.0	0.0	11046	0.0	0.0	14.5	-1	0.019367045590458116	accepted	n/a
PCA_12	24.54011032304451	20.905167285080054	1.5241530795776754	0.007351012347334391	0	0	0.0	0.0	10811	0.0	0.0	13.3	1	0.01874924447462508	accepted	n/a
PCA_13	25.561743540479696	19.603313946950998	1.4991670781147652	0.006979333656547605	0	0	0.0	0.0	11060	0.0	0.0	15.1	1	0.017780067917966717	accepted	n/a
PCA_14	26.502789231318364	22.27886710571665	1.4295095940782072	0.006834309157631336	127	0	0.0	0.0	9679	-1.1347662856020908	0.25746609346618177	11.5	1	0.017618290709293334	accepted	n/a
PCA_15	24.23846759328223	20.236981276483476	1.3406194089120194	0.006490634576021294	0	0	0.0	0.0	11066	0.0	0.0	15.7	1	0.016487299674864186	accepted	n/a
PCA_16	23.18501602016314	19.354692921413328	1.2320440986509322	0.006373332781851163	0	0	0.0	0.0	11036	0.0	0.0	15.2	1	0.01646224833458675	accepted	n/a
PCA_17	23.579868119926644	18.251671422724563	1.2100076832500881	0.00598991961039462	0	0	0.0	0.0	10937	0.0	0.0	13.9	-1	0.01526630449370906	accepted	n/a
PCA_18	21.725020539144978	18.076763004317495	1.1639865087763488	0.005888771570818359	0	0	0.0	0.0	11208	0.0	0.0	16.9	-1	0.014943331654229258	accepted	n/a
PCA_19	21.680984975440964	19.179860906164038	1.1177677357270663	0.005671909489639629	0	0	0.0	0.0	11008	0.0	0.0	15.3	-1	0.014476240423666662	accepted	n/a
PCA_20	22.758175510135306	19.019676925364056	1.1603068207827063	0.0056007060239856785	0	0	0.0	0.0	11036	0.0	0.0	15.4	-1	0.014215365164798219	accepted	n/a
PCA_21	20.89865904499128	19.980756544172852	1.0848195295921874	0.005496766360090873	0	421	0.0	0.0	10992	0.0	0.0	15.3	-1	0.0139271682600808	accepted	n/a
PCA_22	20.819703650806332	17.708949632475917	1.0076395359918162	0.0053168234975776215	0	0	0.0	0.0	11056	0.0	0.0	16.7	-1	0.013480925501536211	accepted	n/a
PCA_23	20.75145851246039	18.828006244061317	0.9948097511006022	0.005263048657670567	0	109	0.0	0.0	11148	0.0	0.0	17.5	-1	0.0133422124512102	accepted	n/a
