Component	kappa	rho	variance explained	normalized variance explained	countsigFT2	countsigFS0	dice_FT2	dice_FS0	signal-noise_t	signal-noise_p	optimal sign	Fstat nuisance model	pval nuisance model	R2stat nuisance model	Var Exp of rejected to accepted	classification	classification_tags
ICA_00	39.78000376385237	22.84716826676753	2.5645762318994234	0.026573430105244312	586	0	0.0	0.0	0.0	0.0	1	36.21327005422377	1.1102230246251565e-16	0.8532003707533027	n/a	rejected	External regressors
ICA_01	38.36454577841976	20.20518812708143	1.0648139304403896	0.01532490769097578	2206	114	0.514311676510677	0.0	18.166623390476737	1.542919376656301e-68	1	2.721394390582172	6.822404740447485e-05	0.303992923463943	n/a	rejected	Unlikely BOLD
ICA_02	57.34154936483804	22.842376403009055	1.9351509590834097	0.023645560140212466	6924	401	0.5511071348691567	0.0	22.714271142529356	3.9623685999690734e-110	1	5.548527979057954	2.3445689834034056e-12	0.47104066399045863	2.2680842290830117	accepted	Likely BOLD
ICA_03	21.68458100496926	22.03839760711226	0.8622678196755231	0.01449355461494279	0	0	0.0	0.0	0.0	0.0	-1	0.9217717459918054	0.5779581352181411	0.12887332613496205	n/a	rejected	Unlikely BOLD
ICA_04	25.790152719010027	20.98118349384395	1.0529824365942766	0.017831947531254624	0	0	0.0	0.0	-3.4305039222106073	0.0006162262867424919	1	5.743439982371193	7.66275931596283e-13	0.47965087966463593	n/a	rejected	Unlikely BOLD
ICA_05	29.935175876672503	26.328559200973658	1.0531051414615	0.017848452948087044	0	109	0.0	0.0	0.0	0.0	1	6.363133528700002	2.3647750424515834e-14	0.5052550944873402	n/a	rejected	External regressors
ICA_06	54.97785137213705	20.504224552371554	1.4225216276982744	0.020357200448512414	4923	0	0.6069549066143844	0.0	24.063024139415667	2.0536339577635817e-119	1	1.9245523472123014	0.007570025030082084	0.2359873033588743	4.136210577954069	accepted	Likely BOLD
ICA_07	54.879777163740876	23.380457825879834	2.007194313746403	0.022300725337398887	6258	433	0.5542046605876393	0.0	18.087314236270995	4.2520811876443045e-71	1	6.3209111440043735	2.9753977059954195e-14	0.503590830492159	n/a	rejected	External regressors
ICA_08	38.73888177328232	30.87135407578056	1.9164438390638927	0.02461757745284269	635	389	0.0	0.0	8.748702534092175	2.5210606870425312e-17	1	0.6335183030683894	0.9143074733855777	0.09229192395357133	n/a	rejected	Unlikely BOLD
ICA_09	39.691983439361096	31.52489929240972	2.8559288257577746	0.02553105258410394	1551	374	0.17007465108730932	0.0	-10.462641755976302	4.899272953044159e-25	1	1.7967066917463126	0.015185574522408651	0.22381963011647188	n/a	rejected	Unlikely BOLD
ICA_10	21.41391256461717	67.60272276560043	1.191985507317766	0.013905057764028925	0	2551	0.0	0.7847851793456839	0.0	0.0	1	0.8458795518837683	0.682465217774779	0.11953109132069328	n/a	rejected	Unlikely BOLD
ICA_11	26.025381635077487	23.102222654452966	0.859082971684479	0.014690492762384605	0	0	0.0	0.0	0.0	0.0	1	6.519073784463617	9.992007221626409e-15	0.5113062001371286	n/a	rejected	External regressors
ICA_12	23.967735638328865	20.436316985452503	0.7142024604837036	0.013080124157105208	0	131	0.0	0.0	0.0	0.0	1	9.314542949300888	1.1102230246251565e-16	0.5991866127489294	n/a	rejected	External regressors
ICA_13	72.54401219738942	22.98254733638106	3.2475804065859037	0.02884122060548193	6544	0	0.6327891469303288	0.0	17.884697312892364	4.2877932173701576e-70	1	2.240079021905121	0.0012437023930973456	0.2644456558642637	6.75610268041178	accepted	Likely BOLD
ICA_14	61.31970131701753	26.038333244386465	3.4636587583090988	0.041878317377650125	14674	714	0.5164639680522781	0.0	5.257860222071644	1.8937135333360125e-07	1	3.299127835127682	1.8977946351084185e-06	0.34618714266429307	4.778012329865944	accepted	Likely BOLD
ICA_15	26.94378038196805	20.17756791663705	0.8298237779190804	0.013295089220942281	462	124	0.0	0.0	8.494641188006172	1.1635887525067713e-13	-1	4.761019325118296	2.4031210354991117e-10	0.43314327790340845	n/a	rejected	Unlikely BOLD
ICA_16	32.857110857075945	28.411826253353567	1.4574607203987817	0.020070193281778254	295	231	0.0	0.0	0.0	0.0	-1	0.6768854406833285	0.8787567170113633	0.0979906311009886	n/a	rejected	Unlikely BOLD
ICA_17	21.45791246973908	20.80810563891453	0.8297005672598331	0.01355241358165535	0	0	0.0	0.0	0.0	0.0	1	0.9941806571402322	0.47894887236929695	0.13760381353010298	n/a	rejected	Unlikely BOLD
ICA_18	62.7380237903969	38.76219994739851	6.21668794865433	0.07146372598887299	11824	2180	0.43755658059231795	0.22472437250762373	-7.666533408047086	3.465952767197029e-14	1	146.81247730240395	1.1102230246251565e-16	0.9592875257686155	n/a	rejected	Unlikely BOLD,External regressors
ICA_19	35.827818694584714	35.78101774063188	2.944055630629456	0.04380791187828721	1206	1644	0.0	0.0	0.0	0.0	1	16.97048099515536	1.1102230246251565e-16	0.7314468328173497	n/a	rejected	Unlikely BOLD,External regressors
ICA_20	39.33912769370666	27.14461538433679	2.0525972513489745	0.026961697954182	553	132	0.0	0.0	0.0	0.0	1	10.265275445139077	1.1102230246251565e-16	0.622287078315872	n/a	rejected	External regressors
ICA_21	54.118577850073706	41.635387454797794	5.016498621757902	0.05179431482573444	4340	949	0.0	0.0	0.0	0.0	1	15.813981916949878	1.1102230246251565e-16	0.717358150744473	n/a	rejected	External regressors
ICA_22	97.62773992805488	35.403310752387746	46.89101791397777	0.34913706262634125	33728	5946	0.5620343728128159	0.13958315316094438	-1.0997394325334078	0.27379971298248096	1	90.60274326862717	1.1102230246251565e-16	0.9356548257938276	n/a	rejected	Unlikely BOLD,External regressors
ICA_23	30.168251400819234	22.506587582391823	1.4669521557061138	0.01813708049439252	196	271	0.0	0.0	0.0	0.0	1	2.6889267752111774	8.326882308262729e-05	0.30145946379880284	n/a	rejected	Unlikely BOLD
