ICA_00	ICA_01	ICA_02	ICA_03	ICA_04	ICA_05	ICA_06	ICA_07	ICA_08	ICA_09	ICA_10	ICA_11	ICA_12	ICA_13	ICA_14	ICA_15	ICA_16	ICA_17	ICA_18	ICA_19	ICA_20	ICA_21	ICA_22	ICA_23	ICA_24	ICA_25
0.7085911556672642	-0.10274863893583397	-0.8483110034011088	-0.7366057356434387	-0.7834424452820326	0.03879597913444522	-1.2842345338480454	-0.7102584877734901	0.8864303417365365	-1.2910095213447517	-0.7890330065499909	1.6116638585608412	1.8320269476351647	-0.6188255222259388	0.974188338838974	0.8548494815137685	1.4096387481986334	-0.23231091814234886	0.19432177739573597	-2.1971349235985254	2.404787187989528	-0.7181125068731049	-0.9937316285015362	-0.822099563585774	-1.4738997353832175	1.5583986520178144
0.26939561250471433	-0.6843510636416237	-1.0418921491575908	-2.2439380731038865	0.040445715126200356	2.588392776662491	-1.0346267344667766	-0.7518236536314027	0.7733211230529783	-0.8615688453761883	-0.28913416708820705	-0.7279379837749714	0.5060926374452164	0.18888820169688972	0.6392476860780937	0.8504477775598961	1.648647581017388	-1.6023244069174847	-0.172180554627482	-2.557106660281918	2.5464803720968563	-0.49605376843005977	-0.14991061629462624	-0.2928329240460192	1.5574442431143942	-1.4139902526418202
0.19480500914020113	-0.23761713347860103	-1.119011954369345	-1.7324568113423182	-0.19447221097384976	0.2874678891077433	-1.0961186533468765	-1.1283090276061296	0.40547899005343246	-0.08188767123799712	-0.4560791928668166	2.065424781390038	1.2431658363420306	0.9423364492291428	0.8472718609413618	-0.4038502745533159	1.5668401925612403	-2.2647010155656444	-0.3431517276729317	-0.579036545057005	3.046503662352417	0.9647663271058089	0.6599807468296914	0.42106061615241946	-0.9464493192974436	0.5638823113693816
-0.6809230661322185	-0.15226129518908707	-1.1995774095818406	-3.2182048909179346	0.45352576268589234	0.5000357578857655	0.38465350142729526	-2.0506388045841377	-0.33109579820948826	-0.17648773625209144	-1.2730849250072624	1.2767677496522212	-0.7711670566102957	1.531357989848178	0.37561852972490095	-1.6441042808050843	1.6992594620790789	-2.5186399935483688	-1.425551588966615	-0.3940116455000998	2.8112448605694866	-1.0784527431047972	0.6509171948960972	1.1414129903111876	1.271319325221607	-0.8864971455830614
-1.1271596160998594	1.3279147445700588	-1.264295976493499	-0.7306899696949429	-0.006863292776549866	-1.8335004699251358	2.3724247114735455	0.7985808821034903	-0.22014371536437263	-1.2185986877620083	-1.5093000965841719	-0.12625418387759743	-1.7490313738245273	0.5673938908201689	0.24730178326861704	-0.3900141193156306	1.8851013268630423	-1.3601278559616177	-1.9107692632779414	0.3456930131262721	2.2139336236051594	-0.46054241702094717	1.0238206058890753	1.6640352286358042	-1.289656350528962	1.3251539259097664
-0.38038208660703154	1.507897384464485	-1.3697193180358653	2.1786894961176384	0.34459430917390854	-1.6015816957603546	2.0463396370707665	1.5430280702994734	-1.5015086933795323	-1.5560997354497461	-1.2605766073207674	-1.4814892140023794	-0.454936012097172	0.07027838157036718	0.286050362359038	1.117447258338206	2.052864795816463	-0.42490176546277814	-2.010497069103674	-0.3158753448712156	2.1193484780129084	0.9661163249923604	0.6561050646650272	1.581943345595242	0.8381885109351324	-1.3553774620700132
1.2599238645132802	0.4960699111718414	-1.594810548834493	3.6413286004760215	0.38468407426110246	0.7463826373603405	-0.5473301733875298	0.8795017601146446	-1.8599432633755977	0.6455530858092845	-1.1598040969582581	-1.0769889004295201	1.3120516238432791	1.1066289190192171	-0.43629559678976504	0.9463926619948871	1.8269979236278593	-0.3356041252319597	-1.981734183713273	0.024954287738676955	1.9395371376703652	-1.152131621957661	0.3560020412071207	1.6097032404066354	-0.18244066871326978	0.5798473680636121
1.155611441423433	-0.42829901350135646	-1.714057310644747	1.04642581848766	-0.29384922373007266	-0.11907383286743951	-1.7532132930338802	1.6989886745095257	-0.9452555231622718	1.0813572123377904	-1.2965420417106626	0.41215991149432385	-0.5075572022736572	1.4850266538095478	-1.2191704105177135	0.9243911127334798	1.6690847124658732	0.29495005585872386	-1.988288191897629	-0.5028204682027746	1.8452233014869974	1.6481784054311692	0.328877283008685	1.4322530661565844	-0.5091795904130957	-0.00013234203743663135
0.3437102589805826	0.12223025980370666	-1.7223905372190138	-0.7022429995429744	-0.15116606555365977	-0.2717318236664142	-0.15057010453442746	1.7880563063776342	0.3075504790662386	1.9944112619140693	-1.2729119723982765	0.3854176225615227	-0.6655989596204156	1.1482244670679558	-0.9616944337095753	0.8213803298054878	1.5436255220965036	0.9036019641629687	-1.665165567079325	-0.529129258938369	1.6810978291652448	-0.8085336105056038	-0.37480690636453773	1.3909508623693192	1.175749812623264	-0.6430798748175238
-0.7401673406434636	-0.42544477895497335	-1.885565026894508	-0.21487174516843033	0.009718942948502018	1.7025091487388702	1.2021421772209089	0.8501778950449399	0.5062033061858562	0.671007089022184	-1.273520840104476	0.8444793023611071	0.22273165044218193	1.1465130012171239	-0.1963974849463645	-0.018608570474913568	1.3827519162585804	1.1978706026159602	-1.6653129361281438	-0.5600239374622313	1.3670364327154498	1.3074677592451176	-0.2650396861776504	1.1892694343699883	-0.7192854321535743	0.34556524689818247
-1.462745923463521	-0.1802341721713014	-1.5649631488547007	0.8123319299227075	0.22512584302218888	-0.33080139357542093	0.05858046854307825	0.4115256242653351	0.8794908024964795	1.0292002000969904	-1.3702902737241713	0.8325538323464636	-0.20657803270329994	0.7456880934690955	0.13622509422451037	-0.47598790490977333	1.4849529973430626	1.2365799149775039	-1.3647155906168387	-0.7728996690826917	1.207172118474461	-1.111076169336237	-0.1915801171041403	1.225725114397362	1.2478342573467032	-0.6878726552091271
-1.2128111402694477	0.5224679033616435	-1.301110578031386	0.0993598325720697	0.11321986126615598	0.17608361930293034	0.18504529453403368	0.5844285827151094	0.9920010368459831	0.14099881517388468	-1.6840660756480343	0.6158113488796391	0.37841677281713715	0.4138001740420262	0.26541404729332785	-1.3008334996889042	1.658823754373283	1.3446642877298758	-1.4922518476506448	-1.1339033858925773	1.0192407029986825	0.7217713944316553	-0.3370157637566555	1.3797951094296907	-1.1395851308458445	0.9066290664964844
-1.4643241743484896	0.16305246053905936	-1.1367780751845957	0.6005277518898372	0.7313616208779826	0.21255006456391579	-0.5082468769259364	-0.0193373178687466	0.9623065248090602	-1.5384033613987622	-1.3589277709463436	-1.7048664889085896	0.5032770721912888	0.19981932051724424	-0.5451769380704639	0.21467643164592873	1.803361356921911	0.9101619897957179	-1.2771770974707977	-0.8800109122433586	0.8332878644812949	-0.6525262686492849	-0.07093008791175759	1.2449371789407466	1.3975121742243433	-1.2623627421545074
1.0315366751888693	0.46869379885049733	-1.4169642185174594	-0.017312828308244255	0.6860445983122874	0.09690108158164427	-0.2243187188009442	0.33657915507274516	-0.02302806356772631	-1.2843627528023587	-1.2538416622717552	-1.3978226361487602	0.1210767964023736	0.9201324211226795	-0.6000348089955566	0.6219286091737541	1.5280401071809047	1.328274574559313	-1.2481653517727096	0.15298021070652582	0.7221852234927033	-0.5018120200898895	-0.5239940728409064	0.8947539215726295	-1.436305177232672	1.455673978449671
1.7540233143928692	-0.5936952541537767	-1.502686393419659	-0.5357324267142666	0.6389333882735687	-1.195502524185238	1.5866599715965286	-0.37379855834866277	0.5999083117511981	-1.3968477768848062	-1.349806926606387	0.34398849827152833	0.5571776798173607	1.1644052506190403	-0.005103299854248216	0.5222947430291893	1.1943244702695652	1.5684316502930795	-1.054579877314334	0.9180673516485434	0.24917175531984448	-0.5683745053999644	-0.6783363412718412	-0.13604046580134038	1.3194935437449187	-1.2103950234606453
