ICA_00	ICA_01	ICA_02	ICA_03	ICA_04	ICA_05	ICA_06	ICA_07	ICA_08	ICA_09	ICA_10	ICA_11	ICA_12	ICA_13	ICA_14	ICA_15	ICA_16	ICA_17	ICA_18	ICA_19	ICA_20	ICA_21	ICA_22	ICA_23	ICA_24	ICA_25	ICA_26	ICA_27	ICA_28	ICA_29	ICA_30	ICA_31
0.3976103673130495	1.6085448544508412	-1.1434346370040114	-0.6621076839042704	1.973957633793731	-2.670519060186348	2.6555075520488285	0.16151290750456992	-1.0410677276623195	2.60094449982245	-0.9917750062702118	1.2675289402933578	-0.7534820603725978	-0.30140080802982466	0.25691319748903446	-1.110323372506551	0.7720162950462324	-1.0207987996251997	1.0271330823155862	2.325416133013705	0.6108881010245001	-0.3673669486240559	0.7594800083566338	-0.10419399211038528	0.17362358212167978	-2.9205925398599093	0.015211007892764614	3.6934225824758826	0.7128280543883646	-2.7433583047285115	1.6410312878554587	2.559045922548081
1.047067645737551	1.5653543507061862	-1.297114623438777	-1.4407609908972379	1.654381367014577	-2.2680155141743965	2.1254368517101185	-0.4039185800671283	-1.0493205341951624	2.5690583444811934	0.16067965085466665	0.3541938988557966	-1.067518905475093	0.1303974998733834	0.45873554175158526	-0.9944414886034253	0.4614163281793494	-1.0522079236316084	0.1826007230948823	1.0304714920188789	0.22817371423635202	-0.7796426676203302	0.5877787967099422	-0.4809258593345975	1.0381604466858725	-1.449699443946428	-0.036031182549335086	2.778727032308551	0.5439014113202378	-1.7202428597648742	0.536309018165104	1.1165519289921682
0.8149601444811351	-0.06364916606538142	-1.4231425625211567	-1.66963973052871	1.2242629496406976	-1.770651751687452	1.558307861471998	-1.726231637552063	-0.11915242774844871	1.1680383402661694	-0.25000048297910243	1.3757933598851204	1.7760280277506273	0.13151493174503479	0.6162178932889654	-0.818410536582543	3.593264222607786	1.3818832382383717	-0.6800093969988377	-0.5742953645566548	0.4854395985097374	-0.3232366687679444	1.2275113865990295	0.8369885750329298	0.939879105079354	0.6173763611883333	-0.336636974324461	3.031690738076726	-6.622604135308381	0.8124625172186889	-4.828793915864969	-0.2993419738099837
0.5538160680801257	-8.022865068435824	-0.07481178706375453	0.008401504805593867	1.0089249076444198	-2.0760606372449253	0.3034422467793815	10.337208509264192	0.09622171605904294	4.123430290184594	-0.17109297777917112	0.2541991018497176	1.345333248445993	-0.18248092734891122	-0.0009205129138063819	-0.9084429203693887	0.5867093261522868	3.602784653553649	-0.19720162787845502	-0.3412582274544954	0.26710640918471545	0.047965324412913485	1.8310027595779577	1.6196101819741808	0.6328546752655154	0.6248051833889547	-0.2207600335139794	-2.511543163616238	-1.9583250314857366	0.12619047563236363	-1.4218907598881334	-1.4147070195638645
0.9566193332390599	-6.051047138190377	-0.7511287053645723	0.43606605910130297	0.6208346817850989	-6.5511444303837925	-0.2236740929161924	-5.296224885260801	-0.604436068316695	2.7248257907808284	-0.3512173590420776	2.905097891443121	0.08410655075198807	0.8927399269811752	0.4385227331609678	-0.5166014869118698	-3.6716805709155578	0.70178036714929	0.5470305384260894	1.5556973016077469	0.048571128785912944	-0.9744819975269013	0.7100839236749124	-0.1826434231144189	-1.6537996737787495	-0.23961257561090069	0.07937289624346744	-4.2253272311685794	-0.5741869040020798	0.0302390669237709	0.5113363004300753	0.7286053857311198
0.9629094780633052	-0.045650644786146576	-2.5640275751691566	-0.7755074475664838	0.9059774126909602	-1.60012465735802	2.1202508440453003	-0.9281709291026252	2.0608119648707723	2.300859476947935	-0.010320400107813616	-3.8886660752982407	-0.7102641832357486	-0.26075225678953445	-0.22738129841243732	0.7819020917987383	1.1720761266638848	0.8593963960705782	0.7936405128432441	3.186372879722092	0.6040812937866737	-1.6273119783839545	-0.3936966769993897	-0.7372140197517283	-1.1344860619586983	-0.9539712145452168	1.7605830735200445	-2.299420193756238	0.15271126365477625	-0.7406046919992595	1.8299185593341392	-2.203205039951091
0.7848788628554901	0.7265206347307851	-2.552353756011951	-2.633255499790735	1.0841860383735653	0.6518958692758017	2.4313588184226127	0.5441791395208051	2.200521796029016	1.209850099454337	0.8476056279678241	-2.8219023909008287	0.19351178369171407	0.9691399201434397	-2.0954238492568082	-0.7520743447036334	0.8390980549211485	0.7562481505352238	-0.6820418288967719	2.5383848963578894	-0.4232341174031164	-2.3000051116055062	-1.895895466566611	-1.6656166898573892	-1.6324979679407443	-0.054872788388590416	1.2675469645029271	-0.9175152914748845	-0.44438678270802706	-0.3936790570560408	-0.03977917779475405	0.014260964743487719
0.3158011111849381	-0.5596348337256555	-2.2280228504013233	-0.944456087389355	1.3909002465962597	1.3899037523531006	2.794751384864296	0.6359496211331116	1.3538427277362735	1.6624955413207088	-0.6440633356037375	-0.2711157046882943	-1.107515052699469	0.3854077800726427	-0.6028740476746695	-0.18618237975710594	-0.8125909155150143	-10.3031105322413	-2.336579914929176	-2.39916197544236	-0.47977781329926816	-2.1372864394604	-1.3152583723749085	-1.7648613224946907	-2.2118974467204797	-0.48787957515078867	0.5632834583183733	-1.512055595361014	0.8860558639105915	-0.2274780287521611	-5.832072172394938	-0.3136539471227723
-0.25859573074073844	-0.741373928855221	-1.9841558463982099	1.1044948410210838	1.6402763041911403	0.8122268430575258	3.3836682261900886	-0.9792599790161548	1.3750733022050678	-0.9878296976828221	-1.488075737024726	0.4622134647708927	0.16572734699749167	1.223242655227615	-0.949883749195012	0.4728631012070043	-0.32695481997554726	1.3730650293186855	-1.6038858693963314	-4.179510876901615	-0.38463082459581305	-1.7664583406018495	-1.4162842003077134	-2.430168497801031	-4.05663070843959	-0.32527045687121964	0.6884667231855115	1.7818598700706705	-0.02930495140856631	0.9244439898220328	1.4959541638214624	1.5946363648019486
-1.1973254818939616	-0.8377103989652684	-1.597503051977495	0.9403758118694907	1.6507462260223882	1.7552814347687902	2.829582455520089	-0.6916562310357867	0.9227806192332118	-0.009840313254836936	0.6630159658118507	0.3725840852153229	0.28189101841551617	0.7012896688448071	-2.4574351185867034	1.0010975495310566	-0.6641094884315959	-0.15843668613358938	-0.8188697539117092	-3.443087429644443	0.1320786440449162	-1.455324759523861	-1.0611064419112026	-0.7635941663239848	-2.468137372622828	-0.3322218343261626	1.5381414262314328	0.5195094988612441	-0.4927092636109345	0.5209408225255904	1.80655378403799	0.20357652853233085
-0.7335776982354929	-0.7433577533650604	-1.3726936736187911	0.4236383671576932	1.7840653171843128	1.6922800102159345	2.6259451155992317	-0.35567183846072287	0.504300356218549	0.19445977221160154	-0.16520923042073937	0.49528584386240615	0.2888429448126542	0.11328644414378758	-2.41196125714589	-0.021066572799066787	-1.0863050992077021	-0.21858259014180703	-1.134468684040049	-1.7182074195327153	1.346071669187316	-0.8325808665681311	-1.2347081076936806	-0.043401852825433726	-0.680057363368567	-1.041685552684651	2.5461299480914574	0.29449451402896154	0.03123855917562145	0.01170180906548803	1.2261627963311756	0.8532861608071747
1.0436321699577973	-1.268708869533748	-1.2238994239909895	1.0709711357733727	1.6569121785847383	0.9760227981563387	1.8876401459983496	-0.3239854181691594	-0.8186335349104936	0.052942297831944006	-0.1361361787821778	1.107066389801077	0.3444313210453414	-0.6756579632682462	0.01725537575252472	-0.5006363577685998	-0.7296413642919442	0.35206220267880506	-1.050792024515435	-1.372677602989784	2.1170253655112816	-0.36160073446117746	-0.9060873533609866	-0.127059183879957	0.1795985975803676	-1.6056402818065132	3.0779763583356448	0.07170582399381152	0.8586556219472521	0.5992081335322532	0.33375941050943475	-0.1443781209501307
0.6174655001626294	-1.4842550950834776	-1.093752417701575	-0.14653174595240082	1.4566707220196131	1.2915868289765662	1.293662560919433	-0.6985346612687651	-0.6535309525647375	0.1670217122845247	0.3980638317364213	1.1268992722091586	-0.05686772089058219	-0.7377075466298504	0.5078411399132873	0.7463910002041563	0.8496877745692495	0.5894736804249817	0.08849800613125952	-0.18350359636845417	2.205886666371498	0.5600999191358748	-0.24340027547340293	-0.8724939554529936	0.37414860188902366	-1.6038244440138485	2.914827152928267	-0.17266547420110212	0.5630973193726739	0.4847194178914273	-0.1041517018895497	-0.9820464501016297
-1.208013068725288	-1.2093646563252947	-1.0824931052621891	-0.6047979260207461	1.1804481313728727	1.392655220082941	0.9047846493647567	-0.4594192865476622	-0.8113954423518824	0.17138981077947715	-0.2527102436477495	0.783855296003568	-0.1542864532425071	-0.7823857404385842	0.11032252207471924	-0.03173733486258141	0.8068496316005048	0.44138355825836995	0.8472000088934218	-0.04734862154314939	2.168313018275886	1.199174050226034	-0.5386935712725959	-0.8711950595722744	0.5511135761741395	-0.8083164809167739	2.705317053076773	-0.7882365738736493	-0.0017750171078637575	0.28970213467162875	-0.4579774945622334	-0.45054818049132855
-1.0207978709430041	0.811411883519078	-1.0265342557432515	1.3641873663002433	1.1245601247572232	-0.4740302194508084	0.5129713537088938	-0.09022033630044873	-2.5297006928862147	0.6771286864637208	0.9484995566455355	-2.2387725285237443	0.10436175339506337	-1.3885465934109285	0.7467424603753012	0.2162314631248124	0.8955576408160985	0.5973126173812561	1.3803781885527169	-0.6762187369387803	0.6894568210892442	0.9153753088041797	-0.08236204642456081	-0.13590851105922838	0.6681190961367506	0.2523041929660393	2.4170076354099805	-1.0878554406928573	-0.8044230195161458	0.0940178341904973	-0.4831375924611548	0.6635288461899039
