pca_00	pca_01	pca_02	pca_03	pca_04	pca_05	pca_06	pca_07	pca_08	pca_09	pca_10	pca_11	pca_12	pca_13	pca_14	pca_15	pca_16	pca_17	pca_18	pca_19	pca_20	pca_21	pca_22	pca_23	pca_24	pca_25	pca_26	pca_27	pca_28	pca_29	pca_30	pca_31	pca_32	pca_33	pca_34	pca_35	pca_36	pca_37
-0.09418455737147952	0.11489212743698587	-0.01752904619007022	0.13162378615297216	-0.10478477245049671	0.07860180312884288	-0.0510634815492936	-0.05032634525805227	-0.0265561285903436	0.08578891424198767	-0.02226653167434645	0.10776703640307286	0.08765001480153563	-0.050230425940418814	0.028467446289415232	0.1136277587409839	0.015339822033439792	-0.09185602164874938	-0.06344593179397012	-0.040147558514767825	0.10591917251567108	0.03351397290163778	0.011213657733648963	0.03257304043220082	-0.0695599734607649	0.13855639130846328	0.0635790365660537	-0.15879235700470137	-0.07788547434926968	0.01027606504856381	0.17762716050742755	0.0693042973753672	-0.08268044871104062	0.1061620387632328	-0.06722179470772235	-0.20553379989619153	-0.05663205441777717	-0.04549068052155418
-0.09581529465412986	0.11021467877117314	-0.009815476664056001	0.152738172459376	-0.08941633761893858	0.09898381093710817	-0.04496568298259781	-0.015066007630619885	0.013324046099999704	0.08783418557326807	-0.0252073793556168	0.04211598034220003	0.12899293748246748	-0.04354024238790609	0.015574423378154394	0.10974158868324903	0.02580314834649252	-0.11169299412443114	-0.06003708771015405	-0.11029965451417865	0.0899792239524428	-0.0343476511284214	0.10015651871214565	-0.0198890578320595	-0.035498745380801805	0.11317726329507169	0.07571900259422765	-0.1955982458795927	-0.11631853534224	0.06339539349969919	0.05016172546676921	0.06449080948519079	-0.11485626410583626	0.0772689181695641	-0.03789262092161982	-0.12259727341865188	-0.09448899458784152	0.006555796142013736
-0.10166536227901429	0.10050794523465478	0.017191390566000823	0.10534366664671624	-0.0734323443411081	0.10632730991906847	-0.04317236096597793	0.05567851316364249	-0.03186380081747048	0.054738937827795486	-0.014390708521783369	0.03456553484402556	0.08082046603751816	0.0075536669292103654	0.029906429765243762	0.07930185669144492	-0.016656115670783456	-0.02980061922254264	-0.03301208166343511	-0.13745486568933593	0.17631253599274618	0.019914035989836553	0.05082871692514222	0.023670574131801417	-0.05557779086027257	0.12205023827133132	0.03353691734498834	-0.07930351060487285	-0.03625707604479412	-0.004589135384543093	-0.002014275601227423	0.02387330231648476	-0.011710340494468747	-0.006066596844035813	0.06102701327545973	0.03543573707987825	-0.11757209050255095	0.07668804224607007
-0.09827216172838299	0.09928910050147116	-0.01767962805140351	0.11180108037097347	-0.05973809175685396	0.0980236962986813	0.020788861056865046	0.07363530243211597	-0.014115643711239918	0.0937729036687884	-0.05161642281204674	0.03863733054734447	-0.02198587842533342	0.00359567230749383	0.05665796246499355	0.09304999105510536	-0.0051110554838954235	0.056249212009069155	-0.04461707116190655	-0.0691078188543752	0.1922467775584973	-0.0017172457659774994	-0.03351361594477536	-0.059118705236488676	-0.059847675577732684	0.06024444363866656	0.038085586294993534	-0.055801083786804324	-0.03191899352441516	0.04532650450128965	0.0017431249586497173	0.00037968197936033045	0.07033396835311256	0.002503827808984607	0.018714923580223395	0.016098091034537677	-0.03825586843068489	0.011503737256469328
-0.08438986490406614	0.08800757077734109	-0.031468706767878024	0.1378659962959886	-0.10214352459525547	0.14617147457958912	0.14482111897493993	0.026999779457118456	0.04302535906080124	0.049498922642187526	0.08532838841077008	-0.000261021249967075	-0.18920394262062326	0.12589002263160276	0.01964908609328804	0.12380855671821506	-0.1239583524070867	0.09833305976167864	0.12756291455582175	0.025188613445524435	0.004577294508353896	0.10244092399292906	-0.1961836015018818	-0.03268160283549447	-0.05338735367792153	0.06333916175136904	0.025287788162359374	0.07557959942266218	0.08705603488483529	0.02671795157966081	-0.14625466040458376	0.0217491331701882	0.13078772929520766	0.034959274986428965	-0.15833453079414597	-0.02803569036594991	-0.16549161405466414	-0.05910803091762816
-0.06487811264939841	0.10819404260439643	-0.03524837051766344	0.089583779247883	-0.06217006358303634	0.09695489647000788	0.16521369278628664	0.052304125434371976	-0.054363878187965245	-0.08723592725945108	0.07687421107633212	-0.054698343358758	0.1252566188902379	-0.1297073738598935	0.10065359282862824	-0.09632952051614099	0.06887262453526641	-0.07061914748202072	-0.0521470134180298	0.22381634795686456	0.0022981331107214675	-0.04622767075552367	0.07623701480123905	-0.01952338097753014	-0.03910187330385301	-0.11786057137015737	0.03303919576755453	-0.025307940303774354	0.13142350987078036	-0.009745022620239832	0.03692188952605974	-0.023355892714784346	0.04239051865425366	0.08449814513181682	0.1644688214781331	0.02477916507216958	-0.08339005254573834	0.11926222065838728
-0.07511574354102137	0.11158788786511413	-0.04844479048972883	0.058541614060444766	-0.05800177244402202	0.05394517118350737	0.16993153381034348	0.023608654888659236	-0.006205537424279012	-0.0439379470762907	0.02475035548486019	-0.04195027842393137	0.13313070094858234	-0.048976139297541896	0.03633125630679401	0.01140922645307238	-0.043789840367611695	-0.01147285072888557	0.005098618438625489	0.09835140039086011	-0.01715060809864733	-0.03587092368088554	0.008043470719600343	0.11392810500227994	-0.05632536228835349	-0.08252572094935284	0.05836559332049479	-0.01987413825137384	0.08147687583434865	-0.04547897852982895	-0.102374168539234	0.02494281675284373	0.06580677623420725	-0.0010831980162696944	0.19646468850892695	0.05539066531503519	-0.09363967038185218	0.03646353191600388
-0.07541335110188743	0.10646098962629452	-0.05625188705132356	0.05191583148910631	-0.0827613072979117	-0.02868601237967669	0.16120668068920338	-0.009258991980944965	0.024535611790158326	-0.040573416873716815	0.01445281518942509	-0.047079476673515	0.08309187646884482	-0.0413021891955416	0.03684340500931254	0.01991025863908863	-0.031036487599594237	0.05881646804047527	0.04364628701596855	0.07520324277758401	0.06716898631352734	-0.0794636716995588	-0.043888041848225756	0.08804610440863664	-0.020823721233726732	-0.07101937083974648	-0.03491222302293575	-0.03475679583763548	0.021127489970193702	0.040588869055342605	-0.11718554187346696	-0.010431217431508457	0.09515243868594185	-0.05255150560950364	0.1427634185235959	0.09320822060023405	-0.080090271448429	0.04932368722440117
-0.08042070514353616	0.09399137658438225	-0.04386240615477616	0.039356665793562284	-0.10758495487842434	-0.06407870528180762	0.09043350311889484	-0.05000931827716293	0.06891294464339515	-0.019236652756698835	0.008424966188934985	-0.09544950081382209	0.03496135533314877	0.037068826768776854	0.05473114617755396	0.08806192579816302	-0.08352885473692247	0.15898071492647184	0.03505002083501119	0.1267780104525881	0.06478669960601383	-0.02237910607687177	-0.11757547459447841	-0.03607578602578928	0.017671874549196345	-0.08696615305137355	-0.010997722383711842	-0.035637103650087765	0.035211402458950714	0.023650689623658017	-0.06201296858518143	-0.019636750368343718	0.005133710724356894	-0.04265146976928298	0.05819834579100437	0.09457708314922265	-0.0029212368488337886	0.09341874588886905
-0.1013458021906212	0.07396472002943046	0.028014200812107443	-0.007242873392337194	-0.14500974389622923	-0.024308832430986194	-0.01033827769109169	-0.12429605048760745	0.14781984165924572	0.0634656920791729	0.09171955412168613	-0.13076744233172943	0.03458335290850181	-0.055097757421541785	-0.016692175182042177	0.008715192162708052	-0.08588997285194065	0.05327089889492613	0.014220891537718716	0.1008921432488378	-0.03263637211346377	-0.04938516361233111	0.006482124862090104	-0.08320008410960449	-0.03256159022774258	-0.12955956081646874	-0.06317453697012942	-0.003261974635567405	0.026973383845279524	0.0009018434677438552	0.07597726495063128	0.01855288293489447	-0.06055559113838395	0.0869458874478831	-0.07968162193530662	0.16489337047740385	0.06531357077012984	-0.04027369970320984
