ICA_00	ICA_01	ICA_02	ICA_03	ICA_04	ICA_05	ICA_06	ICA_07	ICA_08	ICA_09	ICA_10	ICA_11	ICA_12	ICA_13	ICA_14	ICA_15	ICA_16	ICA_17	ICA_18	ICA_19	ICA_20	ICA_21	ICA_22	ICA_23	ICA_24	ICA_25	ICA_26	ICA_27	ICA_28
-1.2835652701972557	0.10710203807468148	-1.3750416900431766	1.2478060383964455	-1.3066848008842835	0.8254616489167899	-1.1355110102189006	-0.7785621886027987	0.6532954529158591	0.08607348737667636	0.8176020500162264	0.24626921582226755	-1.4864196017505473	-1.0197562955093313	1.3923456771403095	-1.1626868180384786	-0.333712317106548	-1.89060903107221	1.0976277975134945	4.284838849255657	0.17939923289854956	-1.02725907976931	0.8934093286297846	0.7299562809872487	0.8732133127704502	-1.8739761074528374	1.3170249212728142	0.4448369063736448	-2.067393044373476
-0.40676945394254727	-0.0010392789211408234	1.3323421167363654	0.4308856538590362	-0.2352549032093633	0.05127557233654157	-1.1651978919719432	-0.7235465175317566	0.053728821306169385	0.17950095335106495	0.7935144138176345	1.2048454452359734	0.022013246604257145	0.35552651493608795	0.8841988797412212	-0.7828904403087574	0.9919186982823064	-1.1354736852947762	0.9400355443502552	3.2379333533547836	0.17473318747267966	-0.07518558729558457	1.0578925942561783	0.5925049428118113	0.2900046335739682	-2.1640434296475037	0.9667482370669624	0.6027248730547768	-2.269867362607213
-0.5136103595268972	0.1653850581007113	0.33123017336718275	0.4154924544718766	1.0903994592185453	-0.21928319658470652	-1.1510122012424697	-0.07313366605939946	0.18285575287124464	0.10382428476236846	-1.3872184204774463	1.553022457980836	0.5854391738312663	0.6997927715816527	0.882520208512537	-0.9631128632763049	0.18678739021520824	-1.2980265092337366	0.6299596382846395	1.439439058549438	0.5780690054176696	0.5547742742438275	1.1644822588477284	0.44798442940631716	0.40252725672889555	-2.3402859081143808	0.6457930995426636	0.6045198063975151	-2.3331297438642005
-0.3445641622396767	0.2490909149303602	-2.001258145808516	0.4157384888787105	1.6578422755486064	-0.500677083202738	-1.1112060518603506	0.09006601210919572	-0.019301768514810597	0.12418906802923822	-0.01004514945592373	0.7734132594865458	0.6925023579078929	-0.003828675749768291	1.1638864443314887	-0.8786648978357364	0.3211488739218001	-1.022188587596493	1.067498988267671	0.8084647507678671	1.2292587306934575	0.5552733779763507	1.1814780131883804	0.34760055053962896	0.6998300830067861	-2.2149142442705796	0.8701262824487233	0.8343264032849835	-2.1903640386782772
-0.624287756769597	0.08606256247593537	-0.3248117714650639	0.6936909613737862	1.1753970177678759	-0.3907816489537493	-1.0930981801265642	0.002487860171446747	-0.16062176359291802	0.14979368070254423	1.4279953252707382	-0.23107080107835912	1.0004094691499694	0.2942896200982199	0.8624685898447351	-0.7040956493038573	1.3783394033002332	-0.023053943457568775	0.2945797694425983	0.8911394402583144	0.43469471635818996	0.4918372285127846	1.2443267922899386	0.567160056902847	0.4618549295291864	-2.106764989520252	0.8218947135068622	0.2677106132203506	-1.66390382046774
-0.7061480187736856	0.3178093058656252	0.9316752646957154	0.32676205241263334	0.038327861146532936	-0.6209399417298261	-1.1616342438435774	0.2712022522346356	-0.36203942104990716	0.15376565170406326	0.12133489609480344	-0.11325017490971154	0.8087440715627492	0.5957769896094576	0.8546266994259943	-0.3257664512432605	0.948311655435367	0.6574630439381642	-0.07361280910729288	0.5488592342936223	0.10912177776471932	0.3510260884063844	1.1821079113397361	0.3205404046603098	0.18706553420770136	-2.0786252197718023	0.41262570103365326	-0.557386174817376	-1.7022243387803195
-0.889840642952448	-0.0027998208928785412	-0.6082072112694444	0.27212545703561725	-1.3742628754187642	-0.3134919036915708	-1.1800042439633736	0.5180459258675519	-0.2988235041088571	0.11623055618984653	-0.7868555704864227	0.052792974982117165	0.6117932200529493	0.6816556215434517	0.9808372971644838	-0.21426454720374633	-0.5812084481851514	1.3501881471294892	-0.28189722394591854	-0.25639953412445593	0.024947289751804595	0.4901784040309339	1.2522840862759277	0.26335555114662534	-0.07516908257285508	-1.9748009351179765	0.1722280929660968	-1.0046276953368933	-1.6687245733927616
-0.7082027468685197	-0.2550640862550309	0.0822033050174876	0.13089332172046575	-1.038949661652404	0.3269109585616848	-1.203974214212339	1.1998223607155045	-0.4595884539167925	0.15471131244794684	1.138654043853355	-1.4198261103739849	0.23551319591775954	0.2556966660250731	1.023159957075458	-0.18903558816003474	-0.878329241809932	2.2238382170977093	-0.04907380950997264	-0.771316900156597	0.4072556033737653	0.7627946221445321	1.2447997930815498	0.4055310685058631	-0.37113861256690966	-1.8452985473585544	-0.03003580411291447	-0.6609985642685239	-1.302662504190811
-0.637850622561359	0.2214376393991708	1.1851524101890822	0.09440418502242047	0.3980005579836767	1.0352194943207804	-1.260279780124566	1.0713048085033305	-0.6371933567059825	0.018662287983332772	-0.8047791672123978	-1.3254357912619241	0.08619697352609197	0.33723446415265945	0.6213409820682788	-0.12120128284729681	-0.2901262599411225	3.3849630194105345	0.17784181821420375	-0.6559456615745429	0.787203203006775	0.08320487397584148	0.9589206592049648	0.29943809064011495	-0.5716856494814277	-1.9438469851393432	-1.3481218919182005	-0.6668514402494122	-0.8327710401976982
-0.5997413309969817	0.7367117028255986	-1.0949202110162668	1.106476087250226	1.3657998380058691	0.9083141793911085	-1.284915349978483	1.3568227339243597	-0.11296458457901094	-0.05111654252191039	-1.543398477384075	-0.5462470311717468	-1.5050406615423115	-1.3651598066559794	0.4206818725852801	0.03254425140236004	-0.8411050967374404	2.8262318773852866	0.5213998839816204	-0.6175716459526078	0.7256379392283839	0.2027548893211405	1.0542719394460671	0.6738464465430769	0.06130372758772035	-1.990252555726195	-0.25503834959713967	-1.5185488677251127	-0.9164092158332504
-0.6731893870115413	1.0178255513185719	0.08939674386329934	1.1652150101904484	1.467334415320233	1.0957624884933277	-1.211501191617328	0.7853105685833175	0.3598239527154169	-0.08690812528894211	-0.13641724854630707	-0.2196312716042476	0.7420845114375584	-1.5198588691648265	0.8709186095757464	0.3274110806378386	-1.2686611890862012	2.537526357574825	0.7136810685357965	-0.554919433753672	0.9044458208631272	0.6937918662867595	0.8240192873856212	0.4163158382640756	0.6063067340328748	-1.7117969160859923	1.1757738696582474	-1.8685879274321255	-0.5442083941553008
-0.3262852529471458	1.3703596279487733	-1.4489341533007745	0.41126765469606547	1.4261733393818228	0.2899319431514677	-1.2729991519121493	-0.4370612730517903	-0.2636980125760189	0.08597240311320477	0.4258287794190966	-0.719200793431639	0.7923389267157677	1.0882941124789685	0.5694874208230721	0.25594825596670856	-0.5151444853113518	2.1222727466632145	0.4244175852416754	0.19509936812250103	0.47651436646824685	0.11320429370596743	0.8633169496628214	0.188717903457133	0.40803451485878056	-1.6428134729387949	0.1498228154192458	-1.011419832761887	-1.259973316091795
-0.6621869603900535	0.5666765166327148	0.7090243731479534	0.4294826027906805	0.8539058297876805	-0.4273459879590633	-1.2846865105647367	-0.20374027891278818	-0.7097839762061147	0.1506119166661013	1.7005924794129381	0.4625418684245599	-0.40503272865153667	0.5825495520128885	0.43255317103596763	0.31310151303806993	-1.255418921060554	1.0918459117321244	-0.007202292359830033	0.37918071701053957	0.07978402020496553	-0.13624476271198094	0.9739577265736171	0.46562925997894977	-0.15860568876923875	-1.7775995489018035	-0.47451066223996324	-1.3662390066595889	-1.4499105590572912
