Component	kappa	rho	variance explained	normalized variance explained	countsigFT2	countsigFS0	dice_FT2	dice_FS0	signal-noise_t	signal-noise_p	optimal sign	Fstat nuisance model	pval nuisance model	R2stat nuisance model	Var Exp of rejected to accepted	classification	classification_tags
ICA_00	42.551573669986745	62.64082568599996	4.144290380137126	0.03220128652636444	1197	2498	0.277940560904144	0.4969598702877989	5.188506695331194	2.878179322712464e-07	1	0.7573666205380514	0.7949279308778778	0.10837892059530718	n/a	rejected	Unlikely BOLD
ICA_01	35.82081431546364	32.30736324027688	1.9126081517883446	0.021741348629997385	1106	1292	0.1801470588235294	0.2908103916246607	-4.724556283570455	2.812767705029283e-06	1	52.492455100512906	1.1102230246251565e-16	0.893895995975649	n/a	rejected	External regressors,Unlikely BOLD
ICA_02	50.02567324057333	31.42910727904083	14.487205185936261	0.12044491619640985	6656	1963	0.4434555777198097	0.0	0.0	0.0	1	55.08694625726975	1.1102230246251565e-16	0.898385496243991	n/a	rejected	External regressors
ICA_03	29.99617684495117	18.061767358165774	0.7856842369832122	0.011365446788595872	856	0	0.49065420560747663	0.0	15.767636120094142	1.5001430352502352e-44	1	3.492642182787466	5.68880092477464e-07	0.3591992598315763	n/a	rejected	Unlikely BOLD
ICA_04	60.689512090457015	41.841536935549094	36.79089604090448	0.3547393738018054	13740	3976	0.40470880707783424	0.323956326268465	2.587066545882364	0.01072018978345444	1	40.12257312354495	1.1102230246251565e-16	0.865581014996876	n/a	rejected	External regressors
ICA_05	27.104217418174372	26.12503949721121	0.9713604856503251	0.014300109586918948	0	365	0.0	0.0	0.0	0.0	1	9.06726961620073	1.1102230246251565e-16	0.5927079743294454	n/a	rejected	External regressors
ICA_06	58.148241298496636	24.426466770334475	3.364879044987833	0.035648196760446914	5020	0	0.3953326019746684	0.0	0.0	0.0	1	92.81890460244412	1.1102230246251565e-16	0.9370945002680067	n/a	rejected	External regressors
ICA_07	40.80063868005145	39.41058592198388	2.0900685407146073	0.02150746916069398	2159	2321	0.40436397400185703	0.4898589065255732	-4.311249754350824	1.7268260353557094e-05	1	38.63475301597118	1.1102230246251565e-16	0.861123443598789	n/a	rejected	External regressors,Unlikely BOLD
ICA_08	33.137749498888574	18.66474965966846	1.594250470280332	0.011998811726701406	559	0	0.42430086788813887	0.0	6.048784323561649	4.671378016927868e-09	1	5.4953782396928395	3.1867841698840493e-12	0.46864311177525164	n/a	rejected	Unlikely BOLD
ICA_09	50.84566429849456	30.737973047133103	2.9321375657033686	0.030516376681888068	5504	923	0.3586608990031973	0.34617471513836134	0.0	0.0	1	38.13026962430919	1.1102230246251565e-16	0.8595441091647038	n/a	rejected	External regressors
ICA_10	23.76603359494789	47.942187398900444	1.110825797784842	0.010355524868830063	0	1761	0.0	0.6634033976389289	9.353431564045936	2.316487601813128e-20	-1	0.44324457003869255	0.991495726299213	0.06641349317932721	n/a	rejected	Unlikely BOLD
ICA_11	22.333953507682516	33.54236213129588	0.8140277781551736	0.009777485414094607	0	1503	0.0	0.7314285714285714	0.0	0.0	1	3.44035499630462	7.876677292628642e-07	0.3557347538431479	n/a	rejected	Unlikely BOLD
ICA_12	37.634078815052334	30.26454905758539	1.0610584409749297	0.011610720529829132	526	373	0.0	0.0	3.526081015861222	0.0004435705367139855	1	5.969361330211616	2.1260770921571748e-13	0.4892866761035467	n/a	rejected	Unlikely BOLD
ICA_13	25.815818570353724	22.952166871508314	0.7686081515493681	0.011323913899019843	0	95	0.0	0.0	0.0	0.0	-1	6.662455434844592	4.551914400963142e-15	0.5167408160204742	n/a	rejected	External regressors
ICA_14	28.106109225726918	20.38651386888426	0.7859040112276018	0.010993456471385683	106	362	0.0	0.0	8.95770378144014	1.1579944694263198e-16	1	2.5435827255272163	0.00020220369624568413	0.28988838585417687	n/a	rejected	Unlikely BOLD
ICA_15	68.73380163684257	20.033972171266914	1.5776326692575906	0.017230210900137793	4804	117	0.6084507042253521	0.0	21.512578869522258	2.7057762916220014e-99	1	2.598124827219318	0.00014509129928585995	0.29427522973485964	5.5552984741370715	accepted	Likely BOLD
ICA_16	23.70421023167517	21.06383480295453	0.6716810685929719	0.009825966224568826	0	103	0.0	0.0	0.0	0.0	-1	17.30089791626041	1.1102230246251565e-16	0.7352176880695116	n/a	rejected	External regressors
ICA_17	44.42858839329391	36.854193934018475	1.9786410209224958	0.022165120334392874	700	770	0.0	0.0	0.0	0.0	1	7.786018083963058	1.1102230246251565e-16	0.5554780784737736	n/a	rejected	External regressors,Unlikely BOLD
ICA_18	64.35134592475117	19.737775538474125	2.353902726120144	0.02105869576192905	6969	391	0.5637071307923919	0.0	20.889476372030867	4.623314200265801e-93	1	2.6128753786086185	0.0001326053986198117	0.295452326955553	12.08989115788125	accepted	Likely BOLD
ICA_19	37.99625410021453	24.481188962631954	2.0101014177133742	0.016032348976028926	1312	269	0.331002331002331	0.0	5.737156822744511	1.1315264075088044e-08	1	6.883143395277709	1.4432899320127035e-15	0.5248733609530358	n/a	rejected	External regressors
ICA_20	30.935367384732697	27.913860143476086	0.9079909060795862	0.01457121526203243	0	0	0.0	0.0	0.0	0.0	-1	14.242345306749286	1.1102230246251565e-16	0.6956609010636423	n/a	rejected	External regressors
ICA_21	60.213759247852956	21.180021248028968	2.3135363311554533	0.022343106679671255	6820	0	0.5155582672361196	0.0	18.630947129726508	2.080658452078327e-74	1	4.276855787363721	4.492299754410567e-09	0.4070240211259133	14.972204466033423	accepted	Likely BOLD
ICA_22	49.41177726514391	17.787626857661632	1.2156265591969586	0.013745355934509327	2305	101	0.6218927169646751	0.0	27.62534526519706	6.360430324399525e-150	1	4.046181063905077	1.8467889439932605e-08	0.39371418055820295	8.44049731791101	accepted	Likely BOLD
ICA_23	57.76843629686311	19.36044994818983	2.1547366196902193	0.01977072217577935	6675	0	0.5536457938971757	0.0	27.864566178234643	1.8647152058808334e-159	1	2.7783217841324723	4.806672522050803e-05	0.3083909108629186	11.047892789858638	accepted	Likely BOLD
ICA_24	30.527561559283747	19.75962089291822	0.8595661869570177	0.012382179864699151	1115	410	0.0	0.0	16.670897579502665	5.928182635982501e-56	1	5.001207235759065	5.748224118917733e-11	0.4452651098996554	n/a	rejected	Unlikely BOLD
ICA_25	25.450716006177267	21.676126917462458	0.6605019646326686	0.010483688418134426	0	131	0.0	0.0	0.0	0.0	1	8.27943441628809	1.1102230246251565e-16	0.5705939501384714	n/a	rejected	External regressors
ICA_26	29.075762345749144	25.645064287418798	0.9391861471091543	0.015706680438317272	0	0	0.0	0.0	0.0	0.0	-1	13.733480711319924	1.1102230246251565e-16	0.6879036653596808	n/a	rejected	External regressors
ICA_27	64.97001033709128	29.447706023987088	4.774515475183428	0.0442503904458489	7010	455	0.39131075110456554	0.0	-5.587527779094511	1.8321479179913165e-07	1	43.23402512220906	1.1102230246251565e-16	0.8740362855588406	n/a	rejected	External regressors,Unlikely BOLD
ICA_28	28.435051028070184	28.18683695654817	1.071378868111287	0.014665630664331023	128	373	0.0	0.0	0.0	0.0	-1	3.7043302915563134	1.5267699249310596e-07	0.37285286204050305	n/a	rejected	Unlikely BOLD
ICA_29	30.37139507425158	19.849991071483355	0.8413544615700622	0.011900654469064742	364	94	0.0	0.0	5.144561116808424	6.093495584467592e-07	1	1.6552612815132408	0.031762134990351854	0.20989790477416692	n/a	rejected	Unlikely BOLD
ICA_30	35.195837614901066	25.185377889337992	1.1194770519753467	0.013600386958439365	114	99	0.0	0.0	0.0	0.0	-1	8.022269811845176	1.1102230246251565e-16	0.5628462665302338	n/a	rejected	External regressors
ICA_31	25.404894300913877	27.888916965160682	0.9363662429544575	0.011743209449133618	0	780	0.0	0.0	0.0	0.0	-1	2.1992034188618255	0.0015804900782431242	0.2608790692764674	n/a	rejected	Unlikely BOLD
