ICA_00	ICA_01	ICA_02	ICA_03	ICA_04	ICA_05	ICA_06	ICA_07	ICA_08	ICA_09	ICA_10	ICA_11	ICA_12	ICA_13	ICA_14	ICA_15	ICA_16	ICA_17	ICA_18	ICA_19	ICA_20	ICA_21	ICA_22	ICA_23	ICA_24	ICA_25
0.1684407377056265	0.9973385018449925	0.2961674853445331	-0.1425321431846095	-1.022463451650518	0.22276385557825645	-0.38769260303739966	2.578337300248232	0.1591031829620992	-0.7198564809178885	0.06317513390264017	0.46706153343299994	-0.5896505510289426	-1.1150222510645575	-3.1964845525041214	-1.0836831677249437	0.9514574157503357	0.15091582574400747	0.475256109464713	0.15972218084252635	-0.1138186506850062	1.6307801953491516	-0.0059367639840495565	-0.008321206998082413	0.781382387308989	-0.33386781867726395
0.13183947323868397	1.0757436546225623	1.0178254155515878	-0.12406918819623748	-0.9497477381344243	-0.14357744067971034	-0.314130936324073	2.9420006741190172	0.7918320517404708	-0.4055093660848121	-0.04561717632828897	0.5764812156001085	-0.1271849134187573	-1.0207668660459814	-3.2305621373692612	-1.538969825201547	0.3118273280452698	-0.20546566805404728	0.6211081505948874	1.0840659258377336	0.20982121487904085	1.6063949664309647	0.1582691781686462	-0.785527273347694	0.9776040780696617	-0.4297790196012855
-0.03296501180029019	1.0743870500794388	0.6295968946483738	0.3326476475905789	-1.1323744525675274	-0.09927563714401724	-0.3435972152746325	2.057338897475386	1.160083115419714	-1.0619302688150982	-0.32230413181402123	1.159801413105716	-0.11454750943332616	-0.6143647446732181	-2.747317298967066	-0.15169505075741957	0.28381217250832597	0.32650157805887065	-0.041166317449309264	0.8518053861604561	-0.38833436748674804	1.6651927038315428	0.8903837553187915	-0.29939569563418833	0.6736005056390978	0.03004692810181722
-0.02071041202739929	1.2922504468645697	0.5919311710616443	0.6791675547542743	-0.849135346738636	0.7881329652442083	-0.25701219911321377	1.6496283177996636	1.0261168050486218	-0.6136941584833561	-0.08746899255259219	1.40394088015529	-1.6673069199097048	0.017550104202996467	-2.4192962979345376	0.6401217789731253	0.7992478397163806	-0.54369192225394	0.3339638743058853	0.30471409410935885	-0.6452469528144053	1.597816977758982	-0.6265949953701381	-0.4976541798971154	0.6268454009287855	1.3834222854706264
0.1478859426046317	-0.7790450603983865	-3.9621682994155694	1.8641271082925306	0.8486212766550394	0.7143053071469468	0.17076210951916332	0.7821567709532192	0.7392887817902243	0.831288146175893	-0.0786600343652097	1.2980712323259809	-3.1028570179084682	0.7574975347836703	-1.2762510576731556	1.395172454540117	0.7628456479098193	-1.1511567983331807	-0.4606090181041492	1.5035440515109524	-0.12580424653306388	1.490311476699805	-1.6342580241208124	0.29946836888006734	0.21064509666767592	1.5431858240984857
0.7422580224997629	-0.24477428185865815	0.6732185095001485	-2.518781127060481	1.9316327692460493	0.6431711073973504	-0.2121479605231753	0.22395489620976702	-0.3065883551711348	1.354006937512203	0.8239573290493322	0.4695233691836671	0.020953309276702546	1.3177903587687543	-0.6009996214780432	-0.926934981573562	0.29956242082270007	-0.15179492566763078	-1.1847285755793266	1.395708631444725	-1.3355016740157633	1.3175545542377916	-1.1485567736471805	-0.49117643460212085	-0.8978349113250699	-0.44936923185142724
0.5379068341535477	0.05678875112851333	-0.13097236014824956	-0.44927887830888824	0.8563664379761696	0.5891877195040133	-0.007003000490552522	-0.10776306553559918	-0.9010709885187523	1.1551753620391492	0.6862342043270876	-0.14358292262546402	-0.09451080018958596	1.4696916784638774	-1.3202952776386911	-0.1523029198194312	0.18716424042937052	-0.4596830391085838	-0.3352996951263193	1.421930326157219	-1.3623990433188766	1.407279595250304	0.8442664284894665	-0.6847344068532304	-0.9814091846544294	-2.1499891553668458
0.45197707989580516	1.0255336118354192	-0.2194820301089741	0.010077841738779987	1.0281471603318264	0.4187036158442876	0.07694962488808374	-0.4372842977279966	-1.0035336719937318	0.8138890005171181	0.6170297722261885	-1.2419281835318874	-0.33659763302181056	1.1093279227565445	-1.3168277850754455	0.4862504652849337	0.35902018198681357	-1.1546933699249455	-0.023514632354316438	0.5813734189785558	-1.382466126135199	1.3774509896403795	0.8222032609744827	-0.8576139497466643	-0.23444566428818284	-0.2228316385516088
0.16910617416597534	-0.33642973800788695	-0.273200498523298	0.9641698751981035	0.6895312346707524	-0.056048753668072285	0.1538253812576565	-1.4763037985554361	-1.3478014279281911	-0.09895925131332024	0.30221936263793375	-1.639094032384216	-1.9576106201645984	-0.14841538145231825	-1.318982577194982	0.6951968357560083	0.8669992386707935	-1.4559034512497657	0.10035287828481003	0.7708022480099582	-1.0441575266662133	1.371971002233096	-0.6417403804269214	-0.6210309127496247	0.2580925692617024	0.8817759945017833
-0.1815172043965072	-0.3752593964082117	-0.6858318459468508	0.2844182853685032	1.233454861789952	-1.0117418773732667	0.7910593332691188	-2.1955906934827865	-1.1608526426329995	-1.164683171853958	-0.8492794882991097	-0.9708380697558138	-0.1669658951617305	-1.3559401355319665	-1.5085363597805266	-1.4291500863939945	0.3502922957652169	-0.9117946232528877	-0.1615208357285177	0.01070256357668587	0.5415683743445625	1.596007468488038	-1.4733701908308325	-1.189487472691456	-0.30152816605861993	0.7010673013302093
-0.3274022410693706	1.5462623618110676	-0.18489935634331586	-1.711425739830771	0.34955947888893313	-0.9520995048592171	-0.028404418077566752	-1.409058418648288	-0.6820655864476103	-1.081293692907818	-1.596530573155665	0.6697013863078629	0.16401801485312653	-1.2370487332512368	-1.0809668784392708	1.0740316282569045	-0.42772042343219063	-0.8936993884842074	-0.27951883735260524	-0.728773796272458	1.4634488731233364	1.7343905756235543	1.6858127257471218	-0.003801983575328335	-0.26758520282193876	-0.7233418174146932
0.13175664206759047	1.6214553237647003	0.19016409267136783	-0.6121373283683038	0.21267755960549636	-0.035349223556411055	-0.5897855333314388	-0.3804099958092125	-0.7773340491108133	-0.8008994707300663	-0.07963859178994068	1.1399827282255264	-0.6853853588419864	-0.4628874888420897	-1.8723273533083042	0.12091742803355336	0.07253492773828815	-0.9247505180408285	-0.02867622352659089	-1.291823798182832	-0.14962881349872417	1.5746834799060578	0.04424540029289425	-0.18589508384810172	0.5143803478055379	1.1417044820024647
0.2392098555582991	-0.4416798655136479	0.09771074142918947	-0.9069239303509484	0.9050135990352719	0.059125385317921816	0.13974131791747188	0.1859793009061033	-0.685714338119343	-1.426852236960725	-0.0042181273038634694	1.0769906538439962	-4.488060364872053	-0.4144353863495605	-1.3609469482820555	-0.7949664821157216	1.2462988868390734	-1.1252321881245748	-0.10937908719289269	0.2900925020730439	-0.16814824127372968	1.5373064018145879	0.4258382493719158	-0.4792848611371099	0.5518760112599307	0.3876901162990302
0.0104389800538388	-0.4175938467745966	-2.5267476837882636	0.48240948800244987	1.0360549670368757	-1.355333250389048	0.4076967568011351	-0.7304207818584186	-0.4673294161478946	-2.668348974018695	-0.5558360542346096	1.0623715400521654	0.1010429067366247	0.4405699287333022	-1.5898589144856878	-1.6256061753936384	0.0508608098066258	-0.48069170768063013	-0.09290801587332369	0.8367829450824528	0.7660831096810488	1.6532653327393327	-1.3594460020076387	-0.4050298021428336	-1.2248950680321935	1.683060156049666
