Component	kappa	rho	variance explained	normalized variance explained	countsigFT2	countsigFS0	dice_FT2	dice_FS0	signal-noise_t	signal-noise_p	optimal sign	Fstat nuisance model	pval nuisance model	R2stat nuisance model	Var Exp of rejected to accepted	classification	classification_tags
ICA_00	68.55249152520254	46.07458845028883	16.230268478841563	0.15488707848463248	19846	3634	0.3910738758306829	0.24322799097065462	0.0	0.0	1	350.2979232310251	1.1102230246251565e-16	0.9825237930003714	n/a	rejected	External regressors
ICA_01	23.252183788835442	37.977465305471185	0.4990670506154679	0.005803473911507733	0	1294	0.0	0.65244375484872	3.577387795703914	0.0003809757299842573	1	2.0463124805205046	0.003819642105934773	0.2472263234672898	n/a	rejected	Unlikely BOLD
ICA_02	45.715643287506026	38.18183725330179	1.4387337211811393	0.013336805965837363	2331	1452	0.3602324080051646	0.3225806451612903	-2.3650488350238996	0.01859852896964312	1	6.865300731816572	1.5543122344752192e-15	0.5242260274593881	n/a	rejected	External regressors,Unlikely BOLD
ICA_03	40.84126121205535	45.26335647988258	1.4615643167368328	0.01329757108121582	676	1887	0.0	0.0	-4.1470592045888415	5.2436630543640295e-05	-1	14.832592077943135	1.1102230246251565e-16	0.7041892250980843	n/a	rejected	External regressors,Unlikely BOLD
ICA_04	59.73285139327007	19.045333228839464	0.9050734891318409	0.010100780938885718	5305	0	0.6214278887508363	0.0	27.756545265992596	1.4094731772103008e-158	1	1.845679580856149	0.011665514367871554	0.22852612873611555	7.735186173038122	accepted	Likely BOLD
ICA_05	56.314755296825766	21.38542531411005	1.2539462132411443	0.011003549747086703	6668	547	0.5509941785741287	0.0	21.441681354366906	9.156551169095417e-93	1	2.5231314918232193	0.00022892084333214768	0.288229393019207	3.1710778867527267	accepted	Likely BOLD
ICA_06	24.999709742702667	18.68894441337653	0.5383805072500136	0.007985263827132641	93	116	0.0	0.0	-8.896528132556982	4.916459252038025e-18	1	9.704722016380925	1.1102230246251565e-16	0.6090004924144703	n/a	rejected	External regressors,Unlikely BOLD
ICA_07	63.49009415061835	20.60505498940609	1.5003979606443687	0.01554075004256296	10199	216	0.5785368340555698	0.0	21.062574521834776	7.762907953836566e-94	1	4.1676283832067	8.761939951362763e-09	0.40079525114573544	4.341858308564007	accepted	Likely BOLD
ICA_08	56.258623657929185	19.79097934747822	0.9923202588011736	0.00976260617895618	6122	0	0.5954211091825771	0.0	22.527496532412787	2.0449846659537816e-106	1	2.6046032475624914	0.00013947046884132952	0.29479269311510536	3.22893227382427	accepted	Likely BOLD
ICA_09	32.551997162943664	20.348265377606854	0.5618730440455638	0.007216654113718246	1135	153	0.0	0.0	7.961037290346465	1.6807016320060461e-13	-1	1.711882118640443	0.02374580256051917	0.21553031139503265	3.6157237000604914	accepted	Likely BOLD
ICA_10	68.29491146190732	26.078862304936216	2.763255870607597	0.027222088473900362	8158	295	0.43682870801514867	0.0	0.0	0.0	-1	53.78269597441052	1.1102230246251565e-16	0.8961771460876841	n/a	rejected	External regressors
ICA_11	40.293814067360856	67.02448594176559	1.8302632412069495	0.016287389248411898	1053	2602	0.3339920948616601	0.5106642291285801	2.2871927441516307	0.02338068638608144	1	1.2215352633062546	0.22496372586290048	0.16391376174676764	n/a	rejected	Unlikely BOLD
ICA_12	24.65707303758228	20.815218541295703	0.5639881832423247	0.008587953724198492	0	0	0.0	0.0	-0.6634596695938215	0.5083249015623135	1	4.304150449229945	3.803126702450754e-09	0.4085603478687634	n/a	rejected	Unlikely BOLD
ICA_13	38.736264218479995	69.96954849961979	1.8192602549472672	0.016263818332904453	944	2635	0.1770102536427415	0.5360706062931696	0.9871537523968223	0.32393754511537	-1	0.7852891422726606	0.7612578773769232	0.11192739577110866	n/a	rejected	Unlikely BOLD
ICA_14	41.436701230353194	20.73373687262124	1.262412092388738	0.011083905988260164	1598	0	0.26796116504854367	0.0	0.0	0.0	1	22.8434195653313	1.1102230246251565e-16	0.7856941332235928	n/a	rejected	External regressors
ICA_15	24.28305222893788	25.26129174375439	0.5609119314863104	0.007938242640319336	0	357	0.0	0.0	0.0	0.0	1	4.636466031755289	5.076168374529288e-10	0.4266463290570386	n/a	rejected	Unlikely BOLD
ICA_16	48.3590726343685	21.08547077234725	1.0895229460724611	0.010899468026443286	4848	332	0.48104740787667616	0.0	22.625586073935267	5.4817907004946606e-98	1	3.728802949898339	1.3117764596781711e-07	0.3743938878354919	5.29026507828746	accepted	Likely BOLD
ICA_17	51.49006283976477	28.520992004094904	1.485579167497335	0.013926006363276736	6038	823	0.4117006118514793	0.2850182704019488	0.0	0.0	-1	19.817792680202558	1.1102230246251565e-16	0.760801795812582	n/a	rejected	External regressors
ICA_18	36.95655487519519	27.702698577530086	1.0530835446650157	0.011890785643077361	1938	495	0.3022222222222222	0.0	0.0	0.0	-1	16.126333279905825	1.1102230246251565e-16	0.7213069436080026	n/a	rejected	External regressors
ICA_19	50.10771907644829	24.112997804884625	2.047483912485579	0.01298185134188091	3371	801	0.40440165061898214	0.0	2.536685978308622	0.011255030060425589	1	2.8032967181214805	4.120892620695926e-05	0.3103028839927493	2.9691307925695964	accepted	Likely BOLD
ICA_20	32.181110714374555	22.76931357107874	0.8424935398377659	0.01001352353260629	0	0	0.0	0.0	0.0	0.0	1	45.770627135790015	1.1102230246251565e-16	0.8801807323240252	n/a	rejected	External regressors
ICA_21	99.12497243677868	35.92209825483827	56.10701146732207	0.5721519723323344	26992	4295	0.5413861761638381	0.08239076080485772	1.4547912215715002	0.14792086504259389	-1	127.47845577719187	1.1102230246251565e-16	0.953400603208954	n/a	rejected	Likely BOLD,External regressors
ICA_22	22.333192485076545	47.70957031634215	0.541655639971309	0.006141385346200563	0	1585	0.0	0.6070164145477953	4.753069746531482	3.337542399334188e-06	-1	1.4284530258612052	0.09465855557346536	0.186501054284542	n/a	rejected	Unlikely BOLD
ICA_23	43.83373053501108	29.638678748764544	1.6294272058414816	0.013237773217805712	3606	759	0.4391891891891892	0.0	0.0	0.0	1	9.764770127200396	1.1102230246251565e-16	0.6104683254919561	n/a	rejected	External regressors
ICA_24	25.344036800514218	21.009820134277337	0.3542000166438764	0.006114300166233572	0	0	0.0	0.0	0.0	0.0	-1	6.0240596037295795	1.5620837956475953e-13	0.49156619689139436	2.9591062338091167	accepted	Likely BOLD
ICA_25	23.117256440117448	51.88539151331218	0.6678259452948303	0.006325001330610558	0	1474	0.0	0.6767458603311735	5.641784290789503	2.3496303352221103e-08	1	0.9478618559249089	0.5418632638111787	0.13203936021754992	n/a	rejected	Unlikely BOLD
