ICA_00	ICA_01	ICA_02	ICA_03	ICA_04	ICA_05	ICA_06	ICA_07	ICA_08	ICA_09	ICA_10	ICA_11	ICA_12	ICA_13	ICA_14	ICA_15	ICA_16	ICA_17	ICA_18	ICA_19	ICA_20	ICA_21
2.487655259949258	-0.14481366933752	0.01052776094240545	-1.504492712295422	-0.9562849280242276	-0.4480152421964969	0.5638487392167116	-0.6370181912851178	-0.7638587203349562	-0.6822839420748339	-0.44910810579898863	-1.8448658364096997	1.1122520714251256	1.386005360353742	-0.8199479864675343	-0.6471470986264488	-0.21056588576694496	-0.6738561408913697	-0.2427489734388927	-1.598463185329963	-0.1386574080059298	-0.8855856413361948
2.6968894261600536	-0.173872328932166	-0.2175494010752036	-1.4270158384425378	-0.8830359758441853	-1.0089829094666545	0.8511992839158128	-0.668681995850922	-0.6492506640080445	-0.6264629685747777	-0.03905381400771906	-1.6929048776641415	1.1086792479229137	1.179515998867479	-0.741441139232855	-0.4454360558786502	-0.4324921354963602	0.18549667059214728	0.4940348493694026	-1.2477206146060875	0.21326814755565293	-0.7905779660327714
2.9105199170950207	0.6705738088204187	-0.2874652227667894	-1.261684257200176	-0.7923726403164185	-0.5349310287714938	0.23472006348363553	-0.7043886383385002	-0.7739438090308056	-0.5072524709146158	0.05224550300651994	-1.4815640961805105	0.9977473056309517	1.0515375885691298	-1.1514415589360356	0.16378772239787362	-0.2779352791348865	0.5473884707671902	0.8775202994605875	-1.128697600160322	0.39146930699719495	-0.1006323192110805
2.277434698564218	0.263051776768503	-0.21592914894056234	-1.2095566586918693	0.3316063179441462	-0.18835273659842164	0.5035208486106919	-0.39503039870960927	-1.4601939556196764	0.011951364133058617	0.7573808208085102	-1.5196850810029852	0.35591320090924516	0.8334894904521312	0.5007878269995434	1.255563079755076	-1.1433113072636705	-0.22089542828240982	1.6752167779341263	-0.5977054757653751	0.2564521022038321	0.4010668851712371
-0.5186313619235967	1.003305783293042	0.7127111110954352	-1.221059333379336	1.3568291049245038	-0.17507310540024731	0.4327834126346507	-0.3737374969696517	-0.6735449309002016	0.024387035957375965	1.0666182094825727	-0.8557126100285869	0.09484151043945709	0.5986849075617076	0.6841895129916692	1.3362123594928053	-0.8780549233024626	0.24118826001085197	0.26351803411745117	-0.16335971687004222	0.959421041509863	1.286413854568054
-1.7628093805058351	-0.015863236837443905	1.1298923554802236	-1.3223700328792962	1.0153177547288603	1.0082129770003938	-0.2665728682994719	-0.2608090189219202	1.018038415907161	0.1939458316515935	0.35245487699126415	-0.32041881560647223	-0.2590766915777718	-0.27425659188955964	0.5647002300980628	1.1328764269513574	-1.3964118022644212	0.47219039625826803	-0.9309746325917143	-0.34610962837928694	0.9302897258735512	0.5894586500891532
-0.732581941179029	-0.22661479233431917	1.1241330085343815	-1.0899408321867243	0.20770547629919595	2.389409327543624	-0.0645048348753806	-0.2903265429634245	1.139226095248646	-0.09304921729924649	0.4640111971483854	0.012691900761128427	-0.8339566757817821	-1.1205517136276801	0.2936829370801473	0.6045443335531853	-1.3173036256280497	1.4832507408825235	-1.3166196590001293	-0.35991310791694314	0.5446790296778332	0.3782599976195141
-1.1167119846690836	0.5039851821376552	0.386307684510201	-1.1238043887474176	-0.18666769720788026	1.3704538222892158	-0.24932126678193203	-0.01163773089929405	1.5957123439959269	-0.11572131112125807	0.4101512228941927	-0.31031414990663986	-0.9138069880393412	-0.46836910589186775	0.6848038869525315	-0.3924179934051008	-1.2075943480885594	-0.10325374139937366	-0.9350218571133183	-0.267107176735728	-0.20151023008227845	-0.8012970788402364
-1.0023529242265916	-0.13154764829431573	0.21829733325173747	-1.260282794445524	0.06975089004071984	-0.6238764766259519	-0.02038577394054923	0.0651475645370198	0.2259432192868677	0.1548313433897349	0.8821170693968242	-0.5584510183381365	-1.091480856309272	-0.8293627005363623	0.4620172533263587	-0.8188922358046391	-1.1310360913540562	-1.1379579236744823	-0.24196395916475366	0.4750580847660681	-0.03732041296483567	-1.5988900601834182
-0.46876497436102826	0.2744129828027726	0.10827078497533899	-1.1298373398307042	-0.31726176958181335	-0.7195358399077517	-0.061830154753964243	-0.0859838576775427	-0.2684654577978783	0.5612587344470585	-1.0658466710952867	-0.43438242709770636	-1.0560706612367414	-0.9862179544720124	0.18051958341384658	0.33205957134573083	-0.8465647242338032	-0.5529542995220881	1.211237379108658	2.0694426187846235	0.3226625718291798	0.42845890952601795
-0.30708967710756	-0.5557225373307801	-0.2999489659546694	-0.9901822465691219	0.459788918109762	-0.8443677046576702	-0.1020883720936706	-0.3936215620617463	-0.3300782148380111	0.5374684621482919	-1.4120957031293602	-0.58386516120997	-0.42079743568353456	-0.28449387039167967	0.5500558648216579	1.0452477293639513	-0.8127626800808768	1.3808819917285506	1.296772551064974	2.2485100010922006	0.3274764791167928	0.9652405500581269
-0.44257403010464486	-0.7567370408864513	-0.12385105829483009	-1.1209393991926049	0.5239653614100132	-0.9545948381392476	-0.06618748070546845	-0.38742735512665677	0.2314192511402282	0.30201232795903454	-0.008919721844817475	-0.3939880967379481	0.17354089008617066	0.6146878544441341	0.4925116422562148	1.0478838357481561	0.38543382505266544	0.8138593408135328	0.32392052059925336	1.979138239623625	0.7082079342143582	0.9472259879675438
-0.732822519319599	-0.1612951642194816	0.27392305014214036	-1.0441143629858054	-0.4120273866694107	-0.5803524559761913	-0.6989460973310792	-0.4585400541646724	0.9200806840168232	0.5790596810707347	-0.2055174297443778	-0.26770962603978005	0.3787107113534149	0.8169570189209897	0.294042244450194	0.6393779749811079	1.1693523411521733	-1.0461283767570513	-0.9984243036094934	1.4283662600355467	0.6849347286907841	0.720908861430815
-0.3049946803240581	-0.7367297357731689	0.13959702781605238	-1.0489912558527528	-2.0676232396633054	0.624807687378385	-0.737238522882585	-0.5209708519869973	0.3366947252545753	0.7221737769006598	-0.6700463309978562	-0.0069952826477283694	-0.11578609288792918	0.08794201488373449	0.8169563535615183	-0.39089623609468116	0.5782693400476596	-1.4634721955528385	-0.8703510298098107	-0.08885100935907206	0.0030099638704398843	-0.27743927371870725
0.4037215123522126	-0.15779386757161185	-0.3413622734107976	-1.0692601151561683	-0.2205677786958825	0.6446194062455084	-0.0013537379548207939	-0.4658872252947142	-0.6548858844982886	0.48497365862417036	0.22902890126399075	0.3853923452626597	-0.5383325258384445	-0.47617007204377976	0.9481604998198566	-1.6697329830219445	-0.25612220817753634	-0.5384759490943564	0.12923396562671827	-1.1706551581638842	-0.5763701136521675	-0.36096703778276407
-0.8182065674745682	0.08683788833823161	-0.07424393527115954	-1.0145776107787443	0.23869887334492706	-0.09692212917204775	-0.1288054873943419	-0.23976922038557866	0.6010192362582011	0.49247767460388703	0.23807465752127827	0.5455755382384491	-0.5697661277547463	0.18190233741152317	0.9699275886559643	-1.0311628979234087	-1.064553430444079	-0.46935591657966846	1.0140904872480627	-1.9158111527427082	-1.083678601876218	-0.5793101926328745
-1.249445399609832	-0.6543418737635539	1.087242917612247	-0.9757256373865607	0.9115686365415223	-0.8930299873964189	0.4591621371615365	-0.28396771684030336	0.8963042262125974	0.3594886208785033	0.8352951685387952	1.437125811764171	-0.4159800313183312	0.3016622198893053	0.7356286501792025	-0.4057262065413635	-0.1210420809878195	-0.47820185669192794	1.30954040064945	-1.4794883248868076	-1.2983659419642086	0.26376286465405335
-0.9821261923821925	-0.4497632958275948	0.5774480719985163	-1.0529200907763634	-0.10827757033205403	-1.5948388420615753	-0.18663734584528083	-0.34857818365429666	1.27619700729065	0.5782879709500539	1.1603409101265003	1.7606612756219326	-0.2421158939041673	0.208809729335083	0.6430984985299014	0.8209024486581914	0.4202052247196037	0.31358945022574974	-0.1532813093431527	-1.081893105167558	-2.0254753568129438	1.0813117170581068
-0.6094316015854571	-1.020859273483645	-0.666498287760006	-1.20068483737979	0.28246623472799565	-0.9930050824928996	-0.4551196102876159	-0.4052730607710617	-0.034008712033189635	0.38277794057295217	1.2231235357649561	1.9988643064849334	-0.318828612133848	-0.2082711702483876	0.7275142976378539	0.3551459731893182	-0.3749945992578097	0.4079404217190452	-0.8974481905577433	-0.41527340975550064	-1.8026998463049722	0.7307398720516567
0.050516108230688785	-1.3135116695898834	-0.7206632137490182	-0.8227560748990793	0.8960649300425025	0.00799550857658344	0.29389351069287106	-0.25512260872086295	0.09360461085574799	0.3375945563464601	1.353687310559039	2.1720008304122382	-0.6967604741130254	-0.966536020066962	0.6157771015530759	0.07012482111183696	-0.08563975053691122	0.5442034620718578	-1.0156545774501338	0.726971105959094	-1.1524434313466791	0.1960670064635762
-0.15359052077226698	1.036405357843234	-1.0157767584734503	-0.8405082876176488	1.152435926406462	0.20058677946982395	-0.05457291316108865	-0.23768731022130316	0.9083805207861928	0.7252755822661286	0.0661269097367557	1.6023366596365167	-0.3285473032954348	-0.15355502916568678	0.7911527066621684	-0.555705649261595	0.44267783844426406	-0.5555850186808166	-1.2856078830429072	1.5745709460530528	-0.26477580164660885	1.4247043794324417
-1.0140947905386701	1.0488534321148795	-0.8660385864890273	-0.14542250909171794	-0.25126474960416195	0.8551735662151585	-1.094275794836126	-0.5164701254514081	-0.028918944563792473	1.4302949616979033	-1.4827147395828024	0.03429525483161374	0.11675590041605506	0.3766910410605015	0.2605645211639347	-0.6876409673749511	0.18202183729266025	-0.7372360814335359	-1.2307242224093353	2.1155455875797102	-0.76121060288975	-0.1286495998184667
-1.1173864872391053	-0.9765352744073421	0.01868608473471718	-0.022081884788102284	0.3628535408064813	1.0988973153572472	-0.5687702646195968	-0.569382929470249	-1.1426648469849672	1.5664599535764883	-1.1302305633186411	-1.0433170136389442	-0.1252109797540947	0.4951597215718152	0.5928563270756089	-1.293250743010454	-0.42680958230754795	-0.2886560415069985	-0.16851222344626168	1.0855582941804938	-0.8406654079219421	-1.9163389049716173
-0.14667496077154618	-0.7231874002432549	0.5268772570623088	0.9903196922189454	0.9305542039842624	1.455035701468538	0.3594501996409076	-0.5526874135385597	-0.8339737651352667	1.8601508029777274	-1.0913724035924952	-1.2837980995359153	-0.2793313984619646	0.8377923649839353	1.2399057426966764	-0.8881456641364623	1.9317594451152698	1.0366018385820497	0.4746014003520461	0.014811843195162865	-0.6074469552324031	-1.9017088867065637
0.7012661823899944	-0.1297986961676886	0.8082841133547413	1.0797123732205078	1.2535289600528376	1.3389389059738297	0.42302237366565043	-0.6451582988627717	0.15429780835514262	2.065576458890233	-1.7949237546681773	-1.4091767278871707	0.054079290997771236	1.2835136981792536	0.8825766761705631	0.502763466558226	2.3589049226201904	2.1820932792885253	1.2876802947022825	-0.334519262283912	-0.2653420464777198	-1.056121140353142
2.059577896668357	-0.5392188166753435	-0.07801150806307174	1.5037219810986198	0.9286689298788309	0.6299859301178258	0.8136742821299199	-0.5653206296638477	0.7799439025587056	2.214923083328779	-1.3382594832181314	-1.475574287908831	-0.1131823842138589	0.9566189855915528	1.2795202678960915	0.5179475674850753	1.7758598177056841	2.3443690985740933	0.2325542873913011	-0.837803259533256	0.2671425364282536	-1.0594087675859456
2.2153818271974863	0.12083097244701121	0.013728691417520516	1.6220674151091614	-0.14458952310407458	0.1380575669019319	1.7344979044651945	0.10190051910129908	0.7161225623127432	1.6206403397692002	-0.6767357289934331	-1.3151339921283431	-1.248484688610264	-0.5032343755080557	0.1535079929445043	1.5904203373114274	1.0933431965035736	0.5379238954548837	1.6797642088324103	-0.6841704328195558	0.32631516040709846	-0.31164416375175147
1.1833837005768906	0.24636196823486614	-0.06982577708964807	1.6167987365906167	-0.5449080698789408	-0.3862220637473473	1.8123903541068773	1.8968084448568743	-0.8702019187883105	1.5461818837742638	0.38281675491878514	-0.9716206459176822	-0.5052404479664768	0.47716158315286905	-1.072467935240196	2.2744693453948264	-0.23870020552691756	0.43458245444214527	0.4080601842666705	-0.021548287982080434	0.22539222307033613	0.49791368699956595
