Component	kappa	rho	variance explained	normalized variance explained	countsigFT2	countsigFS0	dice_FT2	dice_FS0	countnoise	signal-noise_t	signal-noise_p	d_table_score	optimal sign	estimated normalized variance explained	classification	rationale
PCA_00	88.54548683503653	35.26107544696455	50.082500819918685	0.18316027807161758	28931	5957	0.4707391547870707	0.06728875952401335	11683	0.0	0.0	10.7	-1	0.4964582498372516	accepted	n/a
PCA_01	77.84381929259004	31.91943712328959	11.606634418070202	0.06061803487262981	17066	643	0.3965666776325627	0.0	11117	0.0	0.0	11.7	-1	0.11333132817484275	accepted	n/a
PCA_02	90.48719156791071	26.747111361157888	5.073130186602543	0.022614625769376437	18162	263	0.5949740903772218	0.0	7005	11.274730750026714	3.6071074626659074e-29	0.8	1	0.04085287382480033	accepted	n/a
PCA_03	49.53647846559779	36.73593620393433	3.4678191938574208	0.018387373269605167	4379	457	0.23694779116465864	0.0	9909	0.0	0.0	14.3	1	0.03078869412788729	accepted	n/a
PCA_04	50.153686021033366	35.14622354237868	4.0325210282646085	0.016880112418438155	8440	632	0.3790288948465892	0.0	9593	9.491073903748788	1.0364304556971988e-18	9.0	1	0.03147824341744233	accepted	n/a
PCA_05	45.34050051528581	27.834607497019604	2.2859936832085226	0.01301927315732979	2935	466	0.2879045996592845	0.0	9170	-13.60863188357564	6.002843000005213e-38	12.4	-1	0.020926552047368412	accepted	n/a
PCA_06	44.46562324153368	30.033206224819832	2.177245323920282	0.012616870787710673	2721	188	0.0	0.0	9286	3.163234478870423	0.0017970319393714566	12.7	1	0.02144476690544573	accepted	n/a
PCA_07	44.575957023580536	27.77618646252899	2.837952761329636	0.012094212557775416	4456	297	0.35829122645842904	0.0	8962	3.2630888246594996	0.0011702509549684499	7.0	1	0.0214876880412892	accepted	n/a
PCA_08	50.992665924788845	26.159650803872147	1.632396438005532	0.009784072922316166	5306	0	0.43575525812619503	0.0	8809	10.0975217327555	5.625840774513324e-23	3.4	1	0.01599500463178218	accepted	n/a
PCA_09	44.44777920738401	25.882153725035927	1.4251308345535334	0.00909523582951712	2607	0	0.32387706855791965	0.0	9235	3.9812706460002376	7.73925642134589e-05	9.4	-1	0.014482415049413435	accepted	n/a
