Component	kappa	rho	variance explained	normalized variance explained	countsigFT2	countsigFS0	dice_FT2	dice_FS0	countnoise	signal-noise_t	signal-noise_p	d_table_score	optimal sign	estimated normalized variance explained	classification	rationale
PCA_00	97.54594704771992	34.909876599399205	45.17068398460399	0.18572258326170354	34296	4246	0.5253945564339684	0.08735521235521236	11469	0.0	0.0	11.1	1	0.4190118482770242	accepted	n/a
PCA_01	93.78822549973992	31.754094279124462	19.90095074831632	0.10405667758719792	28727	1855	0.4905466615319726	0.0	11547	0.0	0.0	12.1	-1	0.1966636562852473	accepted	n/a
PCA_02	67.35862211563062	35.196987241174156	5.828151962258488	0.03925657512077158	15175	1201	0.3797936872408239	0.0	10049	0.0	0.0	14.3	1	0.06066020358181712	accepted	n/a
PCA_03	83.2147151623876	29.725707973388143	3.9260416830827407	0.02126058033454302	18914	1604	0.6157640808803599	0.0	7896	16.99714474927726	5.462810080436943e-63	1.6	1	0.0348985347101851	accepted	n/a
PCA_04	69.4866559222676	28.273677387898704	3.306835996734391	0.015447387436264011	18938	365	0.5416801118640422	0.0	8762	6.981376179665721	5.45586998055442e-12	4.0	1	0.02776398838836127	accepted	n/a
PCA_05	48.48127858075274	33.596310734712986	2.105509569317933	0.014483044793334093	4166	357	0.33753827311696266	0.0	9775	0.0	0.0	14.7	-1	0.02088987833004365	accepted	n/a
PCA_06	51.38277079467698	37.45260594671476	1.8844328007676623	0.01171001498585249	5176	1402	0.4021855790808859	0.0	8820	-2.9150497853166724	0.0036713278181197437	12.6	-1	0.017349123419326477	accepted	n/a
PCA_07	46.981609059837545	31.733161412035344	1.8283994422949823	0.011073065607440813	4828	478	0.41688379364252215	0.0	9197	9.986435646060922	2.2967712038371003e-19	8.8	-1	0.017290050986673272	accepted	n/a
PCA_08	62.87046282106988	26.98739822029955	1.5769487316413928	0.010887144697310322	8010	91	0.4841983556012333	0.0	7606	15.345571207260111	1.8355220819226666e-51	3.8	1	0.015645388798607083	accepted	n/a
PCA_09	52.92753570797093	27.184110788553497	1.460897555463754	0.009762503689025788	7205	0	0.47863488929629106	0.0	8804	5.933310291363372	4.064141624087245e-09	6.8	-1	0.014639155901398937	accepted	n/a
PCA_10	43.54929926494683	27.31449034721671	1.2708659191830172	0.008890306956887742	4043	98	0.4052565707133917	0.0	9582	4.79273221750668	6.438578890316765e-06	11.4	-1	0.012728496612264755	accepted	n/a
PCA_11	45.221483159390466	26.79848036988334	1.1187469888715396	0.00841954140857827	2935	92	0.22932783221591885	0.0	8626	-2.0853371677214905	0.03730355203417305	14.2	-1	0.012003310944152924	accepted	n/a
PCA_12	34.40861038831828	26.87477908972785	0.8491689204157059	0.0075992035515589276	892	0	0.0	0.0	9585	0.0	0.0	19.2	1	0.010719916104700885	accepted	n/a
PCA_13	42.37318685326579	26.95486597143362	0.8501203880555052	0.007213060249444883	2414	227	0.0	0.0	9408	0.0	0.0	17.0	-1	0.010438177330366387	accepted	n/a
PCA_14	39.70561147231306	24.47376733733256	0.8886527834426314	0.006721721954694605	2264	104	0.34917077543702374	0.0	8884	10.933319169670936	8.26071923585029e-26	11.0	1	0.009464572485526701	accepted	n/a
PCA_15	42.55814763619591	23.49821391974268	0.7371456247796938	0.006594774670859402	3112	300	0.0	0.0	8459	15.944490297977193	5.269533549041673e-51	10.3	1	0.009288081465420893	accepted	n/a
PCA_16	31.35874521060374	28.402808656030814	0.6387334942341334	0.006279477216068937	754	729	0.0	0.0	9413	0.0	0.0	19.6	-1	0.00923626357194202	accepted	n/a
PCA_17	38.927236646542724	22.2976253552796	0.6135495445648083	0.0058073153808209915	2473	0	0.4580960130187144	0.0	9096	12.149337786407996	4.845412861772993e-31	10.0	1	0.008229371258455315	accepted	n/a
PCA_18	35.076084085155415	21.25552157200634	0.599632247184067	0.005416221320273343	1563	0	0.4964811260396673	0.0	9024	19.19129253221928	3.928949509076727e-68	8.8	1	0.007603907785300803	accepted	n/a
PCA_19	32.02102556214057	21.55705021659473	0.4838594753436505	0.0051366328480340635	1018	94	0.0	0.0	9126	12.80584297436694	3.661934554465122e-34	14.7	-1	0.007291522528506119	accepted	n/a
PCA_20	30.681963425093166	21.085385113202676	0.4550387392308261	0.004933431322601998	780	0	0.0	0.0	9768	5.3982787630176015	5.699259683479e-07	18.9	-1	0.006945152004595629	accepted	n/a
PCA_21	26.210520143765518	22.29388368931548	0.4672891615634468	0.0048591291438721575	194	97	0.0	0.0	9647	8.776574385001583	1.1620921276413182e-15	18.9	1	0.006809782284610456	accepted	n/a
PCA_22	26.875797315227636	21.248113154262956	0.44000287061649507	0.0046460602528667246	94	0	0.0	0.0	9609	0.0	0.0	21.6	1	0.006501510044236142	accepted	n/a
PCA_23	28.095624051745496	20.25445774478568	0.40984022526729025	0.004549692851594778	657	0	0.0	0.0	9805	0.0	0.0	22.0	1	0.0064012641070018235	accepted	n/a
PCA_24	25.040647828706057	22.395047616355846	0.4136789220708392	0.004447519961754264	0	102	0.0	0.0	9667	0.0	0.0	23.7	-1	0.006213446171909968	accepted	n/a
PCA_25	26.086381752496234	20.157360973549505	0.4117384501920448	0.0042706031641314085	92	0	0.0	0.0	9911	0.0	0.0	24.1	1	0.0059685406458867135	accepted	n/a
PCA_26	24.30135791823546	19.972478804971587	0.3889485728034629	0.004222960679120985	0	0	0.0	0.0	9681	0.0	0.0	24.3	1	0.0059019798300143315	accepted	n/a
PCA_27	24.37483637748949	19.111097898388177	0.36996607872365284	0.0041891997467984185	0	0	0.0	0.0	9826	0.0	0.0	24.9	-1	0.005880400573614052	accepted	n/a
PCA_28	22.2507396699381	19.24604899509611	0.34085423547274346	0.004074723245486429	92	96	0.0	0.0	9969	0.0	0.0	26.1	-1	0.005688091199659836	accepted	n/a
PCA_29	23.682203632166708	18.58642952335502	0.3432875466482568	0.004023515361892701	0	0	0.0	0.0	9851	0.0	0.0	25.7	-1	0.005634398279407157	accepted	n/a
PCA_30	22.2218914604639	18.95185417271557	0.30092561198862827	0.003914568749714768	0	0	0.0	0.0	9947	0.0	0.0	26.7	-1	0.00546112042755644	accepted	n/a
PCA_31	23.834526415478315	18.165831438478627	0.3317803132786063	0.0038920312548864576	0	0	0.0	0.0	10014	0.0	0.0	26.5	1	0.0054396298545793245	accepted	n/a
PCA_32	22.775626803372564	18.319535005565495	0.2873214115873041	0.003828330430186891	103	0	0.0	0.0	9964	0.0	0.0	25.2	1	0.005339235811606982	accepted	n/a
