ICA_00	ICA_01	ICA_02	ICA_03	ICA_04	ICA_05	ICA_06	ICA_07	ICA_08	ICA_09	ICA_10	ICA_11	ICA_12	ICA_13	ICA_14	ICA_15	ICA_16	ICA_17	ICA_18	ICA_19	ICA_20	ICA_21	ICA_22	ICA_23	ICA_24	ICA_25	ICA_26	ICA_27	ICA_28	ICA_29	ICA_30
0.09873763509124531	0.00036247696916952456	1.84905591755793	0.47304927778198946	1.453376938873198	-2.0881019970653063	1.717644965098893	-1.0009850489883758	0.1413708525210963	0.11279916471465128	1.4654312954169213	-1.7845204357536653	-2.0687846559499143	0.7846152988582354	0.7423937728166633	-0.775561289389446	-0.47772724017913826	-0.1226771538256859	-1.125820965851879	0.31819637387986716	1.2740126476667397	0.8435254094282735	0.40597572384315606	-1.3621839361735586	0.3434739830222046	0.21665086740814635	-0.3604607588669076	-0.8618630455228494	1.8064550158598054	0.663843511619189	-1.2180074380131993
0.16688561423168205	-0.16939969751064532	1.1164099530849503	-0.11502629975567427	0.417007312882053	-1.4712656063477128	1.1846299672853584	-0.7244601374994314	-0.03182825628486559	-0.35663606056038705	1.597431033399925	-1.0907675683139737	-2.5154143401656928	0.3033954618578655	0.9093572199110517	0.3592587296927258	-0.9172715345500756	0.4147195798969757	-1.2145115441905172	0.7093390681262389	1.0802107247930781	-0.6768994272785425	-0.35753419405563774	-1.191455582893036	0.37142002433606053	1.2114129282691788	1.2354632853947412	0.42525912748079986	0.795846051853492	3.1094881698388885	-0.7321769656671391
-0.05607255698107687	0.32936818813629987	1.4168436319829072	1.2917903378746403	-1.0719930335971972	1.3444732016823693	-0.1992512622540894	-1.1571651772986353	-0.3256888848632049	-0.08999843929970618	1.1987437562721937	-0.5016914251840351	0.9896233336686185	-0.6692335444123158	0.65979659917058	0.555803940304625	-0.02286318876904448	2.3197637564409828	-1.0960629533515163	-1.0033720808749855	0.9377957405868323	0.38799447897291434	-0.4053600296118113	-0.4531845129007007	0.5227513014247309	0.611351309942449	1.2269606655740968	1.3828046709746513	-1.9583852629160439	1.7227466947139418	1.3747442370429275
0.0433317006139768	0.12924018262745562	0.9841560505329241	0.9947328915444933	0.6963637965050232	-0.4801540842097365	-0.9928206509930181	-1.0188274532506014	0.040071570050357566	0.17674954630136552	1.3593193731809279	-0.23522660986206725	1.5436430015012772	-1.4608223725800003	0.8378265837923095	-1.1671282429782126	-0.2844675695239102	2.9177638118154223	-1.2148672992618232	-2.6509702636335257	1.2591100981779355	0.6808069756338677	-0.6954556135675602	0.202612806326257	0.781075456567476	-1.543028657806729	0.034018725030831885	1.7846640609161077	0.442013386969642	0.7205299165196756	0.9599696549312909
0.0431295189012717	-0.877302046710774	0.4086917014643662	0.9373606876257914	0.9551034551115294	-1.5127306630987734	-1.8546803528437235	-0.9224546706592811	-0.09842934631442955	0.5604981561039956	1.2553654199154691	-1.231984031612805	-0.20873177868078657	0.5447845607598758	0.9553166924703704	-0.5948367377824241	-0.8702142269462094	1.846969851444681	-1.02947709198299	-2.058200262494375	0.7485727245870287	-0.9940129825005494	-0.49386786127580357	1.4601104667135856	1.3541894251670135	-0.40911952049341904	-0.305327671998621	0.49776899012511233	0.8547422192534286	-0.3569491445557142	0.2971997944345224
-0.11652977695836145	-1.3018165953373688	0.4241967132518242	1.1802408383533258	0.16769575361800776	-0.7160112457741138	-2.2064339701212954	-0.9535803539877542	0.01021077353145972	0.9973312284482587	0.39016292790632817	0.3392577967317976	-0.74158316084515	1.9658912582309658	0.8961795716100279	0.7168629499184784	-0.8945436209330301	-0.883658433479054	-0.6096732328795827	-1.9176060197045122	0.3496597294832142	-1.6297756264010996	-0.5483914735548215	1.2321218597791905	1.6687688492764767	0.75854104313071	-0.9338503769477452	-0.4605594557171391	0.30938508837344253	0.9394958548290432	0.41502511066927006
-0.16682709413755534	-0.5286037280684197	0.876997011667447	1.138503181167474	-0.7988288516337808	-0.15241800651775117	-1.694398180956708	-1.0529079562254584	-0.9686251040605208	0.5792350028007376	0.6290159346538796	1.1812229529928913	-0.2990815223984658	2.731212780329562	0.9165539916999998	0.9256438992193334	-0.3469489407004951	-1.7592087528568832	-0.3965365165211311	-1.6983735978181653	0.36154909131666296	-0.6113879705059438	0.06102681909459992	1.4584973020690886	0.49923109656216075	0.3836550253986934	-0.5610733365778547	-0.7314053093072405	-0.42101547477608225	1.2209150470015886	1.535590929705809
-0.2056316733382557	-0.21847993075796374	0.6136604594827634	1.3790772357474914	-1.279216559495325	0.1846786317668288	-0.8696998885096268	-0.9889736145007729	0.10331791477137016	0.7693498641171721	0.7471706846067062	1.2905032441611262	0.7675863043452307	2.2512608128905938	0.9109168760254638	0.7665485159960752	0.06840880122657358	-1.1611986620436887	-0.3375428989232669	-1.2854443170346446	0.0023385298838189375	0.5710855775755812	-0.3351684382455748	2.138510489950149	-0.14307974303474671	-0.1196200192799326	0.18401371025343852	-0.2920070691840137	-0.4416363518283539	-0.7691731711078551	3.425776072019254
-0.15434532218840247	-0.8486623111533369	0.29695191156992573	1.1668917258836804	0.033523623974883794	-0.33825082314466587	0.06643818160888593	-0.9792589105267319	1.0073871930798186	0.507424152998889	1.0415635216864954	0.7790241925260162	-0.5461976684971841	0.7907755765634535	0.9103866045269681	0.45160977777704503	0.034874091322766254	-1.3944310939619666	-0.3827745897160342	-1.2302109216829626	-1.6069971097967972	0.6826250338119851	-0.3970691984094131	2.1025232218789314	-0.48173116334630184	0.7411877092971765	-0.3701458410685109	0.49716289470462394	0.751624895371449	-1.9376271715495759	2.2165663745138406
-0.1689786581796402	-0.6369799386223832	0.45959215119707825	1.356746247790478	1.0680709817135032	-0.8014254650609351	0.781047506919481	-1.0480865264923822	-0.8426953334018957	0.6286702681209299	0.8803450025590301	-0.3156725047708939	-1.538181588761299	0.582993583280831	0.9611275862257784	1.648231948424832	0.23759622789566706	-1.7474060744756168	-0.38262293045123563	-1.0486878571517988	-2.2491915814253236	-1.050527240247795	-0.49927584771607797	1.7260247616592463	-0.8755437574855319	1.153130422515867	-0.17480898168428474	0.8681863358847866	-0.060910426077222427	-0.7661214916863361	0.6414564620833245
