pca_00	pca_01	pca_02	pca_03	pca_04	pca_05	pca_06	pca_07	pca_08	pca_09	pca_10	pca_11	pca_12	pca_13	pca_14	pca_15	pca_16	pca_17	pca_18	pca_19	pca_20	pca_21	pca_22	pca_23	pca_24	pca_25	pca_26	pca_27	pca_28	pca_29	pca_30
-0.10995285179294076	-0.11227276821039253	0.010396051001142511	-0.07312910860553089	-0.13412890147639006	0.10344845884861767	-0.09065090020287979	0.1887411432954088	-0.19367166135943742	-0.0026454592200413547	0.1165787596037715	-0.01843569235301629	-0.01220319398136872	0.012367746872494157	-0.028556738721412366	-0.23711866337152632	0.08614485232254973	-0.01045138230888785	-0.020362000441811186	0.18989243837996272	0.04221610941445909	0.00335540326912283	0.10055796326075378	0.0861718866360027	-0.04534514501058077	-0.1784008343418298	-0.13166765653864407	0.14285490558092298	-0.10957427791539034	-0.09033176354707037	-0.24089692462556986
-0.10370483930915719	-0.09135623939964088	0.01719097708647093	-0.14287763348421514	0.0392595468846033	0.1308713695969938	-0.019849103345302967	0.19844173638345672	-0.1698231460326848	0.010140752349645673	0.03739476818481395	0.03807233835781594	-0.01067868852663064	-0.024379359983196933	-0.11410606938818345	-0.0765974374996419	0.15221423230369535	0.08544507984025605	-0.07870219670800259	-0.021228946802736105	0.029335542951148336	0.013179406208382285	0.2141377180594151	0.01221819576934228	-0.010781358506742979	-0.06927126417146576	0.06964867059054741	0.046812666746192264	-0.014231282386485808	0.11952415041930523	0.011308103170121889
-0.1122826429096152	-0.10832625688642217	-0.021879682363456054	0.14308974016138615	-0.03559578029265473	0.13034576877189435	0.01916561153904424	0.16431218684835552	-0.16114001483513857	-0.041231309634890745	-0.04477608046203743	-0.013846958941307205	0.15107260065741407	0.02192543179055104	-0.22581804909976924	0.10052860853818357	0.030931656387556457	0.00792179871817029	0.04207771643190305	0.018914399996683207	0.06844161242803799	-0.08981766995203443	-0.1902514934399536	-0.17690715291937117	-0.10401949155048267	-0.36180846964025004	0.030261809054531907	0.16089859054380418	0.10222215183333896	-0.07465424129740071	-0.09010547276870473
-0.1070634317229298	-0.09113616241154521	-0.03244084220075453	-0.06903575308960636	0.03658856803894256	0.09797104467390422	-0.024964065125761603	0.10338395045649185	-0.10147645023786467	0.1095514442305209	-0.06753879040323718	0.007244413808776794	-0.13357221573394998	-0.0051725843347705585	0.05433890127419495	0.006179217043800478	0.0812003496502371	-0.08150135504497057	-0.05835582055076183	0.08789714551721907	0.14149800711103172	0.041191303301536	0.09414069104563935	0.006740045693259388	-0.0866002891535559	0.0032584611527377598	0.17585181180486706	0.054101077131684126	0.010779511980240056	0.04079933544803399	-0.07503208585223844
-0.11139561485888924	-0.08603731200638667	-0.035542956485947075	-0.06457860429084805	0.09921596175663416	0.07519194725648581	-0.1057434318613806	-0.03642770044383983	-0.1281908588523483	0.07074336947830875	0.06225070339836773	0.03465317199154567	-0.06373087200339811	-0.01452034697160467	-0.10780389551569117	-0.03137750957203181	-0.012154504608854269	-0.016775740118706816	-0.04903459775897969	-0.13536031857724207	-0.0006016859206105923	0.11899132556889933	0.10163448563209782	0.1149090695775372	-0.05031564942444834	-0.1270673484451616	0.003954348799218903	-0.07519942704589579	-0.10937004702785605	0.16653496358283854	0.22519258774822387
-0.11099201486586338	-0.0820138811910303	-0.032578066839317854	0.037306428856244585	0.06273677206131473	0.10745994678984137	-0.12006391273266785	-0.015512929505168513	-0.013008308437691123	0.036424034908159646	0.1086959140310016	0.08003041435810215	-0.07869671859695151	0.01967735029610299	-0.06837130564386826	-0.014661476225630035	-0.15048855638058067	0.013431289276463008	0.019687805246347577	0.042235261922170385	0.048195902363497994	0.11349160459675181	0.1290744653726515	0.04216642554821026	0.014007747481618666	-0.08912222719168868	-0.05599055999989598	-0.02251069975858802	0.06072467740535394	0.13071803836500023	0.07569794689972346
-0.1080220503723638	-0.08075113876882349	-0.026604730646541896	0.08038801842790833	-0.007987928702664182	0.152017207350444	-0.11096526057582012	-0.002701555033827907	0.044856911124699694	-0.07545721679531503	0.040797339470591165	0.09747947367524608	-0.1150993084349063	0.053459452214664666	-0.07505535574777422	-0.0755374413429798	-0.04299024424493378	0.0046038865773856755	-0.1563509071312368	0.0679432702883183	0.03067745241747944	0.07455329787524019	-0.015011573290481063	-0.016462641833100713	0.015610719866533377	-0.05686173002397693	-0.047542384561609634	0.04685796395860011	0.169934131489132	-0.05023485640396337	0.11663534853955766
-0.10706467752435987	-0.07471602885449528	-0.023065076271295684	0.06572103043067101	-0.07383659486399596	0.10801798015106295	-0.126992683558838	-0.018218049298221378	-0.0014896080937823256	-0.025641922075292305	-0.09577350787730214	0.08594573266376482	-0.22416454085369036	0.08360044976086849	0.031237072854571675	-0.0504939304676042	-0.091276146864916	-0.06791108985944475	0.12570914501293873	-0.046891078776060274	0.07046853013949012	0.12268801766925203	0.011977888765662012	-0.054344486952199025	-0.020467425889712707	-0.1592767369133137	-0.04282050079402547	0.07713280976534874	-0.11186589227172786	-0.016549195881310687	0.08289870609086684
-0.1066830246762963	-0.0740113514470572	-0.028879201642953833	-0.13299567434280246	-0.07354779097525632	0.016704404803450035	-0.10480921519872506	-0.11702714991566654	-0.10799849295253364	0.0604757744033551	-0.07308928822973582	0.09423477780753378	-0.13923561778397925	0.027480407616606174	-0.09422971483692122	-0.17887582854108527	0.08151915719426366	0.13502494909183144	-0.09763406423476698	0.041068319985881035	-0.08752665619900818	-0.0034908945608050305	-0.039531038217243845	-0.06434591078597618	-0.06756437328377637	0.09063008010917761	-0.07397457308952546	-0.09333053973941384	-0.013063877680760866	-0.07083125314398428	0.14319155292634464
-0.10312251875689964	-0.06467306289648068	-0.022087574319560013	-0.09868177601479179	0.00405776199894653	0.06711346934996215	-0.10405190197783148	-0.06799437462620156	0.04156803117962128	0.0506785659696831	0.10394960432244466	0.12878149538823094	-0.0635541542651071	0.055236891861216025	-0.041199056171016823	-0.00833685124290906	-0.031222962634564477	0.11605732687202529	0.11194104099466923	0.05564780014804742	-0.07619059193031469	0.09155974441159695	0.08003680541491662	0.05680724497153487	-0.045438233938574366	0.06926116739012736	-0.03480744227437594	0.02487116454569055	0.02472866620797398	-0.05634979950778923	0.03601683986668264
-0.10182674883154824	-0.05723968201603285	-0.027973094948455655	-0.040219239280794086	0.0736805454153509	0.08358255078117438	-0.10066872193582876	-0.0582880509567958	0.08066760012827312	-0.08711665922397484	-0.030988618614071456	0.09565055666068188	-0.07324204922618857	0.07095101327657155	-0.06383706074456907	0.09255847029797534	0.031400401137219244	-0.06110469904864892	-0.080122401013452	-0.08820430501826697	-0.08937045974400239	0.049122193198500204	0.018135257698282115	0.03891364596731285	0.06853001640533793	-0.010815360827069645	0.015636653063011978	0.018076355947204716	0.027024748059216883	0.0634863667824433	0.1066737997941683
-0.10651102090726391	-0.06610729437256768	-0.04374169150854022	0.06915613163891629	0.04602696428520141	0.0623237640695089	-0.02397980660150703	-0.024280595291783502	-0.010036655360052243	-0.0015563034164018151	-0.1258476535658158	0.029554357869397113	0.04280518698228064	0.07946100056329844	0.0019200637676226595	0.05019411848336219	-0.13667549222156403	-0.05342573649459596	0.04354683825147253	0.08889489601699235	-0.04579960510176957	0.030346372370879147	0.033012314493351375	-0.10239712485813643	0.062073632228363054	0.0117967052425407	0.07309629967249917	-0.07423306313453545	0.04083192497423686	-0.06828321915615823	0.0051693488411106575
-0.10579362829209195	-0.07277408328794066	-0.04181301544817758	0.1114626884249212	-0.02611903541192854	0.04110697102868058	0.0003062371146028142	-0.008259086511088365	-0.09164859937570641	0.10860491581877306	0.0375066469704079	-0.05020418794324827	0.037358436061545194	0.012481454315661904	0.0243286680247252	0.05071704950042566	0.02318922857731237	-0.05678701714526231	-0.04740476620926168	-0.11518398945220759	-2.2872467431221503e-05	-0.03627154190836061	0.008796313646074347	-0.17064862329656486	0.02144418483442813	-0.003173561320113344	-0.007874333764373798	-0.030547221222902238	0.05390791557408582	-0.0429014831846195	0.03576139920972396
-0.11129993189908799	-0.08036425356754562	-0.05561310571896985	-0.0022333001613308407	-0.03468178440197289	0.07280194221601925	-0.03194786314840728	0.01036784892691632	-0.06702351806452062	-0.0006885638331855072	0.12294922560495983	-0.05891218382989999	-0.03302350243559718	0.003950086684468765	0.13020780813322064	-0.04673151604342379	0.043453657343068795	-0.08898666787795818	0.08200364714104141	0.043824917960772924	-0.0682004595528501	-0.051913472664975424	0.0553398480439109	-0.08306784667356817	-0.018868718394655537	0.06845920138000719	0.0287004471323537	0.022482579537682214	-0.05155153162979786	0.02752100360499203	-0.006644242859658367
-0.11467570276545805	-0.0917164307800865	-0.06690556152475051	-0.04712725107635086	-0.09991375531775726	0.05992523993638019	0.011971164944198864	0.10961256042016712	-0.09950596801210837	-0.06982463830250352	0.0154358157096387	-0.0655775347802722	0.07725251152832763	-0.0008256316075676562	-0.015220097814829275	-0.012964873141129152	0.0921877403929247	0.025781262037300398	-0.05513206935646757	-0.014098494213990356	-0.07032097487489795	-0.1657389286030568	-0.0019593872347277858	-0.09882243506676511	-0.1192371198428414	0.07874735096417179	0.005917406334503952	-0.09440729273722065	-0.09926169707069143	-0.07015850226232939	-0.024600826806725137
-0.11470006186833061	-0.09018871489549216	-0.07509769723694346	-0.09316553526494453	0.07570914905151371	0.06173287126133062	0.0050737579202806415	0.1468204278274091	-0.04831773913215762	0.03498090532433854	-0.0714603109246511	-0.02230913891745405	-0.012613930404391668	0.021700787986559028	0.04774176373034944	0.1333709357266467	0.009818859061125217	0.0507837114774236	0.11684861610212582	-0.03917389625931006	0.022299511612710182	-0.07166959957482127	0.12615213328875416	0.08260824842355621	0.034844322899523064	0.12093741998133814	0.10919212421615018	0.04483254451971644	0.03829685228930965	0.034401080923319324	-0.031286159284428766
-0.10968617099327302	-0.07212329906425109	-0.06652769857171245	0.013007962268319366	0.1274506254045677	-0.010328869407975158	0.004075751760559854	0.00863721830596026	-0.05524903568055747	0.1121800969051228	-0.050745465984242094	-0.056032415536030306	0.03917353594942649	0.04543075258559058	0.014890788084398532	0.12424819644765106	0.028370598719231546	-0.055901158183127714	-0.16086015883061655	0.03579756907586034	-0.04463656182248981	-0.08363290641360534	-0.02842327890882146	0.09657003230284748	0.03052222535040213	0.08282198075495478	-0.0160066069096583	0.0006479706658214963	-0.07361209589147706	0.04199542592644871	0.015347783419181402
-0.11044350024426201	-0.07325871995649423	-0.06862764189821458	0.12220682750749699	0.07471956588341855	0.06051120666244153	0.0007392386683433005	-0.07357026139992637	-0.011848683282805833	0.02483039748709437	0.08110777458097568	-0.0719964039880683	0.0737753015298038	-0.051293200379651904	0.002390268043886923	0.1838914471126025	-0.07261679244061559	-0.025772561030066043	-0.01838261013778658	0.04778297303023027	0.05678381542131637	-0.22567909162401106	-0.029118330245717236	-0.06304668966609668	-0.04106742931747251	-0.004811761145839616	0.044961726521085627	-0.17295333550868552	-0.043046991068932894	-0.05206070211160625	-0.0023876807746105316
-0.10953058029011052	-0.07005951104880613	-0.06167602922485262	0.11973181891404847	-0.02789479815700497	0.08170648027580155	-0.008734097335500124	-0.02914717460695246	-0.005058344221522071	-0.11118752940156594	0.04383858413174735	-0.11454587894685789	0.04757371235999791	-0.04584619443464899	0.056278766715860684	0.07917296967956344	-0.09049774593188419	-0.0854496490321724	-0.11946655113207784	0.08993290772604358	0.036404337631405645	-0.1272469982772835	-0.0734930315336384	0.004586963729270241	-0.04848142443211707	0.059879627206960453	-0.06505611789947287	-0.09958353989177032	0.08925989787556143	-0.233059437983136	0.069544787417711
-0.10878458184524804	-0.07657609621919118	-0.043632111503218766	0.03877870433696978	-0.1148498318946261	0.08674367391344251	0.02906777629875066	0.04950895985633288	-0.03913206615860232	-0.08833063672679313	-0.04329550267525087	-0.0784906191730474	0.05719507703197632	-0.025035386371772172	0.05753431805324977	0.13295531813466382	-0.10056059579329144	0.02357027921170067	-0.03785401380992089	-0.055817635079772	0.04460573535139556	-0.24735473192310856	-0.06842605662427423	0.09509135181814288	-0.07241534667256966	0.009434117555539356	-0.03207696870630876	-0.07574184775221944	-0.19881012921763125	-0.2743021718808528	0.004024658844725776
-0.10535892524383583	-0.07279938352071548	-0.03165951707971192	-0.11983565006588903	0.039197092967425455	0.08719823882203183	0.011524073990141926	0.02623145954242367	-0.02390001322721174	0.021104171325761083	-0.11953938492697667	0.01799451936580443	-0.08435452831435944	-0.05918215349732825	0.08717399037888801	0.14021557480726055	-0.01540547976315304	0.14010850249037765	0.0777807268976165	0.06261501761509741	0.025399686530221656	-0.14902716116594592	0.09124618986787038	0.16366692125475352	0.049643730372147254	0.21585828576477592	0.07229783190242896	0.020943588952659298	0.039821389223935535	0.005550178167290573	0.05535645844833596
-0.1020827076692144	-0.04984457553029324	-0.028884688018320802	-0.007213629801714986	0.12714657008351854	0.05673914504649788	-0.016394462749355042	-0.11778963740666475	0.009059054776347556	0.0941449872640826	-0.05234687590995337	-0.00597240266155874	-0.026411071729260438	-0.10069570854407045	0.05860979494664825	0.1502963746455677	0.0631648425985936	0.054679546980002075	-0.10245481260842393	-0.05853929992714765	-0.08363421754378172	0.10821297749908687	-0.10996046608980986	0.10381221029545644	0.14497519630314293	0.035164407882818716	0.05177038724451558	0.06313253397253268	-0.0899118106310926	-0.007242513427974412	0.02442465657633644
-0.10135883289377873	-0.04755158653119203	-0.02012392219109209	0.09293101658184688	0.037431651211290246	0.011854601731752028	-0.011264265733420703	-0.0807218958824729	-0.023576822000270285	-0.04802002190118579	0.07022190501502437	-0.08189824554707736	-0.029246826359088596	-0.17563336159504736	0.0306178815993996	0.13454352004734804	0.08119671472028711	0.002156332904605013	0.07355862758460702	0.17006078612681563	-0.0812967698702603	0.13355015737712764	-0.09430401034410657	-0.12986943543158808	0.07809526644432317	9.160553890885659e-06	-0.047200836449248856	-0.005740841773238789	0.07002626030885764	0.051637666894621834	-0.028109177340769766
-0.09973280538547313	-0.04401774235543285	-0.019476207851001986	0.10096053120295227	-0.028866187450445155	-0.006458315359965562	-0.011326233230470039	-0.039049261283641466	-0.029693291281341648	-0.14579547239686363	-0.0633073488362469	-0.10307062834610317	0.03419586659496421	-0.07936849991745332	0.049706297367267116	0.1032887906908308	-0.012579176601133113	0.08194614461007749	0.016660102152822532	-0.08680711339856945	-0.06942044988592526	0.05235285535649533	-0.05717695452777535	-0.06205238078431746	-0.036185836174710856	-0.048708205881381084	-0.02271878660427431	0.03723298446719457	0.01653284336618449	0.05541682770456357	0.0364394990530707
-0.09715220587928554	-0.04400695811504364	-0.014781873134879338	0.03305979599777537	-0.0774311918323367	-0.06842303160640104	0.001917176049854251	-0.03352859122423748	-0.042372162409691036	0.027493082688344384	-0.09888930308548272	-0.0310208218642355	-0.00410464591813664	0.030515068677621132	0.133545844701188	-0.016943905156207403	-0.02392255767977286	-0.009975023524824725	0.004197645867171709	0.03491226327522642	-0.10367762737716466	0.0055839108599834725	-0.07519144888036977	-0.051473345989624844	0.0984067703883153	0.05041592294539621	0.02006229000676016	0.0021911362736829615	-0.030391688374076402	0.03595317349579802	0.00602382244108135
-0.10207289290950211	-0.0590302032612172	-0.024115939948857853	-0.01576138682121415	-0.08408096330506998	-0.04545429391739575	0.018863781181819767	0.013662994228345802	-0.06271971799178389	0.08815686076847751	0.08468244916035893	-0.004629996637378793	0.07759703880994445	0.030172088104651967	0.05017202046904318	0.015791780088811838	-0.004001604548654891	0.10040076905623145	0.03778200348462417	-0.09703497743148454	-0.1190227495209995	-0.14399112594452995	-0.0809738331588986	-0.03682570630227787	-0.025339288757560145	0.06963510467227547	0.008062388399822214	-0.11851816249275629	0.04322521594719456	-0.02092407288025036	-0.05399405356138717
-0.10292594333574491	-0.05665778823725116	-0.04492896808722127	-0.09477704707480712	0.040018027524015974	-0.006538838120621665	-0.010449506216368639	0.07440971193654032	0.03798256661470058	-0.012092630555022299	0.09282147775454605	-0.017308467992486393	-0.005998150343827835	0.06914666441704595	0.09082762073620904	0.07407843518269713	0.07673789594127395	-0.12065772159349705	0.017802276358519067	0.033825067385023375	-0.0708640584190027	0.021246530436635404	-0.03473987432196221	0.08614483741917632	0.07814608988731452	0.21840378801495244	0.1363078300810216	0.1075985243711994	0.0060537683597496755	-0.031018153594065317	-0.008615324874376856
-0.10074085365913904	-0.04699882914594323	-0.03464239093267178	0.01722674532900351	0.12724498636586362	-0.05104634984642975	0.0006587246643824397	0.04952512877055039	-0.04497793972701615	-0.028113746515826293	-0.08753611665290383	-0.08302186795113124	0.05477348874745938	0.04305760668760933	-0.0035782157139583465	0.0908946412759281	0.04826459355895052	-0.13982287228425527	0.13904704511128613	-0.03287871530347333	-0.009362817458868716	-0.02140046211850794	0.021488018243999596	-0.033447446054644225	0.08235128013724528	0.0820099004960469	-0.03636967668042633	0.01765449540508561	0.032939756677116856	0.08624316492196836	0.027582162507659616
-0.09738153064280791	-0.03613818754692162	-0.024124159256486522	0.05447015102137055	0.09518920629221214	-0.04673117420132362	-0.051989500986971714	-0.07272733144484234	-0.03263197454457053	0.054465376965624646	-0.014863161113972111	-0.042468761379779466	0.02033295902578934	0.04057032152631823	0.01614302632011977	-0.001109474761159815	-0.028884735783774484	-0.10721444386056742	-0.0969451133735717	-0.10580406367842521	-0.0006102837480264356	0.09511504921894867	-0.007961945016892652	0.033574114623929854	0.09283995340674991	0.04220855008427063	-0.030140031795266427	-0.060490349808771895	-0.12448008561684282	0.16254674230297397	-0.0006674761643488403
-0.09237221622972881	-0.02802790445011477	-0.019027773121244665	0.07423169444537914	-0.0026095413876105877	-0.03846572110989368	-0.08011192726417792	-0.12184347151870373	0.05274421218181025	-0.013393988659053661	0.10269504488354352	0.025097485139975926	-0.00935385202369466	0.10571958295944939	0.016468826402087577	-0.03310267343193013	-0.1114811473570827	0.02332384870526795	0.11262289054088394	-0.03183533070795494	0.02133694477144582	0.07612382184100977	-0.07892863960617805	0.022009973079939002	-0.0036259527887544177	0.09045427806127426	-0.10690811616817314	0.0828876350893105	0.12389648061660657	0.005954678473158205	-0.06327966583984239
-0.09158309118236102	-0.030870099554302442	-0.009319521277713504	0.03670805350661336	-0.08594154701683358	0.0014407384780401025	-0.06992629135426558	-0.03608713264089897	0.09443684366337812	-0.12133049775091519	0.02068247543941031	0.05111238721773093	-0.0583684545055482	0.10384853606307134	0.031979044296357464	-0.11851866693580149	0.0100389769240668	0.0780960138268144	-0.0677418025838972	-0.04456852847841704	-0.05320708567718596	0.08941575771688659	-0.13251540152934146	0.008870588680273891	0.001635398756233114	0.04114864912713015	-0.09054347079186613	0.04068476078492336	-0.05858380644894002	-0.020237750608488925	-0.05216454413796607
-0.08967373447606157	-0.025620731911808935	-0.008119567721138648	0.03347660605532203	-0.05219645928042175	-0.02859381200026939	-0.02631143471876065	-0.05016460103372895	0.06631977220377322	-0.011288741966115854	-0.13345995299547891	0.06201194059337388	-0.09723508068107699	0.10725681635188761	0.10350024027196378	-0.0665682154307338	-0.02238717442801802	0.02948118694532398	0.12912187312428053	-0.019274205124961925	0.043695390843562665	0.12133066510268556	-0.09798063417113559	-0.06667673080527264	-0.013254100302401775	0.006019015452618664	-0.04684893309416624	-0.012885083561939098	-0.012378206015293953	0.028883347488514545	-0.08049637171067861
-0.08867341683410226	-0.025117169063155257	-0.005565640774805389	-0.041405066531776946	-0.08577482997658356	-0.07193963421645234	-0.03931037466652692	-0.12416691184035102	0.011966821135286701	0.04528449875976985	0.0345937398995916	0.05341675200914694	-0.10606071496008314	0.03726684768664562	-0.004995676767389363	-0.06203497912273117	0.06309185174895204	0.05158699006786008	0.12119620384400376	-0.1594154039264377	-0.01441140739666108	0.09404788756252361	-0.10585466247415254	0.011238724945629932	-0.07157156173359702	0.035542797123669784	-0.10810958680353662	-0.03236290574251188	0.00465943564341556	-0.058952862794443686	-0.053094131913270184
-0.09183630882944933	-0.032194453059290654	-0.005141432648542896	-0.09582195325433464	-0.0863337695658362	-0.039882502596568066	-0.004808322476770428	-0.058994458494275925	-0.016919853218179282	-0.08923834763805265	0.05849381715791046	0.04094743844176343	-0.031874562005283526	0.04950693856586762	-0.038129279148850816	-0.11703113043584416	0.09484761436104207	0.06897746930463158	0.038005700062259375	0.1043452404797381	-0.08347972777492318	0.03811076752363253	-0.1695654353322392	-0.03754947092361656	0.010356968279773886	0.09811049134227144	0.008173090438441978	-0.04547683758317504	-0.021622574005746874	-0.013846229696071534	-0.15059675615062185
-0.08978876205531429	-0.027592347036853884	-0.0066090802023550735	-0.08498602932863758	0.00545637988497145	-0.05355381500148858	0.014060704302958135	0.05019698341763752	0.013769756068806892	-0.08414210080924892	-0.04384399063679759	-0.003869452463222775	0.01801936311228387	0.07340859192313026	-0.03951668837463758	0.05146559534988575	0.10917644950996767	0.09033966392103715	0.07049235593099029	-0.09156152241032425	-0.05612120854537243	0.07762960916092079	-0.010778205275868338	0.03739158097169889	0.019053780092751764	0.03578248306188908	-0.025817458455644923	0.03304579352576586	0.052431711145915855	-0.01803565068229615	-0.10256700500015864
