ICA_00	ICA_01	ICA_02	ICA_03	ICA_04	ICA_05	ICA_06	ICA_07	ICA_08	ICA_09	ICA_10	ICA_11	ICA_12	ICA_13	ICA_14	ICA_15	ICA_16	ICA_17	ICA_18	ICA_19	ICA_20	ICA_21	ICA_22
0.6676223325699714	-0.6228893441823663	0.43385158525375317	0.58736935487782	-0.6587683132688826	-1.2534447026134095	-1.2953869476688362	0.5964517415077825	2.018802047675339	0.27057089660906714	-3.0792278939349167	1.627805919103659	0.3594839227121397	0.35334816913648637	1.2329411807234858	1.0567268079816576	0.8077011121044516	0.17664655395600634	-2.766582441555137	-0.49052995406079103	-1.304856824460691	2.3530562208535253	3.1941895330871755
1.260074301477282	0.40377453553804443	0.9404751423213101	0.6759335251502193	-1.0231758172765484	1.1979602432278442	-1.1193987948234772	1.0553270382297049	-0.13777888667817972	1.0376299839523453	0.31836275288236193	0.7758972925332134	0.7376889614278938	-0.03730550174844132	0.80288834900594	1.334054747676079	1.3558168687191738	1.2479637712722937	-2.738196519847836	-2.246607965234988	-1.1099783656394295	1.0568784818707153	-0.16288640032058319
1.5813704858767637	0.7668140585074492	0.861131034564703	0.24790297764024619	-1.140858396833639	0.09696694047225218	-0.6592198579546233	0.75720612317526	-1.5798523521787864	1.2017368256027634	-4.005331341966385	0.13950879313149459	2.9387027248783273	0.8485952146614062	-1.8954339535918476	0.1284313580852852	1.1822326483797199	0.9297899656103297	-0.5899776051550579	-0.40320135835851884	-1.6043543990491278	-0.09745885444947822	1.3626326855143587
0.5180504325976517	2.6528636689215546	1.0024490262866403	-0.02763129770921118	0.8576149417550986	-0.6260531842755331	0.038803191033169177	0.5235457938295823	1.1745868789681546	0.520390285969123	0.5372381732620027	0.6684491227471417	-0.7070162695989883	0.7518707621455185	0.25326890267801333	0.30181735379809993	0.8916940530351349	0.2999300631117079	-1.8425987190203075	-0.7011130194547216	-1.3453292567126867	-1.0314699081859418	0.6754953228999144
0.48743415775932325	0.1566628233140167	0.09016087570388932	-0.05572763206836283	1.0465341475617582	1.6289181322537023	0.15647017420899922	-0.212106766411995	-0.7922158357046916	-3.155733127808403	0.8103450601610347	0.14421417522914526	0.49169992098818854	-0.016688601588571106	-0.22662518318177777	-0.16252066146172323	0.7256421664862673	1.373481349913025	-1.6181084952219793	-0.6360238658923227	-1.2978702416959167	0.07152560955348022	-3.738524428534266
0.142430918161858	0.08180097708875482	-0.2553321065545598	-0.0649870906443483	0.257037931773233	-1.090943123414245	1.5278834408251174	0.25660352054011254	-0.8811695795049438	-1.384049203476177	-0.14012599398569597	0.11496989966682607	-0.7159920140520575	0.016997093912652736	-1.6769024452324572	0.46890651339344663	0.5926487672395218	0.7921320926688102	-1.4758855184262492	0.7484037601125287	-1.225182186632022	1.212128864142958	-3.0819218919305267
0.2185018458974011	0.27444879916288356	-0.6382466922711586	-0.010347171427779016	-1.4959788026439729	0.6568829330980445	2.861510332576703	0.08122794228207052	1.6002733871964223	1.0777664685796442	-1.2671862130811307	-0.23518074812010295	-1.056902949293657	0.3015010415268504	-1.5613165585470408	0.1620589845089473	0.41708993597588073	0.23785597032575906	-0.6554984649415873	1.1890259993643035	-1.1796275852221723	0.7656471069915805	-2.2679473609588077
-0.05147552173101686	0.9835656806767243	-0.7507538229079652	-0.023451898407211208	-0.04427103115706217	-0.903576849404979	2.797538894172477	-1.0273362269828512	-1.1664622108307454	-2.2439996548126917	-1.6628696292636371	0.36027694494862494	-1.7763141005101741	0.22550157900514806	-0.00613637672504055	0.08511388757253394	0.023652472586635408	-1.6863594290211328	-0.5903917767556335	0.5954842028402881	-1.0348885344117742	-0.44750325643235267	-0.7181142157251217
-0.4937400493422482	-1.5730753242751527	-1.252234369172706	-0.11825702815966681	1.374447320769762	0.8471373448188809	1.5367849430665999	-1.0781467735021588	1.5748552540358385	1.9683112823823208	-0.29811285098395973	-1.0960288144691641	-0.6269475460454677	-0.008331432313179121	1.514778229814089	-0.9615126627007614	0.3936500042522692	0.3018794161480501	-1.4613784400933996	-2.112581660027892	-0.9616181623847964	-0.5522858020391347	-0.7198585436739193
-0.9345805536995357	-1.231948867056436	-0.4906176279726387	-0.06018727847132689	0.38546698123763196	-1.0295344686015122	2.4336588087864865	0.5800350445920582	-1.133668748236018	0.5369249628950266	0.5935649494580589	-0.4862606787644281	0.19067653523602193	0.05757158444274001	0.4472014773069932	-0.3722651733798473	0.39926160945322986	-0.3056295227687019	-1.351562978425917	0.6899123038966222	-0.843158690146556	0.27726605407726895	-0.5811003895508666
-0.526230715907961	0.29243993334306057	-0.5177432592529982	-0.15940922421635617	-1.4838883755571532	1.7774519788026604	2.2889864971279446	-1.134026953145016	0.18627699614576712	-1.0651516932221192	1.0437483839731927	-0.8481694592255056	0.8452714131214084	0.29008008457483636	-0.4749358151347032	0.18603287189076004	0.7893635917201492	-0.07103837243315117	-0.49090324053258644	0.6679845096318356	-0.8923780543251583	-0.44800990535854684	-1.8749004594456466
-0.061061518507675876	-1.0540974624736867	0.3593243182416878	-0.3197682195655669	0.28759015720766934	-1.550349511686444	1.2248835510348361	-0.036667390526548736	0.07768499484571802	-0.49597340891337083	-0.1416574404193195	-1.3808900613517012	-0.23147142182633162	0.222753493510326	-1.4915432448394526	0.9753393220599736	0.8124495183292199	-0.8266868382687597	0.30793297886763066	-0.03883439182465914	-1.1426460482901324	-0.33841169108698127	-0.5473945682497527
0.2400604697699422	0.6868064335608765	0.9968840245846241	-0.26460155133238455	1.4777818355451715	1.5577007311457365	-0.6830228008713743	0.039781472446569585	-0.7229676395132012	0.5606765008397396	-1.1364787028636751	-1.0827767001895878	-0.8444717695914279	0.3571152982827605	-0.590172437004097	1.388930433389258	0.9884105306270988	-0.7144926134970946	0.8134467246200277	-0.2757995337704596	-1.205607890572818	-0.29900319342782394	-0.4679703292448817
-0.21021495883367824	0.5441853466150903	1.0272694500701076	-0.4711437217926917	-0.21970325993637643	-1.533818015610635	-0.6572656511590729	-0.137124669336866	0.31711711003103804	-0.10752591667811193	-0.2536700835498043	-1.1096529329636096	-1.1765946325091103	0.3590249930597015	1.030125937640198	1.1689222240645665	0.8369350946192915	-0.5141080045622933	0.4614944806437863	-0.40154406798921166	-1.2935122754425854	-0.45570508674419846	0.9413121209833425
-0.15477588762989852	-0.33698612912700604	1.0194906586803674	-0.5596530186594926	-1.3844800022481958	0.7446848182901934	-1.4134534541044779	0.43598962600226365	0.08989101621411667	0.5495578605829884	-1.0646586546619985	-1.4191308243864518	-0.43098819257090043	0.14024126646951313	1.429398744035557	0.8087075572744472	1.0730672463140174	1.0123285980813566	-0.060475919170067255	-2.4167981325891312	-1.4615170591337439	0.2261116185082193	2.226902164893292
