Component	kappa	rho	variance explained	normalized variance explained	countsigFT2	countsigFS0	dice_FT2	dice_FS0	countnoise	signal-noise_t	signal-noise_p	d_table_score	optimal sign	estimated normalized variance explained	classification	rationale
PCA_00	101.22065332154538	35.95790001067806	72.13419223495725	0.2570412778333209	36454	9459	0.5278269759672845	0.13673567645642754	13518	-6.222152626736681	1.0068315290562303e-08	12.4	-1	0.6504497341225096	accepted	n/a
PCA_01	87.11098997425417	30.871323013356957	8.968085459744497	0.05320439887559563	22321	1876	0.48689104599473826	0.052220726783310904	12119	0.0	0.0	10.8	-1	0.08080945652029187	accepted	n/a
PCA_02	67.68411205024285	40.337753084803765	4.551292714447277	0.034455769859986246	15820	3646	0.437743950039032	0.22701506981888567	11262	-6.108149149430079	1.7420212307207864e-09	11.6	1	0.0479858874804709	accepted	n/a
PCA_03	42.77148679403645	48.7217066033383	1.3360433452731721	0.014070708503441935	4178	4646	0.2245296848277547	0.31403812824956673	10901	0.0	0.0	9.4	-1	0.018113019942834634	accepted	n/a
PCA_04	40.59305265847604	41.999253813185696	1.2535343844288802	0.012015480351166667	2224	3491	0.25442834138486314	0.3968	10950	0.0	0.0	10.2	-1	0.01511577752397779	accepted	n/a
PCA_05	59.24514232584684	27.13183413581707	1.3314492647957927	0.010264200997745556	10444	1772	0.5926515981280494	0.09531914893617022	8410	17.227011000809707	1.90259156313145e-63	1.4	1	0.014401934545417234	accepted	n/a
PCA_06	34.74094979443824	23.462745730913547	0.7425839826409952	0.008578096583348774	914	0	0.0	0.0	10670	0.0	0.0	14.3	1	0.010566711581744227	accepted	n/a
PCA_07	47.22651806298737	26.5045031269733	0.8648305004221042	0.008451085066374774	6074	475	0.4541400716971234	0.0	10126	11.898263796242558	2.1516351048108305e-30	3.8	1	0.012051422186366317	accepted	n/a
PCA_08	38.163265316828465	25.84809624310524	0.797997528133795	0.0077757623213024095	2532	375	0.3648675562636925	0.0	10544	7.997809889277947	5.434649118108439e-14	6.0	1	0.009946031133718008	accepted	n/a
PCA_09	36.47954258803543	31.43338137055689	0.7282538311225101	0.007638330280898442	954	693	0.21389793702497287	0.4473257698541329	9587	2.407389944682103	0.016503332160932395	8.2	1	0.010143868008376801	accepted	n/a
PCA_10	37.11700230656988	30.176176763520473	0.5872547018052953	0.007413506986496618	109	366	0.0	0.0	9377	5.498973461180843	9.731957575695418e-08	10.3	1	0.009432824745287165	accepted	n/a
PCA_11	36.8520168233062	21.728641654930414	0.5499949756541236	0.006930000315381664	2188	0	0.0	0.0	10114	5.238060094310221	2.017401763303273e-07	9.7	-1	0.008679361343178774	accepted	n/a
PCA_12	33.37589093503262	25.266045703604078	0.4832998631936252	0.0065339112415142555	863	162	0.0	0.0	11060	6.417058055108371	4.7988054391005245e-09	12.9	-1	0.008227447689976174	accepted	n/a
PCA_13	35.19833380520082	23.88363358934588	0.4660436772607991	0.006049419055507973	1691	618	0.0	0.0	10524	15.384969298321854	1.2650751181266733e-45	9.5	-1	0.007603619122682913	accepted	n/a
PCA_14	26.87629812677328	27.321649219308327	0.43098812257828034	0.005938203474977205	0	824	0.0	0.0	11159	0.0	0.0	18.7	-1	0.007439423498250984	accepted	n/a
PCA_15	25.908159816962144	22.288691198997018	0.3839080190261009	0.005378759944433297	123	183	0.0	0.0	11247	0.0	0.0	17.4	-1	0.006609216572940738	accepted	n/a
PCA_16	24.92066906046691	27.186586580762842	0.38964599310753406	0.005305164320288585	0	976	0.0	0.5486361296963459	11247	0.0	0.0	19.6	-1	0.006496871409415486	accepted	n/a
PCA_17	27.749785205696007	27.81494895073119	0.39024092945266453	0.00507204860986243	0	1010	0.0	0.47368421052631576	10911	3.4227701619051007	0.000719780596472742	15.3	1	0.006491603653858729	accepted	n/a
PCA_18	21.891401841976325	22.807055025358505	0.33049412667903116	0.0050150343163634795	0	152	0.0	0.0	11123	0.0	0.0	20.5	-1	0.006147044261784939	accepted	n/a
PCA_19	21.521893122646123	22.14585365943295	0.3174746266295675	0.004881507168097112	0	261	0.0	0.0	11321	0.0	0.0	22.7	1	0.005994125289824741	accepted	n/a
PCA_20	24.90635972543114	20.77921637016458	0.3164109100097059	0.004760183431246963	0	0	0.0	0.0	11198	0.0	0.0	19.5	1	0.005824369395905265	accepted	n/a
PCA_21	24.53286518282547	22.138604213723895	0.29879225566410794	0.004558955135655776	0	538	0.0	0.7614593077642656	11319	0.0	0.0	21.1	1	0.005555080619207176	accepted	n/a
PCA_22	23.210723094671156	20.013425721236565	0.2870916556622718	0.004447661273285847	0	198	0.0	0.0	11251	0.0	0.0	20.7	1	0.005449973434909791	accepted	n/a
PCA_23	22.812817237607195	26.871217777490813	0.30261890416801274	0.0043959723082283245	0	1052	0.0	0.6945765937202664	11304	0.0	0.0	21.7	-1	0.005375744766952627	accepted	n/a
PCA_24	24.071362520562424	19.126677208324523	0.26775399432809527	0.004277070058128457	0	0	0.0	0.0	11035	7.866207216611348	1.9642684323787743e-13	16.1	1	0.0052085728587019965	accepted	n/a
PCA_25	21.902311973803595	20.77394215339896	0.26026404469055764	0.004223888795137992	0	418	0.0	0.0	11423	0.0	0.0	22.7	-1	0.005145225950777223	accepted	n/a
PCA_26	22.92956539893749	18.87884546241174	0.2539025081706623	0.004166449096225716	114	109	0.0	0.0	11377	0.0	0.0	20.3	1	0.005071003527254255	accepted	n/a
PCA_27	20.842953383651707	24.155667938139736	0.25296125922931645	0.0040997362031166855	0	909	0.0	0.0	11290	0.7881295326784734	0.4322080561774464	20.5	1	0.0050285904337264795	accepted	n/a
PCA_28	19.426452136962048	35.73284722532856	0.27078994185811145	0.00402173110816764	0	1250	0.0	0.8207395498392283	10178	14.56796394921566	1.3483108517183869e-43	16.1	-1	0.004954086957340905	accepted	n/a
PCA_29	20.72542690421554	18.26136630039555	0.22244350554470432	0.00398067804800479	0	0	0.0	0.0	11537	0.0	0.0	23.7	-1	0.004850212130551687	accepted	n/a
PCA_30	20.662923106901054	20.08045269119486	0.22936273932116077	0.003963073281763988	0	300	0.0	0.0	11650	0.0	0.0	24.1	1	0.004831759291764748	accepted	n/a
