Component	kappa	rho	variance explained	normalized variance explained	countsigFT2	countsigFS0	dice_FT2	dice_FS0	countnoise	signal-noise_t	signal-noise_p	d_table_score	optimal sign	estimated normalized variance explained	classification	rationale
PCA_00	86.92442577377625	35.995232490102985	37.214089133600886	0.1252757006480791	24680	2265	0.46874935814488466	0.0	12292	0.0	0.0	10.8	-1	0.3757969539380136	accepted	n/a
PCA_01	91.4013016649187	27.370930439425067	6.9894860618930466	0.026518735825248003	18912	928	0.6208233731739707	0.0	6659	7.703126508482395	1.480581336801193e-14	1.2	-1	0.05989211237856579	accepted	n/a
PCA_02	54.99723806814558	31.529370734693966	7.1726220555274	0.021810845275063672	9136	506	0.41081444918106347	0.0	9913	9.322212670413066	7.151334888717035e-19	8.0	-1	0.055515482987921944	accepted	n/a
PCA_03	46.83519564838623	33.971880482477175	5.782751511574759	0.01982910581756529	4283	469	0.29118773946360155	0.0	9896	1.7051115162561958	0.08928000696516947	11.8	1	0.045800140808025545	accepted	n/a
PCA_04	50.7814574393094	30.087599168424436	5.180599199624214	0.01741273995795962	8585	412	0.425373575098931	0.0	9980	5.182051160386233	4.5264757891401004e-07	10.4	1	0.04384583723049922	accepted	n/a
PCA_05	37.78040783881965	34.73303315469355	4.6516436727471815	0.016274319482254742	1327	831	0.0	0.0	9336	-1.4452672461692506	0.14942546334918425	18.7	-1	0.03573186372433781	accepted	n/a
PCA_06	59.37080508290796	28.363787874660876	3.3076640958913384	0.01381095328242596	7492	577	0.47751707350057476	0.0	8074	14.768599859106988	5.161683194784223e-48	1.8	-1	0.02912529750112977	accepted	n/a
PCA_07	44.09517374110632	26.281920278197074	2.344322588718776	0.012542885036638082	1168	0	0.0	0.0	9345	-7.511216800882613	3.5883713484521714e-12	18.9	1	0.02626907335143557	accepted	n/a
PCA_08	47.83706068279927	27.503519916887928	2.936332264215555	0.012234012447903732	3456	304	0.2217391304347826	0.0	8558	-7.236838973402701	9.511294575195073e-13	10.2	1	0.026322257627687955	accepted	n/a
PCA_09	37.63177522762066	25.715980094324568	2.451297023509193	0.010888761051140899	2226	280	0.09647919524462735	0.0	8189	-15.926775891179087	1.766431649275086e-52	12.8	-1	0.024134062358098916	accepted	n/a
PCA_10	42.79318730602014	28.713641984973748	1.906104898753097	0.009978854926972277	2296	0	0.27077332151562156	0.0	9185	0.0	0.0	12.0	-1	0.02079494103214601	accepted	n/a
PCA_11	38.99515087853558	24.769016889089084	1.7273740345247552	0.00901798041943049	2814	155	0.27507163323782235	0.0	9112	-9.38777908787462	3.622421530293769e-19	13.0	1	0.018737070522539853	accepted	n/a
PCA_12	38.16074605102642	24.33277708549493	1.545346464463109	0.00821614984922464	1957	0	0.34067928441794143	0.0	9165	6.544135036529563	1.893505306561848e-09	9.8	1	0.016993227039329716	accepted	n/a
PCA_13	36.292758454640946	22.31220983966254	1.3255087613114167	0.007354674677502325	1510	0	0.0	0.0	8729	8.19084720000974	1.1444005485276993e-15	10.5	1	0.015366496451456699	accepted	n/a
PCA_14	32.65824997286688	23.203140756720373	1.1660612037439064	0.007164007781554774	391	0	0.0	0.0	9042	5.241246716405341	7.683876788821218e-07	14.5	-1	0.014909369470048093	accepted	n/a
PCA_15	34.563827812704815	22.391335234365503	1.2510165594963558	0.007029032111040424	790	103	0.0	0.0	9057	7.487128929639251	1.0998262668338174e-12	13.5	1	0.014471505617888248	accepted	n/a
PCA_16	35.878425294381344	21.451031203606632	1.1895449232930975	0.006869989375217146	1058	0	0.0	0.0	9415	0.0	0.0	19.1	1	0.014420633651103505	accepted	n/a
PCA_17	31.739120710932337	21.459110056841222	1.0899761286116767	0.006738224198714732	219	0	0.0	0.0	9136	6.43405851036919	5.5313614816704075e-09	16.5	1	0.013879707363131388	accepted	n/a
PCA_18	31.162221091777404	21.146448739687745	1.052116447085252	0.006487318826656332	805	0	0.0	0.0	8929	7.6238129347008865	1.2417663814269938e-13	13.3	1	0.01333406116996365	accepted	n/a
PCA_19	27.060159388066747	21.561908076787482	1.0512041618995616	0.006307917796370775	346	0	0.0	0.0	9072	0.0	0.0	17.5	-1	0.012950516712971122	accepted	n/a
PCA_20	26.36400704273989	20.24566348753748	0.9018547152154209	0.005980144336614221	112	0	0.0	0.0	8918	7.649420247022314	7.96029226421195e-13	15.1	-1	0.012291570909611983	accepted	n/a
PCA_21	26.14143049955819	20.97914621346002	0.9834418684036321	0.005884314783051835	138	0	0.0	0.0	9104	4.3081443483458735	2.3616170348951303e-05	17.7	-1	0.01207179316681604	accepted	n/a
PCA_22	26.082773471945284	19.594630174537784	0.8512636055482643	0.005695935596826952	0	0	0.0	0.0	9197	0.0	0.0	21.6	1	0.011675453977684285	accepted	n/a
PCA_23	25.279727426129927	18.52008431651156	0.8210644427100259	0.005632017073745771	234	0	0.0	0.0	9214	6.768287910334822	1.0357714787310266e-09	18.1	1	0.011561957227495536	accepted	n/a
PCA_24	24.873929652100486	19.570114791842173	0.8316249585000789	0.005486454373230258	0	0	0.0	0.0	9241	0.0	0.0	22.8	-1	0.011246015636086168	accepted	n/a
PCA_25	24.874747552188232	19.589265288910692	0.8108573660181233	0.0054022947842198715	200	0	0.0	0.0	9110	10.62438825889522	1.8441352469860496e-22	15.9	1	0.011092978833930888	accepted	n/a
PCA_26	23.92859619754157	19.233494295361893	0.7720040371341915	0.005293430931631363	256	0	0.0	0.0	9275	0.0	0.0	21.5	-1	0.010843887706897572	accepted	n/a
PCA_27	22.91983821321683	18.073458351996237	0.6739083995649545	0.005075668904612252	0	0	0.0	0.0	9187	0.0	0.0	22.4	-1	0.01039072563639307	accepted	n/a
PCA_28	22.723361725806477	17.797087867635522	0.7065437383840452	0.005050968389858237	0	0	0.0	0.0	9326	0.0	0.0	23.8	-1	0.010340003629313864	accepted	n/a
PCA_29	22.712704444513125	18.949268421232684	0.6705124544723751	0.004987418588631878	0	0	0.0	0.0	9228	0.0	0.0	23.4	-1	0.01021667921471346	accepted	n/a
