ICA_00	ICA_01	ICA_02	ICA_03	ICA_04	ICA_05	ICA_06	ICA_07	ICA_08	ICA_09	ICA_10	ICA_11	ICA_12	ICA_13	ICA_14	ICA_15	ICA_16
-0.9210323439548341	0.8928582779986945	0.84997174251228	1.3391287715642999	1.1251606993892194	1.9239421098396783	-0.4046440280559093	0.07804243769788545	1.4335775501354637	2.370685531531678	1.0861346614141536	-0.13189525345704792	-0.25211769266553474	-0.29958022137992985	0.16048490996876505	-0.10789137295502382	-0.05780898028194274
-1.5661268116879727	0.579962139236774	0.8315544378407524	1.297975179183138	0.8171347370137484	1.2962391311331265	-0.1239557946617421	-0.4508157796551226	-0.12726217745042637	2.6283276647505303	1.2289238409403282	-0.012073112804548515	-0.437851466808678	-0.676473480200224	-0.3293647081616293	-0.18541222489954626	-0.07112571283397522
-1.7649394956215132	0.5951584506371164	0.9546428168002753	1.1699517581381143	0.43224051981900147	0.40907292722794275	-0.6711693112014391	0.4668675125486432	-1.1937407094827341	2.1467103627123634	0.6801952531883245	0.21665147852049477	-0.8059401861048053	-0.4796356214999988	0.17079746773627605	-0.05367234487193019	-0.16381831231997362
-0.6185103079775953	1.0236364711100745	0.9397946118615922	1.237544003008753	0.32109450335469253	-0.8742017126505205	-0.5322664829494996	1.306679749138745	0.3051261562952091	1.8917766030257783	-0.1569101894170112	0.20180087089955664	-0.5795060185803578	-0.3930981495099215	1.498375239083822	-0.10923529409094737	-0.2954393851729789
0.6593313414015917	0.9794153398791055	0.8734441763600992	1.3665885386458345	0.34629805429686894	-0.3569562899938357	-0.6382348533691371	1.4701512082370516	1.2645577701807653	2.3267966559133675	-0.4049219192780912	0.07302456739361987	-0.539873043519935	-1.2778680789261727	1.274019070749176	-0.19293266386697028	-0.8793285815464663
1.3879116305244859	-0.3677084364398479	1.0064477870163253	1.2642683283065228	-0.012829436755580084	0.3335936149663659	-0.8552878425935362	1.613717240854652	-0.5116803404373864	-0.4956563234990674	-0.2683810118800825	0.18147089241287717	-1.1733005239076497	-1.1376211739098732	0.6819607435270439	-0.17450749126990947	-1.5784471685917927
0.668529558482501	0.5529822475308601	0.8892347777558851	0.6421210715094653	-0.17791251365197225	-0.15177990488956195	-0.6618548228271505	1.8627563722374216	-0.5109678389403206	2.699425768586053	-0.23653037329607285	0.8038497535876442	-1.3263483626443386	-0.12634056956606765	1.1413872461610342	-0.06793180272948249	-0.667816987960565
1.5861021213202169	1.1569877158579174	0.8993268064483668	0.4072141334506382	0.8142010637850357	-1.4552620746108935	0.5998545754078808	1.6719976432658277	-0.16898871855304845	2.511348053712062	-0.4463580919047888	0.49481008154101247	-0.274464683802764	-0.12944443972785485	1.123537449189033	-0.0968279139867382	-0.41741260583124123
2.550127440218484	-0.07927127290357426	0.8723140841406903	0.30398875372052536	1.104476017492115	1.1314905181483819	-0.13905648991843678	0.6029824630120002	0.5798795637106519	-0.9088533456924389	-0.4323288585374886	0.4621200979746131	-0.759823988116278	-0.07581727014154467	0.8752836646920098	-0.2545799206628601	-0.4137410690551532
1.4802669830412796	0.5729818694694412	0.9006774677962525	-0.5808590732308874	-0.06980250065475786	1.267418774407011	-0.919152532198602	0.8724435687526401	1.3066167598699088	1.822386772876415	0.45963265598838937	0.6938428898407082	-0.1975355746427921	1.2126562477104115	0.07849884912511135	-0.10117294688419311	0.0337314058819275
1.1910183934822725	0.6865524676826582	0.9911174944737825	-0.5379177104500307	0.6205620563361887	-0.9990161892411784	1.248067192776456	1.480002272945944	-0.15953626285934505	2.4232683786749045	0.5272698153607253	0.3952397818187568	0.6661825740155181	1.1591480801454632	0.04964673335944128	-0.07887356948990257	0.14963541246729817
0.14753044718755798	0.5487744048332951	0.9458078507336934	0.4318296121247564	-0.4496943943570793	-0.546290050148635	1.8271155535699612	0.7404993123709227	-1.3450470593316866	2.10249981234889	-0.7601320143536037	0.6781193803905974	-1.818263310088977	-0.29957976060043023	0.6887415825316444	-0.123768946056229	0.32881758625912355
-1.839872540905844	0.541695183314471	0.8813653804479922	1.087889329241802	0.4982397193247694	-0.4919771111247307	-0.041218383652834555	-0.5781664648833584	-0.3190733355630813	0.5614939962572303	-1.3656596088471822	0.4716671970636978	-0.7946843052778507	-0.6493767256820132	2.2177325281921743	-0.17136502596676398	0.45178519713584997
